Text_Type,Book,Chapter,Window,GLL,LLG,L,GGL,GLG,GGG,G,LGG,LGL,LLL,LG,LL,GG,GL
SN,AH-AS,-,340,15,15,0,12,32,35,19,14,29,0,2,0,0,0
SN,AH-AS,-,341,15,15,0,13,31,35,19,13,30,0,2,0,0,0
SN,AH-AS,-,342,16,14,0,13,27,33,20,13,31,0,1,0,0,0
SN,AH-AS,-,343,14,14,0,13,29,33,20,14,30,0,1,0,0,0
SN,AH-AS,-,344,11,13,0,13,29,33,21,13,32,0,1,0,0,0
SN,AH-AS,-,345,13,12,0,13,33,33,20,13,30,0,1,0,0,0
SN,AH-AS,-,346,14,12,0,13,32,32,20,14,30,0,1,0,0,0
SN,AH-AS,-,347,15,12,0,15,32,30,19,16,30,0,1,0,0,0
SN,AH-AS,-,348,15,11,0,17,32,28,19,16,31,0,1,0,0,0
SN,AH-AS,-,349,16,11,0,17,33,27,18,18,30,1,1,0,0,0
SN,AH-AS,-,350,16,11,0,17,33,25,18,19,31,1,1,0,0,0
SN,AH-AS,-,351,16,11,0,17,33,26,18,19,30,1,1,0,0,0
SN,AH-AS,-,352,16,11,0,18,32,27,18,19,29,1,1,0,0,0
SN,AH-AS,-,353,15,10,0,19,35,29,18,22,30,1,1,0,0,0
SN,AH-AS,-,354,16,9,0,16,36,28,19,22,30,1,1,0,0,0
SN,AH-AS,-,355,16,8,0,17,35,28,19,22,31,1,1,0,0,0
SN,AH-AS,-,356,15,8,0,18,35,30,19,21,30,1,1,0,0,0
SN,AH-AS,-,357,14,8,0,18,35,31,19,21,30,1,1,0,0,0
SN,AH-AS,-,358,13,7,0,21,36,26,20,20,29,1,0,0,0,0
SN,AH-AS,-,359,13,8,0,22,36,24,20,20,29,1,0,0,0,0
SN,AH-AS,-,360,13,7,1,21,35,24,20,19,28,1,0,0,0,0
SN,AH-AS,-,361,10,5,1,21,38,23,20,19,29,1,0,0,0,0
SN,AH-AS,-,362,7,6,1,19,37,23,21,19,30,1,0,0,0,0
SN,AH-AS,-,363,9,6,1,20,37,22,20,19,31,1,0,0,0,0
SN,AH-AS,-,364,9,7,1,21,38,21,20,17,31,1,0,0,0,0
SN,AH-AS,-,365,9,7,1,21,37,21,20,18,31,1,0,0,0,0
SN,AH-AS,-,366,9,7,1,20,38,21,20,19,30,1,0,0,0,0
SN,AH-AS,-,367,8,7,1,19,38,24,20,19,29,1,0,0,0,0
SN,AH-AS,-,368,9,8,1,20,36,24,20,18,29,1,0,0,0,0
SN,AH-AS,-,369,10,8,1,20,35,24,20,19,28,1,0,0,0,0
SN,AH-AS,-,370,8,9,1,19,32,25,21,19,29,1,0,0,0,0
SN,AH-AS,-,371,7,9,1,20,32,26,20,19,31,1,0,0,0,0
SN,AH-AS,-,372,6,9,1,18,31,27,21,19,31,1,0,0,0,0
SN,AH-AS,-,373,6,9,1,15,32,29,21,20,30,1,0,0,0,0
SN,AH-AS,-,374,5,10,1,15,29,31,22,18,31,0,0,0,0,0
SN,AH-AS,-,375,6,12,1,15,28,34,21,19,30,0,0,1,0,0
SN,AH-AS,-,376,7,12,1,15,26,35,21,18,31,0,0,1,0,0
SN,AH-AS,-,377,7,11,1,15,27,34,20,21,32,0,0,1,0,0
SN,AH-AS,-,378,7,11,1,15,24,32,20,18,32,0,0,1,0,0
SN,AH-AS,-,379,6,11,2,17,23,33,19,17,32,0,0,1,0,0
SN,AH-AS,-,380,6,11,2,16,23,34,19,18,31,0,0,1,0,0
SN,AH-AS,-,381,6,11,2,15,25,33,19,18,31,0,0,1,0,0
SN,AH-AS,-,382,6,11,2,17,25,32,19,17,31,0,0,1,0,0
SN,AH-AS,-,383,6,11,2,14,24,34,19,18,32,0,0,1,0,0
SN,AH-AS,-,384,6,12,2,13,23,35,19,18,32,0,0,1,0,0
SN,AH-AS,-,385,6,10,1,14,24,35,20,17,33,0,0,1,0,0
SN,AH-AS,-,386,6,10,1,14,22,36,20,17,34,0,0,1,0,0
SN,AH-AS,-,387,6,9,1,16,23,36,20,16,33,0,0,1,0,0
SN,AH-AS,-,388,5,9,1,15,22,38,21,15,32,0,0,1,0,0
SN,AH-AS,-,389,6,8,1,16,20,38,21,16,32,0,0,1,0,0
SN,AH-AS,-,390,6,9,1,16,20,38,21,15,32,0,0,1,0,0
SN,AH-AS,-,391,6,10,1,15,20,38,21,15,32,0,0,1,0,0
SN,AH-AS,-,392,7,10,1,15,21,36,21,16,31,0,0,1,0,0
SN,AH-AS,-,393,6,9,1,14,22,36,21,16,33,0,0,1,0,0
SN,AH-AS,-,394,5,9,1,17,21,36,21,15,33,0,0,1,0,0
SN,AH-AS,-,395,7,9,1,17,23,35,20,16,32,0,0,1,0,0
SN,AH-AS,-,396,8,10,1,17,22,34,21,15,30,0,0,1,0,0
SN,AH-AS,-,397,8,9,1,18,22,35,21,13,31,0,0,1,0,0
SN,AH-AS,-,398,9,10,1,19,21,34,21,12,31,0,0,1,0,0
SN,AH-AS,-,399,9,10,1,21,22,33,20,14,30,0,0,1,0,0
SN,AH-AS,-,400,9,10,1,21,21,31,21,12,30,0,0,0,0,0
SN,AH-AS,-,401,10,12,1,21,23,33,20,15,30,1,0,0,0,0
SN,AH-AS,-,402,11,13,1,20,22,33,21,12,30,1,0,0,0,0
SN,AH-AS,-,403,11,13,1,20,21,33,21,12,31,1,0,0,0,0
SN,AH-AS,-,404,11,13,0,18,22,32,22,14,31,1,0,0,0,0
SN,AH-AS,-,405,11,14,0,17,22,31,22,15,31,1,0,0,0,0
SN,AH-AS,-,406,11,14,0,18,21,30,22,16,31,1,0,0,0,0
SN,AH-AS,-,407,11,14,0,16,20,32,22,17,31,1,0,0,0,0
SN,AH-AS,-,408,12,16,0,16,19,31,22,16,31,1,0,0,0,0
SN,AH-AS,-,409,12,14,0,17,21,30,22,16,31,1,0,0,0,0
SN,AH-AS,-,410,12,15,0,17,20,30,22,17,30,1,0,0,0,0
SN,AH-AS,-,411,12,15,0,17,21,30,22,17,29,1,0,0,0,0
SN,AH-AS,-,412,12,15,1,16,21,31,21,17,29,1,0,0,0,0
SN,AH-AS,-,413,12,15,2,17,21,29,20,17,30,1,0,0,0,0
SN,AH-AS,-,414,11,16,2,17,22,29,20,16,30,1,0,0,0,0
SN,AH-AS,-,415,11,15,2,18,23,26,20,16,32,1,0,0,0,0
SN,AH-AS,-,416,11,14,2,20,22,25,20,17,32,1,0,0,0,0
SN,AH-AS,-,417,10,14,2,21,21,25,20,16,34,1,0,0,0,0
SN,AH-AS,-,418,11,14,3,23,20,25,19,16,32,1,0,0,0,0
SN,AH-AS,-,419,11,14,4,20,20,26,18,17,33,1,0,0,0,0
SN,AH-AS,-,420,10,13,4,20,18,27,19,16,34,1,0,0,0,0
SN,AH-AS,-,421,11,12,4,19,18,30,18,16,34,2,0,0,0,0
SN,AH-AS,-,422,11,12,4,19,18,30,18,16,34,2,0,0,0,0
SN,AH-AS,-,423,10,11,5,20,19,29,17,16,35,2,0,0,0,0
SN,AH-AS,-,424,11,10,5,19,19,28,18,14,36,2,0,0,0,0
SN,AH-AS,-,425,10,8,5,20,19,30,18,14,36,2,0,0,0,0
SN,AH-AS,-,426,8,6,5,20,20,26,19,12,35,1,0,0,0,0
SN,AH-AS,-,427,7,7,5,21,19,26,19,13,34,1,0,0,0,0
SN,AH-AS,-,428,7,7,5,22,19,25,19,14,33,1,0,0,0,0
SN,AH-AS,-,429,7,7,5,23,18,27,19,12,33,1,0,0,0,0
SN,AH-AS,-,430,7,6,5,25,18,26,19,11,34,1,0,0,0,0
SN,AH-AS,-,431,7,7,5,25,17,27,19,10,34,1,0,0,0,0
SN,AH-AS,-,432,7,7,5,25,19,25,19,9,35,1,0,0,0,0
SN,AH-AS,-,433,6,5,5,26,21,24,19,10,35,1,0,0,0,0
SN,AH-AS,-,434,6,6,5,25,20,24,19,11,35,1,0,0,0,0
SN,AH-AS,-,435,6,5,5,25,20,25,19,10,36,1,0,0,0,0
SN,AH-AS,-,436,6,6,5,25,18,26,19,10,36,1,0,0,0,0
SN,AH-AS,-,437,6,7,4,26,18,26,19,11,36,1,0,0,0,0
SN,AH-AS,-,438,5,7,4,26,19,27,19,11,35,1,0,0,0,0
SN,AH-AS,-,439,6,6,4,25,19,29,18,12,34,3,0,0,0,0
SN,AH-AS,-,440,6,6,4,24,20,30,18,12,33,3,0,0,0,0
SN,AH-AS,-,441,6,6,4,23,22,31,18,10,33,3,0,0,0,0
SN,AH-AS,-,442,6,6,4,22,24,31,18,10,32,3,0,0,0,0
SN,AH-AS,-,443,5,7,3,20,24,33,19,10,32,3,0,0,0,0
SN,AH-AS,-,444,5,7,2,22,25,32,20,9,31,3,0,0,0,0
SN,AH-AS,-,445,4,7,2,22,25,32,20,10,31,3,0,0,0,0
SN,AH-AS,-,446,2,7,2,23,26,30,21,10,31,2,0,0,0,0
SN,AH-AS,-,447,2,9,2,23,28,29,20,12,31,2,1,0,0,0
SN,AH-AS,-,448,2,9,1,22,28,30,21,13,30,2,1,0,0,0
SN,AH-AS,-,449,1,9,1,21,29,30,21,14,30,2,1,0,0,0
SN,AH-AS,-,450,1,9,1,20,32,28,21,14,30,2,1,0,0,0
SN,AH-AS,-,451,1,9,1,20,30,29,21,14,31,2,1,0,0,0
SN,AH-AS,-,452,1,8,1,19,31,31,21,13,31,2,1,0,0,0
SN,AH-AS,-,453,1,8,1,18,32,31,21,14,30,2,1,0,0,0
SN,AH-AS,-,454,1,8,1,18,32,30,21,14,31,2,1,0,0,0
SN,AH-AS,-,455,2,8,1,17,32,30,21,13,32,2,1,0,0,0
SN,AH-AS,-,456,2,7,1,16,34,28,21,15,32,2,1,0,0,0
SN,AH-AS,-,457,2,7,1,16,34,27,21,17,31,2,1,0,0,0
SN,AH-AS,-,458,2,7,1,15,34,27,21,17,32,2,1,0,0,0
SN,AH-AS,-,459,2,6,1,15,35,27,21,16,33,2,1,0,0,0
SN,AH-AS,-,460,2,6,1,14,37,27,21,16,32,2,1,0,0,0
SN,AH-AS,-,461,2,6,1,14,38,25,21,17,32,2,1,0,0,0
SN,AH-AS,-,462,2,6,1,14,37,23,22,16,33,2,1,0,0,0
SN,AH-AS,-,463,2,8,0,13,35,24,23,16,33,2,1,0,0,0
SN,AH-AS,-,464,1,8,0,14,34,23,24,16,34,0,1,0,0,0
SN,AH-AS,-,465,1,8,0,15,36,25,23,17,33,0,2,0,0,0
SN,AH-AS,-,466,1,8,0,16,35,25,23,17,33,0,2,0,0,0
SN,AH-AS,-,467,1,10,1,15,33,25,22,18,33,0,2,0,0,0
SN,AH-AS,-,468,1,9,1,17,32,24,22,18,34,0,2,0,0,0
SN,AH-AS,-,469,1,9,1,17,33,24,21,21,33,0,2,0,0,0
SN,AH-AS,-,470,1,9,1,18,33,24,21,20,33,0,2,0,0,0
SN,AH-AS,-,471,1,10,1,17,31,24,21,20,35,0,2,0,0,0
SN,AH-AS,-,472,2,8,2,18,29,25,21,18,33,0,1,0,0,0
SN,AH-AS,-,473,3,8,2,17,28,25,21,17,35,0,1,0,0,0
SN,AH-AS,-,474,3,9,2,18,27,25,21,16,35,0,1,0,0,0
SN,AH-AS,-,475,6,10,2,18,25,25,20,17,35,0,1,0,0,0
SN,AH-AS,-,476,6,11,2,19,25,24,20,17,34,0,1,0,0,0
SN,AH-AS,-,477,7,11,2,20,26,23,19,18,34,0,1,0,0,0
SN,AH-AS,-,478,7,11,2,19,26,25,19,16,35,0,1,0,0,0
SN,AH-AS,-,479,8,11,2,18,26,25,19,17,34,0,1,0,0,0
SN,AH-AS,-,480,7,11,2,17,27,27,19,18,32,0,1,0,0,0
SN,AH-AS,-,481,9,11,2,17,27,29,18,17,32,0,1,0,0,0
SN,AH-AS,-,482,10,11,2,18,26,30,18,15,32,0,1,0,0,0
SN,AH-AS,-,483,12,11,2,18,24,31,18,15,31,0,1,0,0,0
SN,AH-AS,-,484,12,11,2,18,23,31,18,17,30,0,1,0,0,0
SN,AH-AS,-,485,12,13,2,18,21,30,18,17,31,0,1,0,0,0
SN,AH-AS,-,486,13,12,2,18,20,31,18,17,31,0,1,0,0,0
SN,AH-AS,-,487,13,12,2,16,21,33,18,17,30,0,1,0,0,0
SN,AH-AS,-,488,13,10,2,17,23,32,18,17,30,0,1,0,0,0
SN,AH-AS,-,489,13,10,2,15,25,33,18,16,30,0,1,0,0,0
SN,AH-AS,-,490,14,10,2,14,22,32,19,15,30,0,0,0,0,0
SN,AH-AS,-,491,16,11,2,12,22,31,19,15,30,0,0,0,0,0
SN,AH-AS,-,492,17,9,1,12,23,30,20,15,31,0,0,0,0,0
SN,AH-AS,-,493,18,10,1,10,23,29,20,15,32,0,0,0,0,0
SN,AH-AS,-,494,18,11,1,10,22,28,21,12,33,0,0,0,0,0
SN,AH-AS,-,495,19,11,1,9,22,26,21,12,35,0,0,0,0,0
SN,AH-AS,-,496,19,10,1,12,22,25,21,12,34,0,0,0,0,0
SN,AH-AS,-,497,18,11,0,10,23,25,22,12,35,0,0,0,0,0
SN,AH-AS,-,498,18,11,0,10,23,25,22,13,34,0,0,0,0,0
SN,AH-AS,-,499,18,10,0,9,23,27,22,13,34,0,0,0,0,0
SN,AH-AS,-,500,15,10,0,9,23,26,23,13,34,1,0,0,0,0
SN,AH-AS,-,501,15,9,0,11,24,28,22,13,33,1,0,0,0,0
SN,AH-AS,-,502,14,9,0,10,23,28,23,12,34,1,0,0,0,0
SN,AH-AS,-,503,14,9,0,10,23,28,23,13,33,1,0,0,0,0
SN,AH-AS,-,504,14,9,0,10,24,28,23,12,33,1,0,0,0,0
SN,AH-AS,-,505,14,9,0,10,25,28,23,11,33,1,0,0,0,0
SN,AH-AS,-,506,13,10,0,10,23,27,24,10,34,1,0,0,0,0
SN,AH-AS,-,507,12,10,0,10,23,27,24,11,34,1,0,0,0,0
SN,AH-AS,-,508,10,11,0,10,24,26,24,11,35,1,0,0,0,0
SN,AH-AS,-,509,11,11,0,10,24,25,24,10,36,1,0,0,0,0
SN,AH-AS,-,510,11,9,0,11,26,25,24,10,35,1,0,0,0,0
SN,AH-AS,-,511,11,10,0,12,26,25,24,8,35,1,0,0,0,0
SN,AH-AS,-,512,11,9,0,12,28,24,24,8,35,1,0,0,0,0
SN,AH-AS,-,513,11,9,0,15,26,23,24,8,35,1,0,0,0,0
SN,AH-AS,-,514,12,9,0,16,25,22,24,8,35,1,0,0,0,0
SN,AH-AS,-,515,11,9,0,18,26,20,24,8,35,1,0,0,0,0
SN,AH-AS,-,516,10,8,0,18,25,20,24,11,35,1,0,0,0,0
SN,AH-AS,-,517,10,8,0,19,25,21,24,10,34,1,0,0,0,0
SN,AH-AS,-,518,9,7,0,21,25,23,24,10,32,1,0,0,0,0
SN,AH-AS,-,519,9,6,0,19,27,23,24,11,32,1,0,0,0,0
SN,AH-AS,-,520,8,7,0,20,26,25,24,11,30,1,0,0,0,0
SN,AH-AS,-,521,8,8,0,18,27,26,24,11,29,1,0,0,0,0
SN,AH-AS,-,522,8,7,0,20,26,26,24,11,29,1,0,0,0,0
SN,AH-AS,-,523,7,8,0,21,27,25,24,11,28,1,0,0,0,0
SN,AH-AS,-,524,8,8,0,22,27,23,24,11,28,1,0,0,0,0
SN,AH-AS,-,525,9,8,0,22,30,24,23,11,27,0,0,0,0,0
SN,AH-AS,-,526,9,8,0,21,28,23,24,11,28,0,0,0,0,0
SN,AH-AS,-,527,9,9,0,21,27,23,24,12,27,0,0,0,0,0
SN,AH-AS,-,528,9,10,0,22,27,22,24,11,27,0,0,0,0,0
SN,AH-AS,-,529,8,11,0,23,26,21,24,11,28,0,0,0,0,0
SN,AH-AS,-,530,8,12,0,23,26,20,24,11,28,0,0,0,0,0
SN,AH-AS,-,531,8,12,0,25,28,20,23,12,28,0,1,0,0,0
SN,AH-AS,-,532,8,13,1,24,27,21,22,12,28,0,1,0,0,0
SN,AH-AS,-,533,8,12,1,26,28,21,21,15,26,0,1,0,0,0
SN,AH-AS,-,534,7,14,1,27,27,22,21,14,25,0,1,0,0,0
SN,AH-AS,-,535,7,14,1,27,26,21,21,15,26,0,1,0,0,0
SN,AH-AS,-,536,6,15,1,27,26,21,21,15,26,0,1,0,0,0
SN,AH-AS,-,537,6,17,1,28,23,20,21,15,27,0,1,0,0,0
SN,AH-AS,-,538,7,17,1,24,23,21,21,16,28,0,1,0,0,0
SN,AH-AS,-,539,7,17,2,23,22,21,20,17,29,0,1,0,0,0
SN,AH-AS,-,540,7,18,2,21,21,22,20,18,29,0,1,0,0,0
SN,AH-AS,-,541,6,19,2,22,23,23,19,18,28,0,1,0,0,0
SN,AH-AS,-,542,5,19,2,22,23,24,19,18,28,0,1,0,0,0
SN,AH-AS,-,543,5,19,2,21,26,23,18,19,29,0,1,0,0,0
SN,AH-AS,-,544,5,19,2,22,25,24,18,18,29,0,1,0,0,0
SN,AH-AS,-,545,5,18,2,21,27,23,18,19,29,0,1,0,0,0
SN,AH-AS,-,546,6,17,2,20,26,22,18,22,29,0,1,0,0,0
SN,AH-AS,-,547,7,17,2,18,30,20,17,24,29,0,1,0,0,0
SN,AH-AS,-,548,8,16,2,17,29,22,17,23,30,0,1,0,0,0
SN,AH-AS,-,549,8,17,2,16,30,22,16,24,31,0,1,0,0,0
SN,AH-AS,-,550,7,18,2,17,26,21,17,24,32,0,1,0,0,0
SN,AH-AS,-,551,7,18,2,16,28,21,17,23,32,0,1,0,0,0
SN,AH-AS,-,552,8,17,2,17,29,20,17,22,32,0,1,0,0,0
SN,AH-AS,-,553,8,17,2,18,29,19,17,22,32,0,1,0,0,0
SN,AH-AS,-,554,9,17,2,17,29,19,17,23,31,0,1,0,0,0
SN,AH-AS,-,555,9,17,2,18,31,19,16,24,30,0,1,0,0,0
SN,AH-AS,-,556,8,16,2,16,31,19,17,24,29,0,0,0,0,0
SN,AH-AS,-,557,8,15,1,16,32,18,18,24,30,0,0,0,0,0
SN,AH-AS,-,558,8,15,1,14,30,18,18,20,30,0,0,0,1,0
SN,AH-AS,-,559,8,15,1,13,30,17,17,21,31,0,1,0,1,0
SN,AH-AS,-,560,8,15,2,12,29,17,16,20,29,0,1,0,1,0
SN,AH-AS,-,561,8,15,2,11,29,16,15,21,30,0,2,0,1,0
SN,AH-AS,-,562,8,13,2,10,29,16,14,21,28,0,2,0,1,0
SN,AH-AS,-,563,7,15,2,10,29,15,13,22,27,0,3,0,1,0
SN,AH-AS,-,564,6,15,1,10,29,14,13,21,25,0,3,0,1,0
SN,AH-AS,-,565,6,16,1,10,28,13,12,21,26,0,4,0,1,0
SN,AH-AS,-,566,6,15,1,9,26,12,12,18,26,0,4,0,1,0
SN,AH-AS,-,567,6,16,1,8,25,11,12,19,27,0,4,0,1,0
SN,AH-AS,-,568,6,16,1,7,22,10,13,18,25,0,4,0,1,0
SN,AH-AS,-,569,6,18,1,7,21,10,12,19,25,1,4,0,1,0
SN,AH-AS,-,570,7,19,1,8,20,9,12,18,25,1,4,0,1,0
SN,AH-AS,-,571,6,20,1,10,20,10,12,15,25,1,4,0,1,0
SN,AH-AS,-,572,5,20,1,11,18,11,13,13,25,1,4,0,1,0
SN,AH-AS,-,573,4,21,1,12,18,11,13,13,24,1,4,0,1,0
SN,AH-AS,-,574,3,20,1,12,17,12,14,13,23,1,4,0,1,0
SN,AH-AS,-,575,3,18,1,13,19,12,14,12,23,1,4,0,1,0
SN,AH-AS,-,576,3,18,1,13,18,12,14,13,23,1,4,0,1,0
SN,AH-AS,-,577,2,17,1,12,18,13,14,15,23,1,4,0,1,0
SN,AH-AS,-,578,2,16,1,10,19,14,14,16,23,1,4,0,1,0
SN,AH-AS,-,579,2,15,1,11,20,15,13,17,22,2,4,0,1,0
SN,AH-AS,-,580,2,14,1,12,17,15,14,16,23,2,4,0,1,0
SN,AH-AS,-,581,4,15,1,12,15,15,14,15,23,2,4,0,1,0
SN,AH-AS,-,582,4,15,2,12,16,15,13,15,22,2,4,0,1,0
SN,AH-AS,-,583,4,15,2,13,19,17,13,17,22,2,4,0,0,0
SN,AH-AS,-,584,4,15,2,13,19,18,14,16,22,2,3,0,0,0
SN,AH-AS,-,585,4,16,1,14,22,18,14,17,23,3,3,0,0,0
SN,AH-AS,-,586,5,14,2,14,22,20,14,17,22,3,2,0,0,0
SN,AH-AS,-,587,6,14,2,14,22,22,15,18,23,3,2,0,0,0
SN,AH-AS,-,588,6,12,2,15,23,23,16,16,24,3,1,0,0,0
SN,AH-AS,-,589,6,14,2,15,23,25,17,16,25,3,1,0,0,0
SN,AH-AS,-,590,7,12,2,15,25,26,18,15,24,3,0,0,0,0
SN,AH-AS,-,591,8,12,2,16,25,26,19,16,26,3,0,0,0,0
SN,AH-AS,-,592,9,11,2,17,26,25,19,16,25,3,0,0,0,0
SN,AH-AS,-,593,9,11,2,17,27,28,19,16,26,3,0,0,0,0
SN,AH-AS,-,594,10,10,2,16,26,28,20,16,26,2,0,0,0,0
SN,AH-AS,-,595,10,9,2,15,27,31,19,17,26,2,0,0,0,0
SN,AH-AS,-,596,10,8,2,15,27,32,19,17,26,2,0,0,0,0
SN,AH-AS,-,597,10,9,2,14,27,32,19,17,26,2,0,0,0,0
SN,AH-AS,-,598,11,8,2,13,29,31,19,17,26,2,0,0,0,0
SN,AH-AS,-,599,11,8,2,13,29,31,19,17,26,2,0,0,0,0
SN,AH-AS,-,600,11,9,2,11,27,34,19,17,26,2,0,0,0,0
SN,AH-AS,-,601,12,9,2,10,29,35,18,17,26,2,0,0,0,0
SN,AH-AS,-,602,13,9,2,10,28,35,18,16,27,2,0,0,0,0
SN,AH-AS,-,603,13,9,2,10,26,37,18,16,27,2,0,0,0,0
SN,AH-AS,-,604,12,10,2,10,26,36,19,14,28,1,0,0,0,0
SN,AH-AS,-,605,14,10,2,8,28,35,18,16,28,1,0,0,0,0
SN,AH-AS,-,606,13,9,2,9,28,34,18,17,29,1,0,0,0,0
SN,AH-AS,-,607,13,10,1,11,28,35,18,17,28,1,0,0,0,0
SN,AH-AS,-,608,13,11,1,10,26,33,19,16,30,1,0,0,0,0
SN,AH-AS,-,609,13,9,1,10,29,33,18,19,28,2,0,0,0,0
SN,AH-AS,-,610,13,9,1,9,26,35,19,18,29,1,0,0,0,0
SN,AH-AS,-,611,12,11,0,11,27,36,19,18,29,1,1,0,0,0
SN,AH-AS,-,612,11,11,0,13,27,36,19,17,29,1,1,0,0,0
SN,AH-AS,-,613,11,13,0,12,27,36,19,17,28,1,1,0,0,0
SN,AH-AS,-,614,11,11,0,12,29,36,19,17,28,1,1,0,0,0
SN,AH-AS,-,615,10,11,0,14,30,36,18,18,28,1,1,0,0,0
SN,AH-AS,-,616,9,11,1,13,33,36,17,18,27,1,1,0,0,0
SN,AH-AS,-,617,9,11,1,12,35,37,16,19,27,1,1,0,0,0
SN,AH-AS,-,618,10,11,1,12,35,36,16,19,27,1,1,0,0,0
SN,AH-AS,-,619,9,11,1,12,36,36,16,18,28,1,1,0,0,0
SN,AH-AS,-,620,9,11,1,12,34,34,17,19,28,1,1,0,0,0
SN,AH-AS,-,621,9,11,1,11,36,33,17,19,28,1,1,0,0,0
SN,AH-AS,-,622,9,10,1,11,35,34,17,20,28,1,1,0,0,0
SN,AH-AS,-,623,8,11,1,12,33,33,17,22,28,1,1,0,0,0
SN,AH-AS,-,624,8,12,2,12,33,32,16,21,29,1,1,0,0,0
SN,AH-AS,-,625,8,12,2,14,35,31,15,22,28,1,1,0,0,0
SN,AH-AS,-,626,7,13,2,16,32,29,16,22,28,1,1,0,0,0
SN,AH-AS,-,627,6,13,2,16,34,29,16,21,28,1,1,0,0,0
SN,AH-AS,-,628,6,13,2,16,35,28,16,21,28,1,1,0,0,0
SN,AH-AS,-,629,6,13,2,17,34,28,16,21,28,1,1,0,0,0
SN,AH-AS,-,630,4,13,2,17,33,30,17,19,28,1,1,0,0,0
SN,AH-AS,-,631,3,13,2,17,34,31,17,18,28,1,1,0,0,0
SN,AH-AS,-,632,3,12,2,15,34,30,18,18,29,1,1,0,0,0
SN,AH-AS,-,633,3,12,2,15,33,32,18,18,28,1,1,0,0,0
SN,AH-AS,-,634,3,13,2,15,30,33,19,16,29,0,1,0,0,0
SN,AH-AS,-,635,3,13,2,16,31,34,19,17,28,0,1,0,0,0
SN,AH-AS,-,636,4,11,2,16,30,31,20,17,28,0,0,0,0,0
SN,AH-AS,-,637,4,11,2,14,31,31,20,18,28,0,0,0,0,0
SN,AH-AS,-,638,4,9,2,15,32,31,20,18,28,0,0,0,0,0
SN,AH-AS,-,639,5,9,2,16,31,29,20,19,28,0,0,0,0,0
SN,AH-AS,-,640,5,9,3,15,30,28,20,19,28,0,0,0,0,0
SN,AH-AS,-,641,6,9,2,15,27,29,21,19,29,0,0,0,0,0
SN,AH-AS,-,642,5,9,2,15,26,30,22,17,29,0,0,0,0,0
SN,AH-AS,-,643,4,9,2,15,27,29,22,17,30,0,0,0,0,0
SN,AH-AS,-,644,4,9,2,15,26,30,22,17,30,0,0,0,0,0
SN,AH-AS,-,645,4,9,2,15,26,30,22,16,31,0,0,0,0,0
SN,AH-AS,-,646,4,10,2,14,24,31,22,17,31,0,0,0,0,0
SN,AH-AS,-,647,5,10,2,14,26,31,21,17,31,0,0,0,0,0
SN,AH-AS,-,648,5,10,2,13,26,32,21,15,33,0,0,0,0,0
SN,AH-AS,-,649,5,9,1,13,28,31,22,16,32,0,0,0,0,0
SN,AH-AS,-,650,5,8,1,12,28,29,23,16,33,0,0,0,0,0
SN,AH-AS,-,651,5,7,1,11,31,29,22,18,33,0,0,0,0,0
SN,AH-AS,-,652,5,7,1,11,31,29,22,19,32,0,0,0,0,0
SN,AH-AS,-,653,5,7,1,12,31,28,22,19,32,0,0,0,0,0
SN,AH-AS,-,654,5,6,1,12,32,28,22,19,32,0,0,0,0,0
SN,AH-AS,-,655,5,7,1,14,31,26,22,19,32,0,0,0,0,0
SN,AH-AS,-,656,6,7,1,14,30,27,22,19,31,0,0,0,0,0
SN,AH-AS,-,657,6,7,1,14,29,27,22,20,31,0,0,0,0,0
SN,AH-AS,-,658,6,6,1,14,31,26,22,20,31,0,0,0,0,0
SN,AH-AS,-,659,6,6,1,16,33,24,21,22,30,0,0,0,0,0
SN,AH-AS,-,660,6,5,1,16,34,21,21,22,30,0,0,0,0,0
SN,AH-AS,-,661,5,7,1,14,34,23,21,21,30,0,0,0,0,0
SN,AH-AS,-,662,5,8,1,14,33,24,21,20,30,0,0,0,0,0
SN,AH-AS,-,663,5,9,1,13,32,23,21,22,30,0,0,0,0,0
SN,AH-AS,-,664,4,10,1,12,33,23,21,22,30,0,0,0,0,0
SN,AH-AS,-,665,4,11,0,12,32,23,22,21,31,0,0,0,0,0
SN,AH-AS,-,666,4,11,0,13,32,23,22,21,30,0,0,0,0,0
SN,AH-AS,-,667,4,11,0,14,32,22,22,21,30,0,0,0,0,0
SN,AH-AS,-,668,4,11,0,14,31,23,22,22,29,0,0,0,0,0
SN,AH-AS,-,669,4,11,0,14,36,23,21,23,28,0,1,0,0,0
SN,AH-AS,-,670,3,11,0,15,36,23,21,23,28,0,1,0,0,0
SN,AH-AS,-,671,3,10,0,16,38,24,20,24,27,0,1,0,0,0
SN,AH-AS,-,672,2,11,1,17,35,24,20,23,27,0,1,0,0,0
SN,AH-AS,-,673,2,11,2,18,35,25,19,23,25,0,1,0,0,0
SN,AH-AS,-,674,2,11,2,18,34,27,19,22,25,0,1,0,0,0
SN,AH-AS,-,675,2,11,2,17,35,32,18,21,26,0,1,1,0,0
SN,AH-AS,-,676,3,11,2,17,33,34,19,18,25,0,1,1,0,0
SN,AH-AS,-,677,4,11,2,17,32,35,19,17,25,0,1,1,0,0
SN,AH-AS,-,678,4,11,2,16,33,35,19,17,25,0,1,1,0,0
