Text_Type,Book,Chapter,Window,GLL,GGG,G,LLG,LGL,GLG,GGL,LGG,L,LLL,LG,LL,GG,GL
SN,AH_CS,-,26766,8,22,16,18,32,24,16,15,6,0,0,0,1,0
SN,AH_CS,-,26767,9,24,16,18,32,24,14,14,6,0,0,0,1,0
SN,AH_CS,-,26768,9,24,17,17,32,23,14,12,5,0,0,0,1,0
SN,AH_CS,-,26769,9,25,18,17,30,22,13,12,5,0,0,0,1,0
SN,AH_CS,-,26770,9,23,19,15,32,21,13,10,5,0,0,0,1,0
SN,AH_CS,-,26771,8,24,19,15,34,22,13,9,6,0,0,0,0,0
SN,AH_CS,-,26772,8,24,19,15,34,23,12,9,6,0,0,0,0,0
SN,AH_CS,-,26773,8,22,19,16,34,24,12,9,6,0,0,0,0,0
SN,AH_CS,-,26774,8,22,19,15,34,25,11,10,6,0,0,0,0,0
SN,AH_CS,-,26775,9,22,19,14,34,25,11,10,6,0,0,0,0,0
SN,AH_CS,-,26776,10,22,19,12,34,24,11,12,6,0,0,0,0,0
SN,AH_CS,-,26777,9,23,18,13,34,25,10,11,7,0,0,0,0,0
SN,AH_CS,-,26778,9,22,19,13,34,27,9,11,6,0,0,0,0,0
SN,AH_CS,-,26779,10,24,19,13,33,26,9,10,6,0,0,0,0,0
SN,AH_CS,-,26780,11,23,19,13,34,27,8,9,6,0,0,0,0,0
SN,AH_CS,-,26781,10,21,18,13,34,29,9,9,7,0,0,0,0,0
SN,AH_CS,-,26782,10,19,18,12,34,30,10,10,7,0,0,0,0,0
SN,AH_CS,-,26783,11,19,18,12,34,29,9,11,7,0,0,0,0,0
SN,AH_CS,-,26784,11,21,19,11,34,29,9,10,6,0,0,0,0,0
SN,AH_CS,-,26785,11,22,19,11,34,29,8,10,6,0,0,0,0,0
SN,AH_CS,-,26786,11,22,18,10,33,30,9,10,7,0,0,0,0,0
SN,AH_CS,-,26787,11,24,17,10,32,31,9,9,7,0,1,0,0,0
SN,AH_CS,-,26788,10,25,17,10,32,30,9,10,7,0,1,0,0,0
SN,AH_CS,-,26789,10,24,18,8,31,32,10,11,6,0,1,0,0,0
SN,AH_CS,-,26790,9,25,18,9,31,31,10,11,6,0,1,0,0,0
SN,AH_CS,-,26791,8,26,18,8,31,30,11,12,6,0,1,0,0,0
SN,AH_CS,-,26792,8,24,17,9,30,29,11,13,6,0,1,0,1,0
SN,AH_CS,-,26793,8,24,17,8,30,29,12,13,6,0,1,0,1,0
SN,AH_CS,-,26794,7,24,16,8,29,32,11,13,7,0,1,0,1,0
SN,AH_CS,-,26795,7,26,15,8,28,31,11,13,8,0,1,0,1,0
SN,AH_CS,-,26796,7,26,16,8,27,32,11,13,7,0,1,0,1,0
SN,AH_CS,-,26797,7,25,16,9,27,32,12,12,7,0,1,0,1,0
SN,AH_CS,-,26798,7,26,16,8,27,30,13,13,7,0,1,0,1,0
SN,AH_CS,-,26799,7,26,16,8,27,30,13,13,7,0,1,0,1,0
SN,AH_CS,-,26800,6,27,16,8,27,31,12,13,7,0,1,0,1,0
SN,AH_CS,-,26801,5,27,16,9,28,33,12,10,7,0,1,0,1,0
SN,AH_CS,-,26802,5,27,17,8,28,34,11,11,6,0,1,0,1,0
SN,AH_CS,-,26803,6,28,17,9,28,32,11,10,6,0,1,0,1,0
SN,AH_CS,-,26804,5,28,17,9,29,32,11,10,6,0,1,0,1,0
SN,AH_CS,-,26805,5,29,18,9,29,31,11,10,5,0,1,0,1,0
SN,AH_CS,-,26806,5,30,19,10,29,30,10,10,4,0,1,0,1,0
SN,AH_CS,-,26807,5,30,19,12,29,29,10,9,4,0,1,0,1,0
SN,AH_CS,-,26808,4,31,19,12,29,31,10,7,4,0,1,0,1,0
SN,AH_CS,-,26809,4,30,19,13,29,31,10,7,4,0,1,0,1,0
SN,AH_CS,-,26810,4,32,19,13,28,30,10,7,4,0,1,0,1,0
SN,AH_CS,-,26811,4,33,20,13,28,29,10,7,3,0,1,0,1,0
SN,AH_CS,-,26812,3,33,21,13,29,28,10,7,3,0,0,0,1,0
SN,AH_CS,-,26813,3,32,22,13,29,29,10,7,2,0,0,0,1,0
SN,AH_CS,-,26814,3,34,22,13,29,28,10,6,2,0,0,0,1,0
SN,AH_CS,-,26815,4,33,22,12,28,30,10,6,2,0,0,0,1,0
SN,AH_CS,-,26816,4,34,22,12,28,30,10,5,2,0,0,0,1,0
SN,AH_CS,-,26817,3,35,23,11,29,32,10,5,2,0,0,0,0,0
SN,AH_CS,-,26818,3,36,23,11,28,32,10,5,2,0,0,0,0,0
SN,AH_CS,-,26819,3,36,24,12,28,29,12,5,1,0,0,0,0,0
SN,AH_CS,-,26820,3,35,25,12,28,29,13,5,0,0,0,0,0,0
SN,AH_CS,-,26821,3,35,25,12,28,27,15,5,0,0,0,0,0,0
SN,AH_CS,-,26822,3,37,25,11,28,26,15,5,0,0,0,0,0,0
SN,AH_CS,-,26823,3,37,25,12,28,27,14,4,0,0,0,0,0,0
SN,AH_CS,-,26824,4,37,25,13,28,26,14,3,0,0,0,0,0,0
SN,AH_CS,-,26825,4,36,25,14,28,24,16,3,0,0,0,0,0,0
SN,AH_CS,-,26826,4,38,25,13,27,24,16,3,0,0,0,0,0,0
SN,AH_CS,-,26827,4,38,25,14,27,23,16,3,0,0,0,0,0,0
SN,AH_CS,-,26828,4,39,25,13,27,23,16,3,0,0,0,0,0,0
SN,AH_CS,-,26829,4,39,24,14,25,22,18,3,0,1,1,0,0,0
SN,AH_CS,-,26830,3,38,24,14,25,22,19,4,0,1,1,0,0,0
SN,AH_CS,-,26831,3,39,23,13,25,20,19,5,0,1,1,0,1,0
SN,AH_CS,-,26832,4,38,22,12,24,20,18,6,0,1,1,0,2,0
SN,AH_CS,-,26833,4,39,22,12,24,18,18,7,0,1,1,0,2,0
SN,AH_CS,-,26834,5,38,22,12,25,17,17,8,0,1,1,0,2,0
SN,AH_CS,-,26835,5,36,22,12,26,17,18,8,0,1,1,0,2,0
SN,AH_CS,-,26836,5,36,22,13,26,17,17,8,0,1,1,0,2,0
SN,AH_CS,-,26837,5,35,22,12,26,18,17,9,0,1,1,0,2,0
SN,AH_CS,-,26838,6,35,22,12,26,17,18,8,0,1,1,0,2,0
SN,AH_CS,-,26839,7,34,22,13,26,16,17,9,0,1,1,0,2,0
SN,AH_CS,-,26840,6,35,22,13,26,14,19,9,0,1,1,0,2,0
SN,AH_CS,-,26841,7,35,22,13,26,14,18,9,0,1,1,0,2,0
SN,AH_CS,-,26842,7,36,22,14,26,12,18,9,0,1,1,0,2,0
SN,AH_CS,-,26843,7,35,22,15,26,12,17,10,0,1,1,0,2,0
SN,AH_CS,-,26844,7,34,21,14,26,14,16,11,1,1,1,0,2,0
SN,AH_CS,-,26845,8,33,21,14,26,14,16,11,1,1,1,0,2,0
SN,AH_CS,-,26846,8,34,21,13,26,16,14,11,1,1,1,0,2,0
SN,AH_CS,-,26847,9,33,20,13,27,15,14,11,2,1,1,0,2,0
SN,AH_CS,-,26848,9,34,19,12,27,15,13,12,3,1,1,0,2,0
SN,AH_CS,-,26849,8,33,18,12,27,16,13,13,4,1,1,0,2,0
SN,AH_CS,-,26850,8,33,17,12,28,16,11,14,5,1,1,0,2,0
SN,AH_CS,-,26851,8,32,17,12,28,16,12,14,5,1,1,0,2,0
SN,AH_CS,-,26852,8,32,16,11,28,16,13,14,6,1,1,0,2,0
SN,AH_CS,-,26853,7,32,16,11,28,16,13,15,6,1,1,0,2,0
SN,AH_CS,-,26854,8,31,16,10,31,16,11,15,7,0,0,0,2,0
SN,AH_CS,-,26855,8,32,16,11,31,15,10,15,7,0,0,0,2,0
SN,AH_CS,-,26856,9,31,16,12,32,15,10,14,8,0,0,0,1,0
SN,AH_CS,-,26857,9,31,16,11,33,15,12,14,9,0,0,0,0,0
SN,AH_CS,-,26858,9,29,16,11,33,16,13,14,9,0,0,0,0,0
SN,AH_CS,-,26859,8,29,16,10,32,19,14,13,9,0,0,0,0,0
SN,AH_CS,-,26860,8,28,16,10,31,20,14,14,9,0,0,0,0,0
SN,AH_CS,-,26861,8,26,15,9,32,21,14,15,10,0,0,0,0,0
SN,AH_CS,-,26862,9,24,15,10,32,20,14,16,10,0,0,0,0,0
SN,AH_CS,-,26863,8,23,15,10,32,20,14,18,10,0,0,0,0,0
SN,AH_CS,-,26864,7,22,15,11,33,21,14,17,10,0,0,0,0,0
SN,AH_CS,-,26865,7,22,15,12,33,22,12,17,10,0,0,0,0,0
SN,AH_CS,-,26866,6,21,15,13,34,21,13,17,10,0,0,0,0,0
SN,AH_CS,-,26867,7,20,15,12,35,21,14,16,10,0,0,0,0,0
SN,AH_CS,-,26868,7,20,14,12,36,21,14,15,11,0,0,0,0,0
SN,AH_CS,-,26869,7,20,15,12,37,21,14,14,10,0,0,0,0,0
SN,AH_CS,-,26870,8,19,14,12,37,20,13,16,11,0,0,0,0,0
SN,AH_CS,-,26871,8,17,14,13,38,18,15,16,11,0,0,0,0,0
SN,AH_CS,-,26872,7,18,15,14,37,18,14,17,10,0,0,0,0,0
SN,AH_CS,-,26873,7,17,16,14,39,17,15,16,9,0,0,0,0,0
SN,AH_CS,-,26874,7,17,17,14,39,17,16,15,8,0,0,0,0,0
SN,AH_CS,-,26875,8,16,18,13,38,17,18,15,7,0,0,0,0,0
SN,AH_CS,-,26876,9,16,18,13,38,17,17,15,7,0,0,0,0,0
SN,AH_CS,-,26877,10,15,19,14,38,16,16,16,6,0,0,0,0,0
SN,AH_CS,-,26878,10,14,19,15,38,16,17,15,6,0,0,0,0,0
SN,AH_CS,-,26879,9,13,20,15,37,16,19,16,5,0,0,0,0,0
SN,AH_CS,-,26880,11,13,20,14,36,17,19,15,5,0,0,0,0,0
SN,AH_CS,-,26881,10,15,21,13,35,17,20,15,4,0,0,0,0,0
SN,AH_CS,-,26882,9,15,22,13,35,18,21,14,3,0,0,0,0,0
SN,AH_CS,-,26883,9,15,21,12,36,17,21,15,4,0,0,0,0,0
SN,AH_CS,-,26884,9,16,21,13,36,15,21,15,4,0,0,0,0,0
SN,AH_CS,-,26885,9,18,20,12,35,17,20,14,4,1,1,0,0,0
SN,AH_CS,-,26886,9,19,21,12,34,17,20,14,3,1,1,0,0,0
SN,AH_CS,-,26887,9,22,20,12,34,18,20,14,3,1,1,0,0,0
SN,AH_CS,-,26888,10,22,19,13,33,17,19,13,3,1,1,0,1,0
SN,AH_CS,-,26889,10,23,19,12,32,17,20,13,3,1,1,0,1,0
SN,AH_CS,-,26890,10,23,19,11,32,18,20,13,3,1,1,0,1,0
SN,AH_CS,-,26891,10,22,18,12,31,18,21,13,4,1,1,0,1,0
SN,AH_CS,-,26892,10,21,18,13,30,18,21,14,4,1,1,0,1,0
SN,AH_CS,-,26893,10,22,19,12,29,19,21,14,3,1,1,0,1,0
SN,AH_CS,-,26894,10,22,18,12,28,19,21,15,4,1,1,0,1,0
SN,AH_CS,-,26895,9,23,19,12,28,20,21,14,3,1,1,0,1,0
SN,AH_CS,-,26896,9,23,19,12,27,22,19,15,3,1,1,0,1,0
SN,AH_CS,-,26897,9,22,19,12,27,22,20,15,3,1,1,0,1,0
SN,AH_CS,-,26898,9,21,19,12,26,24,19,16,3,1,1,0,1,0
SN,AH_CS,-,26899,9,20,19,12,26,23,20,17,3,1,1,0,1,0
SN,AH_CS,-,26900,8,20,19,12,26,26,18,17,3,1,1,0,1,0
SN,AH_CS,-,26901,7,21,19,12,27,24,19,17,3,1,1,0,1,0
SN,AH_CS,-,26902,6,23,19,11,27,26,19,15,3,1,1,0,1,0
SN,AH_CS,-,26903,6,22,19,10,27,27,20,15,3,1,1,0,1,0
SN,AH_CS,-,26904,7,23,19,11,26,28,18,14,3,1,1,0,1,0
SN,AH_CS,-,26905,6,23,18,12,26,27,19,14,4,1,1,0,1,0
SN,AH_CS,-,26906,6,21,18,13,26,27,20,14,4,1,1,0,1,0
SN,AH_CS,-,26907,6,23,17,13,26,27,18,14,5,1,1,0,1,0
SN,AH_CS,-,26908,6,24,18,13,25,29,18,12,4,1,1,0,1,0
SN,AH_CS,-,26909,6,23,18,13,26,30,17,12,4,1,1,0,1,0
SN,AH_CS,-,26910,6,23,19,13,27,28,18,12,4,0,0,0,1,0
SN,AH_CS,-,26911,7,22,18,15,27,27,17,12,5,0,0,0,1,0
SN,AH_CS,-,26912,6,20,19,14,27,29,17,10,5,0,0,0,1,0
SN,AH_CS,-,26913,5,21,20,13,29,29,18,10,5,0,0,0,0,0
SN,AH_CS,-,26914,5,21,20,12,30,30,17,10,5,0,0,0,0,0
SN,AH_CS,-,26915,6,19,20,12,31,30,17,10,5,0,0,0,0,0
SN,AH_CS,-,26916,6,20,21,10,31,32,16,10,4,0,0,0,0,0
SN,AH_CS,-,26917,5,21,21,10,31,32,16,10,4,0,0,0,0,0
SN,AH_CS,-,26918,5,20,20,10,31,31,18,10,5,0,0,0,0,0
SN,AH_CS,-,26919,6,20,21,11,31,30,18,9,4,0,0,0,0,0
SN,AH_CS,-,26920,5,21,21,11,32,30,18,8,4,0,0,0,0,0
SN,AH_CS,-,26921,5,21,21,11,34,29,18,7,4,0,0,0,0,0
SN,AH_CS,-,26922,6,21,21,11,34,30,17,6,4,0,0,0,0,0
SN,AH_CS,-,26923,6,22,20,13,33,28,18,5,5,0,0,0,0,0
SN,AH_CS,-,26924,6,23,20,12,34,29,17,4,5,0,0,0,0,0
SN,AH_CS,-,26925,6,23,20,13,35,26,19,3,5,0,0,0,0,0
SN,AH_CS,-,26926,7,21,20,13,34,26,19,5,5,0,0,0,0,0
SN,AH_CS,-,26927,7,21,20,14,35,24,19,5,5,0,0,0,0,0
SN,AH_CS,-,26928,7,23,20,14,35,23,18,5,5,0,0,0,0,0
SN,AH_CS,-,26929,6,24,20,14,35,22,18,6,5,0,0,0,0,0
SN,AH_CS,-,26930,6,25,21,14,35,22,17,6,4,0,0,0,0,0
SN,AH_CS,-,26931,6,25,21,14,35,22,16,7,4,0,0,0,0,0
SN,AH_CS,-,26932,7,25,22,14,35,22,15,7,3,0,0,0,0,0
SN,AH_CS,-,26933,7,25,22,15,35,22,14,7,3,0,0,0,0,0
SN,AH_CS,-,26934,7,26,22,15,34,21,15,7,3,0,0,0,0,0
SN,AH_CS,-,26935,7,24,22,16,36,20,15,7,3,0,0,0,0,0
SN,AH_CS,-,26936,6,25,23,14,36,21,16,7,2,0,0,0,0,0
SN,AH_CS,-,26937,6,27,23,14,36,19,16,7,2,0,0,0,0,0
SN,AH_CS,-,26938,8,26,23,15,35,20,15,6,2,0,0,0,0,0
SN,AH_CS,-,26939,8,26,22,16,34,18,17,6,3,0,0,0,0,0
SN,AH_CS,-,26940,7,26,22,16,33,18,17,8,3,0,0,0,0,0
SN,AH_CS,-,26941,8,26,22,16,33,17,16,9,3,0,0,0,0,0
SN,AH_CS,-,26942,8,27,21,15,34,17,16,8,4,0,0,0,0,0
SN,AH_CS,-,26943,8,28,22,17,34,16,14,8,3,0,0,0,0,0
SN,AH_CS,-,26944,7,30,22,16,34,17,13,8,3,0,0,0,0,0
SN,AH_CS,-,26945,7,28,21,17,34,17,14,8,4,0,0,0,0,0
SN,AH_CS,-,26946,7,29,21,17,32,17,15,8,4,0,0,0,0,0
SN,AH_CS,-,26947,6,29,21,17,33,16,16,8,4,0,0,0,0,0
SN,AH_CS,-,26948,7,29,22,16,34,16,15,8,3,0,0,0,0,0
SN,AH_CS,-,26949,8,28,22,16,33,17,14,9,3,0,0,0,0,0
SN,AH_CS,-,26950,8,28,22,16,32,18,12,11,3,0,0,0,0,0
SN,AH_CS,-,26951,8,28,21,16,32,21,11,9,4,0,0,0,0,0
SN,AH_CS,-,26952,8,26,20,15,32,22,12,10,5,0,0,0,0,0
SN,AH_CS,-,26953,9,24,19,15,32,24,11,10,6,0,0,0,0,0
SN,AH_CS,-,26954,9,23,19,15,32,25,12,9,6,0,0,0,0,0
SN,AH_CS,-,26955,8,21,19,16,32,25,13,10,6,0,0,0,0,0
SN,AH_CS,-,26956,8,20,19,15,33,28,12,9,6,0,0,0,0,0
SN,AH_CS,-,26957,7,18,19,17,33,28,13,9,6,0,0,0,0,0
SN,AH_CS,-,26958,8,17,19,16,33,28,13,10,6,0,0,0,0,0
SN,AH_CS,-,26959,8,19,18,15,33,28,12,10,7,0,0,0,0,0
SN,AH_CS,-,26960,8,19,18,14,32,30,11,11,7,0,0,0,0,0
SN,AH_CS,-,26961,8,19,18,15,32,31,10,10,7,0,0,0,0,0
SN,AH_CS,-,26962,8,16,18,17,32,31,10,11,7,0,0,0,0,0
SN,AH_CS,-,26963,8,16,17,16,32,32,11,12,7,0,0,0,0,0
SN,AH_CS,-,26964,8,16,18,15,33,33,9,13,6,0,0,0,0,0
SN,AH_CS,-,26965,8,17,18,15,33,33,10,11,6,0,0,0,0,0
SN,AH_CS,-,26966,7,17,18,16,33,33,11,10,6,0,0,0,0,0
SN,AH_CS,-,26967,7,17,19,17,32,33,11,10,5,0,0,0,0,0
SN,AH_CS,-,26968,9,16,19,15,32,33,11,11,5,0,0,0,0,0
SN,AH_CS,-,26969,9,14,19,17,32,31,13,11,5,0,0,0,0,0
SN,AH_CS,-,26970,9,15,20,16,31,32,13,11,4,0,0,0,0,0
SN,AH_CS,-,26971,9,16,20,15,31,32,13,11,4,0,0,0,0,0
SN,AH_CS,-,26972,10,15,20,14,30,34,13,11,4,0,0,0,0,0
SN,AH_CS,-,26973,9,14,19,13,29,36,13,13,5,0,0,0,0,0
SN,AH_CS,-,26974,9,15,19,13,30,35,13,12,5,0,0,0,0,0
SN,AH_CS,-,26975,10,16,19,13,30,34,14,10,5,0,0,0,0,0
SN,AH_CS,-,26976,10,16,19,14,31,32,14,10,5,0,0,0,0,0
SN,AH_CS,-,26977,12,16,20,15,30,32,13,9,4,0,0,0,0,0
SN,AH_CS,-,26978,11,19,20,16,30,29,13,9,4,0,0,0,0,0
SN,AH_CS,-,26979,11,19,20,16,31,28,12,10,4,0,0,0,0,0
SN,AH_CS,-,26980,11,21,19,14,32,29,11,9,5,0,0,0,0,0
SN,AH_CS,-,26981,12,23,19,14,31,27,11,9,5,0,0,0,0,0
SN,AH_CS,-,26982,13,24,18,12,31,28,10,9,6,0,0,0,0,0
SN,AH_CS,-,26983,12,26,18,13,31,26,11,8,6,0,0,0,0,0
SN,AH_CS,-,26984,13,23,19,13,31,27,11,9,5,0,0,0,0,0
SN,AH_CS,-,26985,13,25,19,14,30,26,11,8,5,0,0,0,0,0
SN,AH_CS,-,26986,13,25,19,14,30,25,12,8,5,0,0,0,0,0
SN,AH_CS,-,26987,13,28,18,13,30,24,12,7,6,0,0,0,0,0
SN,AH_CS,-,26988,11,29,19,13,30,24,11,7,6,0,0,0,0,0
SN,AH_CS,-,26989,11,29,19,14,29,24,12,6,6,0,0,0,0,0
SN,AH_CS,-,26990,11,29,18,15,30,22,12,6,7,0,0,0,0,0
SN,AH_CS,-,26991,12,29,18,14,31,22,11,6,7,0,0,0,0,0
SN,AH_CS,-,26992,12,29,18,13,31,23,10,7,7,0,0,0,0,0
SN,AH_CS,-,26993,10,30,18,13,32,24,10,6,7,0,0,0,0,0
SN,AH_CS,-,26994,10,32,17,12,32,24,8,7,8,0,0,0,0,0
SN,AH_CS,-,26995,10,32,16,13,33,23,7,7,9,0,0,0,0,0
SN,AH_CS,-,26996,10,32,15,14,33,23,6,7,10,0,0,0,0,0
SN,AH_CS,-,26997,9,32,15,15,33,21,8,7,10,0,0,0,0,0
SN,AH_CS,-,26998,9,32,16,16,34,19,10,5,9,0,0,0,0,0
SN,AH_CS,-,26999,8,34,16,16,33,19,10,5,9,0,0,0,0,0
SN,AH_CS,-,27000,7,34,15,15,33,20,10,6,10,0,0,0,0,0
SN,AH_CS,-,27001,7,36,16,14,32,20,10,6,9,0,0,0,0,0
SN,AH_CS,-,27002,6,37,16,13,32,20,11,6,9,0,0,0,0,0
SN,AH_CS,-,27003,6,34,17,13,32,21,12,7,8,0,0,0,0,0
SN,AH_CS,-,27004,7,33,16,13,31,23,12,6,8,0,1,0,0,0
SN,AH_CS,-,27005,8,32,17,14,30,22,13,6,7,0,1,0,0,0
SN,AH_CS,-,27006,7,31,17,15,30,22,14,6,7,0,1,0,0,0
SN,AH_CS,-,27007,6,30,18,16,31,22,14,6,6,0,1,0,0,0
SN,AH_CS,-,27008,6,28,18,16,31,22,14,8,6,0,1,0,0,0
SN,AH_CS,-,27009,5,30,18,17,31,20,14,8,6,0,1,0,0,0
SN,AH_CS,-,27010,6,28,18,17,31,20,14,9,6,0,1,0,0,0
SN,AH_CS,-,27011,6,27,18,17,31,21,13,10,6,0,1,0,0,0
SN,AH_CS,-,27012,7,24,19,16,31,24,13,10,5,0,1,0,0,0
SN,AH_CS,-,27013,7,24,19,17,31,22,14,10,5,0,1,0,0,0
SN,AH_CS,-,27014,7,24,19,16,31,23,14,10,5,0,1,0,0,0
SN,AH_CS,-,27015,8,25,20,15,30,24,13,10,4,0,1,0,0,0
SN,AH_CS,-,27016,7,25,20,15,29,25,13,11,4,0,1,0,0,0
SN,AH_CS,-,27017,7,25,20,15,29,25,14,10,4,0,1,0,0,0
SN,AH_CS,-,27018,7,24,20,16,29,24,14,11,4,0,1,0,0,0
SN,AH_CS,-,27019,8,23,20,16,30,24,14,10,4,0,1,0,0,0
SN,AH_CS,-,27020,8,23,20,15,30,24,15,10,4,0,1,0,0,0
SN,AH_CS,-,27021,8,22,21,14,32,23,16,10,3,0,1,0,0,0
SN,AH_CS,-,27022,8,23,21,13,32,25,14,10,3,0,1,0,0,0
SN,AH_CS,-,27023,8,24,21,13,31,25,13,11,3,0,1,0,0,0
SN,AH_CS,-,27024,8,22,21,13,31,25,14,12,3,0,1,0,0,0
SN,AH_CS,-,27025,8,21,21,13,31,25,15,12,3,0,1,0,0,0
SN,AH_CS,-,27026,8,20,20,13,31,25,16,12,4,0,1,0,0,0
SN,AH_CS,-,27027,7,20,19,14,32,24,16,12,5,0,1,0,0,0
SN,AH_CS,-,27028,7,22,19,13,31,24,16,12,5,0,1,0,0,0
SN,AH_CS,-,27029,6,22,19,12,31,24,17,13,6,0,0,0,0,0
SN,AH_CS,-,27030,6,22,18,11,31,25,16,14,7,0,0,0,0,0
SN,AH_CS,-,27031,7,21,17,10,31,26,15,15,8,0,0,0,0,0
SN,AH_CS,-,27032,7,21,17,9,30,25,16,17,8,0,0,0,0,0
SN,AH_CS,-,27033,7,22,17,9,31,26,15,15,8,0,0,0,0,0
SN,AH_CS,-,27034,7,22,17,9,31,26,16,14,8,0,0,0,0,0
SN,AH_CS,-,27035,6,24,16,9,31,25,17,13,9,0,0,0,0,0
SN,AH_CS,-,27036,6,24,16,9,31,25,17,13,9,0,0,0,0,0
SN,AH_CS,-,27037,6,24,16,9,31,22,19,14,9,0,0,0,0,0
SN,AH_CS,-,27038,6,23,16,10,31,22,20,13,9,0,0,0,0,0
SN,AH_CS,-,27039,7,23,16,11,31,20,20,13,9,0,0,0,0,0
SN,AH_CS,-,27040,6,23,16,11,31,20,21,13,9,0,0,0,0,0
SN,AH_CS,-,27041,7,23,16,12,31,18,22,12,9,0,0,0,0,0
SN,AH_CS,-,27042,7,22,16,13,31,19,21,12,9,0,0,0,0,0
SN,AH_CS,-,27043,7,22,16,12,30,21,21,12,9,0,0,0,0,0
SN,AH_CS,-,27044,6,22,17,11,29,23,22,12,8,0,0,0,0,0
SN,AH_CS,-,27045,6,21,17,12,28,23,21,14,8,0,0,0,0,0
SN,AH_CS,-,27046,6,22,16,12,26,24,20,15,9,0,0,0,0,0
SN,AH_CS,-,27047,6,22,15,12,26,23,20,16,10,0,0,0,0,0
SN,AH_CS,-,27048,7,22,15,12,26,23,19,16,10,0,0,0,0,0
SN,AH_CS,-,27049,7,23,15,12,26,23,19,15,10,0,0,0,0,0
SN,AH_CS,-,27050,8,24,16,12,26,23,17,15,9,0,0,0,0,0
SN,AH_CS,-,27051,8,25,17,12,27,22,16,15,8,0,0,0,0,0
SN,AH_CS,-,27052,9,24,17,11,26,24,16,15,8,0,0,0,0,0
SN,AH_CS,-,27053,9,23,17,12,27,24,16,14,8,0,0,0,0,0
SN,AH_CS,-,27054,9,24,18,13,27,23,16,13,7,0,0,0,0,0
SN,AH_CS,-,27055,8,24,18,14,27,24,16,12,7,0,0,0,0,0
SN,AH_CS,-,27056,7,24,19,15,27,23,17,12,6,0,0,0,0,0
SN,AH_CS,-,27057,7,26,18,16,27,23,16,10,7,0,0,0,0,0
SN,AH_CS,-,27058,7,27,18,16,26,22,17,10,7,0,0,0,0,0
SN,AH_CS,-,27059,9,26,18,16,26,22,16,10,7,0,0,0,0,0
SN,AH_CS,-,27060,9,25,19,16,27,22,16,10,6,0,0,0,0,0
SN,AH_CS,-,27061,10,28,18,16,26,21,16,9,6,0,1,0,0,0
SN,AH_CS,-,27062,9,29,18,16,26,23,14,9,6,0,1,0,0,0
SN,AH_CS,-,27063,9,29,17,14,29,25,14,9,6,0,1,0,0,0
SN,AH_CS,-,27064,9,30,16,13,32,26,15,10,6,1,1,0,0,0
SN,AH_CS,-,27065,10,28,15,14,31,25,14,11,6,1,1,0,1,0
SN,AH_CS,-,27066,11,34,14,14,33,30,16,14,7,5,1,0,1,0
SN,AH_CS,-,27067,14,34,13,15,37,29,19,14,7,6,2,0,1,0
SN,AH_CS,-,27068,17,43,12,20,40,40,30,20,7,10,2,0,2,0
SN,AH_CS,-,27069,17,42,12,21,39,38,29,21,7,10,2,0,2,0
SN,AH_CS,-,27070,20,49,12,31,44,48,33,28,6,14,2,0,3,0
SN,AH_CS,-,27071,21,48,12,34,43,50,35,27,6,15,2,0,3,0
SN,AH_CS,-,27072,21,49,12,36,42,49,35,27,6,15,2,0,3,0
SN,AH_CS,-,27073,34,59,12,52,64,64,49,36,6,45,2,0,3,0
SN,AH_CS,-,27074,41,61,11,55,70,71,50,43,6,49,2,0,3,0
SN,AH_CS,-,27075,44,73,11,59,79,79,58,47,6,54,2,0,3,0
SN,AH_CS,-,27076,44,76,10,60,80,84,62,53,6,58,2,0,3,0
SN,AH_CS,-,27077,48,81,10,61,83,84,64,59,5,62,2,0,3,0
SN,AH_CS,-,27078,48,83,9,61,83,84,64,59,5,62,2,0,4,0
SN,AH_CS,-,27079,49,84,9,61,83,83,63,61,5,63,2,0,4,0
SN,AH_CS,-,27080,51,86,9,61,82,82,63,64,4,63,2,0,4,0
SN,AH_CS,-,27081,53,89,8,61,84,88,65,65,4,66,2,0,5,0
SN,AH_CS,-,27082,53,88,8,61,83,89,67,65,3,66,3,0,5,0
SN,AH_CS,-,27083,54,86,7,60,82,91,66,66,3,66,3,0,5,0
SN,AH_CS,-,27084,53,89,6,62,83,92,70,68,3,69,4,0,5,0
SN,AH_CS,-,27085,57,105,6,70,89,107,76,79,3,73,4,0,5,0
SN,AH_CS,-,27086,56,103,7,70,90,107,76,80,3,73,3,0,5,0
SN,AH_CS,-,27087,56,103,7,71,91,105,77,79,3,73,3,0,5,0
SN,AH_CS,-,27088,57,104,8,72,88,103,75,80,3,73,3,0,5,0
SN,AH_CS,-,27089,56,104,8,78,86,108,81,82,3,74,4,0,5,0
SN,AH_CS,-,27090,55,105,8,79,86,108,82,81,3,74,4,0,4,0
SN,AH_CS,-,27091,53,99,9,81,83,104,80,78,2,72,4,0,4,0
SN,AH_CS,-,27092,52,98,9,80,81,104,78,81,2,71,3,0,4,0
SN,AH_CS,-,27093,55,97,9,77,79,95,72,84,2,67,3,0,3,0
SN,AH_CS,-,27094,58,99,8,80,80,98,82,88,2,69,3,0,3,1
SN,AH_CS,-,27095,55,95,8,72,78,90,80,81,3,65,3,0,2,1
SN,AH_CS,-,27096,58,100,8,79,84,92,82,88,3,67,3,0,2,1
