Text_Type,Book,Chapter,Window,GLL,GGL,LG,GGG,LGL,LLL,GLG,L,G,LGG,LLG,LL,GG,GL
SN,AS-CS,-,7434,20,32,1,34,42,12,37,3,18,33,20,0,1,1
SN,AS-CS,-,7435,18,33,1,34,42,12,37,3,18,33,21,0,1,1
SN,AS-CS,-,7436,17,33,1,34,41,12,39,3,18,33,21,0,1,1
SN,AS-CS,-,7437,18,33,1,33,40,12,38,3,18,33,23,0,1,1
SN,AS-CS,-,7438,18,32,1,32,39,12,38,3,18,33,23,0,1,1
SN,AS-CS,-,7439,18,31,1,34,36,12,38,3,17,33,24,0,2,1
SN,AS-CS,-,7440,18,31,1,33,36,12,39,3,17,32,24,0,2,1
SN,AS-CS,-,7441,18,30,1,36,37,14,41,3,17,35,25,0,2,1
SN,AS-CS,-,7442,19,36,1,37,38,14,41,3,17,36,25,0,1,1
SN,AS-CS,-,7443,15,27,2,31,33,7,23,3,16,19,19,0,1,1
SN,AS-CS,-,7444,12,26,2,28,30,8,23,3,16,17,16,0,1,1
SN,AS-CS,-,7445,10,23,2,27,30,6,22,3,17,16,15,0,1,1
SN,AS-CS,-,7446,10,23,2,27,29,7,22,3,18,16,16,0,1,0
SN,AS-CS,-,7447,12,23,2,24,29,7,21,2,18,16,16,0,1,0
SN,AS-CS,-,7448,12,23,2,23,29,7,19,2,17,16,16,0,1,0
SN,AS-CS,-,7449,11,23,2,25,29,7,19,2,17,17,17,0,1,0
SN,AS-CS,-,7450,11,21,2,28,30,7,19,2,16,15,17,0,1,0
SN,AS-CS,-,7451,10,20,2,30,30,7,19,2,16,15,18,0,1,0
SN,AS-CS,-,7452,9,21,2,32,29,7,18,3,15,16,18,0,1,0
SN,AS-CS,-,7453,9,21,2,34,29,7,20,3,14,16,17,0,1,1
SN,AS-CS,-,7454,9,19,2,41,29,7,19,4,13,16,17,0,1,1
SN,AS-CS,-,7455,8,19,2,43,28,8,21,4,12,17,19,0,1,1
SN,AS-CS,-,7456,8,19,2,44,27,8,23,4,11,17,20,0,1,1
SN,AS-CS,-,7457,8,21,2,45,27,9,24,4,10,19,21,0,1,2
SN,AS-CS,-,7458,8,20,2,46,26,9,25,4,9,19,22,0,1,3
SN,AS-CS,-,7459,8,22,2,49,29,9,28,4,8,24,26,1,1,3
SN,AS-CS,-,7460,10,23,2,51,30,9,32,4,7,24,25,1,1,4
SN,AS-CS,-,7461,10,24,2,53,30,9,30,5,6,26,26,1,1,4
SN,AS-CS,-,7462,10,25,2,57,30,9,36,5,5,28,26,1,1,5
SN,AS-CS,-,7463,12,26,2,63,31,10,38,5,4,27,26,1,1,5
SN,AS-CS,-,7464,13,27,2,67,31,11,41,5,4,28,25,1,0,6
SN,AS-CS,-,7465,13,28,1,69,32,11,42,5,4,28,24,1,1,6
SN,AS-CS,-,7466,15,28,1,64,29,9,40,4,4,25,23,1,2,6
SN,AS-CS,-,7467,15,25,1,72,33,10,46,4,4,29,23,1,2,7
SN,AS-CS,-,7468,13,26,0,66,29,8,43,4,4,29,22,1,2,8
SN,AS-CS,-,7469,13,26,0,67,29,7,44,4,4,28,22,1,2,8
SN,AS-CS,-,7470,13,27,0,68,28,8,44,4,3,27,22,1,2,8
SN,AS-CS,-,7471,13,27,0,68,28,7,45,4,2,28,21,1,2,8
SN,AS-CS,-,7472,12,27,0,69,27,7,45,4,2,29,21,1,3,8
SN,AS-CS,-,7473,12,27,0,70,26,7,46,4,3,29,21,1,3,8
SN,AS-CS,-,7474,12,26,0,68,25,8,47,3,3,29,19,1,4,8
SN,AS-CS,-,7475,13,26,0,66,23,8,47,3,4,29,19,1,4,8
SN,AS-CS,-,7476,13,28,0,69,23,10,48,4,3,30,20,1,4,8
SN,AS-CS,-,7477,13,27,0,67,24,10,49,3,3,28,20,1,4,8
SN,AS-CS,-,7478,14,30,0,68,24,10,48,3,3,30,19,1,5,7
SN,AS-CS,-,7479,14,30,0,61,23,10,50,2,4,31,20,1,5,7
