Text_Type,Book,Chapter,Window,GG,LGL,LG,GLG,G,LGG,LLG,L,GGL,GLL,LLL,GGG,GL,LL
SN,AS,uttara,350,0,95,1,75,70,41,35,2,44,20,2,58,0,1
SN,AS,uttara,351,0,95,1,76,70,42,35,2,42,20,2,58,0,1
SN,AS,uttara,352,0,94,1,78,70,42,35,2,40,21,2,58,0,1
SN,AS,uttara,353,0,93,1,79,70,43,35,2,39,21,2,58,0,1
SN,AS,uttara,354,0,93,1,78,70,43,36,2,38,21,2,59,0,1
SN,AS,uttara,355,0,93,1,77,70,44,38,2,37,21,2,58,0,1
SN,AS,uttara,356,0,93,1,78,70,45,37,2,37,21,2,57,0,1
SN,AS,uttara,357,0,93,1,81,70,43,37,2,37,20,2,57,0,1
SN,AS,uttara,358,0,92,1,83,70,43,36,2,37,19,2,58,0,1
SN,AS,uttara,359,0,93,1,82,70,42,36,2,39,18,2,58,0,1
SN,AS,uttara,360,0,93,1,82,70,43,35,2,40,18,2,57,0,1
SN,AS,uttara,361,0,93,1,82,70,43,35,2,39,18,2,58,0,1
SN,AS,uttara,362,0,93,1,81,70,43,34,2,40,19,2,58,0,1
SN,AS,uttara,363,0,93,1,78,70,46,34,2,40,19,2,58,0,1
SN,AS,uttara,364,0,94,1,79,70,47,33,2,39,20,2,56,0,1
SN,AS,uttara,365,0,93,1,80,70,47,32,2,39,20,2,57,0,1
SN,AS,uttara,366,0,91,1,82,70,47,31,2,39,20,2,58,0,1
SN,AS,uttara,367,0,92,1,83,70,46,32,2,38,20,2,57,0,1
SN,AS,uttara,368,0,93,1,83,69,45,31,3,39,19,2,58,0,1
SN,AS,uttara,369,0,93,1,83,69,44,31,3,40,19,2,58,0,1
SN,AS,uttara,370,0,94,1,80,69,44,31,3,40,20,2,59,0,1
SN,AS,uttara,371,0,95,1,80,69,44,30,3,40,21,2,58,0,1
SN,AS,uttara,372,0,95,1,79,69,43,30,3,40,21,2,60,0,1
SN,AS,uttara,373,0,94,1,79,69,43,30,3,40,22,2,60,0,1
SN,AS,uttara,374,0,94,1,79,69,42,30,3,41,21,2,61,0,1
SN,AS,uttara,375,0,94,1,78,69,43,30,3,41,21,2,61,0,1
SN,AS,uttara,376,0,94,1,76,69,44,29,3,42,22,2,61,0,1
SN,AS,uttara,377,0,95,1,76,70,45,30,3,42,21,1,60,0,1
SN,AS,uttara,378,0,96,1,79,71,45,30,3,42,21,1,61,0,0
SN,AS,uttara,379,0,96,1,77,71,46,31,3,42,22,1,60,0,0
SN,AS,uttara,380,0,96,1,78,72,47,30,2,41,22,1,60,0,0
SN,AS,uttara,381,0,94,1,78,72,47,29,2,42,22,2,61,0,0
SN,AS,uttara,382,0,94,1,78,72,47,29,2,43,20,2,62,0,0
SN,AS,uttara,383,0,92,1,78,72,46,30,2,43,20,2,64,0,0
SN,AS,uttara,384,0,92,1,77,72,44,30,2,45,20,2,65,0,0
SN,AS,uttara,385,0,92,1,77,72,44,29,2,45,20,2,66,0,0
SN,AS,uttara,386,0,92,1,79,72,44,28,2,45,20,2,65,0,0
SN,AS,uttara,387,0,92,1,78,71,44,28,3,46,18,2,67,0,0
SN,AS,uttara,388,0,92,1,77,71,43,27,3,47,19,2,68,0,0
SN,AS,uttara,389,0,92,1,78,71,43,27,3,47,20,2,66,0,0
SN,AS,uttara,390,0,92,1,78,71,43,27,3,48,20,2,65,0,0
SN,AS,uttara,391,0,92,1,78,71,43,27,3,48,21,2,64,0,0
SN,AS,uttara,392,0,91,1,77,72,44,28,2,49,20,2,64,0,0
SN,AS,uttara,393,0,90,1,76,72,45,29,2,48,22,2,63,0,0
SN,AS,uttara,394,0,89,1,76,72,43,29,2,50,21,2,65,0,0
SN,AS,uttara,395,0,91,0,74,73,43,29,2,49,21,2,66,0,0
SN,AS,uttara,396,0,91,0,73,72,44,29,3,47,21,2,68,0,0
SN,AS,uttara,397,0,90,0,73,72,43,29,3,48,22,2,68,0,0
SN,AS,uttara,398,0,91,0,73,72,43,28,3,48,22,2,68,0,0
SN,AS,uttara,399,0,91,0,72,72,44,27,3,48,22,2,69,0,0
SN,AS,uttara,400,0,91,0,72,72,42,28,3,48,22,2,70,0,0
SN,AS,uttara,401,0,91,0,71,72,42,28,3,49,23,2,69,0,0
SN,AS,uttara,402,0,91,0,72,72,42,27,3,48,24,2,69,0,0
SN,AS,uttara,403,0,89,0,73,71,42,27,4,48,24,2,70,0,0
SN,AS,uttara,404,0,88,0,75,71,41,27,4,48,23,2,71,0,0
SN,AS,uttara,405,0,89,0,75,70,41,26,5,49,23,2,70,0,0
SN,AS,uttara,406,0,89,1,76,69,40,26,5,50,23,2,69,0,0
SN,AS,uttara,407,0,89,1,77,69,41,27,5,49,23,1,68,0,0
SN,AS,uttara,408,0,88,1,77,69,41,27,5,49,23,1,69,0,0
SN,AS,uttara,409,0,88,1,75,69,41,28,5,48,23,1,71,0,0
SN,AS,uttara,410,0,88,1,76,69,41,28,5,48,23,1,70,0,0
SN,AS,uttara,411,0,89,1,75,69,41,29,5,48,23,1,69,0,0
SN,AS,uttara,412,0,89,1,72,69,41,29,5,51,23,1,69,0,0
SN,AS,uttara,413,0,88,1,71,69,41,30,5,51,24,1,69,0,0
SN,AS,uttara,414,0,88,1,71,69,43,29,5,50,25,1,68,0,0
SN,AS,uttara,415,0,88,2,69,68,42,29,5,51,25,2,69,0,0
SN,AS,uttara,416,0,89,2,69,68,42,29,5,50,24,2,70,0,0
SN,AS,uttara,417,0,89,2,69,68,42,29,5,50,24,2,70,0,0
SN,AS,uttara,418,0,89,2,70,68,41,29,5,49,24,2,71,0,0
SN,AS,uttara,419,0,88,2,70,68,42,29,5,51,24,2,69,0,0
SN,AS,uttara,420,0,87,2,72,67,43,29,5,50,24,2,68,0,0
SN,AS,uttara,421,0,87,2,72,67,42,30,5,50,23,2,69,0,0
SN,AS,uttara,422,0,87,2,71,67,42,30,5,50,23,2,70,0,0
SN,AS,uttara,423,0,87,2,71,67,43,30,5,49,23,2,70,0,0
SN,AS,uttara,424,0,87,2,74,67,43,28,5,49,23,2,69,0,0
SN,AS,uttara,425,0,86,2,75,66,44,27,5,48,23,2,70,0,0
SN,AS,uttara,426,0,87,2,73,66,44,27,5,50,23,2,69,0,0
SN,AS,uttara,427,0,87,2,71,66,44,28,5,51,22,2,70,0,0
SN,AS,uttara,428,0,86,3,72,65,43,29,5,50,23,2,70,0,0
SN,AS,uttara,429,0,87,3,72,65,42,29,5,50,23,2,70,0,0
SN,AS,uttara,430,0,87,3,72,65,41,28,5,51,23,2,71,0,0
SN,AS,uttara,431,0,88,3,71,65,39,28,5,50,24,2,73,0,0
SN,AS,uttara,432,0,89,3,70,65,39,28,5,51,24,2,72,0,0
SN,AS,uttara,433,0,89,3,69,65,39,28,5,52,24,2,72,0,0
SN,AS,uttara,434,0,88,3,72,65,39,27,5,50,24,2,73,0,0
SN,AS,uttara,435,0,88,3,75,65,38,27,5,48,25,2,72,0,0
SN,AS,uttara,436,0,88,3,75,65,38,28,5,49,25,2,70,0,0
SN,AS,uttara,437,0,89,3,75,65,37,28,5,50,24,2,70,0,0
SN,AS,uttara,438,0,89,3,75,65,35,28,5,51,23,2,72,0,0
SN,AS,uttara,439,0,88,3,75,65,34,28,5,52,22,2,74,0,0
SN,AS,uttara,440,0,88,3,75,65,34,29,5,51,23,2,73,0,0
SN,AS,uttara,441,0,88,3,75,65,34,29,5,52,22,2,73,0,0
SN,AS,uttara,442,0,88,3,76,65,34,28,5,52,22,2,73,0,0
SN,AS,uttara,443,0,87,3,76,66,34,28,4,54,22,2,72,0,0
SN,AS,uttara,444,0,86,3,76,66,34,29,4,53,22,2,73,0,0
SN,AS,uttara,445,0,85,3,77,66,34,29,4,54,22,2,72,0,0
SN,AS,uttara,446,0,84,3,78,66,34,29,4,54,21,2,73,0,0
SN,AS,uttara,447,0,84,3,78,66,34,29,4,54,21,2,73,0,0
SN,AS,uttara,448,0,84,3,78,66,35,29,4,54,20,2,73,0,0
SN,AS,uttara,449,0,84,3,79,66,34,29,4,53,20,2,74,0,0
SN,AS,uttara,450,0,85,3,79,66,34,28,4,54,20,2,73,0,0
SN,AS,uttara,451,0,84,3,81,66,34,28,4,54,19,2,73,0,0
SN,AS,uttara,452,0,85,3,81,66,32,28,4,54,19,2,74,0,0
SN,AS,uttara,453,0,85,3,79,66,33,28,4,55,19,2,74,0,0
SN,AS,uttara,454,0,85,3,79,66,33,27,4,55,20,2,74,0,0
SN,AS,uttara,455,0,85,3,78,66,32,28,4,57,20,2,73,0,0
SN,AS,uttara,456,0,86,3,80,66,32,29,4,56,20,1,71,0,0
SN,AS,uttara,457,0,87,3,79,66,32,29,4,55,21,1,71,0,0
SN,AS,uttara,458,0,87,3,80,66,34,28,4,54,21,1,70,0,0
SN,AS,uttara,459,0,87,3,81,66,35,28,4,53,21,1,69,0,0
SN,AS,uttara,460,0,87,3,79,66,36,28,4,53,22,1,69,0,0
SN,AS,uttara,461,0,86,3,79,66,36,28,4,54,22,1,69,0,0
SN,AS,uttara,462,0,86,3,81,67,37,28,3,53,22,1,67,0,0
SN,AS,uttara,463,0,86,3,81,67,38,28,3,52,21,1,68,0,0
SN,AS,uttara,464,0,86,3,81,67,38,28,3,52,20,1,69,0,0
SN,AS,uttara,465,0,86,3,81,67,39,27,3,52,20,1,69,0,0
SN,AS,uttara,466,0,85,3,82,66,38,27,3,53,19,1,70,0,0
SN,AS,uttara,467,0,85,3,83,66,39,26,3,52,19,1,70,0,0
SN,AS,uttara,468,0,85,3,85,66,38,26,3,53,17,1,70,0,0
SN,AS,uttara,469,0,85,3,85,66,40,26,3,52,18,1,68,0,0
SN,AS,uttara,470,0,84,3,85,66,40,26,3,52,18,1,69,0,0
SN,AS,uttara,471,0,84,3,87,67,39,25,2,52,18,1,69,0,0
SN,AS,uttara,472,0,84,3,88,67,39,25,2,51,17,1,70,0,0
SN,AS,uttara,473,0,83,3,89,67,40,26,2,51,17,1,68,0,0
SN,AS,uttara,474,0,83,3,89,67,39,26,2,52,17,1,68,0,0
SN,AS,uttara,475,0,83,3,90,67,39,25,2,52,16,1,69,0,0
SN,AS,uttara,476,0,83,3,89,67,41,24,2,52,16,1,69,0,0
SN,AS,uttara,477,0,83,3,88,67,42,25,2,53,15,1,68,0,0
SN,AS,uttara,478,0,84,3,88,68,43,24,1,52,16,1,67,0,0
SN,AS,uttara,479,0,84,3,87,68,43,24,1,53,16,1,67,0,0
SN,AS,uttara,480,0,84,3,87,69,43,24,0,53,17,1,66,0,0
SN,AS,uttara,481,0,85,2,86,70,44,24,0,53,17,1,65,0,0
SN,AS,uttara,482,0,85,2,85,70,45,23,0,52,18,1,66,0,0
SN,AS,uttara,483,0,85,2,83,70,46,24,0,51,19,1,66,0,0
SN,AS,uttara,484,0,85,2,85,70,46,23,0,51,19,1,65,0,0
SN,AS,uttara,485,0,85,2,84,70,45,24,0,50,19,1,67,0,0
SN,AS,uttara,486,0,86,2,83,70,45,24,0,50,18,1,68,0,0
SN,AS,uttara,487,0,86,2,84,70,44,24,0,47,19,1,70,0,0
SN,AS,uttara,488,0,86,2,86,70,43,23,0,49,18,1,69,0,0
SN,AS,uttara,489,0,85,2,86,70,42,23,0,49,18,1,71,0,0
SN,AS,uttara,490,0,85,1,87,71,44,22,0,48,18,0,71,0,0
SN,AS,uttara,491,0,84,1,86,71,46,22,0,48,18,0,71,0,0
SN,AS,uttara,492,0,83,1,87,70,45,22,0,48,18,0,72,0,0
SN,AS,uttara,493,0,84,1,87,70,45,22,0,47,18,0,72,0,0
SN,AS,uttara,494,0,85,1,86,70,44,23,0,45,18,0,74,0,0
SN,AS,uttara,495,0,86,1,85,71,44,24,0,44,18,0,74,0,0
SN,AS,uttara,496,0,86,1,84,71,43,23,0,44,18,0,74,0,0
SN,AS,uttara,497,0,85,1,82,71,43,23,0,43,18,1,74,0,0
SN,AS,uttara,498,0,84,1,80,71,44,23,0,43,18,1,77,0,0
SN,AS,uttara,499,0,83,2,79,70,43,24,0,44,18,1,77,0,0
SN,AS,uttara,500,0,85,2,79,71,43,24,0,43,18,1,76,0,0
SN,AS,uttara,501,0,85,2,81,71,42,24,0,41,18,1,77,0,0
SN,AS,uttara,502,0,86,2,81,71,42,23,0,41,18,1,77,0,0
SN,AS,uttara,503,0,87,1,81,72,43,23,0,41,17,1,76,0,0
SN,AS,uttara,504,0,86,1,80,72,44,24,0,41,17,1,76,0,0
SN,AS,uttara,505,0,86,1,81,72,45,23,0,41,18,1,74,0,0
SN,AS,uttara,506,0,85,1,82,72,45,23,0,42,17,1,74,0,0
SN,AS,uttara,507,0,84,1,81,72,45,23,0,42,17,1,76,0,0
SN,AS,uttara,508,0,84,1,81,72,44,23,0,42,17,1,77,0,0
SN,AS,uttara,509,0,85,1,78,72,45,24,0,42,18,1,76,0,0
SN,AS,uttara,510,0,85,1,76,71,45,25,1,43,17,1,77,0,0
SN,AS,uttara,511,0,85,1,76,70,46,25,2,43,17,1,76,0,0
SN,AS,uttara,512,0,84,1,77,69,47,25,3,41,17,1,77,0,0
SN,AS,uttara,513,0,84,1,78,69,47,26,3,41,17,1,75,0,0
SN,AS,uttara,514,0,84,1,77,69,48,26,3,40,18,1,75,0,0
SN,AS,uttara,515,0,85,1,76,69,48,26,3,40,19,1,74,0,0
SN,AS,uttara,516,0,85,1,74,69,48,27,3,39,20,1,75,0,0
SN,AS,uttara,517,0,84,1,73,69,48,27,3,39,20,1,77,0,0
SN,AS,uttara,518,0,85,1,72,69,48,27,3,38,20,1,78,0,0
SN,AS,uttara,519,0,85,1,72,69,48,26,3,39,19,1,79,0,0
SN,AS,uttara,520,0,84,1,71,68,48,26,3,37,18,1,79,0,1
SN,AS,uttara,521,0,84,1,71,68,48,26,3,37,18,1,79,0,1
SN,AS,uttara,522,0,84,1,70,68,47,26,3,39,18,1,79,0,1
SN,AS,uttara,523,0,84,1,69,68,47,26,3,40,18,1,79,0,1
SN,AS,uttara,524,0,84,1,69,68,47,26,3,40,18,1,79,0,1
SN,AS,uttara,525,0,83,1,70,67,46,26,3,39,18,1,81,0,1
SN,AS,uttara,526,0,83,1,71,67,45,26,3,39,18,1,81,0,1
SN,AS,uttara,527,0,84,1,70,67,45,25,3,41,18,1,80,0,1
SN,AS,uttara,528,0,84,1,69,67,44,26,3,43,18,1,79,0,1
SN,AS,uttara,529,0,85,1,69,67,43,26,3,44,16,1,80,0,1
SN,AS,uttara,530,0,85,1,70,67,43,25,3,43,16,1,81,0,1
SN,AS,uttara,531,0,85,1,70,67,44,24,3,44,16,1,80,0,1
SN,AS,uttara,532,0,86,1,71,67,43,24,3,44,15,1,80,0,1
SN,AS,uttara,533,0,86,1,71,67,41,25,3,45,15,1,80,0,1
SN,AS,uttara,534,0,86,1,71,67,41,25,3,45,15,1,80,0,1
SN,AS,uttara,535,0,86,1,73,67,41,25,3,45,14,1,79,0,1
SN,AS,uttara,536,0,87,1,71,67,41,25,3,44,15,1,80,0,1
SN,AS,uttara,537,0,87,1,69,67,40,26,3,45,15,1,81,0,1
SN,AS,uttara,538,0,88,1,70,67,39,25,3,46,15,1,80,0,1
SN,AS,uttara,539,0,88,1,69,67,39,26,3,46,15,1,80,0,1
SN,AS,uttara,540,0,88,1,69,67,38,27,3,45,15,1,81,0,1
SN,AS,uttara,541,0,90,1,66,68,38,27,3,46,15,1,81,0,1
SN,AS,uttara,542,0,90,1,66,68,37,28,3,46,15,1,81,0,1
SN,AS,uttara,543,0,90,1,66,68,38,27,3,45,15,1,82,0,1
SN,AS,uttara,544,0,90,1,66,68,37,27,3,45,16,1,82,0,1
SN,AS,uttara,545,0,90,1,68,68,38,26,3,45,16,1,80,0,1
SN,AS,uttara,546,0,90,1,66,68,38,27,3,46,16,1,80,0,1
SN,AS,uttara,547,0,90,1,65,68,38,28,3,46,16,1,80,0,1
SN,AS,uttara,548,0,90,1,65,67,38,27,4,46,16,1,81,0,1
SN,AS,uttara,549,0,90,1,66,67,39,27,4,45,16,1,80,0,1
SN,AS,uttara,550,0,90,1,65,67,38,28,4,47,17,1,78,0,1
SN,AS,uttara,551,0,90,1,67,67,36,28,4,47,16,1,79,0,1
SN,AS,uttara,552,0,90,1,68,67,35,27,4,46,16,1,81,0,1
SN,AS,uttara,553,0,89,1,67,67,34,28,4,47,15,1,83,0,1
SN,AS,uttara,554,0,89,1,67,67,35,28,4,47,15,1,82,0,1
SN,AS,uttara,555,0,88,1,67,67,35,28,4,46,14,1,85,0,1
SN,AS,uttara,556,0,88,1,66,67,34,29,4,46,15,1,85,0,1
SN,AS,uttara,557,0,88,1,68,67,32,29,4,46,14,1,86,0,1
SN,AS,uttara,558,0,88,1,69,67,31,28,4,47,13,1,87,0,1
SN,AS,uttara,559,0,88,1,69,67,31,28,4,47,13,1,87,0,1
SN,AS,uttara,560,0,88,1,69,67,32,28,4,47,13,1,86,0,1
SN,AS,uttara,561,0,87,1,69,67,31,27,4,49,13,1,87,0,1
SN,AS,uttara,562,0,87,1,70,66,31,27,5,49,13,1,86,0,1
SN,AS,uttara,563,0,87,1,69,66,31,28,5,48,13,1,87,0,1
SN,AS,uttara,564,0,87,1,72,66,30,28,5,48,12,1,86,0,1
SN,AS,uttara,565,0,87,1,73,66,29,28,5,48,12,1,86,0,1
SN,AS,uttara,566,0,87,1,74,66,27,28,5,49,12,1,86,0,1
SN,AS,uttara,567,0,88,1,74,67,28,28,5,48,13,1,84,0,1
SN,AS,uttara,568,0,87,1,74,67,28,30,5,48,14,1,82,0,1
SN,AS,uttara,569,0,88,1,75,67,28,30,5,48,14,1,80,0,1
SN,AS,uttara,570,0,89,1,73,67,28,29,5,49,15,1,80,0,1
SN,AS,uttara,571,0,89,1,74,67,29,29,5,49,15,1,81,0,1
SN,AS,uttara,572,0,90,1,77,67,30,29,5,49,15,0,80,0,1
SN,AS,uttara,573,0,91,1,79,67,28,29,5,50,15,0,77,0,1
SN,AS,uttara,574,0,92,0,79,68,28,28,5,50,15,0,78,0,1
SN,AS,uttara,575,0,91,0,80,68,28,28,5,51,15,0,77,0,1
SN,AS,uttara,576,0,90,0,78,68,29,29,5,51,16,0,77,0,1
SN,AS,uttara,577,0,89,0,80,68,30,29,5,50,16,0,76,0,1
SN,AS,uttara,578,0,89,0,79,68,30,29,5,50,16,0,77,0,1
SN,AS,uttara,579,0,89,0,80,68,29,27,5,51,16,0,78,0,1
SN,AS,uttara,580,0,89,0,79,68,29,27,5,51,16,0,79,0,1
SN,AS,uttara,581,0,89,0,78,68,30,27,5,51,16,0,79,0,1
SN,AS,uttara,582,0,89,0,78,68,30,27,5,51,17,0,78,0,1
SN,AS,uttara,583,0,89,0,79,68,30,27,5,52,17,0,76,0,1
SN,AS,uttara,584,0,88,0,80,68,30,27,5,52,17,0,76,0,1
SN,AS,uttara,585,0,88,0,79,69,32,26,4,51,18,0,76,0,1
SN,AS,uttara,586,0,88,0,78,70,31,26,3,50,19,0,78,0,1
SN,AS,uttara,587,0,88,0,78,71,30,26,2,50,19,0,79,0,1
SN,AS,uttara,588,0,88,0,78,71,29,25,2,50,19,0,81,0,1
SN,AS,uttara,589,0,88,0,80,71,28,25,2,50,18,0,81,0,1
SN,AS,uttara,590,0,87,0,81,71,29,24,2,51,16,0,82,0,1
SN,AS,uttara,591,0,88,0,82,71,29,23,2,51,15,0,82,0,1
SN,AS,uttara,592,0,88,0,82,71,30,23,2,51,15,0,81,0,1
SN,AS,uttara,593,0,87,0,83,71,31,23,2,50,15,0,81,0,1
SN,AS,uttara,594,0,87,0,83,71,31,23,2,50,16,0,80,0,1
SN,AS,uttara,595,0,88,0,85,72,31,23,2,50,16,0,82,0,0
SN,AS,uttara,596,0,88,0,86,72,30,23,2,51,16,0,81,0,0
SN,AS,uttara,597,0,88,0,87,72,31,24,2,50,16,0,79,0,0
SN,AS,uttara,598,0,88,0,88,72,31,24,2,48,16,0,80,0,0
SN,AS,uttara,599,0,88,0,86,72,32,26,2,49,16,0,78,0,0
SN,AS,uttara,600,0,87,0,85,73,32,26,2,48,16,1,77,0,0
SN,AS,uttara,601,0,86,0,82,73,32,26,2,47,16,2,78,0,0
SN,AS,uttara,602,0,83,0,82,73,33,26,2,46,17,2,81,0,0
SN,AS,uttara,603,0,82,1,84,72,33,26,2,44,17,2,81,0,0
SN,AS,uttara,604,0,83,1,84,72,33,26,2,45,17,2,79,0,0
SN,AS,uttara,605,0,83,1,83,72,34,26,2,46,17,2,78,0,0
SN,AS,uttara,606,0,84,1,81,72,34,27,2,45,18,2,78,0,0
SN,AS,uttara,607,0,83,1,80,71,34,27,3,47,19,2,77,0,0
SN,AS,uttara,608,0,84,1,79,71,34,26,3,46,21,3,76,0,0
SN,AS,uttara,609,0,85,1,79,71,34,26,3,46,21,3,75,0,0
SN,AS,uttara,610,0,85,1,79,71,34,27,3,46,21,3,74,0,0
SN,AS,uttara,611,0,84,1,80,71,34,28,3,46,21,3,73,0,0
SN,AS,uttara,612,0,86,1,81,71,34,27,3,45,21,3,72,0,0
SN,AS,uttara,613,0,85,1,82,71,34,27,3,45,21,3,72,0,0
SN,AS,uttara,614,0,85,1,82,71,34,28,3,45,21,3,71,0,0
SN,AS,uttara,615,0,86,1,83,71,34,27,3,45,21,3,70,0,0
SN,AS,uttara,616,0,85,1,84,71,34,27,3,44,22,3,70,0,0
SN,AS,uttara,617,0,85,1,83,71,34,27,3,44,23,3,70,0,0
SN,AS,uttara,618,0,86,1,84,71,33,27,3,44,23,3,69,0,0
SN,AS,uttara,619,0,86,1,86,71,32,27,3,43,22,3,70,0,0
SN,AS,uttara,620,0,88,1,84,71,32,27,3,42,23,3,70,0,0
SN,AS,uttara,621,0,89,1,85,71,33,26,3,41,23,3,69,0,0
SN,AS,uttara,622,0,89,1,85,71,33,27,3,42,23,3,67,0,0
SN,AS,uttara,623,0,90,1,84,72,32,28,2,42,23,3,67,0,0
SN,AS,uttara,624,0,90,1,83,72,32,28,2,41,23,3,69,0,0
SN,AS,uttara,625,0,90,1,83,72,32,27,2,40,23,4,70,0,0
SN,AS,uttara,626,0,91,1,81,72,32,27,2,42,23,4,69,0,0
SN,AS,uttara,627,0,92,1,80,72,33,27,2,42,24,4,67,0,0
SN,AS,uttara,628,0,92,1,82,72,34,27,2,41,24,4,65,0,0
SN,AS,uttara,629,0,93,1,81,72,34,27,2,41,24,4,65,0,0
SN,AS,uttara,630,0,93,1,82,71,34,26,3,42,24,4,64,0,0
SN,AS,uttara,631,0,92,1,84,70,34,25,4,42,23,4,65,0,0
SN,AS,uttara,632,0,92,1,84,70,35,25,4,42,23,4,64,0,0
SN,AS,uttara,633,0,92,1,83,70,35,25,4,42,23,4,65,0,0
SN,AS,uttara,634,0,92,1,82,70,35,25,4,42,23,4,66,0,0
SN,AS,uttara,635,0,92,1,82,70,34,24,4,42,23,4,68,0,0
SN,AS,uttara,636,0,92,1,83,70,34,25,4,42,23,4,66,0,0
SN,AS,uttara,637,0,93,1,81,71,34,26,3,42,23,4,66,0,0
SN,AS,uttara,638,0,94,1,80,71,34,26,3,42,23,4,66,0,0
SN,AS,uttara,639,0,94,1,78,71,34,27,3,43,23,4,66,0,0
SN,AS,uttara,640,0,94,1,77,71,33,28,3,44,23,4,66,0,0
SN,AS,uttara,641,0,94,1,76,71,34,29,3,43,23,4,66,0,0
SN,AS,uttara,642,0,94,1,76,71,34,29,3,44,22,4,66,0,0
SN,AS,uttara,643,0,94,1,76,71,34,28,3,45,21,4,67,0,0
SN,AS,uttara,644,0,93,1,77,71,34,27,3,45,21,4,68,0,0
SN,AS,uttara,645,0,92,1,79,71,33,28,3,45,20,4,68,0,0
SN,AS,uttara,646,0,93,1,78,71,32,28,3,46,21,4,67,0,0
SN,AS,uttara,647,0,93,1,76,71,31,28,3,46,22,4,69,0,0
SN,AS,uttara,648,0,93,1,75,71,32,28,3,45,22,4,70,0,0
SN,AS,uttara,649,0,93,1,73,71,33,29,3,45,22,4,70,0,0
SN,AS,uttara,650,0,94,1,71,71,33,29,3,46,22,4,70,0,0
SN,AS,uttara,651,0,94,1,72,71,34,28,3,46,21,4,70,0,0
SN,AS,uttara,652,0,95,1,71,71,33,29,3,46,22,4,69,0,0
SN,AS,uttara,653,0,95,1,71,71,32,28,3,47,22,4,70,0,0
SN,AS,uttara,654,0,96,1,72,71,32,29,3,46,22,4,68,0,0
SN,AS,uttara,655,0,96,1,73,71,32,30,3,45,21,4,68,0,0
SN,AS,uttara,656,0,96,1,74,71,32,31,3,44,21,4,67,0,0
SN,AS,uttara,657,0,98,1,73,71,32,31,3,43,20,4,68,0,0
SN,AS,uttara,658,0,99,1,71,71,34,31,3,42,20,4,68,0,0
SN,AS,uttara,659,0,99,1,71,71,33,30,3,43,19,4,70,0,0
SN,AS,uttara,660,0,99,1,71,70,32,31,4,44,18,4,70,0,0
SN,AS,uttara,661,0,99,1,72,70,32,30,4,45,18,4,69,0,0
SN,AS,uttara,662,0,98,1,72,70,33,31,4,46,19,4,66,0,0
SN,AS,uttara,663,0,99,1,72,70,33,32,4,45,19,4,65,0,0
SN,AS,uttara,664,0,98,1,73,70,33,32,4,46,19,4,64,0,0
SN,AS,uttara,665,0,98,1,74,70,32,32,4,45,19,4,65,0,0
SN,AS,uttara,666,0,97,1,75,69,32,32,5,45,20,4,64,0,0
SN,AS,uttara,667,0,97,1,76,69,31,31,5,46,20,4,64,0,0
SN,AS,uttara,668,0,97,1,77,69,30,31,5,46,21,4,63,0,0
SN,AS,uttara,669,0,97,1,80,69,31,30,5,45,20,4,62,0,0
SN,AS,uttara,670,0,97,1,79,68,32,30,6,47,20,4,60,0,0
SN,AS,uttara,671,0,97,1,76,68,33,30,6,46,22,4,61,0,0
SN,AS,uttara,672,0,97,1,75,68,32,30,6,46,22,4,63,0,0
SN,AS,uttara,673,0,98,1,75,68,31,30,6,46,22,4,63,0,0
SN,AS,uttara,674,0,99,1,76,68,31,28,6,45,22,4,64,0,0
SN,AS,uttara,675,0,100,1,78,68,32,28,6,46,22,3,63,0,0
SN,AS,uttara,676,0,102,1,79,68,32,29,6,47,22,2,62,0,0
SN,AS,uttara,677,0,103,1,80,68,31,30,6,46,21,2,61,0,0
SN,AS,uttara,678,0,105,0,78,69,31,30,6,46,22,2,61,0,0
SN,AS,uttara,679,0,103,0,80,69,31,30,6,44,23,2,62,0,0
SN,AS,uttara,680,0,104,0,79,69,30,32,6,43,23,2,62,0,0
SN,AS,uttara,681,0,105,0,79,69,29,31,6,44,22,2,63,0,0
SN,AS,uttara,682,0,105,0,79,70,29,32,5,43,22,2,63,0,0
SN,AS,uttara,683,0,104,0,81,69,30,32,6,43,20,1,64,0,0
SN,AS,uttara,684,0,104,0,80,69,29,33,6,43,20,1,65,0,0
SN,AS,uttara,685,0,105,0,78,69,28,33,6,43,20,1,67,0,0
SN,AS,uttara,686,0,105,0,76,69,28,33,6,46,19,1,67,0,0
SN,AS,uttara,687,0,103,0,77,69,28,33,6,47,20,1,66,0,0
SN,AS,uttara,688,0,103,0,76,68,28,33,7,46,20,1,65,0,0
SN,AS,uttara,689,0,103,0,75,67,28,31,8,46,20,1,65,0,0
SN,AS,uttara,690,1,101,0,73,66,29,31,8,46,20,1,65,0,0
SN,AS,uttara,691,1,100,0,72,65,30,31,8,45,19,1,64,1,0
SN,AS,uttara,692,2,99,0,72,64,29,30,8,45,20,1,63,1,0
SN,AS,uttara,693,2,97,0,69,63,29,30,8,46,20,1,64,2,0
SN,AS,uttara,694,2,96,0,67,62,29,31,8,46,19,3,64,2,0
SN,AS,uttara,695,3,94,0,68,61,29,32,8,46,20,4,65,2,0
SN,AS,uttara,696,3,93,0,68,60,29,32,8,46,20,4,64,2,1
SN,AS,uttara,697,3,93,0,68,60,30,30,8,46,21,4,64,2,1
