Text_Type,Book,Chapter,Window,GG,GLG,GLL,LLL,LLG,GGG,GL,GGL,G,LGG,LG,LGL,L,LL
SN,CS,chikitsa,6526,0,53,11,0,28,38,0,30,43,23,0,67,7,0
SN,CS,chikitsa,6527,0,52,10,0,28,41,0,29,43,23,0,67,7,0
SN,CS,chikitsa,6528,0,51,10,0,27,43,0,30,43,22,0,67,7,0
SN,CS,chikitsa,6529,0,51,10,0,27,43,0,31,43,22,0,66,7,0
SN,CS,chikitsa,6530,0,51,10,0,27,43,0,30,43,22,0,67,7,0
SN,CS,chikitsa,6531,0,52,10,0,26,42,0,32,43,21,0,67,7,0
SN,CS,chikitsa,6532,0,51,10,0,24,42,0,33,43,22,0,68,7,0
SN,CS,chikitsa,6533,0,50,9,0,24,41,0,34,43,23,0,69,7,0
SN,CS,chikitsa,6534,0,50,9,0,25,40,0,34,43,23,0,69,7,0
SN,CS,chikitsa,6535,0,48,9,0,24,41,0,35,43,23,0,70,7,0
SN,CS,chikitsa,6536,0,49,9,0,24,41,0,34,43,23,0,70,7,0
SN,CS,chikitsa,6537,0,49,9,0,24,41,0,35,43,22,0,70,7,0
SN,CS,chikitsa,6538,0,51,10,0,22,41,0,35,44,22,0,69,6,0
SN,CS,chikitsa,6539,0,51,11,0,21,42,0,33,44,23,0,69,6,0
SN,CS,chikitsa,6540,0,52,12,0,22,41,0,32,45,23,0,68,5,0
SN,CS,chikitsa,6541,0,52,13,0,22,42,0,30,46,23,0,68,4,0
SN,CS,chikitsa,6542,0,52,12,0,22,42,0,30,46,23,0,69,4,0
SN,CS,chikitsa,6543,0,51,12,0,23,41,0,31,46,24,0,68,4,0
SN,CS,chikitsa,6544,0,50,13,0,23,41,0,31,47,25,0,67,3,0
SN,CS,chikitsa,6545,0,49,13,0,22,41,0,33,47,25,0,67,3,0
SN,CS,chikitsa,6546,0,48,14,0,23,39,0,33,47,25,0,68,3,0
SN,CS,chikitsa,6547,0,47,16,0,23,39,0,33,47,25,0,67,3,0
SN,CS,chikitsa,6548,0,45,16,0,23,41,0,33,46,25,0,67,4,0
SN,CS,chikitsa,6549,0,45,16,0,22,41,0,33,46,26,0,67,4,0
SN,CS,chikitsa,6550,0,45,16,0,22,43,0,33,46,25,0,66,4,0
SN,CS,chikitsa,6551,0,43,16,0,23,44,0,33,46,25,0,66,4,0
SN,CS,chikitsa,6552,0,43,16,0,22,43,0,33,46,25,0,68,4,0
SN,CS,chikitsa,6553,0,44,16,0,21,41,0,35,46,25,0,68,4,0
SN,CS,chikitsa,6554,0,43,16,0,21,41,0,35,46,24,0,70,4,0
SN,CS,chikitsa,6555,0,43,16,0,21,39,0,36,46,24,0,71,4,0
SN,CS,chikitsa,6556,0,44,15,0,21,40,0,36,47,23,0,71,3,0
SN,CS,chikitsa,6557,0,44,15,0,20,41,0,37,47,22,0,71,3,0
SN,CS,chikitsa,6558,0,45,15,0,20,42,0,36,48,23,0,69,2,0
SN,CS,chikitsa,6559,0,44,15,0,20,44,0,35,48,23,0,69,2,0
SN,CS,chikitsa,6560,0,43,15,0,20,44,0,35,48,25,0,68,2,0
SN,CS,chikitsa,6561,0,44,15,0,20,41,0,37,48,25,0,68,2,0
SN,CS,chikitsa,6562,0,43,15,0,21,40,0,39,48,25,0,67,2,0
SN,CS,chikitsa,6563,0,43,15,0,22,39,0,40,48,24,0,67,2,0
SN,CS,chikitsa,6564,0,43,15,0,23,39,0,40,48,24,0,66,2,0
SN,CS,chikitsa,6565,0,43,15,0,23,38,0,40,48,24,0,67,2,0
SN,CS,chikitsa,6566,0,43,15,0,23,37,0,42,47,23,0,67,3,0
SN,CS,chikitsa,6567,0,41,15,0,23,37,0,44,46,23,0,67,4,0
SN,CS,chikitsa,6568,0,42,14,0,22,38,0,44,47,23,0,67,3,0
SN,CS,chikitsa,6569,0,41,15,0,24,38,0,43,46,22,0,67,4,0
SN,CS,chikitsa,6570,0,41,15,0,22,40,0,43,46,21,0,68,4,0
SN,CS,chikitsa,6571,0,42,15,0,22,41,0,41,46,22,0,67,4,0
SN,CS,chikitsa,6572,0,42,15,0,21,40,0,42,46,23,0,67,4,0
SN,CS,chikitsa,6573,0,44,14,0,21,40,0,43,46,21,0,67,4,0
SN,CS,chikitsa,6574,0,43,14,0,22,41,0,42,46,20,0,68,4,0
SN,CS,chikitsa,6575,0,43,14,0,23,41,0,40,46,20,0,69,4,0
SN,CS,chikitsa,6576,0,44,14,0,24,41,0,39,46,19,0,69,4,0
SN,CS,chikitsa,6577,0,43,15,0,24,39,0,40,46,19,0,70,4,0
SN,CS,chikitsa,6578,0,45,16,0,24,36,0,40,46,19,0,70,4,0
SN,CS,chikitsa,6579,0,43,16,0,24,36,0,42,46,19,0,70,4,0
SN,CS,chikitsa,6580,0,43,17,0,25,36,0,43,46,17,0,69,4,0
SN,CS,chikitsa,6581,0,43,18,0,25,37,0,42,45,17,1,68,4,0
SN,CS,chikitsa,6582,0,43,18,0,26,37,0,41,45,17,1,68,4,0
SN,CS,chikitsa,6583,0,43,18,0,26,38,0,41,45,17,1,67,4,0
SN,CS,chikitsa,6584,0,43,18,0,25,39,0,40,45,18,1,67,4,0
SN,CS,chikitsa,6585,0,44,18,0,25,39,0,38,45,19,1,67,4,0
SN,CS,chikitsa,6586,0,43,18,0,24,39,0,39,45,19,1,68,4,0
SN,CS,chikitsa,6587,0,42,18,0,23,39,0,40,45,20,1,68,4,0
SN,CS,chikitsa,6588,0,41,17,0,23,39,0,41,45,21,1,68,4,0
SN,CS,chikitsa,6589,0,41,17,0,23,40,0,41,45,20,1,68,4,0
SN,CS,chikitsa,6590,0,40,17,0,23,40,0,42,45,20,1,68,4,0
SN,CS,chikitsa,6591,0,41,17,0,23,40,0,42,45,19,1,68,4,0
SN,CS,chikitsa,6592,0,41,17,0,23,41,0,42,45,19,1,67,4,0
SN,CS,chikitsa,6593,0,41,18,0,23,41,0,43,45,18,1,66,4,0
SN,CS,chikitsa,6594,0,43,17,0,23,41,0,43,45,17,1,66,4,0
SN,CS,chikitsa,6595,0,43,17,0,24,40,0,42,45,17,1,67,4,0
SN,CS,chikitsa,6596,0,43,16,0,23,40,0,45,45,17,1,66,4,0
SN,CS,chikitsa,6597,0,44,14,0,23,39,0,47,45,18,1,65,4,0
SN,CS,chikitsa,6598,0,44,14,0,24,37,0,49,45,18,1,64,4,0
SN,CS,chikitsa,6599,0,44,14,0,24,38,0,49,45,17,1,64,4,0
SN,CS,chikitsa,6600,0,44,15,0,25,37,0,48,44,16,1,65,5,0
SN,CS,chikitsa,6601,0,44,15,0,24,38,0,48,44,16,1,65,5,0
SN,CS,chikitsa,6602,0,45,15,0,24,39,0,48,44,16,1,63,5,0
SN,CS,chikitsa,6603,0,46,16,0,24,40,0,46,44,15,1,63,5,0
SN,CS,chikitsa,6604,0,48,15,0,23,42,0,46,44,15,1,61,5,0
SN,CS,chikitsa,6605,0,47,15,0,24,43,0,45,44,15,1,61,5,0
SN,CS,chikitsa,6606,0,46,15,0,25,43,0,45,44,15,1,61,5,0
SN,CS,chikitsa,6607,0,47,15,0,26,44,0,43,44,15,1,60,5,0
SN,CS,chikitsa,6608,0,46,15,0,26,45,0,44,44,14,1,60,5,0
SN,CS,chikitsa,6609,0,46,16,0,25,42,0,46,44,15,1,60,5,0
SN,CS,chikitsa,6610,0,46,16,0,25,41,0,48,43,14,1,60,6,0
SN,CS,chikitsa,6611,0,47,16,0,24,42,0,47,43,14,1,60,6,0
SN,CS,chikitsa,6612,0,47,16,0,23,43,0,46,43,14,1,61,6,0
SN,CS,chikitsa,6613,0,48,15,0,22,44,0,45,42,15,1,61,7,0
SN,CS,chikitsa,6614,0,48,15,0,21,44,0,47,42,14,1,61,7,0
SN,CS,chikitsa,6615,0,48,15,0,22,45,0,46,42,14,1,60,7,0
SN,CS,chikitsa,6616,0,47,15,0,23,45,0,46,43,14,1,60,6,0
SN,CS,chikitsa,6617,0,48,15,0,23,44,0,45,44,15,1,60,5,0
SN,CS,chikitsa,6618,0,48,15,0,22,43,0,47,44,15,1,60,5,0
SN,CS,chikitsa,6619,0,49,14,0,20,45,0,47,45,15,1,60,4,0
SN,CS,chikitsa,6620,0,49,15,0,20,44,0,46,45,16,1,60,4,0
SN,CS,chikitsa,6621,0,49,16,0,20,43,0,46,45,16,1,60,4,0
SN,CS,chikitsa,6622,0,48,17,0,21,42,0,46,45,16,1,60,4,0
SN,CS,chikitsa,6623,0,48,17,0,21,42,0,45,45,17,1,60,4,0
SN,CS,chikitsa,6624,0,50,17,0,20,42,0,45,45,17,1,59,4,0
SN,CS,chikitsa,6625,0,50,16,0,19,42,0,46,45,18,1,59,4,0
SN,CS,chikitsa,6626,0,50,16,0,18,42,0,47,45,17,1,60,4,0
SN,CS,chikitsa,6627,0,52,15,0,18,42,0,47,45,17,1,59,4,0
SN,CS,chikitsa,6628,0,50,14,0,19,44,0,46,45,18,1,59,4,0
SN,CS,chikitsa,6629,0,51,15,0,19,43,0,44,45,19,1,59,4,0
SN,CS,chikitsa,6630,0,52,14,0,18,45,0,42,45,20,1,59,4,0
SN,CS,chikitsa,6631,0,52,13,0,19,45,0,41,46,20,0,60,4,0
SN,CS,chikitsa,6632,0,55,13,0,18,45,0,41,45,19,0,59,5,0
SN,CS,chikitsa,6633,0,55,13,0,18,46,0,41,45,18,0,59,5,0
SN,CS,chikitsa,6634,0,55,13,0,18,45,0,41,45,18,0,60,5,0
SN,CS,chikitsa,6635,0,56,13,0,19,44,0,41,45,18,0,59,5,0
SN,CS,chikitsa,6636,0,57,13,0,19,45,0,39,45,18,0,59,5,0
SN,CS,chikitsa,6637,0,57,13,0,20,46,0,37,45,18,0,59,5,0
SN,CS,chikitsa,6638,0,57,13,0,20,47,0,37,45,17,0,59,5,0
SN,CS,chikitsa,6639,0,56,13,0,21,46,0,38,45,17,0,59,5,0
SN,CS,chikitsa,6640,0,57,12,0,19,48,0,38,44,17,0,59,6,0
SN,CS,chikitsa,6641,0,57,11,0,18,48,0,38,44,18,0,60,6,0
SN,CS,chikitsa,6642,0,56,11,0,18,49,0,38,44,18,0,60,6,0
SN,CS,chikitsa,6643,0,58,10,0,17,51,0,36,44,18,0,60,6,0
SN,CS,chikitsa,6644,0,57,11,0,16,51,0,37,44,18,0,60,6,0
SN,CS,chikitsa,6645,0,57,11,0,15,53,0,36,44,18,0,60,6,0
SN,CS,chikitsa,6646,0,59,11,0,16,53,0,33,44,18,0,60,6,0
SN,CS,chikitsa,6647,0,60,11,0,16,54,0,32,43,17,0,60,7,0
SN,CS,chikitsa,6648,0,60,11,0,16,54,0,32,43,17,0,60,7,0
SN,CS,chikitsa,6649,0,58,11,0,16,53,0,34,43,18,0,60,7,0
SN,CS,chikitsa,6650,0,59,10,0,16,52,0,34,44,19,0,60,6,0
SN,CS,chikitsa,6651,0,58,9,0,16,51,0,36,44,20,0,60,6,0
SN,CS,chikitsa,6652,0,57,10,0,16,51,0,35,43,20,0,61,7,0
SN,CS,chikitsa,6653,0,55,10,0,16,52,0,35,43,20,0,62,7,0
SN,CS,chikitsa,6654,0,55,10,0,16,51,0,35,43,21,0,62,7,0
SN,CS,chikitsa,6655,0,56,10,0,16,50,0,35,43,22,0,61,7,0
SN,CS,chikitsa,6656,0,56,10,0,15,50,0,35,43,23,0,61,7,0
SN,CS,chikitsa,6657,0,55,10,0,14,48,0,37,43,24,0,62,7,0
SN,CS,chikitsa,6658,0,56,10,0,15,46,0,36,43,25,0,62,7,0
SN,CS,chikitsa,6659,0,57,9,0,15,47,0,36,43,24,0,62,7,0
SN,CS,chikitsa,6660,0,57,9,0,15,48,0,35,44,23,0,63,6,0
SN,CS,chikitsa,6661,0,57,9,0,15,48,0,35,44,23,0,63,6,0
SN,CS,chikitsa,6662,0,57,10,0,15,49,0,34,44,23,0,62,6,0
SN,CS,chikitsa,6663,0,58,10,0,15,48,0,34,45,23,0,62,5,0
SN,CS,chikitsa,6664,0,57,10,0,16,49,0,33,45,23,0,62,5,0
SN,CS,chikitsa,6665,0,56,10,0,17,47,0,33,45,24,0,61,5,0
SN,CS,chikitsa,6666,0,56,10,0,17,47,0,32,45,24,0,62,5,0
SN,CS,chikitsa,6667,0,55,9,0,18,47,0,32,45,24,0,63,5,0
SN,CS,chikitsa,6668,0,55,9,0,19,47,0,30,45,24,0,64,5,0
SN,CS,chikitsa,6669,0,54,9,0,20,46,0,30,45,25,0,64,5,0
SN,CS,chikitsa,6670,0,55,9,0,20,47,0,30,45,24,0,63,5,0
SN,CS,chikitsa,6671,0,57,8,0,19,47,0,30,45,23,0,64,5,0
SN,CS,chikitsa,6672,0,58,7,0,18,48,0,29,45,24,0,64,5,0
SN,CS,chikitsa,6673,0,58,7,0,18,48,0,29,45,24,0,64,5,0
SN,CS,chikitsa,6674,0,57,7,0,18,47,0,29,45,26,0,64,5,0
SN,CS,chikitsa,6675,0,57,7,0,18,48,0,29,45,26,0,63,5,0
SN,CS,chikitsa,6676,0,57,7,0,18,50,0,30,44,26,1,61,5,0
SN,CS,chikitsa,6677,0,57,9,0,18,49,0,29,44,26,1,61,5,0
SN,CS,chikitsa,6678,0,59,10,0,17,47,0,30,44,25,1,61,5,0
SN,CS,chikitsa,6679,0,58,9,0,18,49,0,29,44,24,1,62,5,0
SN,CS,chikitsa,6680,0,59,9,0,19,47,0,29,44,24,1,62,5,0
SN,CS,chikitsa,6681,0,57,9,0,19,47,0,30,44,24,1,63,5,0
SN,CS,chikitsa,6682,0,56,10,0,22,50,0,30,44,25,1,63,4,0
SN,CS,chikitsa,6683,0,56,10,0,22,49,0,30,44,26,1,62,4,0
SN,CS,chikitsa,6684,1,55,11,0,23,48,0,30,43,26,1,60,4,0
SN,CS,chikitsa,6685,1,54,12,1,22,49,0,31,42,25,2,60,4,0
SN,CS,chikitsa,6686,1,53,12,1,23,49,0,31,42,27,2,58,4,0
SN,CS,chikitsa,6687,1,54,12,1,23,49,0,32,41,26,2,58,4,0
SN,CS,chikitsa,6688,1,53,12,2,24,48,0,33,40,26,2,58,4,0
SN,CS,chikitsa,6689,1,53,12,3,25,48,0,33,39,26,2,58,4,0
SN,CS,chikitsa,6690,1,53,13,3,25,47,0,34,40,26,2,57,3,0
SN,CS,chikitsa,6691,1,52,13,3,27,47,0,35,40,26,2,56,3,0
SN,CS,chikitsa,6692,1,50,14,3,27,47,0,36,39,27,2,56,3,0
SN,CS,chikitsa,6693,1,48,16,3,27,46,0,37,39,28,2,56,3,0
SN,CS,chikitsa,6694,2,48,17,3,28,46,0,36,38,28,2,55,3,0
SN,CS,chikitsa,6695,2,48,17,3,29,46,0,36,37,29,2,54,3,0
SN,CS,chikitsa,6696,2,46,18,3,28,49,0,36,36,29,2,53,3,0
SN,CS,chikitsa,6697,2,45,19,3,29,48,0,36,37,31,2,52,2,0
SN,CS,chikitsa,6698,2,45,19,3,28,48,0,36,37,33,2,51,2,0
SN,CS,chikitsa,6699,2,45,19,4,28,50,0,34,36,33,2,51,2,0
SN,CS,chikitsa,6700,2,44,20,4,27,51,0,35,35,33,3,50,2,0
SN,CS,chikitsa,6701,2,44,21,4,29,52,0,33,34,32,3,50,3,0
SN,CS,chikitsa,6702,2,44,20,4,31,52,0,34,35,32,3,48,2,0
SN,CS,chikitsa,6703,2,46,20,7,31,54,0,35,34,33,3,46,2,0
SN,CS,chikitsa,6704,2,44,21,7,31,55,0,36,33,33,3,46,2,0
SN,CS,chikitsa,6705,2,42,21,8,30,57,0,36,33,34,3,45,2,0
SN,CS,chikitsa,6706,3,43,22,8,29,58,0,36,32,33,3,44,2,0
SN,CS,chikitsa,6707,3,45,22,8,29,58,0,35,32,34,3,42,2,0
SN,CS,chikitsa,6708,3,43,24,8,28,60,0,36,31,34,3,41,2,0
SN,CS,chikitsa,6709,3,42,24,8,29,60,0,35,30,36,3,40,3,0
SN,CS,chikitsa,6710,3,43,24,8,29,59,0,35,29,37,3,40,4,0
SN,CS,chikitsa,6711,4,42,24,10,29,59,0,35,28,37,3,39,4,0
SN,CS,chikitsa,6712,5,42,23,11,30,58,0,35,27,38,3,38,4,0
SN,CS,chikitsa,6713,6,40,25,11,31,59,0,35,26,37,3,37,4,0
SN,CS,chikitsa,6714,6,40,25,11,30,59,0,36,25,38,3,37,4,0
SN,CS,chikitsa,6715,6,41,25,11,30,60,0,36,25,38,3,37,4,0
SN,CS,chikitsa,6716,6,42,26,11,29,61,0,36,24,38,3,36,4,0
SN,CS,chikitsa,6717,6,43,26,11,29,62,1,35,23,38,3,35,4,0
SN,CS,chikitsa,6718,6,43,26,11,28,62,2,37,22,39,3,33,4,0
SN,CS,chikitsa,6719,6,43,26,11,29,63,2,36,22,39,3,32,4,0
SN,CS,chikitsa,6720,6,44,25,12,29,62,2,38,21,39,3,31,4,0
SN,CS,chikitsa,6721,6,41,26,12,30,64,2,38,21,40,3,29,4,0
SN,CS,chikitsa,6722,6,41,27,13,30,64,2,39,20,38,3,29,4,0
SN,CS,chikitsa,6723,6,39,27,15,30,65,3,39,19,38,3,28,4,0
SN,CS,chikitsa,6724,6,39,27,16,31,67,3,39,18,36,3,27,4,0
SN,CS,chikitsa,6725,6,38,27,16,32,68,3,38,18,36,3,27,4,0
SN,CS,chikitsa,6726,6,36,28,16,34,68,3,36,18,36,2,28,5,0
SN,CS,chikitsa,6727,6,34,27,16,35,69,3,37,17,36,2,29,5,0
SN,CS,chikitsa,6728,6,33,26,16,36,70,3,37,16,36,2,30,5,0
SN,CS,chikitsa,6729,6,33,26,17,35,70,3,37,16,38,2,28,5,0
SN,CS,chikitsa,6730,6,32,26,18,35,70,3,38,15,37,2,30,6,0
SN,CS,chikitsa,6731,6,32,27,19,35,70,3,39,14,37,2,28,6,0
SN,CS,chikitsa,6732,6,30,28,19,35,67,3,39,14,36,2,28,6,0
SN,CS,chikitsa,6733,7,30,29,19,37,67,3,38,13,35,2,28,6,0
SN,CS,chikitsa,6734,6,30,28,19,38,70,3,38,13,34,2,29,6,0
SN,CS,chikitsa,6735,7,30,27,18,38,72,3,37,13,34,1,28,6,0
SN,CS,chikitsa,6736,7,29,28,18,40,72,3,37,12,32,1,30,6,0
SN,CS,chikitsa,6737,7,28,30,18,39,70,3,37,12,34,1,30,6,0
SN,CS,chikitsa,6738,7,30,30,17,39,69,3,36,12,34,2,31,6,0
SN,CS,chikitsa,6739,7,31,30,16,37,69,3,37,13,34,2,30,6,0
SN,CS,chikitsa,6740,7,32,29,17,39,68,4,36,12,34,2,30,6,0
SN,CS,chikitsa,6741,7,32,31,17,38,68,4,36,11,33,2,30,6,0
SN,CS,chikitsa,6742,7,33,31,17,39,67,4,35,12,33,2,30,6,0
SN,CS,chikitsa,6743,7,33,29,17,41,68,4,34,12,33,2,29,6,0
SN,CS,chikitsa,6744,6,32,28,17,41,69,4,35,12,34,2,29,6,0
SN,CS,chikitsa,6745,6,33,29,17,42,67,4,36,12,33,2,28,6,0
SN,CS,chikitsa,6746,7,34,29,18,42,64,4,38,12,32,2,29,6,0
SN,CS,chikitsa,6747,7,34,28,18,41,66,4,39,11,30,2,29,6,0
SN,CS,chikitsa,6748,7,33,28,19,42,68,4,37,11,29,2,30,5,0
SN,CS,chikitsa,6749,7,33,30,18,42,66,4,38,12,29,2,30,5,0
SN,CS,chikitsa,6750,7,34,30,18,42,65,4,38,12,29,2,31,5,0
SN,CS,chikitsa,6751,7,35,30,18,40,64,4,38,12,30,3,31,4,0
SN,CS,chikitsa,6752,7,36,32,18,38,62,4,38,12,32,3,31,4,0
SN,CS,chikitsa,6753,7,34,31,17,39,58,4,39,13,32,3,31,4,0
SN,CS,chikitsa,6754,7,34,31,18,40,57,4,39,13,31,3,32,4,0
SN,CS,chikitsa,6755,7,36,31,18,40,55,5,41,12,29,3,32,4,0
SN,CS,chikitsa,6756,7,36,30,20,42,53,5,40,12,29,3,34,4,0
SN,CS,chikitsa,6757,8,35,31,20,42,53,5,40,11,27,3,36,4,0
SN,CS,chikitsa,6758,8,37,30,20,43,51,5,40,12,27,3,36,4,0
SN,CS,chikitsa,6759,8,37,30,20,44,51,5,40,12,25,3,38,3,0
SN,CS,chikitsa,6760,8,36,30,20,44,51,5,42,12,25,3,37,2,0
SN,CS,chikitsa,6761,7,35,30,19,44,52,5,43,12,26,3,37,2,0
SN,CS,chikitsa,6762,6,36,32,18,44,51,5,43,13,26,3,37,2,0
SN,CS,chikitsa,6763,5,35,31,18,44,51,5,44,13,26,3,39,2,0
SN,CS,chikitsa,6764,5,36,32,19,44,51,5,42,14,26,3,38,2,0
SN,CS,chikitsa,6765,5,35,33,20,42,51,5,44,13,25,3,39,2,0
SN,CS,chikitsa,6766,5,34,34,20,44,50,5,43,13,25,3,40,2,0
SN,CS,chikitsa,6767,6,33,35,21,43,50,4,44,13,25,3,39,2,0
SN,CS,chikitsa,6768,6,33,35,22,43,49,3,44,14,26,3,39,2,0
SN,CS,chikitsa,6769,6,35,37,22,41,47,4,45,13,25,3,39,2,0
SN,CS,chikitsa,6770,6,33,39,21,42,48,4,43,14,25,3,40,2,0
SN,CS,chikitsa,6771,6,34,39,21,41,47,4,43,14,26,3,40,2,0
SN,CS,chikitsa,6772,6,34,39,20,43,47,4,42,15,27,3,39,2,0
SN,CS,chikitsa,6773,6,34,39,18,44,48,3,43,15,26,3,39,2,0
SN,CS,chikitsa,6774,6,33,40,17,44,49,3,42,15,26,3,40,2,0
SN,CS,chikitsa,6775,7,33,41,19,45,47,3,43,14,25,3,39,2,0
SN,CS,chikitsa,6776,7,33,44,19,43,46,3,43,14,26,3,38,1,0
SN,CS,chikitsa,6777,7,33,44,19,42,45,3,43,15,28,3,37,1,0
SN,CS,chikitsa,6778,7,33,45,19,42,44,3,43,16,30,3,35,1,0
SN,CS,chikitsa,6779,7,33,45,18,42,43,3,44,15,29,4,37,1,0
SN,CS,chikitsa,6780,7,32,46,18,42,45,3,43,16,30,4,34,0,0
SN,CS,chikitsa,6781,7,32,45,17,43,46,3,41,16,30,5,35,0,0
SN,CS,chikitsa,6782,8,33,44,18,41,46,3,41,16,31,5,34,0,0
SN,CS,chikitsa,6783,7,32,43,18,42,46,3,42,16,31,5,35,0,0
SN,CS,chikitsa,6784,7,34,45,18,40,43,3,43,17,32,5,34,0,0
SN,CS,chikitsa,6785,6,33,47,18,41,41,3,44,17,32,5,35,0,0
SN,CS,chikitsa,6786,6,35,46,18,39,40,4,45,17,32,5,34,0,0
SN,CS,chikitsa,6787,6,35,45,18,39,43,4,45,17,30,5,33,0,0
SN,CS,chikitsa,6788,6,34,46,18,39,44,4,44,17,30,5,33,0,0
SN,CS,chikitsa,6789,6,33,45,18,41,45,4,42,17,31,5,33,0,0
SN,CS,chikitsa,6790,6,32,45,17,39,48,3,41,17,31,6,34,0,0
SN,CS,chikitsa,6791,6,33,44,17,38,48,3,40,18,33,6,33,0,0
SN,CS,chikitsa,6792,6,32,45,17,37,47,3,42,17,33,6,33,0,0
SN,CS,chikitsa,6793,6,33,46,17,35,46,3,43,17,33,6,33,0,0
SN,CS,chikitsa,6794,6,33,46,18,36,45,3,42,17,33,6,34,0,0
SN,CS,chikitsa,6795,7,31,45,19,36,47,3,41,17,33,6,34,0,0
SN,CS,chikitsa,6796,6,32,44,18,36,47,3,40,17,34,6,35,1,0
SN,CS,chikitsa,6797,7,32,45,18,37,45,3,39,17,35,6,35,1,0
SN,CS,chikitsa,6798,8,34,45,17,36,44,3,41,17,34,6,34,1,0
SN,CS,chikitsa,6799,8,34,43,18,38,44,3,40,17,35,6,33,1,0
SN,CS,chikitsa,6800,9,34,43,18,38,46,3,40,17,34,5,31,1,0
SN,CS,chikitsa,6801,10,34,42,18,38,48,3,40,17,33,4,30,1,0
SN,CS,chikitsa,6802,10,33,40,18,39,50,3,40,16,32,4,31,1,0
SN,CS,chikitsa,6803,10,33,40,16,38,53,3,39,15,31,4,32,1,0
SN,CS,chikitsa,6804,11,34,39,15,39,54,3,39,15,31,4,31,1,0
SN,CS,chikitsa,6805,12,34,39,15,40,55,2,37,15,31,4,31,1,0
SN,CS,chikitsa,6806,12,34,41,13,41,59,2,39,15,33,4,30,1,0
SN,CS,chikitsa,6807,11,34,40,14,41,60,2,38,16,34,4,28,1,0
SN,CS,chikitsa,6808,12,32,40,14,41,60,2,37,15,34,4,28,1,0
SN,CS,chikitsa,6809,12,33,40,14,39,62,2,36,16,34,4,27,1,0
SN,CS,chikitsa,6810,12,33,40,14,40,62,2,33,17,34,4,28,1,0
SN,CS,chikitsa,6811,12,35,40,13,41,60,2,31,18,34,4,29,1,0
SN,CS,chikitsa,6812,12,33,38,13,41,61,2,32,18,34,4,30,1,0
SN,CS,chikitsa,6813,12,35,37,13,40,60,2,32,19,35,4,29,1,0
SN,CS,chikitsa,6814,12,33,36,12,40,61,2,33,19,34,4,31,1,0
SN,CS,chikitsa,6815,12,35,35,11,40,62,2,31,20,34,4,31,1,0
SN,CS,chikitsa,6816,12,36,33,11,38,61,2,32,21,35,4,31,1,0
SN,CS,chikitsa,6817,11,37,33,10,38,61,2,31,22,34,4,33,1,0
SN,CS,chikitsa,6818,11,37,33,9,38,63,2,30,22,32,4,34,1,0
SN,CS,chikitsa,6819,11,35,31,9,39,64,1,30,22,33,4,35,2,0
SN,CS,chikitsa,6820,11,36,29,9,38,63,1,31,22,33,4,36,2,0
SN,CS,chikitsa,6821,11,36,28,9,38,64,1,31,22,31,4,38,2,0
SN,CS,chikitsa,6822,11,36,27,9,36,63,1,32,22,31,4,40,2,0
SN,CS,chikitsa,6823,11,37,29,9,35,60,1,31,23,32,4,41,2,0
SN,CS,chikitsa,6824,11,39,28,9,34,59,1,31,24,32,4,41,2,0
SN,CS,chikitsa,6825,10,41,27,7,32,60,1,30,25,33,4,42,2,0
SN,CS,chikitsa,6826,10,43,24,7,32,59,1,30,26,32,4,44,2,0
SN,CS,chikitsa,6827,10,45,23,7,32,60,1,29,26,30,4,45,2,0
SN,CS,chikitsa,6828,10,47,22,7,31,60,1,28,26,29,4,46,2,0
SN,CS,chikitsa,6829,10,48,22,7,31,61,1,28,27,28,3,45,2,0
SN,CS,chikitsa,6830,10,51,21,6,30,59,1,28,26,28,3,46,3,0
SN,CS,chikitsa,6831,10,52,21,6,29,57,1,29,27,29,2,46,3,0
SN,CS,chikitsa,6832,9,51,20,5,29,57,1,30,28,28,2,48,3,0
SN,CS,chikitsa,6833,9,52,20,5,26,58,1,30,29,28,2,48,3,0
SN,CS,chikitsa,6834,9,51,19,5,26,59,1,29,29,28,2,49,3,0
SN,CS,chikitsa,6835,9,53,17,5,25,59,1,28,30,29,2,49,3,0
SN,CS,chikitsa,6836,9,53,18,5,25,59,0,27,31,29,2,49,3,0
SN,CS,chikitsa,6837,9,56,17,5,25,56,0,26,32,30,2,50,3,0
SN,CS,chikitsa,6838,9,56,16,5,24,57,0,26,33,31,1,49,3,0
SN,CS,chikitsa,6839,9,59,16,6,22,55,0,27,33,31,1,49,3,0
SN,CS,chikitsa,6840,9,60,16,6,22,52,0,28,33,33,0,48,4,0
SN,CS,chikitsa,6841,9,59,15,7,24,53,0,28,32,31,1,49,4,0
SN,CS,chikitsa,6842,9,59,15,7,25,54,0,26,32,31,1,49,4,0
SN,CS,chikitsa,6843,10,60,14,7,25,54,0,27,31,30,1,49,4,0
SN,CS,chikitsa,6844,10,61,14,6,23,54,0,27,32,31,1,48,4,0
SN,CS,chikitsa,6845,9,62,14,5,22,54,0,28,32,31,1,49,4,0
SN,CS,chikitsa,6846,9,62,14,5,22,54,0,28,32,31,2,48,3,0
SN,CS,chikitsa,6847,8,63,14,6,21,55,0,27,33,31,2,48,3,0
SN,CS,chikitsa,6848,7,62,15,7,21,56,1,25,33,31,2,48,3,0
SN,CS,chikitsa,6849,7,63,16,6,21,56,1,25,32,30,2,48,4,0
