Text_Type,Book,Chapter,Window,LG,GGL,LGL,GLG,LGG,GL,GG,LLG,GLL,GGG,G,L,LLL,LL
SN,CS,chikitsa,6054,0,11,30,25,14,0,1,14,3,25,21,3,0,0
SN,CS,chikitsa,6055,0,11,29,25,14,0,1,15,2,26,21,3,0,0
SN,CS,chikitsa,6056,0,12,29,25,14,0,1,14,2,26,21,3,0,0
SN,CS,chikitsa,6057,0,11,29,27,15,0,1,13,1,26,21,3,0,0
SN,CS,chikitsa,6058,0,11,30,26,15,0,1,13,1,26,21,3,0,0
SN,CS,chikitsa,6059,0,11,30,25,15,0,1,14,1,26,20,4,0,0
SN,CS,chikitsa,6060,0,9,31,25,15,0,1,14,1,27,21,3,0,0
SN,CS,chikitsa,6061,0,9,31,24,14,0,1,15,1,28,21,3,0,0
SN,CS,chikitsa,6062,0,8,31,24,14,0,1,16,2,27,21,3,0,0
SN,CS,chikitsa,6063,0,8,30,25,14,0,1,16,2,27,21,3,0,0
SN,CS,chikitsa,6064,0,7,30,25,14,0,1,16,2,28,21,3,0,0
SN,CS,chikitsa,6065,0,8,30,25,14,0,1,17,2,26,21,3,0,0
SN,CS,chikitsa,6066,0,9,30,24,13,0,1,18,2,26,21,3,0,0
SN,CS,chikitsa,6067,0,10,29,24,11,0,1,19,3,26,21,3,0,0
SN,CS,chikitsa,6068,0,9,29,24,11,0,1,19,3,27,21,3,0,0
SN,CS,chikitsa,6069,0,9,29,24,10,0,1,18,4,28,22,2,0,0
SN,CS,chikitsa,6070,0,9,29,24,10,0,1,17,4,29,22,2,0,0
SN,CS,chikitsa,6071,0,10,28,24,11,0,1,16,4,30,22,1,0,1
SN,CS,chikitsa,6072,0,11,28,25,11,0,0,15,4,32,23,1,0,1
SN,CS,chikitsa,6073,0,11,27,26,13,0,0,18,6,35,22,1,0,1
SN,CS,chikitsa,6074,0,11,27,25,13,0,1,17,6,36,21,1,0,1
SN,CS,chikitsa,6075,0,11,26,23,13,0,2,17,7,36,20,1,0,1
SN,CS,chikitsa,6076,0,12,30,28,15,1,2,19,13,38,19,1,2,1
SN,CS,chikitsa,6077,0,13,32,28,16,1,3,20,16,38,18,1,4,1
SN,CS,chikitsa,6078,0,16,32,28,18,1,3,20,16,38,17,1,4,1
SN,CS,chikitsa,6079,0,18,31,27,23,1,4,20,17,41,16,1,7,1
SN,CS,chikitsa,6080,0,20,31,28,28,1,4,20,18,39,15,1,7,1
SN,CS,chikitsa,6081,0,23,30,31,32,1,4,20,20,43,14,1,9,1
SN,CS,chikitsa,6082,0,26,33,37,39,1,4,24,23,47,14,1,9,1
SN,CS,chikitsa,6083,0,27,34,45,41,1,4,25,25,51,13,1,11,1
SN,CS,chikitsa,6084,0,29,37,52,46,1,4,26,30,52,14,0,12,1
SN,CS,chikitsa,6085,0,31,38,56,48,1,4,27,31,53,14,0,15,1
SN,CS,chikitsa,6086,0,31,40,59,48,1,4,27,33,54,14,0,17,1
SN,CS,chikitsa,6087,0,34,40,64,49,1,5,28,33,57,13,0,19,1
SN,CS,chikitsa,6088,0,37,39,65,51,1,5,30,33,58,13,0,21,1
SN,CS,chikitsa,6089,0,38,38,70,51,1,5,31,35,58,12,0,24,1
SN,CS,chikitsa,6090,0,41,42,73,54,1,5,33,38,65,12,0,26,1
SN,CS,chikitsa,6091,0,47,52,78,68,1,5,37,46,71,11,0,33,1
SN,CS,chikitsa,6092,0,45,53,81,71,1,5,38,45,73,10,0,34,1
SN,CS,chikitsa,6093,0,48,59,92,74,1,6,41,47,74,9,0,40,1
SN,CS,chikitsa,6094,0,57,68,106,86,1,6,56,57,82,8,0,52,1
SN,CS,chikitsa,6095,0,58,70,105,87,1,6,60,57,82,7,1,52,1
SN,CS,chikitsa,6096,0,57,72,105,86,1,6,60,57,81,8,1,52,0
SN,CS,chikitsa,6097,0,57,72,106,87,1,6,60,57,79,8,1,52,0
SN,CS,chikitsa,6098,0,55,73,106,84,1,6,57,56,77,8,2,52,0
SN,CS,chikitsa,6099,0,55,74,106,85,1,5,57,56,76,8,3,52,0
SN,CS,chikitsa,6100,0,55,75,106,84,1,4,57,55,79,9,3,52,0
SN,CS,chikitsa,6101,0,54,70,99,83,0,4,56,50,77,9,4,50,0
SN,CS,chikitsa,6102,0,53,68,97,82,0,3,56,48,77,10,4,48,0
SN,CS,chikitsa,6103,0,50,68,97,81,0,3,55,47,78,11,4,48,0
SN,CS,chikitsa,6104,0,47,69,96,77,0,2,57,46,75,12,4,45,0
SN,CS,chikitsa,6105,0,46,70,95,72,0,2,56,45,76,13,4,45,0
SN,CS,chikitsa,6106,0,43,71,92,67,0,2,57,43,72,14,4,43,0
SN,CS,chikitsa,6107,0,40,68,87,60,0,2,53,40,67,14,4,43,0
SN,CS,chikitsa,6108,0,40,66,79,58,0,2,51,38,64,15,4,41,0
SN,CS,chikitsa,6109,0,39,63,72,54,0,2,50,33,61,15,4,40,0
SN,CS,chikitsa,6110,0,39,62,68,52,0,2,48,32,59,15,4,37,0
SN,CS,chikitsa,6111,0,39,61,65,52,0,2,47,31,57,15,4,35,0
SN,CS,chikitsa,6112,0,37,61,60,52,0,1,45,30,54,16,4,33,0
SN,CS,chikitsa,6113,0,35,61,59,50,0,1,43,31,52,16,4,31,0
SN,CS,chikitsa,6114,0,34,62,56,50,0,1,41,30,50,17,4,28,0
SN,CS,chikitsa,6115,0,31,58,54,46,0,1,38,27,44,17,4,26,0
SN,CS,chikitsa,6116,0,24,48,50,32,0,1,33,20,38,18,4,19,0
SN,CS,chikitsa,6117,0,27,47,47,30,0,1,31,20,36,19,4,18,0
SN,CS,chikitsa,6118,0,24,43,36,27,0,0,28,18,33,20,4,12,0
SN,CS,chikitsa,6119,0,16,34,21,15,0,0,13,7,26,21,4,0,0
SN,CS,chikitsa,6120,0,17,32,21,13,0,0,9,7,26,22,3,0,0
SN,CS,chikitsa,6121,0,17,33,21,13,0,0,9,8,24,22,3,0,0
SN,CS,chikitsa,6122,0,16,33,20,12,0,0,9,9,26,22,3,0,0
SN,CS,chikitsa,6123,0,18,33,19,12,0,0,10,8,25,23,2,0,0
SN,CS,chikitsa,6124,0,18,32,20,11,0,0,10,8,26,24,1,0,0
SN,CS,chikitsa,6125,0,19,32,22,11,0,0,9,8,24,24,1,0,0
SN,CS,chikitsa,6126,0,21,32,23,11,0,0,8,7,23,25,0,0,0
SN,CS,chikitsa,6127,0,22,33,24,11,0,0,7,6,22,25,0,0,0
SN,CS,chikitsa,6128,0,24,35,23,10,0,0,7,6,20,25,0,0,0
SN,CS,chikitsa,6129,0,24,35,24,11,0,0,5,6,20,25,0,0,0
SN,CS,chikitsa,6130,0,23,34,25,10,0,0,5,8,20,25,0,0,0
SN,CS,chikitsa,6131,0,24,35,24,11,0,0,4,8,19,25,0,0,0
SN,CS,chikitsa,6132,0,25,35,21,10,0,0,5,9,20,25,0,0,0
SN,CS,chikitsa,6133,0,25,35,22,9,0,0,5,9,20,25,0,0,0
SN,CS,chikitsa,6134,0,25,35,22,8,0,0,5,11,19,25,0,0,0
SN,CS,chikitsa,6135,0,24,35,22,9,0,0,5,11,19,25,0,0,0
SN,CS,chikitsa,6136,0,26,34,22,9,0,0,5,10,19,25,0,0,0
SN,CS,chikitsa,6137,0,26,35,21,8,0,0,5,10,20,25,0,0,0
SN,CS,chikitsa,6138,0,25,36,19,8,0,0,5,9,23,25,0,0,0
SN,CS,chikitsa,6139,0,25,36,18,8,0,0,5,8,25,25,0,0,0
SN,CS,chikitsa,6140,0,24,36,18,9,0,0,5,8,25,25,0,0,0
SN,CS,chikitsa,6141,0,24,36,16,9,0,0,7,8,25,25,0,0,0
SN,CS,chikitsa,6142,0,22,36,17,9,0,0,7,8,26,25,0,0,0
SN,CS,chikitsa,6143,0,24,34,17,9,0,0,6,8,27,25,0,0,0
SN,CS,chikitsa,6144,0,24,34,17,10,0,0,6,8,26,24,1,0,0
SN,CS,chikitsa,6145,0,22,34,18,11,0,0,6,8,26,24,1,0,0
SN,CS,chikitsa,6146,0,23,33,17,11,0,0,7,7,27,24,1,0,0
SN,CS,chikitsa,6147,0,25,33,16,12,0,0,7,6,26,24,1,0,0
SN,CS,chikitsa,6148,0,25,33,16,13,0,0,5,7,26,24,1,0,0
SN,CS,chikitsa,6149,0,24,33,15,14,0,0,6,7,26,24,1,0,0
SN,CS,chikitsa,6150,0,24,33,13,15,0,0,7,7,26,24,1,0,0
SN,CS,chikitsa,6151,0,23,33,12,14,0,0,8,7,28,24,1,0,0
SN,CS,chikitsa,6152,0,22,32,12,15,0,0,9,7,28,24,1,0,0
SN,CS,chikitsa,6153,0,20,30,13,15,0,0,9,8,30,24,1,0,0
SN,CS,chikitsa,6154,0,20,30,13,13,0,0,10,8,31,24,1,0,0
SN,CS,chikitsa,6155,0,21,30,12,14,0,0,11,6,31,24,1,0,0
SN,CS,chikitsa,6156,0,20,29,14,13,0,0,11,6,32,24,1,0,0
SN,CS,chikitsa,6157,0,19,29,14,16,0,0,10,6,31,24,1,0,0
SN,CS,chikitsa,6158,0,18,29,13,17,0,0,12,6,30,24,1,0,0
SN,CS,chikitsa,6159,0,18,31,14,17,0,0,11,4,30,24,1,0,0
SN,CS,chikitsa,6160,0,17,30,15,17,0,0,11,4,31,24,1,0,0
SN,CS,chikitsa,6161,0,17,30,14,16,0,0,13,4,31,24,1,0,0
SN,CS,chikitsa,6162,0,17,28,14,16,0,0,14,4,29,24,1,0,0
SN,CS,chikitsa,6163,0,17,28,15,16,0,0,14,5,27,24,1,0,0
SN,CS,chikitsa,6164,0,18,28,16,16,0,0,14,5,25,24,1,0,0
SN,CS,chikitsa,6165,1,19,27,14,15,0,0,14,5,25,23,1,1,0
SN,CS,chikitsa,6166,1,20,27,15,15,0,0,13,5,24,23,1,1,0
SN,CS,chikitsa,6167,1,20,28,14,15,0,0,13,5,24,23,1,1,0
SN,CS,chikitsa,6168,2,18,28,15,15,0,0,13,6,26,22,1,2,0
SN,CS,chikitsa,6169,2,18,28,15,15,0,0,13,6,26,23,0,2,0
SN,CS,chikitsa,6170,2,18,29,15,15,0,0,13,7,24,23,0,2,0
SN,CS,chikitsa,6171,2,17,29,15,16,0,0,12,7,25,22,1,2,0
SN,CS,chikitsa,6172,2,15,29,16,15,0,0,13,7,26,22,1,2,0
SN,CS,chikitsa,6173,2,13,29,18,15,0,0,14,6,26,22,1,2,0
SN,CS,chikitsa,6174,2,13,29,20,13,0,0,13,6,27,21,2,2,0
SN,CS,chikitsa,6175,2,13,29,21,12,0,0,12,7,27,20,3,2,0
SN,CS,chikitsa,6176,2,16,31,23,13,0,0,11,9,25,19,3,3,0
SN,CS,chikitsa,6177,2,17,32,26,13,0,0,10,11,24,18,3,4,0
SN,CS,chikitsa,6178,2,22,35,30,20,0,1,10,10,24,17,3,4,0
SN,CS,chikitsa,6179,2,24,35,33,22,0,1,11,13,23,17,3,6,0
SN,CS,chikitsa,6180,2,25,37,34,22,0,1,12,14,23,16,3,6,0
SN,CS,chikitsa,6181,2,24,38,32,22,0,1,13,14,24,16,3,6,0
SN,CS,chikitsa,6182,2,24,39,33,20,0,1,13,13,25,16,3,6,0
SN,CS,chikitsa,6183,2,24,41,34,19,0,1,11,13,25,16,3,6,0
SN,CS,chikitsa,6184,2,24,39,33,19,0,1,12,13,27,16,3,6,0
SN,CS,chikitsa,6185,2,24,39,33,19,0,1,13,13,26,16,3,6,0
SN,CS,chikitsa,6186,2,24,39,33,20,0,1,12,13,26,16,3,6,0
SN,CS,chikitsa,6187,2,23,40,35,21,0,1,11,13,27,16,3,6,0
SN,CS,chikitsa,6188,2,24,39,36,21,0,1,11,12,27,16,3,6,0
SN,CS,chikitsa,6189,2,24,40,34,21,0,1,11,12,28,16,3,6,0
SN,CS,chikitsa,6190,1,24,41,35,21,0,1,11,12,29,17,3,5,0
SN,CS,chikitsa,6191,1,25,41,34,21,0,1,10,11,31,17,3,5,0
SN,CS,chikitsa,6192,1,25,40,35,21,0,1,10,11,31,17,3,5,0
SN,CS,chikitsa,6193,0,26,40,34,21,0,1,10,11,29,17,4,4,0
SN,CS,chikitsa,6194,0,25,40,34,21,0,1,10,12,29,17,4,4,0
SN,CS,chikitsa,6195,0,26,39,34,20,0,1,11,11,30,16,5,4,0
SN,CS,chikitsa,6196,0,27,38,36,20,0,1,11,11,28,17,4,4,0
SN,CS,chikitsa,6197,0,28,40,35,20,0,1,11,11,26,17,4,4,0
SN,CS,chikitsa,6198,0,28,42,34,19,0,1,10,11,27,17,4,4,0
SN,CS,chikitsa,6199,0,30,44,32,19,0,1,10,11,25,18,3,4,0
SN,CS,chikitsa,6200,0,29,45,32,20,0,1,10,10,25,19,2,4,0
SN,CS,chikitsa,6201,0,26,43,30,19,0,1,11,8,27,20,2,3,0
SN,CS,chikitsa,6202,0,26,42,27,18,0,1,12,7,27,21,2,2,0
SN,CS,chikitsa,6203,0,21,40,23,11,0,0,13,8,25,21,3,2,0
SN,CS,chikitsa,6204,0,20,40,21,9,0,0,11,6,24,21,3,0,0
SN,CS,chikitsa,6205,0,18,39,21,9,0,0,9,6,23,21,4,0,0
SN,CS,chikitsa,6206,0,19,38,23,9,0,0,8,6,22,21,4,0,0
SN,CS,chikitsa,6207,0,19,37,22,9,0,0,10,6,22,21,4,0,0
SN,CS,chikitsa,6208,0,19,35,22,10,0,0,11,6,22,21,4,0,0
SN,CS,chikitsa,6209,0,18,35,23,12,0,0,10,6,21,21,4,0,0
SN,CS,chikitsa,6210,0,18,36,21,11,0,0,10,6,23,21,4,0,0
SN,CS,chikitsa,6211,0,16,36,21,10,0,0,10,6,26,21,4,0,0
SN,CS,chikitsa,6212,0,16,36,21,9,0,0,10,7,26,20,5,0,0
SN,CS,chikitsa,6213,0,15,36,22,9,0,0,10,7,26,20,5,0,0
SN,CS,chikitsa,6214,0,14,35,22,11,0,0,10,8,25,20,5,0,0
SN,CS,chikitsa,6215,0,15,35,24,11,0,0,10,9,23,20,5,0,0
SN,CS,chikitsa,6216,0,15,36,26,11,0,0,10,10,21,20,5,0,0
SN,CS,chikitsa,6217,0,16,36,25,10,0,0,10,10,22,20,5,0,0
SN,CS,chikitsa,6218,0,15,36,28,11,0,0,10,9,20,21,4,0,0
SN,CS,chikitsa,6219,0,15,36,29,11,0,0,10,8,20,21,4,0,0
SN,CS,chikitsa,6220,0,14,36,29,12,0,0,9,9,20,22,3,0,0
SN,CS,chikitsa,6221,0,13,36,28,11,0,0,9,10,22,22,3,0,0
SN,CS,chikitsa,6222,0,12,34,29,11,0,0,8,11,24,22,3,0,0
SN,CS,chikitsa,6223,0,13,32,30,12,0,0,8,11,23,22,3,0,0
SN,CS,chikitsa,6224,0,12,30,31,14,0,0,8,11,23,22,3,0,0
SN,CS,chikitsa,6225,0,12,29,31,13,0,0,10,11,23,22,3,0,0
SN,CS,chikitsa,6226,0,12,30,31,15,0,0,9,11,21,22,3,0,0
SN,CS,chikitsa,6227,0,12,30,31,16,0,0,9,10,21,22,3,0,0
SN,CS,chikitsa,6228,0,13,29,30,17,0,0,9,9,22,23,2,0,0
SN,CS,chikitsa,6229,0,14,30,28,17,0,0,9,8,23,23,2,0,0
SN,CS,chikitsa,6230,0,14,29,27,17,0,0,10,8,24,24,1,0,0
SN,CS,chikitsa,6231,0,14,29,27,17,0,0,10,8,24,24,1,0,0
SN,CS,chikitsa,6232,0,14,29,27,16,0,0,9,9,25,24,1,0,0
SN,CS,chikitsa,6233,0,15,29,27,15,0,0,8,10,25,24,1,0,0
SN,CS,chikitsa,6234,0,15,29,27,15,0,0,8,11,24,24,1,0,0
SN,CS,chikitsa,6235,0,17,28,28,16,0,0,7,11,22,24,1,0,0
SN,CS,chikitsa,6236,0,19,28,28,16,0,0,6,11,21,24,1,0,0
SN,CS,chikitsa,6237,0,19,30,26,16,0,0,6,11,21,25,0,0,0
SN,CS,chikitsa,6238,0,19,30,24,16,0,0,6,11,23,25,0,0,0
SN,CS,chikitsa,6239,0,20,31,25,14,0,0,7,10,22,24,1,0,0
SN,CS,chikitsa,6240,0,18,31,24,14,0,0,7,10,23,24,1,0,0
SN,CS,chikitsa,6241,0,16,30,24,14,0,0,7,9,25,24,1,0,0
SN,CS,chikitsa,6242,0,15,30,25,15,0,0,7,10,23,24,1,0,0
SN,CS,chikitsa,6243,0,16,30,23,15,0,0,8,10,23,24,1,0,0
SN,CS,chikitsa,6244,0,16,31,23,14,0,0,8,10,23,24,1,0,0
SN,CS,chikitsa,6245,0,17,31,23,13,0,0,8,9,24,24,1,0,0
SN,CS,chikitsa,6246,0,17,32,23,13,0,0,8,8,24,24,1,0,0
SN,CS,chikitsa,6247,0,18,32,22,14,0,0,8,7,24,24,1,0,0
SN,CS,chikitsa,6248,0,18,32,20,13,0,0,9,7,26,23,2,0,0
SN,CS,chikitsa,6249,0,18,32,19,13,0,0,10,7,26,23,2,0,0
SN,CS,chikitsa,6250,0,20,32,20,13,0,0,8,7,25,23,2,0,0
SN,CS,chikitsa,6251,0,20,31,21,12,0,0,8,7,26,23,2,0,0
SN,CS,chikitsa,6252,0,19,31,22,11,0,0,7,7,28,23,2,0,0
SN,CS,chikitsa,6253,0,18,32,22,11,0,0,7,7,28,23,2,0,0
SN,CS,chikitsa,6254,0,16,31,24,11,0,0,7,9,27,23,2,0,0
SN,CS,chikitsa,6255,0,18,31,25,10,0,0,7,8,26,23,2,0,0
SN,CS,chikitsa,6256,0,17,31,24,11,0,0,7,8,27,23,2,0,0
SN,CS,chikitsa,6257,0,19,31,24,11,0,0,6,7,27,23,2,0,0
SN,CS,chikitsa,6258,0,18,32,23,11,0,0,7,6,28,23,2,0,0
SN,CS,chikitsa,6259,0,20,32,24,9,0,0,7,5,28,23,2,0,0
SN,CS,chikitsa,6260,0,20,33,23,8,0,0,8,5,28,23,2,0,0
SN,CS,chikitsa,6261,0,18,33,25,9,0,0,9,5,26,22,3,0,0
SN,CS,chikitsa,6262,0,18,31,26,11,0,0,9,4,26,21,4,0,0
SN,CS,chikitsa,6263,0,18,32,26,11,0,0,11,4,23,21,4,0,0
SN,CS,chikitsa,6264,0,17,31,27,12,0,0,10,5,23,22,3,0,0
SN,CS,chikitsa,6265,0,18,32,27,12,0,0,10,4,22,22,3,0,0
SN,CS,chikitsa,6266,0,19,32,25,12,0,0,11,5,21,22,3,0,0
SN,CS,chikitsa,6267,0,18,32,26,12,0,0,11,5,21,22,3,0,0
SN,CS,chikitsa,6268,0,17,32,26,11,0,0,10,7,22,22,3,0,0
SN,CS,chikitsa,6269,0,17,32,26,12,0,0,10,7,21,22,3,0,0
SN,CS,chikitsa,6270,0,16,33,26,13,0,0,10,8,19,22,3,0,0
SN,CS,chikitsa,6271,0,18,32,26,13,0,0,10,8,18,22,3,0,0
SN,CS,chikitsa,6272,0,18,32,27,12,0,0,11,8,17,22,3,0,0
SN,CS,chikitsa,6273,0,17,32,27,13,0,0,11,9,16,23,2,0,0
SN,CS,chikitsa,6274,0,16,32,27,11,0,0,11,9,19,23,2,0,0
SN,CS,chikitsa,6275,0,14,33,27,11,0,0,11,10,19,23,2,0,0
SN,CS,chikitsa,6276,0,14,33,28,11,0,0,11,10,18,23,2,0,0
SN,CS,chikitsa,6277,0,14,33,28,12,0,0,11,10,17,23,2,0,0
SN,CS,chikitsa,6278,0,14,32,30,11,0,0,10,10,18,23,2,0,0
SN,CS,chikitsa,6279,0,15,32,29,12,0,0,10,8,19,23,2,0,0
SN,CS,chikitsa,6280,0,13,33,29,12,0,0,9,8,21,23,2,0,0
SN,CS,chikitsa,6281,0,13,33,28,13,0,0,10,8,20,23,2,0,0
SN,CS,chikitsa,6282,0,11,33,29,14,0,0,10,8,20,23,2,0,0
SN,CS,chikitsa,6283,0,11,32,30,15,0,0,10,8,19,23,2,0,0
SN,CS,chikitsa,6284,0,12,33,28,15,0,0,10,8,19,23,2,0,0
SN,CS,chikitsa,6285,0,11,32,29,15,0,0,9,8,21,23,2,0,0
SN,CS,chikitsa,6286,0,12,32,29,14,0,0,8,9,21,24,1,0,0
SN,CS,chikitsa,6287,0,14,32,29,12,0,0,9,9,20,25,0,0,0
SN,CS,chikitsa,6288,0,14,31,28,13,0,0,8,10,21,25,0,0,0
SN,CS,chikitsa,6289,0,14,32,26,13,0,0,8,9,23,24,1,0,0
SN,CS,chikitsa,6290,0,13,31,24,13,0,0,9,10,25,24,1,0,0
SN,CS,chikitsa,6291,0,12,31,26,14,0,0,8,9,25,24,1,0,0
SN,CS,chikitsa,6292,0,12,32,24,14,0,0,8,9,26,24,1,0,0
SN,CS,chikitsa,6293,0,12,32,25,15,0,0,8,8,25,24,1,0,0
SN,CS,chikitsa,6294,0,12,32,23,15,0,0,9,8,26,23,2,0,0
SN,CS,chikitsa,6295,0,12,32,23,14,0,0,10,7,27,23,2,0,0
SN,CS,chikitsa,6296,0,11,35,22,14,0,0,10,7,26,22,3,0,0
SN,CS,chikitsa,6297,0,10,35,22,14,0,0,10,7,27,22,3,0,0
SN,CS,chikitsa,6298,0,10,35,24,13,0,0,9,6,28,22,3,0,0
SN,CS,chikitsa,6299,0,11,35,25,13,0,0,8,6,27,22,3,0,0
SN,CS,chikitsa,6300,0,11,34,25,14,0,0,8,5,28,22,3,0,0
SN,CS,chikitsa,6301,0,10,35,24,14,0,0,9,5,28,21,4,0,0
SN,CS,chikitsa,6302,0,11,35,23,14,0,0,9,5,28,21,4,0,0
SN,CS,chikitsa,6303,0,12,35,21,14,0,0,10,6,27,21,4,0,0
SN,CS,chikitsa,6304,0,11,36,21,13,0,0,10,6,28,21,4,0,0
SN,CS,chikitsa,6305,0,11,36,21,13,0,0,11,6,27,21,4,0,0
SN,CS,chikitsa,6306,0,11,37,21,11,0,0,11,6,28,21,4,0,0
SN,CS,chikitsa,6307,0,11,38,22,10,0,0,11,6,27,21,4,0,0
SN,CS,chikitsa,6308,0,11,38,23,10,0,0,10,6,27,21,4,0,0
SN,CS,chikitsa,6309,0,8,38,23,10,0,0,10,7,29,21,4,0,0
SN,CS,chikitsa,6310,0,7,38,23,10,0,0,11,7,29,21,4,0,0
SN,CS,chikitsa,6311,0,8,38,21,11,0,0,11,7,29,21,4,0,0
SN,CS,chikitsa,6312,0,7,38,21,12,0,0,10,7,30,21,4,0,0
SN,CS,chikitsa,6313,0,8,38,22,12,0,0,9,6,30,21,4,0,0
SN,CS,chikitsa,6314,0,9,37,22,11,0,0,10,6,30,21,4,0,0
SN,CS,chikitsa,6315,0,10,37,23,11,0,0,9,5,30,21,4,0,0
SN,CS,chikitsa,6316,0,12,37,23,10,0,0,9,5,29,20,5,0,0
SN,CS,chikitsa,6317,0,13,36,23,9,0,0,10,4,30,20,5,0,0
SN,CS,chikitsa,6318,0,15,36,22,8,0,0,10,3,31,20,5,0,0
SN,CS,chikitsa,6319,0,15,36,23,7,0,0,9,4,31,21,4,0,0
SN,CS,chikitsa,6320,0,15,35,22,8,0,0,9,4,32,21,4,0,0
SN,CS,chikitsa,6321,0,15,32,22,8,0,0,11,5,32,22,3,0,0
SN,CS,chikitsa,6322,0,15,33,22,8,0,0,10,5,32,22,3,0,0
SN,CS,chikitsa,6323,0,16,33,20,9,0,0,11,5,31,22,3,0,0
SN,CS,chikitsa,6324,0,16,33,19,9,0,0,12,5,31,22,3,0,0
SN,CS,chikitsa,6325,0,16,34,18,9,0,0,12,5,31,22,3,0,0
SN,CS,chikitsa,6326,0,17,32,19,8,0,0,11,6,33,22,2,0,1
SN,CS,chikitsa,6327,0,17,32,19,8,0,0,11,6,33,22,2,0,1
SN,CS,chikitsa,6328,0,18,32,20,9,0,0,13,6,35,22,2,0,1
SN,CS,chikitsa,6329,0,18,30,20,10,0,0,13,7,34,22,2,0,1
SN,CS,chikitsa,6330,0,18,28,19,11,0,1,13,8,33,21,2,0,1
SN,CS,chikitsa,6331,0,20,28,21,11,0,1,12,9,31,21,2,0,1
SN,CS,chikitsa,6332,0,21,28,21,11,0,1,12,10,31,21,2,0,1
SN,CS,chikitsa,6333,0,23,28,21,10,0,1,12,11,31,20,3,0,1
SN,CS,chikitsa,6334,0,26,27,23,10,0,1,12,11,29,20,3,0,1
SN,CS,chikitsa,6335,0,27,28,24,10,0,1,11,12,28,19,4,0,1
SN,CS,chikitsa,6336,0,27,28,26,9,0,1,11,12,29,18,5,0,1
SN,CS,chikitsa,6337,0,28,28,27,8,0,1,11,13,29,18,5,0,1
SN,CS,chikitsa,6338,0,29,28,28,7,0,1,11,14,29,18,5,0,1
SN,CS,chikitsa,6339,0,30,28,30,7,0,1,10,16,27,18,5,0,1
SN,CS,chikitsa,6340,0,31,28,32,7,0,1,10,17,25,18,5,0,1
SN,CS,chikitsa,6341,0,32,28,32,7,0,1,10,18,25,18,5,0,1
SN,CS,chikitsa,6342,0,33,28,35,7,0,1,9,19,23,18,5,0,1
SN,CS,chikitsa,6343,0,33,28,36,7,0,1,9,20,23,18,5,0,1
SN,CS,chikitsa,6344,0,35,27,37,7,0,1,9,20,23,18,5,0,1
SN,CS,chikitsa,6345,0,36,28,39,6,0,1,8,21,22,18,5,0,1
SN,CS,chikitsa,6346,0,36,29,42,6,0,1,6,21,22,17,6,0,1
SN,CS,chikitsa,6347,0,38,28,44,6,0,1,6,22,20,17,6,0,1
SN,CS,chikitsa,6348,0,39,28,46,5,0,1,5,23,20,17,6,0,1
SN,CS,chikitsa,6349,0,40,28,48,5,0,1,4,24,19,17,6,0,1
SN,CS,chikitsa,6350,0,41,28,50,4,0,1,4,25,18,16,7,0,1
SN,CS,chikitsa,6351,0,42,29,51,4,0,1,4,25,16,17,7,0,0
SN,CS,chikitsa,6352,0,44,29,52,3,0,1,4,26,15,16,8,0,0
SN,CS,chikitsa,6353,0,43,30,54,2,0,1,1,26,12,15,9,0,0
SN,CS,chikitsa,6354,0,45,31,55,1,0,1,1,26,12,15,9,0,0
SN,CS,chikitsa,6355,0,47,32,57,0,0,0,0,26,13,16,9,0,0
SN,CS,chikitsa,6356,0,47,31,58,0,0,0,0,26,13,16,9,0,0
SN,CS,chikitsa,6357,0,48,30,58,0,0,0,0,26,13,15,10,0,0
SN,CS,chikitsa,6358,0,48,30,58,0,0,0,0,26,13,16,9,0,0
SN,CS,chikitsa,6359,0,47,30,58,0,0,0,0,26,14,16,9,0,0
SN,CS,chikitsa,6360,0,49,29,58,0,0,0,0,26,13,16,9,0,0
SN,CS,chikitsa,6361,0,49,29,59,0,0,0,0,26,12,16,9,0,0
SN,CS,chikitsa,6362,0,49,29,59,0,0,0,0,26,12,16,9,0,0
SN,CS,chikitsa,6363,0,49,29,59,0,0,0,0,26,12,16,9,0,0
SN,CS,chikitsa,6364,0,48,30,59,0,0,0,0,25,13,16,9,0,0
SN,CS,chikitsa,6365,0,48,30,58,0,0,0,0,25,14,16,9,0,0
SN,CS,chikitsa,6366,0,47,30,59,0,0,0,0,25,14,16,9,0,0
SN,CS,chikitsa,6367,0,47,30,58,0,0,0,0,25,15,15,10,0,0
SN,CS,chikitsa,6368,0,48,30,58,0,0,0,0,25,14,15,10,0,0
SN,CS,chikitsa,6369,0,48,30,58,0,0,0,0,25,14,15,10,0,0
SN,CS,chikitsa,6370,0,48,30,58,0,0,0,0,25,14,15,10,0,0
SN,CS,chikitsa,6371,0,48,30,57,0,0,0,0,26,14,16,9,0,0
SN,CS,chikitsa,6372,0,48,30,57,0,0,0,0,26,14,16,9,0,0
SN,CS,chikitsa,6373,0,49,30,57,0,0,0,0,26,13,15,10,0,0
SN,CS,chikitsa,6374,0,49,30,57,0,0,0,0,26,13,14,11,0,0
SN,CS,chikitsa,6375,0,50,29,56,0,0,0,0,27,13,15,10,0,0
SN,CS,chikitsa,6376,0,50,29,55,0,0,0,0,28,13,15,10,0,0
SN,CS,chikitsa,6377,0,49,29,55,0,0,0,0,28,14,16,9,0,0
