Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,nidana,1144,14.52,16.57
SN,AS,nidana,693,14.53,17.43
SN,AS,nidana,1140,14.53,17.45
SN,AS,nidana,1104,14.54,17.24
SN,AS,nidana,1250,14.54,16.86
SN,AS,nidana,1504,14.54,15.62
SN,AS,nidana,473,14.55,18.63
SN,AS,nidana,485,14.55,17.79
SN,AS,nidana,899,14.55,17.82
SN,AS,nidana,902,14.55,16.7
SN,AS,nidana,1143,14.55,16.29
SN,AS,nidana,1204,14.55,13.02
SN,AS,nidana,1255,14.57,17.09
SN,AS,nidana,1325,14.57,13.43
SN,AS,nidana,480,14.58,17.87
SN,AS,nidana,1207,14.58,13.16
SN,AS,nidana,1400,14.58,17.16
SN,AS,nidana,58,14.59,12.12
SN,AS,nidana,342,14.59,11.44
SN,AS,nidana,301,14.6,16.22
SN,AS,nidana,1381,14.6,16.67
SN,AS,nidana,339,14.61,9.87
SN,AS,nidana,570,14.61,18.55
SN,AS,nidana,708,14.61,16.49
SN,AS,nidana,905,14.61,17.62
SN,AS,nidana,925,14.61,18.21
SN,AS,nidana,569,14.62,18.46
SN,AS,nidana,1404,14.62,17.36
SN,AS,nidana,1422,14.62,17.22
SN,AS,nidana,158,14.63,18.31
SN,AS,nidana,159,14.63,18.33
SN,AS,nidana,346,14.63,11.8
SN,AS,nidana,184,14.64,15.4
SN,AS,nidana,528,14.64,16.44
SN,AS,nidana,670,14.64,12.42
SN,AS,nidana,386,14.65,18.26
SN,AS,nidana,529,14.66,16.35
SN,AS,nidana,901,14.66,17.26
SN,AS,nidana,986,14.66,12.51
SN,AS,nidana,1163,14.66,15.38
SN,AS,nidana,702,14.67,16.08
SN,AS,nidana,1209,14.67,13.03
SN,AS,nidana,1441,14.67,12.33
SN,AS,nidana,1512,14.67,16.53
SN,AS,nidana,1523,14.67,15.4
SN,AS,nidana,688,14.68,15.09
SN,AS,nidana,1106,14.68,18.2
SN,AS,nidana,1107,14.68,18.2
SN,AS,nidana,190,14.69,15.82
SN,AS,nidana,448,14.69,15.98
SN,AS,nidana,450,14.69,16.6
SN,AS,nidana,568,14.69,18.08
SN,AS,nidana,1094,14.69,17.04
SN,AS,nidana,451,14.7,16.54
SN,AS,nidana,1241,14.7,15.91
SN,AS,nidana,1544,14.7,15.37
SN,AS,nidana,736,14.71,8.74
SN,AS,nidana,99,14.72,12.35
SN,AS,nidana,171,14.72,16.34
SN,AS,nidana,713,14.72,16.81
SN,AS,nidana,1271,14.72,15.95
SN,AS,nidana,576,14.73,18.12
SN,AS,nidana,673,14.73,11.99
SN,AS,nidana,1139,14.73,17.14
SN,AS,nidana,1377,14.73,18.22
SN,AS,nidana,310,14.74,17.56
SN,AS,nidana,1258,14.74,17.04
SN,AS,nidana,202,14.75,18.43
SN,AS,nidana,526,14.75,16.63
SN,AS,nidana,1421,14.75,17.49
SN,AS,nidana,1017,14.77,14.81
SN,AS,nidana,487,14.78,18.04
SN,AS,nidana,710,14.78,17.3
SN,AS,nidana,323,14.8,15.35
SN,AS,nidana,1405,14.8,17.58
SN,AS,nidana,1548,14.8,16.13
SN,AS,nidana,160,14.81,18.44
SN,AS,nidana,1539,14.81,15.32
SN,AS,nidana,314,14.82,18.03
SN,AS,nidana,1513,14.82,16.79
SN,AS,nidana,1042,14.83,16
SN,AS,nidana,1315,14.83,12.93
SN,AS,nidana,1494,14.83,15.7
SN,AS,nidana,173,14.84,16.14
SN,AS,nidana,453,14.84,16.38
SN,AS,nidana,1103,14.84,17.65
SN,AS,nidana,1141,14.84,17.39
SN,AS,nidana,1248,14.84,16.97
SN,AS,nidana,1332,14.84,12.1
SN,AS,nidana,57,14.85,13.66
SN,AS,nidana,1254,14.85,16.75
SN,AS,nidana,484,14.86,18.17
SN,AS,nidana,714,14.86,17.02
SN,AS,nidana,1276,14.86,16.14
SN,AS,nidana,1433,14.86,12
SN,AS,nidana,1497,14.87,15.84
SN,AS,nidana,462,14.88,16.45
SN,AS,nidana,1514,14.88,16
SN,AS,nidana,161,14.89,17.85
SN,AS,nidana,707,14.89,16.86
SN,AS,nidana,1012,14.89,14.7
SN,AS,nidana,1205,14.89,12.9
SN,AS,nidana,345,14.9,11.17
SN,AS,nidana,667,14.9,11.93
SN,AS,nidana,1138,14.9,16.89
SN,AS,nidana,1333,14.9,12.17
SN,AS,nidana,1542,14.9,15.82
SN,AS,nidana,267,14.91,16.15
SN,AS,nidana,1425,14.91,16.38
SN,AS,nidana,1431,14.91,12.95
SN,AS,nidana,1284,14.92,16.36
SN,AS,nidana,1322,14.92,12.76
SN,AS,nidana,383,14.93,17.9
SN,AS,nidana,454,14.93,16.05
SN,AS,nidana,1424,14.94,17.13
SN,AS,nidana,1550,14.94,14.74
SN,AS,nidana,1040,14.96,16.26
SN,AS,nidana,1410,14.96,18.09
SN,AS,nidana,1468,14.96,16.24
SN,AS,nidana,458,14.97,16.02
SN,AS,nidana,566,14.97,17.95
SN,AS,nidana,1192,14.97,18.35
SN,AS,nidana,1335,14.97,12.16
SN,AS,nidana,389,14.98,18.02
SN,AS,nidana,982,14.98,11.93
SN,AS,nidana,883,14.99,8.3
SN,AS,nidana,1191,14.99,18.65
SN,AS,nidana,98,15,12.51
SN,AS,nidana,162,15,17.58
SN,AS,nidana,994,15,11.4
SN,AS,nidana,1025,15,15.49
SN,AS,nidana,368,15.01,17.37
SN,AS,nidana,681,15.01,13.8
SN,AS,nidana,1110,15.01,18.18
SN,AS,nidana,1019,15.02,15.36
SN,AS,nidana,1210,15.02,13.58
SN,AS,nidana,1323,15.02,13.14
SN,AS,nidana,452,15.04,16.69
SN,AS,nidana,514,15.04,18.14
SN,AS,nidana,482,15.05,18.17
SN,AS,nidana,1162,15.05,15.5
SN,AS,nidana,1239,15.05,16.75
SN,AS,nidana,483,15.07,18
SN,AS,nidana,1543,15.08,15.14
SN,AS,nidana,1487,15.09,16.26
SN,AS,nidana,239,15.1,16.86
SN,AS,nidana,467,15.1,18.11
SN,AS,nidana,904,15.1,18.03
SN,AS,nidana,1035,15.1,15.26
SN,AS,nidana,1238,15.1,16.15
SN,AS,nidana,266,15.11,16.48
SN,AS,nidana,449,15.11,17.24
SN,AS,nidana,689,15.11,15.24
SN,AS,nidana,527,15.12,16.77
SN,AS,nidana,981,15.12,11.09
SN,AS,nidana,1473,15.12,17.61
SN,AS,nidana,1508,15.12,16.8
SN,AS,nidana,1183,15.13,19.13
SN,AS,nidana,208,15.14,18.04
SN,AS,nidana,443,15.14,15.72
SN,AS,nidana,515,15.14,17.69
SN,AS,nidana,164,15.15,16.93
SN,AS,nidana,578,15.15,18.95
SN,AS,nidana,1488,15.15,16.94
SN,AS,nidana,1489,15.15,16.94
SN,AS,nidana,440,15.16,17.11
SN,AS,nidana,686,15.16,14.6
SN,AS,nidana,1317,15.17,11.54
SN,AS,nidana,84,15.19,9.07
