Text_Type,Book,Chapter,Window,G,GGG,GGL,GLG,LG,L,LLG,LGL,LGG,GLL,GG,LLL,LL,GL
SN,AS,sutra,349,22,23,23,21,0,2,11,33,8,6,0,0,0,0
SN,AS,sutra,350,22,23,24,21,0,2,10,33,8,6,0,0,0,0
SN,AS,sutra,351,21,24,24,20,1,2,10,32,8,6,0,1,0,0
SN,AS,sutra,352,20,25,22,21,1,2,10,31,9,6,0,1,0,0
SN,AS,sutra,353,20,27,24,19,1,2,10,31,7,6,0,1,0,0
SN,AS,sutra,354,20,28,23,17,1,2,10,31,8,7,0,1,0,0
SN,AS,sutra,355,20,31,23,16,1,2,10,31,7,6,0,1,0,0
SN,AS,sutra,356,21,33,23,15,1,1,9,30,8,6,0,1,0,0
SN,AS,sutra,357,21,32,21,17,1,1,9,30,9,6,0,1,0,0
SN,AS,sutra,358,21,31,19,18,1,1,8,32,9,7,0,1,0,0
SN,AS,sutra,359,22,32,20,17,1,1,8,32,9,6,0,1,0,0
SN,AS,sutra,360,22,32,17,17,1,1,9,32,10,7,0,1,0,0
SN,AS,sutra,361,22,32,19,17,1,1,10,31,9,6,0,1,0,0
SN,AS,sutra,362,22,32,19,16,1,1,10,30,10,7,0,1,0,0
SN,AS,sutra,363,23,30,20,16,1,0,8,32,11,7,0,1,0,0
SN,AS,sutra,364,23,29,21,16,1,0,9,33,10,6,0,1,0,0
SN,AS,sutra,365,23,29,22,16,1,0,9,32,10,6,0,1,0,0
SN,AS,sutra,366,23,29,23,16,1,0,9,32,9,6,0,1,0,0
SN,AS,sutra,367,23,27,22,18,1,0,9,32,10,6,0,1,0,0
SN,AS,sutra,368,23,25,22,18,1,0,9,33,11,6,0,1,0,0
SN,AS,sutra,369,23,25,21,18,1,0,10,33,10,7,0,1,0,0
SN,AS,sutra,370,23,24,19,19,1,0,10,33,11,8,0,1,0,0
SN,AS,sutra,371,23,25,17,20,1,0,10,32,12,8,0,1,0,0
SN,AS,sutra,372,22,23,17,19,1,1,11,32,13,9,0,1,0,0
SN,AS,sutra,373,22,22,17,21,1,1,10,31,13,10,0,1,0,0
SN,AS,sutra,374,22,22,20,22,1,1,8,31,12,9,0,1,0,0
SN,AS,sutra,375,22,22,19,21,1,1,9,31,13,9,0,1,0,0
SN,AS,sutra,376,23,19,20,23,0,1,9,32,13,9,0,0,0,0
SN,AS,sutra,377,24,20,21,22,0,1,8,34,12,8,0,0,0,0
SN,AS,sutra,378,24,18,20,23,0,1,8,34,14,8,0,0,0,0
SN,AS,sutra,379,23,17,20,23,0,2,8,36,13,8,0,0,0,0
SN,AS,sutra,380,23,15,20,25,0,2,8,35,14,8,0,0,0,0
SN,AS,sutra,381,23,14,19,26,0,2,8,36,13,9,0,0,0,0
SN,AS,sutra,382,23,15,21,23,0,2,8,36,13,9,0,0,0,0
SN,AS,sutra,383,23,17,21,24,0,2,8,34,13,8,0,0,0,0
SN,AS,sutra,384,22,16,21,23,0,3,9,34,13,9,0,0,0,0
SN,AS,sutra,385,21,18,21,24,0,4,8,34,12,8,0,0,0,0
SN,AS,sutra,386,21,19,19,25,0,4,7,34,13,8,0,0,0,0
SN,AS,sutra,387,20,18,20,26,1,4,8,34,12,7,0,0,0,0
SN,AS,sutra,388,20,18,21,26,1,4,8,33,12,7,0,0,0,0
SN,AS,sutra,389,20,18,20,25,1,4,7,33,13,9,0,0,0,0
SN,AS,sutra,390,20,19,18,24,1,4,9,33,13,9,0,0,0,0
SN,AS,sutra,391,20,19,17,23,1,4,10,34,13,9,0,0,0,0
SN,AS,sutra,392,20,21,17,22,1,4,10,34,12,9,0,0,0,0
SN,AS,sutra,393,20,22,17,21,1,4,11,33,11,10,0,0,0,0
SN,AS,sutra,394,20,23,17,20,1,4,11,33,11,10,0,0,0,0
SN,AS,sutra,395,20,22,19,21,1,4,11,33,10,9,0,0,0,0
SN,AS,sutra,396,20,21,20,22,1,4,11,33,9,9,0,0,0,0
SN,AS,sutra,397,21,24,21,22,1,3,9,33,8,8,0,0,0,0
SN,AS,sutra,398,21,24,21,20,1,3,9,33,10,8,0,0,0,0
SN,AS,sutra,399,21,25,18,19,1,3,9,33,12,9,0,0,0,0
SN,AS,sutra,400,21,25,19,18,1,3,9,33,12,9,0,0,0,0
SN,AS,sutra,401,21,25,19,17,1,3,8,33,13,10,0,0,0,0
SN,AS,sutra,402,21,24,18,18,1,3,8,32,15,10,0,0,0,0
SN,AS,sutra,403,21,27,17,17,1,3,8,33,13,10,0,0,0,0
SN,AS,sutra,404,21,27,18,18,1,3,8,31,13,10,0,0,0,0
SN,AS,sutra,405,21,27,19,16,1,3,10,31,12,10,0,0,0,0
SN,AS,sutra,406,21,28,20,16,1,3,10,30,12,9,0,0,0,0
SN,AS,sutra,407,21,29,19,16,1,3,10,30,11,10,0,0,0,0
SN,AS,sutra,408,21,28,19,14,1,3,10,30,13,11,0,0,0,0
SN,AS,sutra,409,22,28,18,14,1,2,9,31,15,10,0,0,0,0
SN,AS,sutra,410,23,28,19,13,1,1,9,31,15,10,0,0,0,0
SN,AS,sutra,411,22,28,19,12,1,2,9,32,14,11,0,0,0,0
SN,AS,sutra,412,23,29,17,11,0,2,8,33,14,13,0,0,0,0
SN,AS,sutra,413,23,30,17,11,0,2,9,32,13,13,0,0,0,0
SN,AS,sutra,414,23,31,18,12,0,2,9,31,12,12,0,0,0,0
SN,AS,sutra,415,23,32,20,11,0,2,7,31,12,12,0,0,0,0
SN,AS,sutra,416,23,30,20,12,0,2,6,30,13,14,0,0,0,0
SN,AS,sutra,417,22,29,22,11,0,3,7,29,13,14,0,0,0,0
SN,AS,sutra,418,22,29,22,11,0,3,7,29,14,13,0,0,0,0
SN,AS,sutra,419,22,28,23,12,0,3,7,29,14,12,0,0,0,0
SN,AS,sutra,420,22,28,23,11,0,3,7,30,14,12,0,0,0,0
SN,AS,sutra,421,22,28,24,9,0,3,8,30,14,12,0,0,0,0
SN,AS,sutra,422,22,25,24,10,0,3,9,30,15,12,0,0,0,0
SN,AS,sutra,423,21,25,23,12,0,4,9,30,14,12,0,0,0,0
SN,AS,sutra,424,21,25,23,13,0,4,9,32,12,11,0,0,0,0
SN,AS,sutra,425,20,24,24,15,0,5,8,32,11,13,0,0,0,0
SN,AS,sutra,426,19,25,25,16,0,6,8,32,10,13,0,0,0,0
SN,AS,sutra,427,18,25,28,16,0,6,8,33,8,13,1,0,0,0
SN,AS,sutra,428,17,22,31,18,0,7,8,32,8,14,1,0,0,0
SN,AS,sutra,429,17,23,30,17,0,6,8,31,12,13,1,4,0,0
SN,AS,sutra,430,16,24,29,17,0,6,6,30,16,13,1,8,0,0
SN,AS,sutra,431,15,25,28,17,0,6,7,30,16,13,2,9,0,0
SN,AS,sutra,432,14,23,28,19,1,6,8,29,16,12,2,9,0,0
SN,AS,sutra,433,13,22,29,19,1,6,8,30,16,14,2,9,0,0
SN,AS,sutra,434,12,25,33,20,1,6,12,31,16,17,3,11,0,0
SN,AS,sutra,435,11,24,35,22,2,6,12,31,18,19,3,11,0,0
SN,AS,sutra,436,11,23,35,22,2,5,12,29,19,18,4,11,0,0
SN,AS,sutra,437,10,23,36,23,2,5,13,27,19,16,4,11,0,0
SN,AS,sutra,438,9,22,34,25,2,5,12,26,20,17,4,11,0,0
SN,AS,sutra,439,8,21,34,25,2,5,12,26,20,16,4,11,0,0
SN,AS,sutra,440,8,22,35,25,2,5,12,25,20,16,4,11,0,0
SN,AS,sutra,441,7,22,36,25,2,5,13,24,19,14,4,11,0,0
SN,AS,sutra,442,7,23,34,25,2,4,12,23,19,15,4,11,0,0
SN,AS,sutra,443,7,23,34,25,2,4,11,22,19,15,4,11,0,0
SN,AS,sutra,444,6,22,37,27,2,4,11,22,20,15,4,13,0,0
SN,AS,sutra,445,5,22,36,29,2,5,11,22,22,16,4,14,0,0
SN,AS,sutra,446,4,23,34,29,2,5,11,21,22,16,4,14,0,0
SN,AS,sutra,447,3,23,33,29,2,5,10,20,22,16,5,14,0,0
SN,AS,sutra,448,3,27,36,32,2,4,14,25,26,20,5,15,0,0
SN,AS,sutra,449,2,26,36,31,2,4,14,22,28,20,5,15,0,0
SN,AS,sutra,450,2,30,38,36,2,4,16,28,31,18,5,19,0,0
SN,AS,sutra,451,2,29,38,37,2,3,16,27,32,17,5,20,0,0
SN,AS,sutra,452,3,30,35,37,2,3,16,27,32,17,4,20,0,0
SN,AS,sutra,453,4,30,34,36,2,2,17,27,32,16,4,20,0,0
SN,AS,sutra,454,5,29,34,37,2,2,17,28,30,16,4,16,0,0
SN,AS,sutra,455,6,27,36,38,2,2,17,29,26,17,4,12,0,0
SN,AS,sutra,456,7,24,37,37,2,2,17,30,26,18,3,11,0,0
SN,AS,sutra,457,8,25,36,35,1,2,17,32,27,18,3,11,0,0
SN,AS,sutra,458,9,27,37,35,1,2,17,31,25,15,3,11,0,0
SN,AS,sutra,459,10,27,32,35,1,2,13,29,23,12,2,9,0,0
SN,AS,sutra,460,11,26,30,33,0,2,14,29,22,10,2,9,0,0
SN,AS,sutra,461,12,26,31,33,0,2,15,30,22,10,1,9,0,0
SN,AS,sutra,462,13,25,30,35,0,2,14,31,23,10,1,9,0,0
SN,AS,sutra,463,14,26,30,34,0,2,14,34,22,9,1,9,0,0
SN,AS,sutra,464,15,27,30,33,0,2,15,34,22,10,1,9,0,0
SN,AS,sutra,465,15,26,28,33,0,2,16,35,22,10,1,9,0,0
SN,AS,sutra,466,16,27,27,33,0,2,15,37,22,11,1,9,0,0
SN,AS,sutra,467,16,25,28,34,0,3,15,39,23,10,1,9,0,0
SN,AS,sutra,468,15,24,28,35,0,4,16,40,22,11,1,9,0,0
SN,AS,sutra,469,16,25,25,32,0,4,15,40,21,12,1,8,0,0
SN,AS,sutra,470,17,27,24,30,0,3,15,39,20,11,1,7,0,0
SN,AS,sutra,471,17,25,25,30,0,4,14,42,21,11,1,7,0,0
SN,AS,sutra,472,18,26,26,29,0,4,14,44,20,12,0,7,0,0
SN,AS,sutra,473,19,22,24,26,0,4,10,40,15,7,0,6,0,0
SN,AS,sutra,474,20,24,24,27,0,4,10,41,14,7,0,6,0,0
SN,AS,sutra,475,21,20,21,21,0,3,8,35,11,9,0,2,0,0
SN,AS,sutra,476,22,20,19,18,0,3,9,37,11,10,0,1,0,0
SN,AS,sutra,477,21,20,21,18,1,3,9,35,11,10,0,1,0,0
SN,AS,sutra,478,21,20,19,19,1,3,8,35,12,11,0,1,0,0
SN,AS,sutra,479,21,21,19,18,1,3,8,37,10,11,0,1,0,0
SN,AS,sutra,480,21,21,17,19,1,3,8,38,10,11,0,1,0,0
SN,AS,sutra,481,21,21,17,20,1,3,8,37,11,10,0,1,0,0
SN,AS,sutra,482,21,21,17,21,1,3,7,37,10,11,0,1,0,0
SN,AS,sutra,483,21,19,15,21,1,3,8,37,12,12,0,1,0,0
SN,AS,sutra,484,21,17,15,21,1,3,8,37,13,13,0,1,0,0
SN,AS,sutra,485,21,17,15,20,1,3,8,38,12,14,0,1,0,0
SN,AS,sutra,486,21,18,14,21,1,3,7,39,11,14,0,1,0,0
SN,AS,sutra,487,21,18,15,19,1,3,7,39,12,14,0,1,0,0
SN,AS,sutra,488,20,17,16,20,2,3,8,37,12,14,0,1,0,0
SN,AS,sutra,489,20,17,15,22,2,3,8,37,12,13,0,1,0,0
SN,AS,sutra,490,20,16,14,22,2,3,9,37,12,14,0,1,0,0
SN,AS,sutra,491,20,16,16,21,2,3,9,36,13,13,0,1,0,0
SN,AS,sutra,492,21,16,15,22,2,2,9,36,13,13,0,1,0,0
SN,AS,sutra,493,21,17,14,21,2,2,10,37,13,12,0,1,0,0
SN,AS,sutra,494,21,16,14,22,2,2,10,38,13,12,0,0,0,0
SN,AS,sutra,495,21,14,14,21,2,2,11,40,12,13,0,0,0,0
SN,AS,sutra,496,22,16,13,22,2,1,11,39,11,13,0,0,0,0
SN,AS,sutra,497,22,15,12,24,2,1,11,40,11,12,0,0,0,0
SN,AS,sutra,498,21,16,12,23,3,1,12,38,12,12,0,0,0,0
SN,AS,sutra,499,21,15,12,22,3,1,13,38,12,13,0,0,0,0
SN,AS,sutra,500,21,17,12,21,3,1,13,38,12,12,0,0,0,0
SN,AS,sutra,501,21,17,12,24,3,1,12,37,12,11,0,0,0,0
SN,AS,sutra,502,21,15,10,25,2,2,13,38,12,12,0,0,0,0
SN,AS,sutra,503,20,15,11,24,2,3,14,38,11,12,0,0,0,0
SN,AS,sutra,504,20,14,11,26,2,3,14,37,11,12,0,0,0,0
SN,AS,sutra,505,20,16,11,24,2,3,15,36,12,11,0,0,0,0
SN,AS,sutra,506,20,16,11,25,2,3,14,36,11,12,0,0,0,0
SN,AS,sutra,507,20,15,13,24,2,3,14,35,12,12,0,0,0,0
SN,AS,sutra,508,19,15,14,24,2,4,13,37,11,11,0,0,0,0
SN,AS,sutra,509,18,14,14,24,2,5,15,37,10,11,0,0,0,0
SN,AS,sutra,510,18,15,13,25,2,5,14,36,11,11,0,0,0,0
SN,AS,sutra,511,17,14,14,24,3,5,16,35,11,11,0,0,0,0
SN,AS,sutra,512,17,14,15,24,3,5,16,35,10,11,0,0,0,0
SN,AS,sutra,513,18,15,15,23,2,5,15,36,10,11,0,0,0,0
SN,AS,sutra,514,18,14,16,23,2,5,14,36,11,11,0,0,0,0
SN,AS,sutra,515,18,13,16,25,2,5,13,36,12,10,0,0,0,0
SN,AS,sutra,516,18,12,14,27,2,5,13,36,11,12,0,0,0,0
SN,AS,sutra,517,18,13,15,26,2,5,14,35,10,12,0,0,0,0
SN,AS,sutra,518,19,12,16,26,2,4,13,35,10,13,0,0,0,0
SN,AS,sutra,519,19,12,15,27,2,4,14,34,11,12,0,0,0,0
SN,AS,sutra,520,19,12,15,27,2,4,14,33,11,13,0,0,0,0
SN,AS,sutra,521,19,12,15,27,2,4,14,32,12,13,0,0,0,0
SN,AS,sutra,522,19,12,15,28,2,4,14,30,13,13,0,0,0,0
SN,AS,sutra,523,20,11,14,28,1,4,14,31,13,14,0,0,0,0
SN,AS,sutra,524,20,10,15,29,1,4,13,31,13,14,0,0,0,0
SN,AS,sutra,525,20,9,14,30,1,4,15,31,13,13,0,0,0,0
SN,AS,sutra,526,20,10,16,27,1,4,16,31,12,13,0,0,0,0
SN,AS,sutra,527,21,10,16,28,1,3,15,31,13,12,0,0,0,0
SN,AS,sutra,528,22,10,15,29,1,2,15,31,13,12,0,0,0,0
SN,AS,sutra,529,22,11,16,27,1,2,15,31,13,12,0,0,0,0
SN,AS,sutra,530,22,9,16,28,1,2,14,31,13,14,0,0,0,0
SN,AS,sutra,531,22,9,15,28,1,2,14,31,15,13,0,0,0,0
SN,AS,sutra,532,22,11,14,29,1,2,14,31,14,12,0,0,0,0
SN,AS,sutra,533,23,12,14,30,1,1,14,30,13,12,0,0,0,0
SN,AS,sutra,534,24,12,15,29,1,0,12,31,14,12,0,0,0,0
SN,AS,sutra,535,24,13,15,29,1,0,13,31,13,11,0,0,0,0
SN,AS,sutra,536,25,13,13,30,0,0,11,32,14,12,0,0,0,0
SN,AS,sutra,537,25,13,12,29,0,0,11,32,14,14,0,0,0,0
SN,AS,sutra,538,25,12,11,29,0,0,11,31,16,15,0,0,0,0
SN,AS,sutra,539,25,12,10,28,0,0,13,31,16,15,0,0,0,0
SN,AS,sutra,540,24,12,11,26,0,0,13,32,15,15,0,0,1,0
SN,AS,sutra,541,24,13,12,25,0,0,13,32,16,13,0,0,1,0
SN,AS,sutra,542,23,14,12,25,0,1,12,32,16,13,0,0,1,0
SN,AS,sutra,543,23,16,12,25,0,1,12,31,16,12,0,0,1,0
SN,AS,sutra,544,23,18,12,24,0,1,11,31,15,13,0,0,1,0
SN,AS,sutra,545,22,18,12,25,0,2,11,31,15,12,0,0,1,0
SN,AS,sutra,546,22,17,12,24,0,2,12,31,16,12,0,0,1,0
SN,AS,sutra,547,21,17,12,21,0,3,12,32,16,14,0,0,1,0
SN,AS,sutra,548,21,19,12,21,0,3,11,32,15,14,0,0,1,0
SN,AS,sutra,549,21,20,11,22,0,3,12,32,14,13,0,0,1,0
SN,AS,sutra,550,20,19,13,22,0,4,10,32,14,14,0,0,1,0
SN,AS,sutra,551,19,18,11,22,0,5,11,32,15,15,0,0,1,0
SN,AS,sutra,552,19,19,12,20,0,5,12,32,14,15,0,0,1,0
SN,AS,sutra,553,19,20,13,18,0,5,11,33,14,15,0,0,1,0
SN,AS,sutra,554,19,18,13,20,0,5,11,32,14,16,0,0,1,0
SN,AS,sutra,555,19,18,14,20,0,5,12,32,13,15,0,0,1,0
SN,AS,sutra,556,19,20,15,18,0,5,13,32,11,15,0,0,1,0
SN,AS,sutra,557,18,19,14,18,0,5,13,31,12,17,0,0,1,0
SN,AS,sutra,558,18,19,13,19,0,5,13,30,13,17,0,0,1,0
SN,AS,sutra,559,17,20,13,20,0,5,14,28,13,16,0,0,1,0
SN,AS,sutra,560,17,19,14,20,0,5,13,28,13,17,0,0,1,0
SN,AS,sutra,561,17,20,14,21,0,5,13,27,12,17,0,0,1,0
SN,AS,sutra,562,16,21,13,22,0,6,13,29,11,15,0,0,1,0
SN,AS,sutra,563,15,26,14,22,0,6,13,28,11,14,0,1,1,0
SN,AS,sutra,564,14,26,15,23,1,6,12,27,10,14,0,1,1,0
SN,AS,sutra,565,15,26,16,25,1,6,11,26,10,14,0,1,0,0
SN,AS,sutra,566,15,27,15,26,1,6,11,26,9,14,0,1,0,0
SN,AS,sutra,567,16,26,14,27,1,5,11,26,10,14,0,1,0,0
SN,AS,sutra,568,16,25,13,28,1,5,11,26,10,15,0,1,0,0
SN,AS,sutra,569,16,23,15,28,1,5,12,26,10,14,0,1,0,0
SN,AS,sutra,570,17,23,16,29,1,4,11,25,11,13,0,1,0,0
SN,AS,sutra,571,17,23,16,31,1,4,10,26,9,13,0,1,0,0
SN,AS,sutra,572,18,23,16,34,1,3,10,26,8,11,0,1,0,0
SN,AS,sutra,573,18,24,17,33,1,3,10,26,8,10,0,1,0,0
SN,AS,sutra,574,17,25,17,31,1,4,10,26,9,10,0,1,0,0
SN,AS,sutra,575,17,26,15,33,1,4,10,26,9,9,0,1,0,0
SN,AS,sutra,576,18,28,15,34,1,3,9,25,8,9,0,1,0,0
SN,AS,sutra,577,18,27,16,33,1,3,8,25,10,9,0,1,0,0
SN,AS,sutra,578,18,26,15,34,1,3,10,24,11,8,0,1,0,0
SN,AS,sutra,579,18,27,16,33,1,3,10,24,11,7,0,1,0,0
SN,AS,sutra,580,18,28,16,34,1,3,9,24,11,6,0,1,0,0
SN,AS,sutra,581,18,27,15,35,1,3,9,24,12,6,0,1,0,0
SN,AS,sutra,582,19,26,15,37,1,3,9,26,11,4,0,1,0,0
SN,AS,sutra,583,19,27,15,36,1,3,9,27,10,4,0,1,0,0
SN,AS,sutra,584,20,27,15,36,1,3,8,28,9,5,0,1,0,0
SN,AS,sutra,585,20,26,16,36,1,3,8,28,9,5,0,1,0,0
SN,AS,sutra,586,20,27,16,36,1,3,8,28,9,4,0,1,0,0
SN,AS,sutra,587,21,26,16,38,1,2,8,26,10,4,0,1,0,0
SN,AS,sutra,588,22,21,15,40,1,2,8,27,9,4,0,0,0,0
SN,AS,sutra,589,23,22,14,40,0,2,7,28,10,4,0,0,0,0
SN,AS,sutra,590,22,24,12,40,0,3,7,28,10,4,0,0,0,0
SN,AS,sutra,591,22,24,13,38,0,3,7,28,10,5,0,0,0,0
SN,AS,sutra,592,22,24,13,38,0,3,7,29,9,5,0,0,0,0
SN,AS,sutra,593,22,24,14,39,0,3,6,29,9,4,0,0,0,0
SN,AS,sutra,594,22,25,12,39,0,3,6,29,10,4,0,0,0,0
SN,AS,sutra,595,22,27,12,37,0,3,7,29,9,4,0,0,0,0
SN,AS,sutra,596,22,28,12,36,0,3,8,28,9,4,0,0,0,0
SN,AS,sutra,597,22,30,12,34,0,3,8,27,10,4,0,0,0,0
SN,AS,sutra,598,22,28,11,36,0,3,8,28,10,4,0,0,0,0
SN,AS,sutra,599,23,27,11,36,0,2,8,28,10,5,0,0,0,0
SN,AS,sutra,600,24,29,12,33,0,1,8,28,10,5,0,0,0,0
SN,AS,sutra,601,24,28,13,33,0,1,8,29,10,4,0,0,0,0
SN,AS,sutra,602,24,29,12,34,0,1,9,29,8,4,0,0,0,0
SN,AS,sutra,603,24,30,12,34,0,1,8,30,7,4,0,0,0,0
SN,AS,sutra,604,24,29,10,36,0,1,8,30,8,4,0,0,0,0
SN,AS,sutra,605,24,29,9,35,0,1,10,30,8,4,0,0,0,0
SN,AS,sutra,606,24,29,10,35,0,1,10,30,7,4,0,0,0,0
SN,AS,sutra,607,24,29,10,35,0,1,10,29,8,4,0,0,0,0
SN,AS,sutra,608,24,29,11,35,0,1,10,28,8,4,0,0,0,0
SN,AS,sutra,609,24,30,11,35,0,1,10,28,8,3,0,0,0,0
SN,AS,sutra,610,23,32,9,36,0,2,10,28,8,2,0,0,0,0
SN,AS,sutra,611,22,30,10,35,0,3,10,28,10,2,0,0,0,0
SN,AS,sutra,612,22,31,10,35,0,3,10,28,9,2,0,0,0,0
SN,AS,sutra,613,22,32,10,32,0,3,10,29,9,3,0,0,0,0
SN,AS,sutra,614,21,33,11,30,0,4,11,29,8,3,0,0,0,0
SN,AS,sutra,615,22,31,11,30,0,3,12,29,9,3,0,0,0,0
SN,AS,sutra,616,22,29,10,32,0,3,13,29,10,2,0,0,0,0
SN,AS,sutra,617,22,28,10,30,0,3,14,29,11,3,0,0,0,0
SN,AS,sutra,618,22,29,9,29,0,3,14,29,11,4,0,0,0,0
SN,AS,sutra,619,22,29,9,28,0,3,14,29,10,6,0,0,0,0
SN,AS,sutra,620,22,28,8,30,0,3,14,29,10,6,0,0,0,0
SN,AS,sutra,621,22,27,10,29,0,3,13,30,10,6,0,0,0,0
SN,AS,sutra,622,21,26,10,29,0,4,14,30,10,6,0,0,0,0
SN,AS,sutra,623,20,26,11,27,0,5,16,29,10,6,0,0,0,0
SN,AS,sutra,624,20,25,12,27,0,5,15,30,9,7,0,0,0,0
SN,AS,sutra,625,19,23,12,28,0,6,16,30,9,7,0,0,0,0
SN,AS,sutra,626,19,23,13,27,0,6,15,30,9,8,0,0,0,0
SN,AS,sutra,627,19,22,14,28,0,6,14,30,9,8,0,0,0,0
SN,AS,sutra,628,19,21,14,28,0,6,13,30,10,9,0,0,0,0
SN,AS,sutra,629,19,21,14,27,0,6,13,31,10,9,0,0,0,0
SN,AS,sutra,630,19,21,14,28,0,6,12,31,10,9,0,0,0,0
SN,AS,sutra,631,19,20,14,29,0,6,12,31,10,9,0,0,0,0
SN,AS,sutra,632,19,20,15,28,0,6,13,31,9,9,0,0,0,0
SN,AS,sutra,633,19,20,14,28,0,6,13,31,9,10,0,0,0,0
SN,AS,sutra,634,19,18,13,28,0,6,14,33,9,10,0,0,0,0
SN,AS,sutra,635,20,17,14,26,0,5,15,33,10,10,0,0,0,0
SN,AS,sutra,636,21,17,15,25,0,4,16,33,9,10,0,0,0,0
SN,AS,sutra,637,21,17,15,23,0,4,17,33,10,10,0,0,0,0
SN,AS,sutra,638,21,18,15,24,0,4,17,33,9,9,0,0,0,0
SN,AS,sutra,639,22,18,14,26,0,3,16,33,9,9,0,0,0,0
SN,AS,sutra,640,22,18,15,24,0,3,16,34,9,9,0,0,0,0
SN,AS,sutra,641,22,20,16,23,0,3,15,34,8,9,0,0,0,0
SN,AS,sutra,642,22,20,16,24,0,3,14,33,9,9,0,0,0,0
SN,AS,sutra,643,22,20,16,23,0,3,15,33,10,8,0,0,0,0
SN,AS,sutra,644,22,19,19,25,0,3,14,33,10,7,0,0,0,0
SN,AS,sutra,645,21,19,20,25,0,4,13,34,10,8,0,0,0,0
SN,AS,sutra,646,21,18,21,27,0,4,13,33,10,9,0,0,0,0
SN,AS,sutra,647,22,18,23,28,0,3,12,33,9,10,0,0,0,0
SN,AS,sutra,648,22,17,25,30,0,3,10,33,9,11,0,0,0,0
SN,AS,sutra,649,22,18,25,32,0,3,10,33,9,10,0,0,0,0
SN,AS,sutra,650,22,18,26,33,0,3,9,33,9,11,0,0,0,0
SN,AS,sutra,651,21,17,27,35,0,4,9,33,9,11,0,0,0,0
SN,AS,sutra,652,20,22,28,33,0,4,10,32,10,11,0,0,0,0
SN,AS,sutra,653,19,22,29,34,1,4,11,30,9,10,0,0,0,0
SN,AS,sutra,654,19,23,29,34,1,4,11,29,9,10,0,0,0,0
SN,AS,sutra,655,19,24,30,32,1,4,11,29,9,10,0,0,0,0
SN,AS,sutra,656,19,24,32,31,1,4,10,29,9,10,0,0,0,0
SN,AS,sutra,657,19,25,31,30,1,4,10,30,9,10,0,0,0,0
SN,AS,sutra,658,18,24,32,30,2,4,11,29,9,9,0,0,0,0
SN,AS,sutra,659,18,26,32,29,2,4,10,28,10,9,0,0,0,0
SN,AS,sutra,660,18,26,32,29,2,4,9,28,10,10,0,0,0,0
SN,AS,sutra,661,18,28,31,29,2,4,9,28,9,10,0,0,0,0
SN,AS,sutra,662,18,29,32,29,2,4,8,28,8,10,0,0,0,0
SN,AS,sutra,663,18,28,32,30,2,4,9,27,8,10,0,0,0,0
SN,AS,sutra,664,18,26,32,29,2,4,10,27,9,11,0,0,0,0
SN,AS,sutra,665,18,26,31,31,2,4,10,26,9,11,0,0,0,0
SN,AS,sutra,666,18,26,31,31,2,4,10,26,9,11,0,0,0,0
SN,AS,sutra,667,18,26,32,30,2,4,10,26,8,12,0,0,0,0
SN,AS,sutra,668,18,26,33,30,2,4,10,26,7,12,0,0,0,0
SN,AS,sutra,669,18,26,31,28,2,4,12,26,7,12,0,0,0,0
SN,AS,sutra,670,19,25,33,26,2,3,12,25,7,11,0,1,0,0
SN,AS,sutra,671,19,26,32,24,2,3,12,25,7,11,0,1,0,0
SN,AS,sutra,672,19,27,30,22,2,3,14,25,7,10,0,1,0,0
SN,AS,sutra,673,20,27,28,22,2,2,15,25,7,9,0,1,0,0
SN,AS,sutra,674,20,26,29,20,2,2,16,25,7,8,0,1,0,0
SN,AS,sutra,675,21,27,27,19,2,1,16,25,8,7,0,1,0,0
SN,AS,sutra,676,22,27,25,18,2,0,17,25,8,7,0,1,0,0
SN,AS,sutra,677,23,22,24,19,2,0,16,26,7,8,0,1,0,0
SN,AS,sutra,678,23,23,23,19,1,1,15,27,8,8,0,1,0,0
SN,AS,sutra,679,23,23,24,18,1,1,15,28,7,8,0,1,0,0
SN,AS,sutra,680,23,23,24,18,1,1,15,28,7,8,0,1,0,0
SN,AS,sutra,681,23,24,21,18,1,1,16,28,7,9,0,1,0,0
SN,AS,sutra,682,23,24,23,17,1,1,15,27,8,9,0,1,0,0
SN,AS,sutra,683,24,24,22,18,0,1,15,28,8,9,0,1,0,0
SN,AS,sutra,684,24,24,22,18,0,1,17,27,7,9,0,1,0,0
SN,AS,sutra,685,24,24,21,18,0,1,18,27,7,9,0,1,0,0
SN,AS,sutra,686,24,24,21,18,0,1,18,27,7,9,0,1,0,0
SN,AS,sutra,687,24,23,20,18,0,1,19,28,7,9,0,1,0,0
SN,AS,sutra,688,24,24,20,17,0,1,19,28,7,9,0,1,0,0
SN,AS,sutra,689,24,25,20,16,0,1,20,28,7,8,0,1,0,0
SN,AS,sutra,690,24,25,20,15,0,1,20,28,7,9,0,1,0,0
SN,AS,sutra,691,24,25,20,14,0,1,21,28,7,9,0,1,0,0
SN,AS,sutra,692,24,25,19,15,0,1,22,28,7,8,0,1,0,0
SN,AS,sutra,693,24,24,19,16,0,1,22,28,7,8,0,1,0,0
SN,AS,sutra,694,24,24,18,18,0,1,20,30,7,7,0,1,0,0
SN,AS,sutra,695,24,24,16,19,0,1,20,30,8,8,0,0,0,0
SN,AS,sutra,696,24,26,14,20,0,1,20,30,8,7,0,0,0,0
