Text_Type,Book,Chapter,Window,GGG,GLG,LGL,LGG,L,LLG,G,GLL,GGL,LLL,LG,LL,GG,GL
SN,AS,chikitsa,1276,26,23,32,10,0,14,25,4,16,0,0,0,0,0
SN,AS,chikitsa,1277,25,23,32,11,0,14,25,4,16,0,0,0,0,0
SN,AS,chikitsa,1278,25,23,32,9,0,15,25,4,17,0,0,0,0,0
SN,AS,chikitsa,1279,27,24,32,8,0,14,25,4,16,0,0,0,0,0
SN,AS,chikitsa,1280,27,22,32,9,0,14,25,4,17,0,0,0,0,0
SN,AS,chikitsa,1281,27,22,32,8,0,14,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1282,26,22,33,8,0,14,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1283,26,23,33,8,0,13,25,5,17,0,0,0,0,0
SN,AS,chikitsa,1284,26,22,33,8,1,14,24,5,17,0,0,0,0,0
SN,AS,chikitsa,1285,27,23,32,7,1,14,24,6,16,0,0,0,0,0
SN,AS,chikitsa,1286,27,23,32,7,1,13,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1287,26,24,33,8,1,11,24,8,15,0,0,0,0,0
SN,AS,chikitsa,1288,26,25,32,8,1,11,24,8,15,0,0,0,0,0
SN,AS,chikitsa,1289,27,25,32,8,1,12,24,7,14,0,0,0,0,0
SN,AS,chikitsa,1290,28,25,32,8,1,11,24,7,14,0,0,0,0,0
SN,AS,chikitsa,1291,28,23,32,9,1,11,24,7,15,0,0,0,0,0
SN,AS,chikitsa,1292,29,23,31,10,1,10,24,6,16,0,0,0,0,0
SN,AS,chikitsa,1293,29,24,32,10,1,9,24,6,15,0,0,0,0,0
SN,AS,chikitsa,1294,28,23,31,11,1,9,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1295,29,20,31,11,1,10,24,6,18,0,0,0,0,0
SN,AS,chikitsa,1296,27,20,32,11,1,10,24,6,19,0,0,0,0,0
SN,AS,chikitsa,1297,28,20,31,11,1,10,24,5,20,0,0,0,0,0
SN,AS,chikitsa,1298,28,19,32,11,2,11,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1299,26,20,33,10,2,10,23,5,21,0,0,0,0,0
SN,AS,chikitsa,1300,26,22,34,9,2,9,23,5,20,0,0,0,0,0
SN,AS,chikitsa,1301,28,22,34,9,2,8,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1302,29,22,34,8,2,8,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1303,29,24,34,8,2,6,23,5,19,0,0,0,0,0
SN,AS,chikitsa,1304,27,22,34,10,2,6,23,6,20,0,0,0,0,0
SN,AS,chikitsa,1305,27,22,33,11,2,6,23,6,20,0,0,0,0,0
SN,AS,chikitsa,1306,29,22,33,11,2,6,23,6,18,0,0,0,0,0
SN,AS,chikitsa,1307,29,22,32,11,2,7,23,6,18,0,0,0,0,0
SN,AS,chikitsa,1308,29,22,32,11,2,6,23,7,18,0,0,0,0,0
SN,AS,chikitsa,1309,28,22,33,12,1,5,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1310,30,22,33,12,1,5,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1311,32,22,33,11,1,5,24,6,16,0,0,0,0,0
SN,AS,chikitsa,1312,34,21,32,10,1,6,24,5,17,0,0,0,0,0
SN,AS,chikitsa,1313,35,20,32,10,1,7,24,4,17,0,0,0,0,0
SN,AS,chikitsa,1314,35,22,31,10,1,6,24,4,17,0,0,0,0,0
SN,AS,chikitsa,1315,34,21,30,10,1,7,23,4,16,0,0,0,0,0
SN,AS,chikitsa,1316,33,21,28,10,1,8,23,4,15,0,0,0,0,0
SN,AS,chikitsa,1317,33,21,28,11,1,9,23,4,14,0,0,0,0,0
SN,AS,chikitsa,1318,32,21,26,11,1,10,22,4,15,0,1,0,0,0
SN,AS,chikitsa,1319,33,21,26,10,1,12,22,4,13,0,1,0,0,0
SN,AS,chikitsa,1320,34,22,26,10,1,11,22,4,12,0,1,0,0,0
SN,AS,chikitsa,1321,33,22,26,10,1,12,22,5,11,0,1,0,0,0
SN,AS,chikitsa,1322,33,21,26,11,1,12,22,5,11,0,1,0,0,0
SN,AS,chikitsa,1323,33,22,26,10,0,11,23,5,12,0,1,0,0,0
SN,AS,chikitsa,1324,33,22,25,11,0,12,23,5,11,0,1,0,0,0
SN,AS,chikitsa,1325,34,21,24,11,0,12,23,5,12,0,1,0,0,0
SN,AS,chikitsa,1326,31,22,24,11,0,12,23,6,13,0,1,0,0,0
SN,AS,chikitsa,1327,30,23,24,11,1,12,22,6,13,0,1,0,0,0
SN,AS,chikitsa,1328,29,22,24,12,1,13,22,7,12,0,1,0,0,0
SN,AS,chikitsa,1329,29,22,25,10,1,15,22,7,11,0,1,0,0,0
SN,AS,chikitsa,1330,32,23,25,8,1,15,22,7,9,0,1,0,0,0
SN,AS,chikitsa,1331,31,22,25,8,1,16,22,8,9,0,1,0,0,0
SN,AS,chikitsa,1332,30,22,25,8,1,16,22,9,9,0,1,0,0,0
SN,AS,chikitsa,1333,29,23,26,7,1,16,22,8,10,0,1,0,0,0
SN,AS,chikitsa,1334,29,22,27,7,1,16,22,8,10,0,1,0,0,0
SN,AS,chikitsa,1335,26,23,27,7,1,16,22,9,11,0,1,0,0,0
SN,AS,chikitsa,1336,24,23,27,8,1,17,22,9,11,0,1,0,0,0
SN,AS,chikitsa,1337,23,23,27,8,1,18,22,9,11,0,1,0,0,0
SN,AS,chikitsa,1338,23,22,27,9,1,18,22,9,11,0,1,0,0,0
SN,AS,chikitsa,1339,21,20,29,10,1,18,22,9,12,0,1,0,0,0
SN,AS,chikitsa,1340,20,20,31,12,1,17,23,9,13,0,1,0,0,0
SN,AS,chikitsa,1341,21,21,32,11,1,17,23,9,14,0,1,0,0,0
SN,AS,chikitsa,1342,19,22,34,9,1,17,23,9,14,0,1,0,0,0
SN,AS,chikitsa,1343,19,22,35,9,1,16,24,9,15,0,0,0,0,0
SN,AS,chikitsa,1344,19,24,35,9,1,14,24,9,15,0,0,0,0,0
SN,AS,chikitsa,1345,16,24,36,10,1,14,24,9,16,0,0,0,0,0
SN,AS,chikitsa,1346,17,26,36,10,1,12,24,8,16,0,0,0,0,0
SN,AS,chikitsa,1347,17,25,36,10,1,12,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1348,18,24,35,10,1,14,24,8,16,0,0,0,0,0
SN,AS,chikitsa,1349,18,23,35,11,1,13,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1350,17,24,36,11,2,13,23,8,16,0,0,0,0,0
SN,AS,chikitsa,1351,18,22,38,11,2,13,23,7,16,0,0,0,0,0
SN,AS,chikitsa,1352,20,21,38,11,1,14,24,7,14,0,0,0,0,0
SN,AS,chikitsa,1353,22,20,39,10,1,14,24,6,14,0,0,0,0,0
SN,AS,chikitsa,1354,22,21,38,11,1,13,24,5,15,0,0,0,0,0
SN,AS,chikitsa,1355,20,22,38,12,1,13,24,5,15,0,0,0,0,0
SN,AS,chikitsa,1356,19,23,39,13,1,12,24,4,15,0,0,0,0,0
SN,AS,chikitsa,1357,18,25,39,13,1,11,24,3,16,0,0,0,0,0
SN,AS,chikitsa,1358,18,23,38,14,1,12,24,4,16,0,0,0,0,0
SN,AS,chikitsa,1359,19,24,36,14,1,12,24,3,17,0,0,0,0,0
SN,AS,chikitsa,1360,21,22,36,14,1,13,24,3,16,0,0,0,0,0
SN,AS,chikitsa,1361,21,21,36,13,2,13,23,4,17,0,0,0,0,0
SN,AS,chikitsa,1362,21,23,36,13,2,11,23,4,17,0,0,0,0,0
SN,AS,chikitsa,1363,19,23,36,14,2,10,23,4,19,0,0,0,0,0
SN,AS,chikitsa,1364,21,23,35,13,2,11,23,4,18,0,0,0,0,0
SN,AS,chikitsa,1365,22,23,36,11,2,11,23,4,18,0,0,0,0,0
SN,AS,chikitsa,1366,21,23,36,11,3,10,22,4,20,0,0,0,0,0
SN,AS,chikitsa,1367,21,21,36,12,3,10,22,4,21,0,0,0,0,0
SN,AS,chikitsa,1368,23,20,36,12,3,10,22,5,19,0,0,0,0,0
SN,AS,chikitsa,1369,23,19,36,12,3,10,22,5,20,0,0,0,0,0
SN,AS,chikitsa,1370,24,19,36,11,3,10,22,5,20,0,0,0,0,0
SN,AS,chikitsa,1371,24,17,35,11,3,12,22,6,20,0,0,0,0,0
SN,AS,chikitsa,1372,25,17,35,11,3,13,22,6,18,0,0,0,0,0
SN,AS,chikitsa,1373,23,18,36,12,3,11,22,6,19,0,0,0,0,0
SN,AS,chikitsa,1374,25,19,37,10,3,11,22,6,17,0,0,0,0,0
SN,AS,chikitsa,1375,25,17,36,10,2,13,23,7,17,0,0,0,0,0
SN,AS,chikitsa,1376,26,17,36,10,2,13,23,7,16,0,0,0,0,0
SN,AS,chikitsa,1377,26,17,36,11,2,12,23,7,16,0,0,0,0,0
SN,AS,chikitsa,1378,24,19,35,11,2,11,23,8,17,0,0,0,0,0
SN,AS,chikitsa,1379,25,19,35,10,2,10,23,8,18,0,0,0,0,0
SN,AS,chikitsa,1380,26,18,35,10,2,10,23,8,18,0,0,0,0,0
SN,AS,chikitsa,1381,26,19,35,9,2,11,23,7,18,0,0,0,0,0
SN,AS,chikitsa,1382,26,16,35,11,2,11,23,7,19,0,0,0,0,0
SN,AS,chikitsa,1383,26,17,35,11,2,10,23,6,20,0,0,0,0,0
SN,AS,chikitsa,1384,26,16,36,11,2,10,23,7,19,0,0,0,0,0
SN,AS,chikitsa,1385,25,16,37,11,3,9,22,6,21,0,0,0,0,0
SN,AS,chikitsa,1386,27,17,37,11,2,8,23,5,20,0,0,0,0,0
SN,AS,chikitsa,1387,26,17,37,11,2,8,23,6,20,0,0,0,0,0
SN,AS,chikitsa,1388,27,17,37,10,2,8,23,7,19,0,0,0,0,0
SN,AS,chikitsa,1389,25,19,36,11,2,7,23,7,20,0,0,0,0,0
SN,AS,chikitsa,1390,25,21,34,12,2,7,23,7,19,0,0,0,0,0
SN,AS,chikitsa,1391,26,21,34,12,1,8,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1392,27,23,33,12,1,7,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1393,25,24,34,12,1,7,24,6,17,0,0,0,0,0
SN,AS,chikitsa,1394,25,24,34,13,1,7,24,6,16,0,0,0,0,0
SN,AS,chikitsa,1395,24,23,34,13,1,7,24,6,18,0,0,0,0,0
SN,AS,chikitsa,1396,23,25,34,14,1,5,24,6,18,0,0,0,0,0
SN,AS,chikitsa,1397,21,27,34,14,1,4,24,7,18,0,0,0,0,0
SN,AS,chikitsa,1398,22,26,33,14,1,4,24,7,19,0,0,0,0,0
SN,AS,chikitsa,1399,21,26,33,14,1,4,24,8,19,0,0,0,0,0
SN,AS,chikitsa,1400,21,26,33,16,2,2,23,8,19,0,0,0,0,0
SN,AS,chikitsa,1401,21,27,31,17,2,2,23,8,19,0,0,0,0,0
SN,AS,chikitsa,1402,19,26,33,16,2,2,23,9,19,1,0,0,0,0
SN,AS,chikitsa,1403,19,24,34,16,2,2,23,9,19,2,0,0,0,0
SN,AS,chikitsa,1404,20,24,34,16,2,2,23,9,18,2,0,0,0,0
SN,AS,chikitsa,1405,18,25,35,16,2,2,23,9,18,2,0,0,0,0
SN,AS,chikitsa,1406,19,24,34,17,2,1,23,9,19,2,0,0,0,0
SN,AS,chikitsa,1407,22,25,34,15,3,1,22,9,17,2,0,0,0,0
SN,AS,chikitsa,1408,23,24,34,15,3,1,22,9,17,2,0,0,0,0
SN,AS,chikitsa,1409,23,25,34,14,3,1,22,8,18,2,0,0,0,0
SN,AS,chikitsa,1410,22,26,34,14,2,1,23,9,17,2,0,0,0,0
SN,AS,chikitsa,1411,19,25,34,16,2,2,23,10,17,2,0,0,0,0
SN,AS,chikitsa,1412,21,23,34,17,2,3,23,9,16,2,0,0,0,0
SN,AS,chikitsa,1413,20,24,34,17,3,3,22,8,17,2,0,0,0,0
SN,AS,chikitsa,1414,21,22,36,16,3,3,22,8,17,2,0,0,0,0
SN,AS,chikitsa,1415,21,20,37,15,3,3,22,9,18,2,0,0,0,0
SN,AS,chikitsa,1416,22,20,37,16,3,2,22,9,17,2,0,0,0,0
SN,AS,chikitsa,1417,21,21,38,15,3,2,22,9,17,2,0,0,0,0
SN,AS,chikitsa,1418,22,21,37,15,3,2,22,9,17,2,0,0,0,0
SN,AS,chikitsa,1419,22,21,37,14,3,2,22,9,18,2,0,0,0,0
SN,AS,chikitsa,1420,23,22,36,14,3,3,22,10,15,2,0,0,0,0
SN,AS,chikitsa,1421,23,20,36,14,3,3,22,9,18,2,0,0,0,0
SN,AS,chikitsa,1422,24,20,36,13,3,3,22,8,19,2,0,0,0,0
SN,AS,chikitsa,1423,23,20,38,13,3,3,22,8,18,2,0,0,0,0
SN,AS,chikitsa,1424,24,20,37,13,3,3,22,7,19,2,0,0,0,0
SN,AS,chikitsa,1425,24,22,38,11,2,3,23,6,19,2,0,0,0,0
SN,AS,chikitsa,1426,23,22,39,11,2,3,23,6,19,2,0,0,0,0
SN,AS,chikitsa,1427,24,24,37,12,2,3,23,5,19,1,0,0,0,0
SN,AS,chikitsa,1428,25,25,36,12,2,4,23,4,18,1,0,0,0,0
SN,AS,chikitsa,1429,25,26,36,12,2,4,23,4,17,1,0,0,0,0
SN,AS,chikitsa,1430,25,24,34,11,2,6,22,4,17,1,1,0,0,0
SN,AS,chikitsa,1431,24,24,34,12,2,7,22,4,16,1,1,0,0,0
SN,AS,chikitsa,1432,21,24,34,12,1,7,23,4,19,1,1,0,0,0
SN,AS,chikitsa,1433,21,25,35,11,1,8,23,4,17,1,1,0,0,0
SN,AS,chikitsa,1434,21,26,35,11,1,8,23,4,16,1,1,0,0,0
SN,AS,chikitsa,1435,21,26,34,12,1,9,23,3,16,1,1,0,0,0
SN,AS,chikitsa,1436,23,26,35,10,1,9,23,2,16,1,1,0,0,0
SN,AS,chikitsa,1437,22,29,35,9,1,8,23,2,16,1,1,0,0,0
SN,AS,chikitsa,1438,23,29,36,8,0,8,24,3,14,1,1,0,0,0
SN,AS,chikitsa,1439,25,30,34,8,0,8,24,3,13,1,1,0,0,0
SN,AS,chikitsa,1440,24,31,34,8,0,8,24,2,14,1,1,0,0,0
SN,AS,chikitsa,1441,22,33,34,8,0,8,24,2,14,1,1,0,0,0
SN,AS,chikitsa,1442,24,30,33,8,0,9,24,3,14,1,1,0,0,0
SN,AS,chikitsa,1443,23,29,34,8,1,9,23,3,15,1,1,0,0,0
SN,AS,chikitsa,1444,22,28,34,8,1,10,23,3,16,1,1,0,0,0
SN,AS,chikitsa,1445,21,27,36,9,1,9,23,2,17,1,1,0,0,0
SN,AS,chikitsa,1446,22,30,36,8,1,9,23,2,14,1,1,0,0,0
SN,AS,chikitsa,1447,21,29,36,8,1,10,23,3,14,1,1,0,0,0
SN,AS,chikitsa,1448,22,30,35,7,1,10,23,3,14,1,1,0,0,0
SN,AS,chikitsa,1449,20,30,36,7,1,10,23,4,14,1,1,0,0,0
SN,AS,chikitsa,1450,19,29,36,8,1,10,23,5,14,1,1,0,0,0
SN,AS,chikitsa,1451,20,28,34,7,1,11,22,7,14,1,2,0,0,0
SN,AS,chikitsa,1452,21,26,34,7,1,11,22,8,14,1,2,0,0,0
SN,AS,chikitsa,1453,21,25,36,7,1,10,22,8,15,0,2,0,0,0
SN,AS,chikitsa,1454,21,24,36,7,1,10,22,8,16,0,2,0,0,0
SN,AS,chikitsa,1455,21,26,37,7,2,8,22,10,16,0,1,0,0,0
SN,AS,chikitsa,1456,21,26,39,5,2,7,22,10,17,0,1,0,0,0
SN,AS,chikitsa,1457,21,25,39,5,2,8,21,10,14,0,2,0,0,0
SN,AS,chikitsa,1458,20,24,40,5,2,7,21,12,14,0,2,0,0,0
SN,AS,chikitsa,1459,20,24,39,5,2,8,21,12,14,0,2,0,0,0
SN,AS,chikitsa,1460,21,23,40,5,2,7,21,13,13,0,2,0,0,0
SN,AS,chikitsa,1461,21,24,39,6,2,6,21,13,13,0,2,0,0,0
SN,AS,chikitsa,1462,20,21,40,6,2,6,21,14,15,0,2,0,0,0
SN,AS,chikitsa,1463,19,21,40,6,2,7,21,14,15,0,2,0,0,0
SN,AS,chikitsa,1464,17,21,40,6,2,7,21,15,16,0,2,0,0,0
SN,AS,chikitsa,1465,17,20,40,7,2,7,21,15,16,0,2,0,0,0
SN,AS,chikitsa,1466,18,19,40,7,2,7,21,15,16,0,2,0,0,0
SN,AS,chikitsa,1467,17,21,40,7,2,6,21,15,16,0,2,0,0,0
SN,AS,chikitsa,1468,18,21,40,7,1,6,22,15,15,0,2,0,0,0
SN,AS,chikitsa,1469,17,21,41,9,1,5,22,15,14,0,2,0,0,0
SN,AS,chikitsa,1470,17,23,39,8,1,5,22,16,14,0,2,0,0,0
SN,AS,chikitsa,1471,17,21,39,9,1,5,22,16,15,0,2,0,0,0
SN,AS,chikitsa,1472,18,20,39,9,1,6,22,15,15,0,2,0,0,0
SN,AS,chikitsa,1473,17,22,38,9,1,6,22,16,14,0,2,0,0,0
SN,AS,chikitsa,1474,17,22,37,10,1,6,22,16,14,0,2,0,0,0
SN,AS,chikitsa,1475,18,23,36,10,1,6,22,15,14,0,2,0,0,0
SN,AS,chikitsa,1476,18,24,37,10,1,5,23,13,15,0,1,0,0,0
SN,AS,chikitsa,1477,16,25,37,9,1,6,23,12,17,0,1,0,0,0
SN,AS,chikitsa,1478,16,26,36,9,1,6,23,12,17,0,1,0,0,0
SN,AS,chikitsa,1479,14,27,37,9,1,7,23,12,16,0,1,0,0,0
SN,AS,chikitsa,1480,14,25,37,11,0,7,24,10,18,0,1,0,0,0
SN,AS,chikitsa,1481,15,24,35,11,0,8,24,10,19,0,1,0,0,0
SN,AS,chikitsa,1482,16,24,35,12,0,8,25,11,19,0,0,0,0,0
SN,AS,chikitsa,1483,16,26,33,12,0,8,25,10,20,0,0,0,0,0
SN,AS,chikitsa,1484,15,25,33,13,0,8,25,10,21,0,0,0,0,0
SN,AS,chikitsa,1485,14,27,33,13,0,8,25,9,21,0,0,0,0,0
SN,AS,chikitsa,1486,13,27,33,12,0,8,25,9,23,0,0,0,0,0
SN,AS,chikitsa,1487,14,29,32,12,0,8,25,8,22,0,0,0,0,0
SN,AS,chikitsa,1488,15,30,32,12,1,7,24,7,22,0,0,0,0,0
SN,AS,chikitsa,1489,15,31,32,12,2,7,23,6,22,0,0,0,0,0
SN,AS,chikitsa,1490,16,32,32,11,2,7,23,6,21,0,0,0,0,0
SN,AS,chikitsa,1491,15,30,32,12,2,7,23,7,22,0,0,0,0,0
SN,AS,chikitsa,1492,15,28,33,12,2,7,23,6,24,0,0,0,0,0
SN,AS,chikitsa,1493,15,28,32,12,2,7,23,7,24,0,0,0,0,0
SN,AS,chikitsa,1494,17,29,31,11,2,7,23,7,23,0,0,0,0,0
SN,AS,chikitsa,1495,18,28,31,12,2,7,23,6,23,0,0,0,0,0
SN,AS,chikitsa,1496,17,27,32,12,2,7,23,7,23,0,0,0,0,0
SN,AS,chikitsa,1497,18,28,32,12,2,5,23,7,23,0,0,0,0,0
SN,AS,chikitsa,1498,19,26,32,13,2,6,23,6,23,0,0,0,0,0
SN,AS,chikitsa,1499,20,26,33,12,2,6,23,5,23,0,0,0,0,0
SN,AS,chikitsa,1500,19,26,33,12,2,6,23,5,24,0,0,0,0,0
SN,AS,chikitsa,1501,17,25,34,12,2,6,23,5,23,0,0,0,0,0
SN,AS,chikitsa,1502,17,24,35,13,2,5,23,5,23,0,0,0,0,0
SN,AS,chikitsa,1503,18,24,34,14,2,5,23,5,22,0,0,0,0,0
SN,AS,chikitsa,1504,19,23,33,15,2,5,23,5,22,0,0,0,0,0
SN,AS,chikitsa,1505,19,23,35,13,2,5,23,5,22,0,0,0,0,0
SN,AS,chikitsa,1506,19,26,35,13,3,4,22,5,20,0,0,0,0,0
SN,AS,chikitsa,1507,21,26,36,12,3,3,22,4,20,0,0,0,0,0
SN,AS,chikitsa,1508,21,25,37,13,3,3,22,4,19,0,0,0,0,0
SN,AS,chikitsa,1509,23,25,37,13,3,2,22,4,18,0,0,0,0,0
SN,AS,chikitsa,1510,24,24,36,12,4,2,21,4,20,0,0,0,0,0
SN,AS,chikitsa,1511,24,23,36,12,4,4,21,5,18,0,0,0,0,0
SN,AS,chikitsa,1512,23,21,36,14,4,5,20,5,18,0,1,0,0,0
SN,AS,chikitsa,1513,22,20,36,15,3,5,21,6,18,0,1,0,0,0
SN,AS,chikitsa,1514,23,18,36,15,2,6,22,6,18,0,1,0,0,0
SN,AS,chikitsa,1515,23,17,35,15,2,7,22,7,18,0,1,0,0,0
SN,AS,chikitsa,1516,23,18,35,15,2,7,22,6,18,0,1,0,0,0
SN,AS,chikitsa,1517,22,19,36,15,2,7,22,6,17,0,1,0,0,0
SN,AS,chikitsa,1518,21,20,36,15,2,7,22,5,18,0,1,0,0,0
SN,AS,chikitsa,1519,20,19,38,14,2,7,22,5,19,0,1,0,0,0
SN,AS,chikitsa,1520,20,18,38,13,2,7,22,5,21,0,1,0,0,0
SN,AS,chikitsa,1521,22,19,37,12,2,7,22,4,21,0,1,0,0,0
SN,AS,chikitsa,1522,21,20,37,12,2,7,22,4,21,0,1,0,0,0
SN,AS,chikitsa,1523,21,21,38,11,2,6,22,4,21,0,1,0,0,0
SN,AS,chikitsa,1524,22,21,37,12,2,6,22,4,20,0,1,0,0,0
SN,AS,chikitsa,1525,23,19,37,13,2,7,22,4,19,0,1,0,0,0
SN,AS,chikitsa,1526,24,19,36,14,2,8,22,4,20,0,1,0,0,0
SN,AS,chikitsa,1527,24,21,35,14,2,8,22,5,18,0,1,0,0,0
SN,AS,chikitsa,1528,24,20,35,13,2,9,22,6,18,0,1,0,0,0
SN,AS,chikitsa,1529,24,19,35,12,2,9,22,7,19,0,1,0,0,0
SN,AS,chikitsa,1530,24,19,35,12,2,9,22,7,19,0,1,0,0,0
SN,AS,chikitsa,1531,23,16,36,14,1,9,23,7,20,0,1,0,0,0
SN,AS,chikitsa,1532,21,18,35,14,1,9,23,7,21,0,1,0,0,0
SN,AS,chikitsa,1533,24,17,34,13,1,10,23,6,21,0,1,0,0,0
SN,AS,chikitsa,1534,22,17,34,12,1,11,23,7,22,0,1,0,0,0
SN,AS,chikitsa,1535,21,17,34,13,0,11,24,7,22,0,1,0,0,0
SN,AS,chikitsa,1536,22,19,34,13,0,9,24,6,22,0,1,0,0,0
SN,AS,chikitsa,1537,24,19,35,11,0,8,25,7,21,0,0,0,0,0
SN,AS,chikitsa,1538,25,19,34,10,0,9,25,6,22,0,0,0,0,0
SN,AS,chikitsa,1539,25,21,34,10,1,8,24,6,21,0,0,0,0,0
SN,AS,chikitsa,1540,25,22,34,11,1,8,24,5,20,0,0,0,0,0
SN,AS,chikitsa,1541,25,24,34,10,1,8,24,5,19,0,0,0,0,0
SN,AS,chikitsa,1542,26,23,33,10,1,9,24,5,19,0,0,0,0,0
SN,AS,chikitsa,1543,26,23,33,10,1,9,24,5,19,0,0,0,0,0
SN,AS,chikitsa,1544,26,24,31,12,1,9,24,5,18,0,0,0,0,0
SN,AS,chikitsa,1545,25,26,31,12,1,9,24,6,16,0,0,0,0,0
SN,AS,chikitsa,1546,23,25,31,13,1,10,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1547,23,24,31,13,1,11,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1548,22,24,30,14,1,11,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1549,20,25,30,14,1,11,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1550,20,25,30,13,1,11,24,8,18,0,0,0,0,0
SN,AS,chikitsa,1551,20,26,30,13,1,10,24,8,18,0,0,0,0,0
SN,AS,chikitsa,1552,20,25,31,13,1,10,24,8,18,0,0,0,0,0
SN,AS,chikitsa,1553,19,25,32,13,1,10,24,7,19,0,0,0,0,0
SN,AS,chikitsa,1554,19,27,32,13,2,9,23,6,19,0,0,0,0,0
SN,AS,chikitsa,1555,19,28,30,13,2,11,23,7,17,0,0,0,0,0
SN,AS,chikitsa,1556,21,28,30,11,2,11,23,8,16,0,0,0,0,0
SN,AS,chikitsa,1557,21,26,31,11,2,12,23,8,16,0,0,0,0,0
SN,AS,chikitsa,1558,19,27,31,11,2,11,23,8,18,0,0,0,0,0
SN,AS,chikitsa,1559,21,27,31,11,2,10,23,8,17,0,0,0,0,0
SN,AS,chikitsa,1560,22,27,31,11,2,10,23,8,16,0,0,0,0,0
SN,AS,chikitsa,1561,22,25,31,11,2,11,23,8,17,0,0,0,0,0
SN,AS,chikitsa,1562,21,25,31,11,2,12,23,8,17,0,0,0,0,0
SN,AS,chikitsa,1563,21,26,31,11,2,11,23,8,17,0,0,0,0,0
SN,AS,chikitsa,1564,20,25,32,12,1,11,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1565,19,26,32,12,1,10,24,8,18,0,0,0,0,0
SN,AS,chikitsa,1566,20,23,32,12,1,11,24,9,18,0,0,0,0,0
SN,AS,chikitsa,1567,20,25,32,12,1,10,24,9,17,0,0,0,0,0
SN,AS,chikitsa,1568,21,24,32,12,1,11,24,9,16,0,0,0,0,0
SN,AS,chikitsa,1569,21,23,32,11,1,12,24,9,17,0,0,0,0,0
SN,AS,chikitsa,1570,22,23,32,11,1,12,24,8,17,0,0,0,0,0
SN,AS,chikitsa,1571,22,25,32,10,1,12,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1572,22,27,32,10,1,11,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1573,23,26,32,9,1,11,24,8,16,0,0,0,0,0
SN,AS,chikitsa,1574,23,26,32,9,1,11,24,7,17,0,0,0,0,0
SN,AS,chikitsa,1575,23,28,33,8,1,10,24,7,16,0,0,0,0,0
SN,AS,chikitsa,1576,22,27,32,8,1,11,24,7,15,0,0,0,0,0
SN,AS,chikitsa,1577,22,26,30,8,1,12,24,6,15,0,0,0,0,0
SN,AS,chikitsa,1578,22,29,28,10,1,11,23,6,14,0,0,0,0,0
SN,AS,chikitsa,1579,21,29,27,10,0,12,23,6,14,0,1,0,0,0
SN,AS,chikitsa,1580,22,28,27,11,0,10,23,5,16,0,1,0,0,0
SN,AS,chikitsa,1581,20,30,26,12,0,10,23,4,17,0,1,0,0,0
SN,AS,chikitsa,1582,19,30,26,12,1,11,22,5,16,0,1,0,0,0
SN,AS,chikitsa,1583,19,29,27,13,1,11,22,5,15,0,1,0,0,0
SN,AS,chikitsa,1584,19,28,27,13,1,12,22,4,16,0,1,0,0,0
SN,AS,chikitsa,1585,18,29,28,12,2,13,21,4,15,0,1,0,0,0
SN,AS,chikitsa,1586,16,31,28,12,2,13,21,5,14,0,1,0,0,0
SN,AS,chikitsa,1587,15,32,27,12,2,13,21,4,16,0,1,0,0,0
SN,AS,chikitsa,1588,15,31,28,12,2,13,21,4,16,0,1,0,0,0
SN,AS,chikitsa,1589,16,31,27,11,2,13,21,5,16,0,1,0,0,0
SN,AS,chikitsa,1590,16,30,27,11,2,13,21,6,16,0,1,0,0,0
SN,AS,chikitsa,1591,16,31,28,10,2,12,21,6,16,0,1,0,0,0
SN,AS,chikitsa,1592,17,30,27,10,2,13,21,6,16,0,1,0,0,0
SN,AS,chikitsa,1593,16,31,27,10,2,12,21,8,15,0,1,0,0,0
SN,AS,chikitsa,1594,17,31,27,9,2,12,21,8,15,0,1,0,0,0
SN,AS,chikitsa,1595,17,30,27,10,2,13,21,8,14,0,1,0,0,0
SN,AS,chikitsa,1596,18,29,27,10,2,13,21,8,14,0,1,0,0,0
SN,AS,chikitsa,1597,17,27,28,10,2,13,21,8,16,0,1,0,0,0
SN,AS,chikitsa,1598,16,26,28,10,2,14,21,8,17,0,1,0,0,0
SN,AS,chikitsa,1599,17,26,28,9,2,14,21,8,17,0,1,0,0,0
