Text_Type,Book,Chapter,Window,GGL,LGG,G,GLL,L,GLG,LLL,GG,GGG,LLG,LG,LGL,GL,LL
SN,AS,uttara,1609,10,7,24,9,1,26,0,0,26,15,0,32,0,0
SN,AS,uttara,1610,10,8,24,8,1,27,0,0,25,15,0,32,0,0
SN,AS,uttara,1611,10,9,24,7,1,29,0,0,24,14,0,32,0,0
SN,AS,uttara,1612,10,9,23,8,1,28,0,0,24,15,1,30,0,0
SN,AS,uttara,1613,10,10,23,8,1,29,0,0,24,13,1,30,0,0
SN,AS,uttara,1614,8,13,24,9,0,29,0,0,24,12,1,29,0,0
SN,AS,uttara,1615,7,13,24,9,0,30,0,0,24,12,1,29,0,0
SN,AS,uttara,1616,8,14,24,8,0,30,0,0,24,11,1,29,0,0
SN,AS,uttara,1617,9,15,24,8,0,28,0,0,23,11,1,30,0,0
SN,AS,uttara,1618,11,15,24,9,0,27,0,0,21,11,1,30,0,0
SN,AS,uttara,1619,13,16,24,8,0,24,0,0,22,11,1,30,0,0
SN,AS,uttara,1620,14,16,23,7,1,24,0,0,22,11,1,30,0,0
SN,AS,uttara,1621,14,17,23,7,1,22,0,0,23,11,1,30,0,0
SN,AS,uttara,1622,16,16,23,7,1,21,0,0,25,10,1,29,0,0
SN,AS,uttara,1623,14,16,23,8,1,22,0,0,24,10,1,30,0,0
SN,AS,uttara,1624,17,15,23,8,1,21,0,0,23,9,1,31,0,0
SN,AS,uttara,1625,17,16,23,6,1,21,0,0,25,8,1,31,0,0
SN,AS,uttara,1626,18,16,23,6,1,21,0,0,24,8,1,31,0,0
SN,AS,uttara,1627,19,16,23,6,1,21,0,0,24,8,1,30,0,0
SN,AS,uttara,1628,20,17,23,5,1,21,0,0,24,7,1,30,0,0
SN,AS,uttara,1629,23,17,22,5,2,21,0,0,22,6,1,30,0,0
SN,AS,uttara,1630,23,16,22,5,2,20,0,0,24,7,1,29,0,0
SN,AS,uttara,1631,24,16,22,5,2,20,0,0,24,6,1,29,0,0
SN,AS,uttara,1632,25,17,21,5,3,22,0,0,22,4,1,29,0,0
SN,AS,uttara,1633,24,17,21,5,3,21,1,0,21,4,1,28,0,0
SN,AS,uttara,1634,25,18,20,5,3,22,1,1,24,4,1,26,0,0
SN,AS,uttara,1635,26,17,19,5,3,22,1,1,24,4,2,25,0,0
SN,AS,uttara,1636,27,16,19,5,3,21,1,1,23,5,2,26,0,0
SN,AS,uttara,1637,27,17,20,4,3,22,1,1,24,3,1,27,0,0
SN,AS,uttara,1638,28,17,20,5,3,21,1,1,22,3,1,28,0,0
SN,AS,uttara,1639,28,14,20,4,3,23,1,1,24,3,1,28,0,0
SN,AS,uttara,1640,28,15,20,4,3,22,1,1,24,3,1,28,0,0
SN,AS,uttara,1641,27,15,20,5,3,21,1,1,25,3,1,28,0,0
SN,AS,uttara,1642,27,14,19,5,4,23,1,1,25,3,1,27,0,0
SN,AS,uttara,1643,26,15,18,4,4,22,1,1,26,3,2,28,0,0
SN,AS,uttara,1644,25,14,18,4,4,24,1,1,26,3,2,28,0,0
SN,AS,uttara,1645,23,14,19,4,3,24,1,1,26,3,2,30,0,0
SN,AS,uttara,1646,23,13,19,4,3,25,1,1,25,3,2,31,0,0
SN,AS,uttara,1647,21,14,19,4,3,26,1,1,25,3,2,31,0,0
SN,AS,uttara,1648,22,14,19,3,3,26,1,1,26,3,2,30,0,0
SN,AS,uttara,1649,19,15,19,3,3,27,1,1,28,3,2,29,0,0
SN,AS,uttara,1650,21,14,19,3,3,28,1,1,26,3,2,29,0,0
SN,AS,uttara,1651,19,14,19,2,3,28,1,1,28,3,2,30,0,0
SN,AS,uttara,1652,18,15,19,2,3,29,1,1,27,4,2,29,0,0
SN,AS,uttara,1653,17,14,19,2,3,28,1,1,29,5,2,29,0,0
SN,AS,uttara,1654,15,14,20,2,2,28,1,1,30,5,2,30,0,0
SN,AS,uttara,1655,15,15,20,2,2,29,1,1,29,4,2,30,0,0
SN,AS,uttara,1656,15,14,20,2,2,28,1,1,30,5,2,30,0,0
SN,AS,uttara,1657,14,15,21,3,1,27,1,1,30,5,2,30,0,0
SN,AS,uttara,1658,14,15,21,5,1,27,0,1,31,5,2,31,0,0
SN,AS,uttara,1659,13,15,22,5,1,25,0,0,29,5,2,32,0,0
SN,AS,uttara,1660,13,15,23,5,1,23,0,0,32,4,1,33,0,0
SN,AS,uttara,1661,12,15,23,5,1,23,0,0,35,3,1,32,0,0
SN,AS,uttara,1662,12,14,23,5,1,23,0,0,36,3,1,32,0,0
SN,AS,uttara,1663,11,13,22,5,1,26,0,0,37,3,1,30,0,0
SN,AS,uttara,1664,12,13,22,5,1,24,0,0,37,4,1,30,0,0
SN,AS,uttara,1665,14,12,22,6,1,23,0,0,35,4,1,31,0,0
SN,AS,uttara,1666,13,11,22,6,1,24,0,0,36,4,1,31,0,0
SN,AS,uttara,1667,13,11,23,6,0,24,0,0,36,4,1,31,0,0
SN,AS,uttara,1668,12,10,24,6,0,25,0,0,37,5,0,30,0,0
SN,AS,uttara,1669,11,10,24,7,0,24,0,0,38,5,0,30,0,0
SN,AS,uttara,1670,11,10,24,7,0,23,0,0,39,6,0,29,0,0
SN,AS,uttara,1671,10,11,24,7,0,24,0,0,38,7,0,28,0,0
SN,AS,uttara,1672,11,10,24,7,0,23,0,0,37,9,0,28,0,0
SN,AS,uttara,1673,11,9,24,7,0,24,0,0,36,9,0,29,0,0
SN,AS,uttara,1674,12,8,24,7,0,24,0,0,35,10,0,29,0,0
SN,AS,uttara,1675,10,9,24,7,0,24,0,0,35,10,0,30,0,0
SN,AS,uttara,1676,11,10,24,7,0,23,0,0,35,10,0,29,0,0
SN,AS,uttara,1677,11,9,24,7,0,23,0,0,36,10,0,29,0,0
SN,AS,uttara,1678,11,8,24,7,0,24,0,0,36,10,0,29,0,0
SN,AS,uttara,1679,10,8,24,7,0,26,0,0,36,10,0,28,0,0
SN,AS,uttara,1680,10,8,24,8,0,26,0,0,34,10,0,29,0,0
SN,AS,uttara,1681,9,8,24,9,0,27,0,0,34,9,0,29,0,0
SN,AS,uttara,1682,10,6,24,8,0,27,0,0,35,9,0,30,0,0
SN,AS,uttara,1683,11,6,24,6,0,28,0,0,35,9,0,30,0,0
SN,AS,uttara,1684,11,7,24,6,0,27,0,0,34,10,0,30,0,0
SN,AS,uttara,1685,11,8,24,6,0,28,0,0,32,10,0,30,0,0
SN,AS,uttara,1686,12,8,24,6,0,27,0,0,32,10,0,30,0,0
SN,AS,uttara,1687,14,9,24,6,0,27,0,0,29,10,0,30,0,0
SN,AS,uttara,1688,16,9,25,5,0,24,0,0,29,11,0,31,0,0
SN,AS,uttara,1689,16,10,25,6,0,25,0,0,27,10,0,31,0,0
SN,AS,uttara,1690,14,10,25,6,0,25,0,0,27,10,0,33,0,0
SN,AS,uttara,1691,14,10,24,5,0,25,0,1,25,11,0,32,0,0
SN,AS,uttara,1692,13,12,24,5,0,23,0,1,24,11,0,31,0,0
SN,AS,uttara,1693,13,13,24,6,0,23,0,1,25,10,0,30,0,0
SN,AS,uttara,1694,14,13,23,5,0,24,0,1,23,11,1,29,0,0
SN,AS,uttara,1695,15,13,22,5,0,28,0,1,24,10,2,28,0,0
SN,AS,uttara,1696,16,12,21,7,0,28,0,1,24,10,3,27,0,0
SN,AS,uttara,1697,16,13,21,8,0,29,0,1,26,8,3,28,0,0
SN,AS,uttara,1698,17,14,21,9,0,27,0,1,28,8,3,28,0,0
SN,AS,uttara,1699,16,14,20,9,0,26,0,1,27,7,3,27,0,0
SN,AS,uttara,1700,18,15,19,9,1,26,1,1,28,9,3,28,0,0
SN,AS,uttara,1701,20,15,19,11,1,28,1,1,26,9,3,27,0,0
SN,AS,uttara,1702,21,16,18,11,1,26,1,1,26,10,3,27,0,0
SN,AS,uttara,1703,21,16,17,11,1,27,1,1,25,10,3,26,1,0
SN,AS,uttara,1704,22,16,16,13,1,27,1,1,25,12,3,25,1,0
SN,AS,uttara,1705,23,15,16,13,1,27,1,1,27,13,3,24,1,0
SN,AS,uttara,1706,23,15,15,14,1,26,1,2,25,13,3,24,1,0
SN,AS,uttara,1707,23,15,14,15,1,25,1,3,25,13,3,22,1,0
SN,AS,uttara,1708,26,14,14,15,1,25,1,3,26,13,3,21,1,0
SN,AS,uttara,1709,26,12,13,15,1,25,1,3,25,14,4,21,1,0
SN,AS,uttara,1710,26,11,12,15,1,26,1,3,25,14,5,20,1,0
SN,AS,uttara,1711,27,11,11,15,1,29,1,4,24,16,5,20,1,0
SN,AS,uttara,1712,26,10,11,15,1,29,1,4,25,16,5,21,1,0
SN,AS,uttara,1713,26,12,11,15,1,29,1,4,24,15,5,21,1,0
SN,AS,uttara,1714,28,15,11,15,1,29,1,4,25,17,5,23,1,0
SN,AS,uttara,1715,28,18,10,14,1,30,1,4,26,17,5,19,1,0
SN,AS,uttara,1716,30,18,10,14,1,30,2,3,26,18,5,19,1,0
SN,AS,uttara,1717,30,17,9,14,1,31,2,3,29,18,6,21,1,0
SN,AS,uttara,1718,30,16,8,13,1,33,3,3,26,18,6,22,1,0
SN,AS,uttara,1719,29,16,8,13,1,31,3,3,27,17,6,23,1,0
SN,AS,uttara,1720,30,18,8,13,1,27,4,4,24,18,5,24,1,0
SN,AS,uttara,1721,29,18,9,11,1,28,4,4,24,17,4,25,1,0
SN,AS,uttara,1722,31,19,9,12,1,29,4,4,21,18,4,25,1,0
SN,AS,uttara,1723,30,19,8,11,1,30,5,4,19,19,4,25,1,0
SN,AS,uttara,1724,30,19,8,12,1,32,7,4,21,19,5,26,1,0
SN,AS,uttara,1725,28,19,8,12,0,30,6,4,20,18,6,23,1,0
SN,AS,uttara,1726,26,19,7,10,1,30,6,4,20,18,6,24,1,0
SN,AS,uttara,1727,27,19,8,11,1,35,7,4,21,17,6,23,1,0
SN,AS,uttara,1728,29,19,8,12,1,34,8,4,21,16,6,23,1,0
SN,AS,uttara,1729,30,20,8,13,1,33,8,4,23,17,7,23,1,0
SN,AS,uttara,1730,30,21,8,12,1,33,9,4,21,17,7,23,1,0
SN,AS,uttara,1731,30,21,8,12,1,34,10,3,22,18,7,23,1,0
SN,AS,uttara,1732,30,22,9,12,1,36,11,2,21,18,7,24,1,0
SN,AS,uttara,1733,31,23,9,13,1,35,11,2,22,20,7,28,1,0
SN,AS,uttara,1734,32,23,9,14,1,37,11,2,23,18,6,27,1,0
SN,AS,uttara,1735,33,26,10,15,1,35,11,2,23,18,5,27,1,0
SN,AS,uttara,1736,31,26,10,15,1,33,12,1,22,16,6,26,1,0
SN,AS,uttara,1737,31,27,10,16,1,36,12,1,21,16,6,24,1,0
SN,AS,uttara,1738,32,27,10,16,1,40,13,1,22,18,6,23,1,0
SN,AS,uttara,1739,29,24,9,15,1,39,13,1,22,16,7,20,1,0
SN,AS,uttara,1740,35,26,10,15,1,40,13,1,26,21,7,22,1,0
SN,AS,uttara,1741,33,27,11,15,1,40,13,1,27,20,7,23,1,0
SN,AS,uttara,1742,34,26,11,15,1,40,14,1,26,20,6,21,1,0
SN,AS,uttara,1743,34,26,11,17,1,39,13,1,27,20,7,21,1,0
SN,AS,uttara,1744,34,26,12,18,1,43,13,1,28,20,6,23,1,0
SN,AS,uttara,1745,32,24,12,19,1,43,12,1,30,20,6,22,1,0
SN,AS,uttara,1746,32,24,12,20,1,41,12,1,30,21,6,24,1,0
SN,AS,uttara,1747,32,22,11,18,1,43,14,1,32,22,6,23,1,0
SN,AS,uttara,1748,32,24,11,20,1,47,14,2,36,22,6,23,1,0
SN,AS,uttara,1749,35,25,11,20,1,47,12,2,37,22,5,23,1,0
SN,AS,uttara,1750,39,25,12,20,1,47,12,2,39,22,4,24,1,0
SN,AS,uttara,1751,38,25,13,20,0,45,13,2,40,24,4,24,1,0
SN,AS,uttara,1752,36,25,12,19,0,40,12,2,39,23,4,24,1,0
SN,AS,uttara,1753,34,27,12,19,0,44,11,3,39,25,4,25,0,0
SN,AS,uttara,1754,32,26,12,18,0,43,11,3,39,23,3,29,0,0
SN,AS,uttara,1755,31,26,11,18,0,44,11,3,39,22,3,29,0,0
SN,AS,uttara,1756,31,26,11,16,0,46,10,3,38,21,3,29,0,0
SN,AS,uttara,1757,30,25,10,16,0,45,9,4,39,21,3,28,0,0
SN,AS,uttara,1758,25,25,9,16,0,46,9,4,37,19,3,24,0,0
SN,AS,uttara,1759,27,28,10,15,0,46,10,4,38,20,3,29,0,0
SN,AS,uttara,1760,28,27,10,15,0,47,10,4,39,22,3,30,0,0
SN,AS,uttara,1761,29,27,10,15,0,47,9,4,38,23,2,31,1,0
SN,AS,uttara,1762,29,26,10,14,0,45,9,4,41,25,2,31,1,0
SN,AS,uttara,1763,26,25,9,15,0,43,9,4,42,23,2,32,1,0
SN,AS,uttara,1764,26,24,9,15,0,43,9,4,41,23,1,33,2,0
SN,AS,uttara,1765,20,20,9,15,0,42,9,4,38,18,1,32,2,0
SN,AS,uttara,1766,20,21,9,15,0,42,8,4,38,17,1,32,2,0
SN,AS,uttara,1767,21,22,10,15,0,41,7,4,37,17,1,33,2,0
SN,AS,uttara,1768,22,23,11,14,0,39,7,4,37,17,0,33,2,0
SN,AS,uttara,1769,23,23,11,13,0,37,7,4,36,17,0,31,2,0
SN,AS,uttara,1770,23,25,12,12,0,38,7,3,35,16,0,31,2,0
SN,AS,uttara,1771,25,25,12,11,0,38,7,3,35,15,0,30,2,0
SN,AS,uttara,1772,23,27,13,12,0,34,5,3,33,13,0,30,2,0
SN,AS,uttara,1773,23,25,14,10,0,29,4,2,30,12,0,30,2,0
SN,AS,uttara,1774,21,24,15,9,0,28,4,2,28,12,0,31,2,0
SN,AS,uttara,1775,17,22,15,10,0,29,4,2,28,11,0,31,2,0
SN,AS,uttara,1776,17,23,15,11,0,29,3,2,27,10,0,31,2,0
SN,AS,uttara,1777,18,22,16,11,0,29,3,2,29,10,0,32,2,0
SN,AS,uttara,1778,18,20,17,10,0,25,3,1,29,9,0,33,2,0
SN,AS,uttara,1779,19,20,18,9,0,24,3,1,27,9,0,30,2,0
SN,AS,uttara,1780,20,20,19,10,0,22,2,1,27,9,0,31,2,0
SN,AS,uttara,1781,21,20,20,10,0,20,2,1,29,9,0,31,2,0
SN,AS,uttara,1782,22,21,21,9,0,19,2,0,29,10,0,32,2,0
SN,AS,uttara,1783,23,21,22,9,0,19,2,0,28,10,0,33,2,0
SN,AS,uttara,1784,20,19,22,9,0,18,1,0,28,9,0,29,2,0
SN,AS,uttara,1785,18,19,22,8,0,18,1,0,26,7,0,29,2,0
SN,AS,uttara,1786,17,19,23,8,0,19,1,0,27,7,0,29,1,0
SN,AS,uttara,1787,16,19,23,9,0,17,1,0,25,5,0,32,1,0
SN,AS,uttara,1788,16,19,24,8,0,17,0,0,24,5,0,32,1,0
SN,AS,uttara,1789,16,19,25,10,0,18,0,0,25,5,0,32,0,0
SN,AS,uttara,1790,17,19,25,11,0,17,0,0,24,5,0,32,0,0
SN,AS,uttara,1791,17,19,25,11,0,16,0,0,23,5,0,31,0,0
SN,AS,uttara,1792,15,18,24,11,0,17,0,1,22,5,0,31,0,0
SN,AS,uttara,1793,14,18,23,12,0,18,0,2,24,5,0,30,0,0
SN,AS,uttara,1794,14,18,22,12,0,18,0,2,23,6,1,29,0,0
SN,AS,uttara,1795,15,16,22,13,0,18,0,2,23,6,1,29,0,0
SN,AS,uttara,1796,13,17,22,13,0,18,0,2,24,7,1,28,0,0
SN,AS,uttara,1797,13,15,22,12,0,20,0,2,24,8,1,28,0,0
SN,AS,uttara,1798,12,14,22,12,0,21,0,2,24,8,1,29,0,0
SN,AS,uttara,1799,11,14,22,12,0,20,0,2,25,8,1,30,0,0
SN,AS,uttara,1800,13,14,22,11,0,20,0,2,23,9,1,30,0,0
SN,AS,uttara,1801,14,13,22,10,0,20,0,2,24,8,1,31,0,0
SN,AS,uttara,1802,14,13,22,10,0,21,0,2,23,8,1,31,0,0
SN,AS,uttara,1803,15,14,22,10,0,22,0,2,22,7,1,30,0,0
SN,AS,uttara,1804,14,14,22,10,0,23,0,2,23,6,1,30,0,0
SN,AS,uttara,1805,13,14,22,9,0,24,0,2,25,6,1,29,0,0
SN,AS,uttara,1806,12,14,22,9,0,24,0,2,25,7,1,29,0,0
SN,AS,uttara,1807,12,14,22,9,0,25,0,2,25,6,1,29,0,0
SN,AS,uttara,1808,11,13,22,8,0,24,0,2,28,6,1,30,0,0
SN,AS,uttara,1809,11,14,22,9,0,23,0,2,27,6,1,30,0,0
SN,AS,uttara,1810,10,13,22,9,0,23,0,2,29,6,1,30,0,0
SN,AS,uttara,1811,10,13,22,10,0,22,0,2,30,5,1,30,0,0
SN,AS,uttara,1812,10,13,22,10,0,23,0,2,29,7,1,28,0,0
SN,AS,uttara,1813,11,13,22,10,0,23,0,2,28,7,1,28,0,0
SN,AS,uttara,1814,12,14,22,8,0,23,0,2,28,7,1,28,0,0
SN,AS,uttara,1815,12,14,22,7,0,24,0,2,28,7,1,28,0,0
SN,AS,uttara,1816,13,13,22,7,0,25,0,2,29,7,1,29,0,0
SN,AS,uttara,1817,14,14,23,7,0,25,0,1,29,7,1,30,0,0
SN,AS,uttara,1818,17,13,24,5,0,24,0,0,26,7,1,32,0,0
SN,AS,uttara,1819,18,14,25,5,0,23,0,0,26,6,0,33,0,0
SN,AS,uttara,1820,17,15,25,5,0,23,0,0,26,6,0,33,0,0
SN,AS,uttara,1821,17,15,25,5,0,25,0,0,25,5,0,33,0,0
SN,AS,uttara,1822,16,16,25,6,0,24,0,0,26,4,0,33,0,0
SN,AS,uttara,1823,16,16,25,6,0,24,0,0,27,4,0,32,0,0
SN,AS,uttara,1824,16,16,25,6,0,25,0,0,28,4,0,30,0,0
SN,AS,uttara,1825,15,17,25,6,0,25,0,0,29,3,0,30,0,0
SN,AS,uttara,1826,14,16,25,6,0,27,0,0,29,4,0,29,0,0
SN,AS,uttara,1827,14,16,25,6,0,27,0,0,28,4,0,30,0,0
SN,AS,uttara,1828,14,15,25,6,0,26,0,0,30,4,0,30,0,0
SN,AS,uttara,1829,14,15,25,5,0,25,0,0,31,5,0,30,0,0
SN,AS,uttara,1830,15,14,24,5,1,25,0,0,31,5,0,30,0,0
SN,AS,uttara,1831,15,15,24,5,1,26,0,0,29,5,0,30,0,0
SN,AS,uttara,1832,15,15,24,5,1,26,0,0,29,5,0,30,0,0
SN,AS,uttara,1833,15,15,24,5,1,28,0,0,26,6,0,30,0,0
SN,AS,uttara,1834,15,13,24,4,1,30,0,0,27,6,0,30,0,0
SN,AS,uttara,1835,15,13,24,4,1,29,0,0,27,7,0,30,0,0
SN,AS,uttara,1836,17,13,24,3,1,28,0,0,26,8,0,30,0,0
SN,AS,uttara,1837,17,13,24,2,1,28,0,0,28,7,0,30,0,0
SN,AS,uttara,1838,16,12,24,2,1,27,0,0,31,7,0,30,0,0
SN,AS,uttara,1839,16,11,24,3,1,26,0,0,31,8,0,30,0,0
SN,AS,uttara,1840,16,10,24,3,1,27,0,0,31,8,0,30,0,0
SN,AS,uttara,1841,17,9,24,4,1,26,0,0,31,8,0,30,0,0
SN,AS,uttara,1842,16,8,24,4,1,27,0,0,33,8,0,29,0,0
SN,AS,uttara,1843,15,8,24,4,1,27,0,0,33,9,0,29,0,0
SN,AS,uttara,1844,13,8,24,4,1,28,0,0,34,9,0,29,0,0
SN,AS,uttara,1845,14,7,24,4,1,29,0,0,33,9,0,29,0,0
SN,AS,uttara,1846,14,7,24,4,1,27,0,0,34,10,0,29,0,0
SN,AS,uttara,1847,14,7,24,3,1,27,0,0,35,10,0,29,0,0
SN,AS,uttara,1848,15,7,24,4,1,27,0,0,33,10,0,29,0,0
SN,AS,uttara,1849,15,7,24,5,1,27,0,0,31,11,0,29,0,0
SN,AS,uttara,1850,14,7,24,5,1,27,0,0,32,11,0,29,0,0
SN,AS,uttara,1851,15,7,23,5,2,26,0,0,32,11,0,29,0,0
SN,AS,uttara,1852,14,7,23,6,2,26,0,0,31,13,0,28,0,0
SN,AS,uttara,1853,14,8,23,6,2,26,0,0,30,13,0,28,0,0
SN,AS,uttara,1854,14,8,23,6,2,28,0,0,29,12,0,28,0,0
SN,AS,uttara,1855,13,9,24,6,1,28,0,0,29,12,0,28,0,0
SN,AS,uttara,1856,13,9,24,6,1,26,0,0,31,12,0,28,0,0
SN,AS,uttara,1857,13,8,24,6,1,26,0,0,32,12,0,28,0,0
SN,AS,uttara,1858,13,8,23,6,1,25,0,1,32,11,0,27,0,0
SN,AS,uttara,1859,13,8,22,6,1,24,1,2,30,11,0,26,0,0
SN,AS,uttara,1860,14,9,21,8,1,24,1,3,30,10,0,25,0,0
SN,AS,uttara,1861,13,9,20,8,1,26,1,3,29,10,1,24,0,0
SN,AS,uttara,1862,13,10,19,9,1,27,1,3,29,11,2,23,0,0
SN,AS,uttara,1863,13,12,18,9,1,27,1,3,27,13,3,22,0,0
SN,AS,uttara,1864,12,13,18,8,1,28,1,3,26,12,3,21,0,0
SN,AS,uttara,1865,12,14,17,8,1,26,1,3,26,12,4,21,0,0
SN,AS,uttara,1866,13,15,17,8,1,28,1,3,26,12,4,21,0,0
SN,AS,uttara,1867,13,16,17,8,1,27,1,3,24,12,4,20,0,0
SN,AS,uttara,1868,12,16,17,8,1,28,1,3,24,12,4,20,0,0
SN,AS,uttara,1869,16,15,16,9,1,27,1,3,24,12,4,20,0,0
SN,AS,uttara,1870,16,15,15,8,1,26,1,3,27,13,5,19,0,0
SN,AS,uttara,1871,17,16,14,10,1,27,1,3,28,12,5,20,0,0
SN,AS,uttara,1872,17,15,13,10,1,29,1,3,27,12,5,19,0,0
SN,AS,uttara,1873,17,16,13,9,1,30,1,3,27,15,5,17,0,0
SN,AS,uttara,1874,19,18,13,11,1,29,1,3,28,15,5,19,0,0
SN,AS,uttara,1875,19,19,13,12,1,29,1,3,28,16,5,18,0,0
SN,AS,uttara,1876,20,19,13,12,0,29,1,3,27,17,5,18,0,0
SN,AS,uttara,1877,23,20,13,13,0,30,2,3,28,17,5,18,0,0
SN,AS,uttara,1878,23,19,12,13,0,31,3,3,28,17,5,20,0,0
SN,AS,uttara,1879,24,19,11,14,0,30,6,3,28,18,5,21,0,0
SN,AS,uttara,1880,27,18,10,15,0,29,7,3,26,18,5,21,0,0
SN,AS,uttara,1881,27,20,9,15,0,29,7,3,24,20,5,21,0,0
SN,AS,uttara,1882,28,21,8,15,0,28,7,3,23,21,5,21,0,0
SN,AS,uttara,1883,30,21,8,16,0,28,7,2,24,21,6,23,0,0
SN,AS,uttara,1884,31,23,8,16,0,28,6,1,25,21,6,25,0,0
SN,AS,uttara,1885,31,22,9,15,0,28,6,0,24,22,6,26,0,0
SN,AS,uttara,1886,34,22,9,17,0,28,6,1,27,21,5,28,0,0
SN,AS,uttara,1887,36,21,10,17,0,29,6,1,25,19,4,29,0,0
SN,AS,uttara,1888,36,20,10,18,0,31,8,1,27,17,3,29,0,0
SN,AS,uttara,1889,36,19,10,22,0,34,10,1,29,17,3,31,0,0
SN,AS,uttara,1890,37,22,10,28,0,42,12,2,30,24,2,35,0,0
SN,AS,uttara,1891,38,21,10,27,0,42,13,2,30,25,2,35,0,0
SN,AS,uttara,1892,39,22,9,27,0,44,13,2,32,27,3,36,0,0
SN,AS,uttara,1893,43,26,8,28,0,49,14,3,35,27,3,38,0,0
SN,AS,uttara,1894,42,28,9,28,0,50,15,3,35,29,3,39,0,0
SN,AS,uttara,1895,42,28,9,28,0,50,15,3,32,29,3,40,0,0
SN,AS,uttara,1896,41,26,9,26,0,49,15,3,31,29,3,39,0,0
SN,AS,uttara,1897,43,29,10,26,0,48,16,3,31,30,3,40,0,0
SN,AS,uttara,1898,45,30,9,29,0,49,17,3,33,28,3,40,1,0
SN,AS,uttara,1899,45,30,8,28,0,54,17,3,31,29,4,40,1,0
SN,AS,uttara,1900,46,31,8,29,0,54,18,3,30,29,4,40,1,0
SN,AS,uttara,1901,44,32,8,31,0,55,18,3,32,27,4,39,1,0
SN,AS,uttara,1902,42,31,7,29,0,54,17,3,32,25,4,38,1,0
SN,AS,uttara,1903,42,32,8,29,0,56,17,3,32,25,4,37,1,0
SN,AS,uttara,1904,43,32,8,28,0,56,14,3,34,24,4,35,1,0
SN,AS,uttara,1905,40,33,8,27,0,58,13,3,36,25,4,36,1,0
SN,AS,uttara,1906,43,31,8,28,0,58,14,3,37,25,5,35,1,0
SN,AS,uttara,1907,43,31,8,28,0,60,15,3,36,25,6,34,1,0
SN,AS,uttara,1908,42,33,8,27,0,60,15,3,35,25,5,32,1,0
SN,AS,uttara,1909,42,31,9,27,0,61,16,3,34,25,5,30,1,0
SN,AS,uttara,1910,41,30,8,26,0,61,16,4,34,24,5,29,1,0
SN,AS,uttara,1911,39,31,9,25,0,60,18,3,33,28,5,29,1,0
SN,AS,uttara,1912,39,34,8,25,0,61,19,3,34,29,6,28,1,0
SN,AS,uttara,1913,43,34,8,25,0,63,17,3,32,30,6,31,1,0
SN,AS,uttara,1914,43,34,7,21,0,61,15,3,30,30,6,30,2,0
SN,AS,uttara,1915,41,30,7,16,0,54,13,3,29,23,6,25,2,0
SN,AS,uttara,1916,37,30,6,16,1,53,12,3,28,22,6,24,2,0
SN,AS,uttara,1917,36,28,6,17,1,54,12,3,28,20,5,24,2,0
SN,AS,uttara,1918,33,27,6,17,2,48,12,2,26,20,5,20,2,0
SN,AS,uttara,1919,30,25,6,17,2,46,11,2,27,19,5,18,2,0
SN,AS,uttara,1920,29,27,7,21,2,47,11,2,31,20,4,20,2,0
SN,AS,uttara,1921,30,28,7,22,2,48,11,2,32,22,5,19,2,0
SN,AS,uttara,1922,29,26,6,22,2,46,10,2,33,22,5,20,2,0
SN,AS,uttara,1923,27,24,6,19,2,43,9,2,31,22,5,20,1,0
SN,AS,uttara,1924,25,22,6,17,2,41,9,2,31,20,5,17,1,0
SN,AS,uttara,1925,25,21,5,17,2,43,9,2,30,21,5,20,1,0
SN,AS,uttara,1926,27,20,5,15,2,41,9,2,28,21,5,20,1,0
SN,AS,uttara,1927,27,22,5,15,2,42,9,2,29,21,5,20,1,0
SN,AS,uttara,1928,26,21,4,15,2,38,8,3,28,21,5,19,1,0
SN,AS,uttara,1929,24,21,4,16,2,40,9,3,24,23,5,19,1,0
SN,AS,uttara,1930,26,23,4,18,2,40,11,3,29,22,5,18,1,0
SN,AS,uttara,1931,24,22,4,17,2,43,10,3,29,22,4,19,1,0
SN,AS,uttara,1932,23,21,5,17,2,42,9,3,30,22,3,20,1,0
SN,AS,uttara,1933,22,20,6,17,2,42,9,3,31,22,3,21,1,0
SN,AS,uttara,1934,23,23,5,18,2,48,9,3,36,26,3,22,1,0
SN,AS,uttara,1935,24,24,5,20,2,52,11,2,36,28,4,24,1,0
SN,AS,uttara,1936,25,23,4,20,3,53,9,2,34,29,4,22,1,0
SN,AS,uttara,1937,25,20,4,20,3,50,8,2,33,30,4,23,1,0
SN,AS,uttara,1938,21,19,4,20,3,46,8,3,32,30,4,20,1,0
SN,AS,uttara,1939,22,23,4,22,3,46,12,3,40,34,5,24,0,0
SN,AS,uttara,1940,25,24,5,22,3,51,14,2,41,36,5,27,0,0
SN,AS,uttara,1941,25,25,5,22,2,51,14,2,42,36,5,27,0,0
SN,AS,uttara,1942,27,25,6,22,2,49,14,2,41,36,5,27,0,0
SN,AS,uttara,1943,25,22,6,23,1,51,13,2,41,35,5,28,0,0
SN,AS,uttara,1944,26,22,5,23,1,54,13,2,40,34,5,28,0,0
SN,AS,uttara,1945,26,20,4,21,1,53,13,2,39,32,5,26,0,0
SN,AS,uttara,1946,28,19,4,22,1,53,15,2,38,31,4,27,0,0
SN,AS,uttara,1947,28,19,4,24,1,53,15,2,36,31,5,26,0,0
