Text_Type,Book,Chapter,Window,GLG,GGL,G,LG,LGG,GGG,LLG,GLL,LLL,LGL,L,LL,GG
SN,AH,sutra,733,99,64,58,3,53,103,28,20,2,88,4,0,0
SN,AH,sutra,734,96,64,58,3,53,103,29,20,2,90,4,0,0
SN,AH,sutra,735,95,66,58,3,53,102,29,20,2,90,4,0,0
SN,AH,sutra,736,94,65,58,3,54,101,30,21,2,90,4,0,0
SN,AH,sutra,737,95,65,58,3,53,100,31,21,2,90,4,0,0
SN,AH,sutra,738,96,65,58,3,54,97,32,21,2,90,4,0,0
SN,AH,sutra,739,98,64,59,3,53,97,33,20,2,90,3,0,0
SN,AH,sutra,740,98,64,59,3,53,96,34,20,2,90,3,0,0
SN,AH,sutra,741,98,64,59,3,53,96,34,20,2,90,3,0,0
SN,AH,sutra,742,96,65,59,3,53,96,35,20,2,90,3,0,0
SN,AH,sutra,743,96,66,59,3,53,97,34,18,2,91,3,0,0
SN,AH,sutra,744,95,68,59,3,52,96,35,18,2,91,3,0,0
SN,AH,sutra,745,95,65,59,3,53,96,36,19,2,91,3,0,0
SN,AH,sutra,746,96,65,58,3,54,97,37,19,2,90,3,0,0
SN,AH,sutra,747,95,63,58,3,55,97,36,20,2,92,3,0,0
SN,AH,sutra,748,94,62,58,3,55,98,36,21,2,92,3,0,0
SN,AH,sutra,749,93,62,58,3,57,97,35,21,2,93,3,0,0
SN,AH,sutra,750,92,63,58,3,56,97,36,21,2,93,3,0,0
SN,AH,sutra,751,90,62,59,3,54,96,36,22,2,95,3,0,0
SN,AH,sutra,752,90,63,59,3,55,97,37,25,2,96,3,0,0
SN,AH,sutra,753,90,61,60,3,55,96,37,25,1,97,3,0,0
SN,AH,sutra,754,93,60,59,3,57,96,38,25,2,94,3,0,0
SN,AH,sutra,755,93,59,60,3,55,96,39,25,2,93,3,0,0
SN,AH,sutra,756,92,60,61,3,54,97,39,25,2,93,2,0,0
SN,AH,sutra,757,88,59,62,3,54,96,38,23,2,91,2,0,0
SN,AH,sutra,758,88,59,62,3,55,95,38,24,2,90,2,0,0
SN,AH,sutra,759,87,60,62,3,55,95,38,24,2,90,2,0,0
SN,AH,sutra,760,89,62,62,3,56,98,43,25,2,92,2,0,0
SN,AH,sutra,761,86,64,63,3,55,98,43,24,2,92,2,0,0
SN,AH,sutra,762,88,66,63,3,56,99,44,24,2,93,2,0,0
SN,AH,sutra,763,87,66,63,3,55,94,43,25,2,95,2,0,0
SN,AH,sutra,764,88,65,63,3,55,94,43,25,2,95,2,0,0
SN,AH,sutra,765,87,64,63,3,55,95,43,26,2,95,2,0,0
SN,AH,sutra,766,87,64,63,3,55,93,44,26,2,96,2,0,0
SN,AH,sutra,767,86,62,64,3,54,92,46,26,2,96,2,0,0
SN,AH,sutra,768,85,62,64,3,54,94,46,26,2,95,2,0,0
SN,AH,sutra,769,85,62,64,3,54,93,46,27,2,95,2,0,0
SN,AH,sutra,770,84,63,64,3,54,93,46,27,2,95,2,0,0
SN,AH,sutra,771,79,62,65,3,54,91,46,28,2,94,1,0,0
SN,AH,sutra,772,80,61,65,3,53,91,47,28,2,94,1,0,0
SN,AH,sutra,773,78,62,66,3,51,92,47,27,2,94,1,0,0
SN,AH,sutra,774,79,61,66,3,51,92,46,27,2,95,1,0,0
SN,AH,sutra,775,77,58,66,3,51,90,45,27,2,95,1,0,0
SN,AH,sutra,776,78,58,65,3,52,90,45,27,3,95,1,0,0
SN,AH,sutra,777,77,57,66,3,50,90,44,28,3,96,1,0,0
SN,AH,sutra,778,76,57,66,3,51,90,44,28,3,96,1,0,0
SN,AH,sutra,779,77,56,66,3,51,90,44,28,3,96,1,0,0
SN,AH,sutra,780,77,55,66,3,51,89,44,30,3,96,1,0,0
SN,AH,sutra,781,77,54,66,3,50,91,44,29,3,97,1,0,0
SN,AH,sutra,782,80,56,65,3,50,91,43,29,3,96,1,0,0
SN,AH,sutra,783,78,53,65,3,50,90,42,29,3,95,1,0,0
SN,AH,sutra,784,76,54,65,3,52,91,42,28,3,94,1,0,0
SN,AH,sutra,785,74,52,66,3,50,91,43,28,3,96,1,0,0
SN,AH,sutra,786,76,53,65,3,51,91,42,29,3,95,1,0,0
SN,AH,sutra,787,75,53,64,3,52,92,42,28,3,95,2,0,0
SN,AH,sutra,788,78,54,64,3,53,91,42,28,3,94,1,0,0
SN,AH,sutra,789,77,55,64,3,51,90,43,28,2,94,2,0,0
SN,AH,sutra,790,76,56,64,3,50,90,44,28,2,94,2,0,0
SN,AH,sutra,791,77,56,64,3,50,90,43,28,2,94,2,0,0
SN,AH,sutra,792,79,56,63,3,52,89,42,29,2,94,2,0,0
SN,AH,sutra,793,79,56,63,3,51,90,42,29,2,94,2,0,0
SN,AH,sutra,794,79,57,62,3,52,91,42,30,2,93,2,0,0
SN,AH,sutra,795,79,55,62,3,54,90,42,31,2,93,2,0,0
SN,AH,sutra,796,80,54,62,3,54,89,42,31,2,94,2,0,0
SN,AH,sutra,797,78,54,63,2,53,87,42,30,2,95,2,0,0
SN,AH,sutra,798,79,54,63,2,52,88,41,30,2,95,2,0,0
SN,AH,sutra,799,79,53,64,1,51,85,41,30,2,95,2,0,0
SN,AH,sutra,800,79,52,63,1,52,86,41,33,2,94,2,0,0
SN,AH,sutra,801,79,53,63,1,52,86,41,33,2,93,2,0,0
SN,AH,sutra,802,78,53,63,1,52,87,42,33,2,92,2,0,0
SN,AH,sutra,803,79,54,63,1,53,85,42,32,2,92,2,0,0
SN,AH,sutra,804,78,54,62,1,54,85,43,34,2,92,2,0,0
SN,AH,sutra,805,79,51,62,0,54,84,42,33,2,92,3,0,0
SN,AH,sutra,806,78,52,61,0,57,84,42,34,2,91,3,0,0
SN,AH,sutra,807,78,52,60,0,58,83,42,33,2,92,4,0,0
SN,AH,sutra,808,76,53,60,0,58,83,43,32,2,93,4,0,0
SN,AH,sutra,809,77,52,60,0,59,85,42,32,2,91,4,0,0
SN,AH,sutra,810,77,52,60,0,60,84,42,33,2,90,4,0,0
SN,AH,sutra,811,78,51,60,0,59,86,42,32,2,90,4,0,0
SN,AH,sutra,812,78,52,60,0,59,87,41,32,2,89,4,0,0
SN,AH,sutra,813,76,52,60,0,58,90,41,32,2,89,4,0,0
SN,AH,sutra,814,74,54,60,0,58,91,40,33,2,88,4,0,0
SN,AH,sutra,815,74,54,60,0,58,92,39,33,2,88,4,0,0
SN,AH,sutra,816,75,55,59,0,59,91,38,36,2,87,4,0,0
SN,AH,sutra,817,76,54,59,0,59,92,37,36,2,87,4,0,0
SN,AH,sutra,818,76,55,59,0,58,91,38,36,2,87,4,0,0
SN,AH,sutra,819,75,53,59,0,58,91,38,38,2,88,4,0,0
SN,AH,sutra,820,75,55,59,0,57,92,37,37,2,88,4,0,0
SN,AH,sutra,821,74,54,60,0,55,90,36,36,2,88,4,0,0
SN,AH,sutra,822,75,54,60,0,55,92,36,35,2,86,4,0,0
SN,AH,sutra,823,76,54,60,0,55,93,35,34,2,86,4,0,0
SN,AH,sutra,824,77,54,59,0,55,94,35,36,2,85,4,0,0
SN,AH,sutra,825,79,53,59,0,56,95,34,35,2,84,4,0,0
SN,AH,sutra,826,78,53,59,0,55,97,35,34,2,84,4,0,0
SN,AH,sutra,827,76,53,59,0,54,96,34,31,2,84,4,0,0
SN,AH,sutra,828,74,53,59,0,53,96,35,32,2,85,4,0,0
SN,AH,sutra,829,72,52,60,0,51,99,34,32,1,86,4,0,0
SN,AH,sutra,830,72,52,60,0,51,100,33,32,1,86,4,0,0
SN,AH,sutra,831,73,51,60,0,52,100,33,32,1,85,4,0,0
SN,AH,sutra,832,73,50,60,0,52,101,34,32,1,84,4,0,0
SN,AH,sutra,833,75,50,60,0,51,100,34,32,1,84,4,0,0
SN,AH,sutra,834,78,49,59,0,52,98,34,34,1,84,4,0,0
SN,AH,sutra,835,74,48,59,0,50,96,29,33,1,83,4,0,0
SN,AH,sutra,836,75,47,59,0,50,96,29,33,1,83,4,0,0
SN,AH,sutra,837,72,46,59,0,49,95,28,33,1,82,4,0,0
SN,AH,sutra,838,73,47,59,0,49,96,28,32,1,80,4,0,0
SN,AH,sutra,839,71,47,59,0,50,96,27,33,1,81,4,0,0
SN,AH,sutra,840,74,47,58,0,52,98,29,32,2,83,4,0,0
SN,AH,sutra,841,74,47,58,0,53,97,29,32,2,83,4,0,0
SN,AH,sutra,842,75,50,57,1,53,98,28,32,2,84,4,0,0
SN,AH,sutra,843,75,48,57,1,53,97,29,33,2,85,4,0,0
SN,AH,sutra,844,77,48,56,1,56,97,31,33,3,84,4,0,0
SN,AH,sutra,845,79,48,55,1,55,97,31,34,4,85,5,0,0
SN,AH,sutra,846,79,47,54,1,56,99,31,34,7,85,5,0,0
SN,AH,sutra,847,78,46,53,1,60,100,30,34,11,84,5,0,0
SN,AH,sutra,848,78,45,53,1,60,102,30,34,11,84,5,0,0
SN,AH,sutra,849,78,45,52,1,59,102,30,35,11,84,6,0,0
SN,AH,sutra,850,78,46,52,1,59,102,30,34,11,84,6,0,0
SN,AH,sutra,851,76,47,52,1,58,102,30,34,10,84,7,0,0
SN,AH,sutra,852,78,47,51,1,61,100,30,34,11,83,7,0,0
SN,AH,sutra,853,79,46,51,1,61,100,30,34,11,83,7,0,0
SN,AH,sutra,854,79,45,51,1,62,99,31,34,11,83,7,0,0
SN,AH,sutra,855,80,46,51,1,63,98,31,32,11,83,7,0,0
SN,AH,sutra,856,81,48,50,1,65,99,30,32,11,81,7,0,0
SN,AH,sutra,857,78,48,51,1,67,96,30,32,11,82,7,0,0
SN,AH,sutra,858,78,49,51,1,67,94,31,32,11,82,7,0,0
SN,AH,sutra,859,78,49,51,1,65,95,30,32,11,84,7,0,0
SN,AH,sutra,860,78,50,51,1,65,95,29,32,11,84,7,0,0
SN,AH,sutra,861,76,48,52,1,64,95,30,32,11,85,7,0,0
SN,AH,sutra,862,77,48,53,1,63,94,30,32,11,86,6,0,0
SN,AH,sutra,863,77,47,54,1,62,93,29,32,11,87,6,0,0
SN,AH,sutra,864,77,46,55,1,62,93,28,32,11,89,5,0,0
SN,AH,sutra,865,76,45,55,1,64,93,27,33,11,89,5,0,0
SN,AH,sutra,866,77,45,55,1,64,92,27,33,11,89,5,0,0
SN,AH,sutra,867,77,46,56,1,63,91,27,32,11,88,5,0,0
SN,AH,sutra,868,77,46,56,1,63,90,28,32,11,88,5,0,0
SN,AH,sutra,869,76,45,57,1,62,91,28,31,11,88,5,0,0
SN,AH,sutra,870,77,46,56,1,64,92,28,30,11,87,5,0,0
SN,AH,sutra,871,77,46,56,1,64,93,28,30,11,86,5,0,0
SN,AH,sutra,872,79,45,56,1,65,91,28,30,11,86,5,0,0
SN,AH,sutra,873,79,44,56,1,65,90,29,30,11,87,5,0,0
SN,AH,sutra,874,80,44,56,1,64,90,28,30,11,88,5,0,0
SN,AH,sutra,875,80,45,57,1,63,89,28,27,11,89,5,0,0
SN,AH,sutra,876,78,45,57,1,64,89,29,28,11,88,5,0,0
SN,AH,sutra,877,77,45,57,1,64,90,28,29,11,88,5,0,0
SN,AH,sutra,878,76,44,57,1,64,90,29,30,11,88,5,0,0
SN,AH,sutra,879,77,43,58,1,63,90,28,29,11,88,5,0,0
SN,AH,sutra,880,78,44,58,1,65,88,29,29,11,88,4,0,0
SN,AH,sutra,881,78,42,59,1,64,88,29,28,11,89,4,0,0
SN,AH,sutra,882,76,42,60,1,64,90,30,28,11,88,3,0,0
SN,AH,sutra,883,79,42,60,1,64,89,29,28,11,87,3,0,0
SN,AH,sutra,884,78,44,60,1,63,89,30,28,11,86,3,0,0
SN,AH,sutra,885,80,42,60,1,62,91,30,27,11,86,3,0,0
SN,AH,sutra,886,79,42,60,1,63,90,30,27,11,87,3,0,0
SN,AH,sutra,887,78,43,60,1,63,90,30,27,11,87,3,0,0
SN,AH,sutra,888,78,44,59,1,66,89,30,28,11,86,3,0,0
SN,AH,sutra,889,78,43,59,1,66,89,31,27,11,87,3,0,0
SN,AH,sutra,890,76,43,59,1,67,88,33,27,11,87,3,0,0
SN,AH,sutra,891,76,43,60,1,66,88,33,24,11,88,3,0,0
SN,AH,sutra,892,78,44,59,1,67,87,33,24,11,88,3,0,0
SN,AH,sutra,893,79,43,59,1,67,88,32,24,11,88,3,0,0
SN,AH,sutra,894,79,43,59,1,68,88,32,23,11,88,3,0,0
SN,AH,sutra,895,80,43,59,1,68,87,32,23,11,88,3,0,0
SN,AH,sutra,896,81,44,59,1,68,89,32,23,11,89,3,0,0
SN,AH,sutra,897,82,44,59,1,69,87,32,23,11,89,3,0,0
SN,AH,sutra,898,85,44,58,2,69,88,32,24,11,89,3,0,0
SN,AH,sutra,899,84,44,59,2,67,89,33,22,11,89,3,0,0
SN,AH,sutra,900,82,44,59,2,66,90,34,23,11,89,3,0,0
SN,AH,sutra,901,82,46,59,2,66,90,33,23,11,88,3,0,0
SN,AH,sutra,902,84,46,58,2,69,90,33,23,11,86,3,0,0
SN,AH,sutra,903,83,47,58,2,70,91,33,22,11,85,3,0,0
SN,AH,sutra,904,85,47,57,2,72,89,33,23,11,85,3,0,0
SN,AH,sutra,905,85,48,57,2,72,87,34,23,11,85,3,0,0
SN,AH,sutra,906,86,48,56,2,72,88,35,24,11,84,3,0,0
SN,AH,sutra,907,87,48,56,2,70,89,34,24,11,85,3,0,0
SN,AH,sutra,908,86,49,55,2,71,91,36,24,11,83,3,0,0
SN,AH,sutra,909,83,50,56,2,71,92,36,22,11,83,3,0,0
SN,AH,sutra,910,85,50,55,2,71,94,37,21,11,82,3,0,0
SN,AH,sutra,911,84,49,55,2,71,95,37,21,11,83,3,0,0
SN,AH,sutra,912,85,48,54,2,71,93,37,22,11,84,4,0,0
SN,AH,sutra,913,84,48,53,2,71,93,37,22,11,85,5,0,0
SN,AH,sutra,914,86,49,53,2,70,93,38,21,11,83,5,0,0
SN,AH,sutra,915,84,48,54,2,68,91,36,22,10,81,5,0,0
SN,AH,sutra,916,85,48,53,3,68,94,36,23,10,81,5,0,0
SN,AH,sutra,917,84,45,54,2,68,94,36,23,10,80,5,0,0
SN,AH,sutra,918,85,45,54,2,68,96,35,22,10,79,5,0,0
SN,AH,sutra,919,82,46,55,2,65,97,33,22,9,79,5,0,0
SN,AH,sutra,920,80,45,56,2,65,97,34,22,8,78,4,0,0
SN,AH,sutra,921,81,45,57,2,62,97,34,21,5,79,4,0,0
SN,AH,sutra,922,83,46,58,2,59,95,34,21,1,80,4,0,0
SN,AH,sutra,923,83,47,58,2,59,91,35,21,1,81,4,0,0
SN,AH,sutra,924,82,47,59,2,59,92,35,20,1,82,3,0,0
SN,AH,sutra,925,82,47,59,2,58,92,35,20,1,83,3,0,0
SN,AH,sutra,926,84,45,60,2,58,91,36,20,1,83,2,0,0
SN,AH,sutra,927,83,46,61,2,54,92,36,20,0,84,2,0,0
SN,AH,sutra,928,82,46,61,2,54,91,37,20,0,85,2,0,0
SN,AH,sutra,929,82,46,61,2,53,90,38,21,0,85,2,0,0
SN,AH,sutra,930,83,45,60,2,55,90,38,22,1,84,2,0,0
SN,AH,sutra,931,83,43,61,2,54,87,38,23,1,86,2,0,0
SN,AH,sutra,932,84,41,60,2,55,87,40,24,2,85,2,0,0
SN,AH,sutra,933,84,40,60,2,54,88,40,24,2,86,2,0,0
SN,AH,sutra,934,84,41,60,2,54,87,41,24,2,85,2,0,0
SN,AH,sutra,935,84,40,60,2,54,87,42,24,2,85,2,0,0
SN,AH,sutra,936,83,41,59,2,54,86,43,23,2,86,3,0,0
SN,AH,sutra,937,84,43,59,2,54,85,42,23,2,85,3,0,0
SN,AH,sutra,938,83,43,59,2,55,84,42,23,2,86,3,0,0
SN,AH,sutra,939,83,42,59,2,56,85,42,23,2,85,3,0,0
SN,AH,sutra,940,84,42,59,2,54,85,43,23,2,85,3,0,0
SN,AH,sutra,941,82,42,59,2,53,88,43,23,2,85,3,0,0
SN,AH,sutra,942,81,43,59,2,52,87,44,23,2,86,3,0,0
SN,AH,sutra,943,81,43,59,2,53,85,44,24,2,86,3,0,0
SN,AH,sutra,944,83,44,58,2,52,84,43,24,2,86,4,0,0
SN,AH,sutra,945,82,43,59,2,50,83,43,25,2,87,4,0,0
SN,AH,sutra,946,83,43,58,2,49,84,44,26,3,86,4,0,0
SN,AH,sutra,947,81,43,58,2,48,87,44,26,3,86,4,0,0
SN,AH,sutra,948,81,43,57,3,48,91,45,26,3,86,4,0,0
SN,AH,sutra,949,80,43,57,3,48,92,45,27,3,85,4,0,0
SN,AH,sutra,950,80,44,56,3,49,92,45,29,3,84,4,0,0
SN,AH,sutra,951,82,43,56,3,49,91,45,28,3,85,4,0,0
SN,AH,sutra,952,83,43,56,3,48,91,46,27,3,85,4,0,0
SN,AH,sutra,953,85,43,55,3,47,91,45,27,3,85,5,0,0
SN,AH,sutra,954,85,44,55,3,47,90,46,26,3,85,5,0,0
SN,AH,sutra,955,84,44,56,3,46,90,45,26,3,85,5,0,0
SN,AH,sutra,956,85,44,56,3,45,90,44,27,3,85,5,0,0
SN,AH,sutra,957,86,45,56,3,44,89,43,28,3,85,5,0,0
SN,AH,sutra,958,84,44,56,3,44,91,43,29,3,85,5,0,0
SN,AH,sutra,959,84,42,56,3,44,89,42,29,3,85,5,0,0
SN,AH,sutra,960,82,43,55,3,45,88,44,29,4,84,5,0,0
SN,AH,sutra,961,82,43,54,3,44,87,43,29,4,82,5,0,0
SN,AH,sutra,962,81,42,53,3,45,87,44,30,5,81,5,0,0
SN,AH,sutra,963,81,41,53,3,42,85,43,29,5,81,5,0,0
SN,AH,sutra,964,81,41,52,3,43,85,44,29,6,79,5,0,0
SN,AH,sutra,965,81,41,52,3,42,84,42,29,6,78,5,0,0
SN,AH,sutra,966,80,41,51,3,43,83,44,29,7,77,5,0,0
SN,AH,sutra,967,77,40,51,3,41,82,44,29,7,76,5,0,0
SN,AH,sutra,968,76,42,51,3,42,84,47,29,8,74,5,0,0
SN,AH,sutra,969,78,42,51,3,42,85,46,28,8,73,5,0,0
SN,AH,sutra,970,78,40,51,3,42,84,46,29,9,74,5,0,0
SN,AH,sutra,971,78,40,51,3,43,83,46,29,9,74,5,0,0
SN,AH,sutra,972,78,43,50,3,43,83,47,29,9,73,5,0,0
SN,AH,sutra,973,76,43,51,2,42,82,47,28,9,73,5,0,0
SN,AH,sutra,974,78,45,50,2,43,82,46,28,9,72,5,0,0
SN,AH,sutra,975,79,47,50,2,43,81,45,27,9,72,5,0,0
SN,AH,sutra,976,79,45,50,2,45,80,46,27,9,72,5,0,0
SN,AH,sutra,977,78,45,51,2,41,80,46,27,9,74,5,0,0
SN,AH,sutra,978,81,45,51,2,40,79,45,27,9,74,5,0,0
SN,AH,sutra,979,79,45,52,2,38,78,47,26,9,75,5,0,0
SN,AH,sutra,980,79,46,51,2,40,79,47,26,9,74,5,0,0
SN,AH,sutra,981,77,46,52,2,39,77,47,26,9,76,5,0,0
SN,AH,sutra,982,77,47,52,2,39,76,47,27,9,75,5,0,0
SN,AH,sutra,983,76,47,53,2,38,75,45,27,10,76,5,0,0
SN,AH,sutra,984,76,46,53,2,37,75,46,28,10,76,5,0,0
SN,AH,sutra,985,75,45,54,2,37,72,45,29,11,77,5,0,0
SN,AH,sutra,986,78,45,53,2,38,71,46,29,12,75,5,0,0
SN,AH,sutra,987,77,46,54,2,39,72,46,28,12,74,4,0,0
SN,AH,sutra,988,77,45,55,2,39,72,47,29,12,73,3,0,0
SN,AH,sutra,989,75,44,55,2,40,72,47,29,12,75,3,0,0
SN,AH,sutra,990,74,44,55,2,42,72,47,28,12,75,3,0,0
SN,AH,sutra,991,74,46,55,1,41,69,46,27,12,74,4,0,0
SN,AH,sutra,992,77,47,54,1,44,68,45,26,12,73,4,0,0
SN,AH,sutra,993,77,48,54,1,45,65,46,26,12,73,4,0,0
SN,AH,sutra,994,79,47,53,2,44,67,48,26,12,74,4,0,0
SN,AH,sutra,995,79,47,53,2,44,69,47,25,12,74,4,0,0
SN,AH,sutra,996,79,48,52,2,44,67,48,25,12,74,5,0,0
SN,AH,sutra,997,78,48,51,2,43,68,49,25,12,74,6,0,0
SN,AH,sutra,998,79,48,50,3,43,70,50,25,13,74,6,0,0
SN,AH,sutra,999,81,47,50,3,43,69,50,25,13,74,6,0,0
SN,AH,sutra,1000,81,46,49,3,43,71,50,25,13,73,7,0,0
SN,AH,sutra,1001,80,47,49,3,43,72,49,25,13,73,7,0,0
SN,AH,sutra,1002,80,47,49,3,43,72,50,24,13,73,7,0,0
SN,AH,sutra,1003,80,47,49,3,43,73,50,24,13,72,7,0,0
SN,AH,sutra,1004,81,47,48,4,45,75,50,23,13,73,7,0,0
SN,AH,sutra,1005,80,48,49,4,42,76,50,22,12,74,7,0,0
SN,AH,sutra,1006,81,48,49,4,41,77,50,21,12,74,7,0,0
SN,AH,sutra,1007,80,49,50,4,39,77,49,20,11,76,7,0,0
SN,AH,sutra,1008,80,50,50,4,40,77,47,21,11,75,7,0,0
SN,AH,sutra,1009,80,50,50,4,40,77,47,21,11,75,7,0,0
SN,AH,sutra,1010,79,51,50,4,41,77,46,21,11,75,7,0,0
SN,AH,sutra,1011,79,51,51,4,43,77,44,22,11,74,6,0,0
SN,AH,sutra,1012,78,50,50,4,43,78,44,22,11,75,7,0,0
SN,AH,sutra,1013,77,51,50,4,43,79,44,22,11,74,7,0,0
SN,AH,sutra,1014,77,51,50,4,43,78,45,22,11,74,7,0,0
SN,AH,sutra,1015,76,51,50,4,44,78,45,21,11,75,7,0,0
SN,AH,sutra,1016,76,51,49,4,44,77,45,21,11,76,8,0,0
SN,AH,sutra,1017,76,50,49,4,45,77,45,21,11,76,8,0,0
SN,AH,sutra,1018,78,51,48,4,45,78,45,20,12,75,8,0,0
SN,AH,sutra,1019,77,51,49,4,45,78,45,20,12,76,7,0,0
SN,AH,sutra,1020,76,52,49,4,43,79,47,19,12,76,7,0,0
SN,AH,sutra,1021,75,52,50,4,43,78,47,18,11,77,7,0,0
SN,AH,sutra,1022,76,52,50,4,45,76,46,18,11,77,7,0,0
SN,AH,sutra,1023,76,53,51,3,45,73,44,18,11,76,7,0,0
SN,AH,sutra,1024,76,54,51,3,45,73,44,17,11,76,7,0,0
SN,AH,sutra,1025,75,52,52,3,44,72,43,15,11,76,7,0,0
SN,AH,sutra,1026,75,52,52,3,43,73,42,16,11,76,7,0,0
SN,AH,sutra,1027,75,53,52,3,43,71,41,16,11,78,7,0,0
SN,AH,sutra,1028,73,54,52,3,43,73,41,15,11,78,7,0,0
SN,AH,sutra,1029,71,54,52,3,44,75,40,15,11,78,7,0,0
SN,AH,sutra,1030,71,53,51,3,44,77,41,16,11,78,7,0,0
SN,AH,sutra,1031,72,52,51,3,43,78,41,16,11,78,7,0,0
SN,AH,sutra,1032,73,51,50,3,45,78,42,15,12,78,7,0,0
SN,AH,sutra,1033,72,53,49,3,45,76,43,14,12,79,8,0,0
SN,AH,sutra,1034,73,53,48,3,46,77,46,15,13,79,8,0,0
SN,AH,sutra,1035,75,54,48,3,45,76,44,15,12,80,9,0,0
SN,AH,sutra,1036,75,54,49,3,46,78,45,15,12,81,9,0,0
SN,AH,sutra,1037,76,53,50,3,46,77,45,15,11,82,9,0,0
SN,AH,sutra,1038,76,56,51,3,47,77,45,15,11,83,9,0,0
SN,AH,sutra,1039,79,55,52,3,47,76,43,15,10,84,9,0,0
SN,AH,sutra,1040,80,55,52,3,49,77,43,15,10,85,9,0,0
SN,AH,sutra,1041,81,54,53,3,48,78,41,16,9,86,9,0,0
SN,AH,sutra,1042,81,54,54,3,48,79,43,17,9,87,9,0,0
SN,AH,sutra,1043,83,52,54,3,48,76,40,17,8,88,9,0,0
SN,AH,sutra,1044,83,52,53,3,50,76,41,18,8,87,9,0,0
SN,AH,sutra,1045,84,52,53,3,51,77,41,17,7,86,9,0,0
SN,AH,sutra,1046,88,51,52,4,51,78,41,17,8,86,9,0,0
SN,AH,sutra,1047,87,49,53,4,49,80,40,17,8,87,9,0,0
SN,AH,sutra,1048,88,50,52,4,51,79,40,17,8,87,9,0,0
SN,AH,sutra,1049,88,47,53,4,51,77,41,17,8,88,9,0,0
SN,AH,sutra,1050,89,45,53,4,52,77,41,17,8,88,9,0,0
SN,AH,sutra,1051,90,45,53,4,50,76,40,18,8,90,9,0,0
SN,AH,sutra,1052,89,46,53,4,50,75,41,18,8,90,9,0,0
SN,AH,sutra,1053,87,47,53,4,50,75,41,18,8,91,9,0,0
SN,AH,sutra,1054,89,47,53,4,50,75,39,18,8,91,9,0,0
SN,AH,sutra,1055,89,45,54,4,48,75,38,19,8,92,9,0,0
SN,AH,sutra,1056,89,45,54,4,49,76,37,18,8,92,9,0,0
SN,AH,sutra,1057,89,46,54,4,50,75,37,17,8,92,9,0,0
SN,AH,sutra,1058,92,47,53,4,52,74,37,16,8,91,9,0,0
SN,AH,sutra,1059,93,47,53,4,52,74,36,15,8,92,9,0,0
SN,AH,sutra,1060,94,47,53,4,53,75,36,14,7,91,9,0,0
SN,AH,sutra,1061,91,47,54,4,51,75,35,15,6,94,9,0,0
SN,AH,sutra,1062,93,46,53,4,53,74,35,16,6,94,9,0,0
SN,AH,sutra,1063,94,47,53,4,53,74,34,15,6,94,9,0,0
SN,AH,sutra,1064,97,47,52,4,52,74,34,17,7,92,9,0,0
SN,AH,sutra,1065,98,47,52,4,51,74,34,17,7,92,9,0,0
SN,AH,sutra,1066,99,45,53,4,51,75,34,17,7,92,8,0,0
SN,AH,sutra,1067,98,44,54,4,47,76,34,17,7,94,8,0,0
SN,AH,sutra,1068,98,45,54,4,46,77,33,17,7,94,8,0,0
SN,AH,sutra,1069,97,45,55,3,46,74,33,16,7,94,8,0,0
SN,AH,sutra,1070,97,47,54,4,48,72,35,16,8,94,8,0,0
SN,AH,sutra,1071,96,47,55,4,48,75,34,16,8,93,7,0,0
SN,AH,sutra,1072,95,47,56,4,49,75,34,16,8,93,6,0,0
SN,AH,sutra,1073,95,46,57,3,49,75,32,16,7,92,6,0,0
SN,AH,sutra,1074,97,46,56,3,50,76,32,17,7,90,6,0,0
SN,AH,sutra,1075,97,46,57,3,51,75,32,17,7,90,5,0,0
SN,AH,sutra,1076,97,45,56,3,51,75,33,17,7,90,6,0,0
SN,AH,sutra,1077,97,46,56,3,51,75,32,17,7,90,6,0,0
SN,AH,sutra,1078,97,48,56,3,50,73,32,18,7,90,6,0,0
SN,AH,sutra,1079,98,49,57,2,48,71,30,18,7,89,6,0,0
SN,AH,sutra,1080,97,50,57,2,49,71,30,18,7,88,6,0,0
SN,AH,sutra,1081,97,50,57,2,49,71,30,19,7,87,6,0,0
SN,AH,sutra,1082,99,52,56,2,49,72,30,19,7,85,6,0,0
SN,AH,sutra,1083,99,52,56,2,48,71,30,19,7,87,6,0,0
SN,AH,sutra,1084,100,50,56,2,50,70,29,20,7,87,6,0,0
SN,AH,sutra,1085,101,50,56,2,49,71,29,20,7,86,6,0,0
SN,AH,sutra,1086,103,51,56,2,47,71,29,19,7,86,6,0,0
SN,AH,sutra,1087,102,50,57,2,48,70,30,20,8,85,5,0,0
SN,AH,sutra,1088,103,50,56,3,48,70,32,21,8,86,5,0,0
SN,AH,sutra,1089,102,53,55,3,47,70,31,21,8,86,6,0,0
SN,AH,sutra,1090,105,54,54,4,48,72,31,21,8,84,6,0,0
SN,AH,sutra,1091,105,55,54,4,49,71,31,21,8,83,6,0,0
SN,AH,sutra,1092,106,54,53,4,50,72,31,22,9,82,6,0,0
SN,AH,sutra,1093,104,54,54,4,49,73,30,22,8,83,6,0,0
SN,AH,sutra,1094,103,53,54,4,50,73,30,23,8,83,6,0,0
SN,AH,sutra,1095,103,52,54,4,52,73,29,23,8,83,6,0,0
SN,AH,sutra,1096,102,54,54,4,52,72,29,23,8,83,6,0,0
