Text_Type,Book,Chapter,Window,LL,GGG,L,GGL,LGL,LG,G,LLL,LGG,GLL,LLG,GLG,GG,GL
SN,AH,uttara,4159,0,79,9,76,82,4,48,4,34,31,36,93,3,1
SN,AH,uttara,4160,0,80,9,76,82,4,48,4,34,31,36,92,3,1
SN,AH,uttara,4161,0,82,9,76,83,4,47,4,37,31,39,90,4,1
SN,AH,uttara,4162,0,83,9,77,84,4,47,4,35,31,39,91,4,1
SN,AH,uttara,4163,0,83,10,78,83,4,46,4,35,33,38,92,4,1
SN,AH,uttara,4164,0,81,10,80,83,4,46,4,35,34,38,93,4,1
SN,AH,uttara,4165,0,81,10,83,84,4,46,4,34,35,38,95,4,1
SN,AH,uttara,4166,0,81,10,83,83,3,46,4,33,35,40,92,5,1
SN,AH,uttara,4167,0,80,10,83,84,3,45,4,33,35,43,91,6,1
SN,AH,uttara,4168,0,78,10,84,84,3,44,4,34,35,46,90,7,1
SN,AH,uttara,4169,0,79,9,85,85,3,45,5,34,38,47,94,7,1
SN,AH,uttara,4170,0,76,9,86,85,2,46,6,34,39,47,93,7,1
SN,AH,uttara,4171,0,77,9,87,86,2,45,7,35,39,48,96,7,1
SN,AH,uttara,4172,0,77,9,89,87,2,45,8,35,39,47,97,7,1
SN,AH,uttara,4173,0,76,9,91,87,2,45,8,35,40,47,97,7,1
SN,AH,uttara,4174,0,76,10,92,87,2,44,8,35,40,46,99,7,1
SN,AH,uttara,4175,0,75,10,92,87,2,44,8,35,40,49,99,7,1
SN,AH,uttara,4176,0,76,10,91,86,2,44,9,34,40,50,101,7,1
SN,AH,uttara,4177,0,75,9,93,84,2,44,10,36,40,50,103,7,1
SN,AH,uttara,4178,0,76,9,93,82,2,44,10,36,40,51,103,7,1
SN,AH,uttara,4179,0,76,9,93,83,2,43,10,36,39,53,106,7,1
SN,AH,uttara,4180,0,77,9,92,84,2,43,10,35,40,52,108,7,1
SN,AH,uttara,4181,0,77,9,92,84,2,43,10,37,40,52,106,7,1
SN,AH,uttara,4182,0,77,9,92,84,2,43,10,37,40,52,106,7,1
SN,AH,uttara,4183,0,79,9,92,85,3,42,11,37,40,52,107,7,1
SN,AH,uttara,4184,0,79,9,92,85,3,42,11,37,40,51,108,7,1
SN,AH,uttara,4185,0,80,9,92,84,3,42,11,37,40,51,110,7,1
SN,AH,uttara,4186,0,78,9,92,85,3,42,11,37,41,51,112,7,1
SN,AH,uttara,4187,0,81,9,92,86,3,41,11,39,42,51,111,7,1
SN,AH,uttara,4188,0,81,9,93,87,3,42,11,38,43,51,108,7,1
SN,AH,uttara,4189,0,85,9,91,87,3,42,11,38,43,50,107,7,1
SN,AH,uttara,4190,0,88,9,89,88,3,43,10,38,41,50,105,7,1
SN,AH,uttara,4191,0,89,9,87,89,3,43,10,38,41,49,106,7,1
SN,AH,uttara,4192,0,91,9,85,90,3,44,9,38,41,47,106,7,1
SN,AH,uttara,4193,0,92,9,84,90,3,44,10,38,41,48,107,6,1
SN,AH,uttara,4194,0,92,9,83,91,3,45,10,38,41,47,108,5,1
SN,AH,uttara,4195,0,94,9,85,91,3,45,10,37,41,46,109,4,1
SN,AH,uttara,4196,0,92,8,85,92,3,46,10,36,41,46,108,4,1
SN,AH,uttara,4197,0,92,8,87,92,3,47,10,38,42,45,111,4,1
SN,AH,uttara,4198,0,89,8,83,94,3,48,10,37,43,43,110,4,1
SN,AH,uttara,4199,0,92,8,82,95,3,49,10,37,42,40,110,4,0
SN,AH,uttara,4200,0,90,8,82,96,2,50,10,37,40,40,111,4,0
SN,AH,uttara,4201,0,88,8,82,96,2,50,10,37,40,40,113,4,0
SN,AH,uttara,4202,0,89,8,80,97,2,51,10,35,40,40,112,4,0
SN,AH,uttara,4203,0,88,8,81,97,2,51,10,35,40,40,112,4,0
SN,AH,uttara,4204,0,89,7,79,97,2,52,10,35,39,40,112,4,0
SN,AH,uttara,4205,0,88,7,78,97,2,51,10,37,38,41,113,4,0
SN,AH,uttara,4206,0,89,6,77,97,2,52,10,37,37,41,112,4,0
SN,AH,uttara,4207,0,90,5,75,96,2,52,10,38,38,42,112,4,0
SN,AH,uttara,4208,0,92,5,75,95,2,53,10,36,36,41,110,4,0
SN,AH,uttara,4209,0,94,5,75,93,2,52,10,39,35,41,109,4,0
SN,AH,uttara,4210,0,95,5,76,92,2,52,10,39,35,39,110,4,0
SN,AH,uttara,4211,0,95,5,75,92,2,52,10,40,35,39,110,4,0
SN,AH,uttara,4212,0,93,5,76,92,2,52,10,40,35,40,110,4,0
SN,AH,uttara,4213,0,93,5,76,91,2,51,10,42,36,41,110,4,0
SN,AH,uttara,4214,0,92,5,77,90,1,52,10,41,35,42,107,4,0
SN,AH,uttara,4215,0,93,4,78,90,1,52,10,43,34,42,107,4,0
SN,AH,uttara,4216,0,93,3,78,91,1,53,10,43,34,43,105,4,0
SN,AH,uttara,4217,0,95,3,79,90,1,52,10,42,34,45,106,4,0
SN,AH,uttara,4218,0,95,3,78,90,1,53,10,42,35,45,103,4,0
SN,AH,uttara,4219,0,94,3,78,93,1,53,10,43,35,44,106,4,0
SN,AH,uttara,4220,0,93,3,77,93,1,54,10,44,36,43,104,4,0
SN,AH,uttara,4221,0,92,3,77,93,1,53,11,46,38,43,105,5,0
SN,AH,uttara,4222,0,90,3,75,91,1,52,11,45,40,42,103,5,1
SN,AH,uttara,4223,0,89,4,77,92,1,51,11,45,40,42,106,5,1
SN,AH,uttara,4224,0,87,5,79,92,1,50,11,45,41,42,107,5,1
SN,AH,uttara,4225,0,86,4,79,92,1,51,12,45,42,44,106,5,1
SN,AH,uttara,4226,0,86,4,79,93,1,51,12,45,42,46,105,5,1
SN,AH,uttara,4227,0,91,4,82,98,1,50,13,48,44,50,107,6,1
SN,AH,uttara,4228,0,92,4,82,98,1,50,13,48,43,50,107,6,1
SN,AH,uttara,4229,0,99,4,90,98,1,50,15,49,44,53,109,7,1
SN,AH,uttara,4230,0,101,4,87,98,1,49,19,52,43,53,107,7,1
SN,AH,uttara,4231,0,102,4,88,100,1,49,20,52,45,53,109,7,1
SN,AH,uttara,4232,0,101,5,89,101,1,48,21,52,47,51,111,7,1
SN,AH,uttara,4233,0,104,5,91,104,1,47,25,52,50,53,118,7,1
SN,AH,uttara,4234,0,103,6,90,103,1,46,25,52,50,52,117,7,1
SN,AH,uttara,4235,1,102,6,89,104,1,45,25,53,50,53,116,7,1
SN,AH,uttara,4236,1,100,6,87,102,1,45,25,50,50,50,116,6,1
SN,AH,uttara,4237,1,99,6,86,102,2,44,25,51,49,52,114,6,1
SN,AH,uttara,4238,1,99,5,84,101,2,44,25,51,47,52,112,6,1
SN,AH,uttara,4239,1,100,5,82,102,3,43,25,51,46,53,110,6,1
SN,AH,uttara,4240,1,100,5,78,98,3,42,25,51,45,53,108,6,1
SN,AH,uttara,4241,1,100,6,79,97,3,42,25,50,45,50,110,5,1
SN,AH,uttara,4242,1,100,7,80,97,3,42,25,49,45,48,110,4,1
SN,AH,uttara,4243,1,100,7,80,96,3,42,27,49,46,46,111,3,1
SN,AH,uttara,4244,1,100,7,80,95,3,42,26,47,42,44,109,3,1
SN,AH,uttara,4245,1,100,7,78,93,3,41,25,49,43,46,108,3,1
SN,AH,uttara,4246,1,99,7,76,93,3,42,24,47,42,46,106,3,1
SN,AH,uttara,4247,1,98,7,75,93,3,42,23,47,41,47,105,3,1
SN,AH,uttara,4248,1,97,7,74,93,3,42,23,48,40,47,105,3,1
SN,AH,uttara,4249,1,98,6,73,93,3,43,23,48,40,47,103,3,1
SN,AH,uttara,4250,1,98,7,74,93,3,42,23,49,39,44,103,3,1
SN,AH,uttara,4251,1,100,7,76,94,3,42,22,50,40,43,104,3,1
SN,AH,uttara,4252,1,101,7,75,95,3,43,21,48,39,43,103,3,1
SN,AH,uttara,4253,1,103,7,76,95,3,43,21,50,39,45,104,3,1
SN,AH,uttara,4254,1,104,7,76,94,3,44,21,50,39,43,101,3,1
SN,AH,uttara,4255,1,105,7,75,93,3,43,21,50,40,43,102,3,1
SN,AH,uttara,4256,1,106,7,74,92,3,43,21,48,41,43,104,3,1
SN,AH,uttara,4257,1,106,8,74,91,3,42,21,48,41,44,104,3,1
SN,AH,uttara,4258,1,103,8,75,90,2,43,20,48,41,45,102,3,1
SN,AH,uttara,4259,1,105,8,77,90,3,42,20,49,41,47,100,3,1
SN,AH,uttara,4260,1,106,8,76,90,3,42,20,49,41,47,98,3,1
SN,AH,uttara,4261,1,107,8,77,88,3,41,20,51,40,48,97,3,1
SN,AH,uttara,4262,1,106,8,75,88,3,42,20,50,39,48,96,3,1
SN,AH,uttara,4263,1,106,8,74,87,3,41,20,52,40,48,96,3,1
SN,AH,uttara,4264,1,103,8,75,87,3,41,20,52,40,49,97,3,1
SN,AH,uttara,4265,1,101,8,76,86,3,41,20,52,40,50,98,3,1
SN,AH,uttara,4266,1,100,8,75,85,3,41,20,54,40,50,99,3,1
SN,AH,uttara,4267,1,99,8,78,85,3,41,20,53,40,50,98,3,1
SN,AH,uttara,4268,1,98,8,78,85,3,42,18,52,40,49,95,3,1
SN,AH,uttara,4269,1,99,8,78,84,3,41,19,56,41,50,94,3,1
SN,AH,uttara,4270,1,97,8,78,85,3,42,18,56,41,51,92,3,1
SN,AH,uttara,4271,1,100,8,77,84,4,41,18,58,41,53,92,3,1
SN,AH,uttara,4272,1,99,8,76,86,4,41,18,55,41,52,88,3,1
SN,AH,uttara,4273,1,99,8,76,84,4,40,19,56,42,52,90,3,1
SN,AH,uttara,4274,1,96,8,76,83,4,40,19,56,42,52,89,3,1
SN,AH,uttara,4275,1,97,8,74,84,4,40,19,57,43,51,88,3,1
SN,AH,uttara,4276,1,98,8,73,85,4,40,19,57,43,52,86,3,1
SN,AH,uttara,4277,1,99,8,73,84,4,39,19,59,44,51,87,3,1
SN,AH,uttara,4278,1,99,8,71,85,4,39,19,59,44,51,88,3,1
SN,AH,uttara,4279,1,98,8,72,85,4,38,20,60,44,51,89,3,1
SN,AH,uttara,4280,1,97,8,71,86,4,39,20,58,45,51,88,3,1
SN,AH,uttara,4281,1,96,8,71,87,5,38,20,59,47,53,88,3,1
SN,AH,uttara,4282,1,95,8,71,88,5,39,20,59,45,52,88,3,1
SN,AH,uttara,4283,1,93,8,71,88,5,39,20,59,45,52,90,3,1
SN,AH,uttara,4284,1,92,8,71,89,5,40,20,56,45,53,89,3,1
SN,AH,uttara,4285,1,91,9,72,89,5,39,20,58,45,53,87,3,1
SN,AH,uttara,4286,1,89,9,72,88,5,39,20,57,45,53,86,3,1
SN,AH,uttara,4287,1,91,9,73,87,5,38,20,59,45,53,88,3,1
SN,AH,uttara,4288,1,92,9,75,87,5,39,20,56,44,52,87,3,1
SN,AH,uttara,4289,1,92,9,73,87,5,39,20,56,45,51,89,3,1
SN,AH,uttara,4290,1,93,9,72,87,5,40,20,53,45,51,89,3,1
SN,AH,uttara,4291,1,93,9,73,86,5,40,20,53,46,50,91,3,1
SN,AH,uttara,4292,1,92,9,73,87,5,41,20,53,46,48,91,3,1
SN,AH,uttara,4293,1,92,10,75,88,5,40,20,51,46,48,92,3,1
SN,AH,uttara,4294,1,91,11,77,85,5,39,20,50,45,48,93,3,1
SN,AH,uttara,4295,1,90,11,78,86,5,38,20,51,46,49,95,3,1
SN,AH,uttara,4296,1,90,11,81,84,5,39,19,49,45,49,95,2,1
SN,AH,uttara,4297,1,91,12,85,85,5,39,19,52,44,49,100,2,0
SN,AH,uttara,4298,1,92,12,85,84,5,39,19,51,44,48,99,2,0
SN,AH,uttara,4299,1,93,11,83,83,5,39,23,55,43,48,97,2,0
SN,AH,uttara,4300,1,95,11,83,82,5,38,25,58,42,47,96,2,0
SN,AH,uttara,4301,1,96,11,85,81,5,38,27,60,42,45,97,2,0
SN,AH,uttara,4302,1,91,11,85,77,5,39,26,57,41,41,97,1,0
SN,AH,uttara,4303,1,89,11,85,78,5,39,26,57,42,41,97,1,0
SN,AH,uttara,4304,1,83,11,79,79,5,40,24,56,42,38,97,0,0
SN,AH,uttara,4305,1,81,11,80,80,5,41,20,53,42,38,99,0,0
SN,AH,uttara,4306,1,80,11,79,80,5,41,19,53,42,38,98,0,0
SN,AH,uttara,4307,1,80,10,79,80,5,41,18,54,41,40,98,0,0
SN,AH,uttara,4308,1,78,11,77,76,5,41,15,53,38,39,92,0,0
SN,AH,uttara,4309,1,81,10,79,78,6,41,17,54,40,42,93,0,0
SN,AH,uttara,4310,0,82,10,80,76,6,42,17,53,40,43,93,0,0
SN,AH,uttara,4311,0,84,10,82,77,6,42,17,53,41,44,94,0,0
SN,AH,uttara,4312,0,85,10,83,77,5,43,17,52,41,43,94,0,0
SN,AH,uttara,4313,0,85,10,85,78,5,44,17,52,41,44,95,0,0
SN,AH,uttara,4314,0,85,10,86,78,4,45,17,52,41,43,95,0,0
SN,AH,uttara,4315,0,85,10,87,79,4,45,18,55,41,44,96,0,0
SN,AH,uttara,4316,0,87,9,85,80,4,46,18,55,41,44,95,0,0
SN,AH,uttara,4317,0,87,8,84,80,4,47,18,55,41,43,97,0,0
SN,AH,uttara,4318,0,87,8,84,81,4,48,16,54,40,43,97,0,0
SN,AH,uttara,4319,0,88,8,85,84,4,48,16,54,41,45,97,0,0
SN,AH,uttara,4320,0,87,8,87,85,4,49,16,52,39,44,97,0,0
SN,AH,uttara,4321,0,87,8,87,84,4,49,16,53,39,43,98,0,0
SN,AH,uttara,4322,0,89,8,87,83,4,49,16,53,39,42,98,0,0
SN,AH,uttara,4323,0,90,8,87,82,4,48,16,54,40,42,99,0,0
SN,AH,uttara,4324,0,89,8,88,81,4,48,16,54,40,42,100,0,0
SN,AH,uttara,4325,0,89,7,89,83,4,49,16,55,40,42,104,0,0
SN,AH,uttara,4326,0,86,7,87,82,4,49,16,55,39,42,103,0,0
SN,AH,uttara,4327,0,85,7,86,81,4,48,16,55,41,43,106,0,0
SN,AH,uttara,4328,0,80,8,87,82,4,47,16,53,41,40,106,0,0
SN,AH,uttara,4329,0,79,8,87,83,4,47,16,52,41,41,106,0,0
SN,AH,uttara,4330,0,78,8,87,83,4,48,16,53,40,41,104,0,0
SN,AH,uttara,4331,0,81,9,88,84,4,47,16,54,40,43,104,0,0
SN,AH,uttara,4332,0,81,8,89,84,4,48,16,55,40,42,103,0,0
SN,AH,uttara,4333,0,81,8,88,84,4,48,16,56,40,41,104,0,0
SN,AH,uttara,4334,0,79,8,87,85,3,49,16,55,40,39,104,0,0
SN,AH,uttara,4335,0,78,8,87,84,3,49,16,56,39,39,106,0,0
SN,AH,uttara,4336,0,76,8,87,86,3,50,16,54,40,38,105,0,0
SN,AH,uttara,4337,0,76,8,90,90,3,49,18,55,42,39,111,0,0
SN,AH,uttara,4338,0,77,8,90,92,3,50,18,53,40,39,109,0,0
SN,AH,uttara,4339,0,77,8,89,92,3,49,18,55,41,40,111,0,0
SN,AH,uttara,4340,0,77,8,90,94,3,49,18,55,42,39,110,0,0
SN,AH,uttara,4341,0,79,8,94,95,4,48,18,54,44,40,108,0,0
SN,AH,uttara,4342,0,80,8,92,95,4,48,18,54,44,40,109,0,0
SN,AH,uttara,4343,0,80,8,95,96,5,47,19,54,44,41,113,0,0
SN,AH,uttara,4344,0,77,8,95,97,5,48,18,51,44,41,113,0,0
SN,AH,uttara,4345,0,78,8,95,98,5,48,19,52,45,41,116,0,0
SN,AH,uttara,4346,0,75,8,95,100,4,49,19,51,45,39,115,0,0
SN,AH,uttara,4347,0,75,8,96,99,4,49,19,52,44,39,115,0,0
SN,AH,uttara,4348,0,75,9,98,98,4,49,18,53,42,39,113,0,0
SN,AH,uttara,4349,0,75,9,100,99,4,49,18,54,43,39,113,0,0
SN,AH,uttara,4350,0,75,9,100,98,4,49,18,53,42,40,115,0,0
SN,AH,uttara,4351,0,75,9,101,96,4,48,18,53,42,39,117,1,0
SN,AH,uttara,4352,0,73,9,101,96,4,49,19,52,42,40,116,1,0
SN,AH,uttara,4353,0,73,9,101,94,4,49,19,53,43,41,116,1,0
SN,AH,uttara,4354,0,74,9,101,93,4,50,19,53,43,41,113,1,0
SN,AH,uttara,4355,0,75,9,102,91,4,49,21,54,42,40,113,2,0
SN,AH,uttara,4356,0,77,9,101,89,3,49,21,53,40,39,113,2,0
SN,AH,uttara,4357,0,80,9,100,89,3,48,21,52,41,40,111,2,0
SN,AH,uttara,4358,0,82,9,99,88,3,47,21,52,41,40,110,2,1
SN,AH,uttara,4359,0,81,9,98,88,3,47,21,53,42,39,111,2,1
SN,AH,uttara,4360,0,81,8,97,88,3,48,21,53,43,39,111,2,1
SN,AH,uttara,4361,0,81,8,97,88,3,47,21,55,46,41,112,2,1
SN,AH,uttara,4362,0,81,8,95,89,3,48,21,52,46,40,111,2,1
SN,AH,uttara,4363,0,81,8,95,89,3,48,21,55,47,40,115,2,1
SN,AH,uttara,4364,0,80,9,96,91,3,47,21,56,46,40,113,2,1
SN,AH,uttara,4365,0,79,9,98,91,3,47,21,56,46,40,112,2,1
SN,AH,uttara,4366,0,79,9,97,91,3,47,21,56,45,40,112,2,1
SN,AH,uttara,4367,0,78,9,97,91,3,47,21,56,44,40,112,2,1
SN,AH,uttara,4368,0,80,8,95,91,3,48,21,56,43,40,111,2,1
SN,AH,uttara,4369,0,83,7,93,91,3,49,21,56,43,40,108,2,1
SN,AH,uttara,4370,0,83,7,92,91,3,50,21,54,42,39,107,2,1
SN,AH,uttara,4371,0,84,8,89,93,3,49,21,54,42,39,107,2,1
SN,AH,uttara,4372,0,83,8,87,92,3,49,21,51,42,39,103,2,1
SN,AH,uttara,4373,0,83,7,87,93,4,49,21,52,42,42,103,2,1
SN,AH,uttara,4374,0,82,7,87,96,4,50,17,48,42,42,104,2,1
SN,AH,uttara,4375,0,82,7,90,99,4,51,14,45,43,42,106,2,1
SN,AH,uttara,4376,0,81,7,88,100,4,51,12,44,42,42,105,2,1
SN,AH,uttara,4377,0,82,7,87,100,4,51,12,44,41,42,104,2,1
SN,AH,uttara,4378,0,82,7,86,101,4,51,12,45,40,42,102,2,1
SN,AH,uttara,4379,0,82,7,84,103,4,51,12,45,39,43,100,2,1
SN,AH,uttara,4380,0,83,7,84,103,4,51,12,45,39,43,99,2,1
SN,AH,uttara,4381,0,83,8,85,103,4,50,12,45,39,43,100,2,1
SN,AH,uttara,4382,0,82,8,86,103,4,51,12,44,39,41,100,2,1
SN,AH,uttara,4383,0,81,7,89,105,4,52,11,46,42,41,103,2,1
SN,AH,uttara,4384,0,79,7,88,104,3,53,9,46,41,38,104,2,1
SN,AH,uttara,4385,0,79,7,88,107,3,52,9,47,42,36,107,2,1
SN,AH,uttara,4386,0,77,7,88,108,3,53,9,47,41,35,109,2,1
SN,AH,uttara,4387,0,79,7,92,107,3,52,9,49,41,35,111,3,1
SN,AH,uttara,4388,0,79,7,92,108,3,52,9,49,42,34,112,3,1
SN,AH,uttara,4389,0,79,7,97,108,3,51,9,53,44,36,116,3,1
SN,AH,uttara,4390,0,80,8,97,109,3,51,8,50,45,35,117,3,1
SN,AH,uttara,4391,0,78,8,98,109,3,50,8,51,45,38,116,4,1
SN,AH,uttara,4392,0,78,8,99,108,3,49,8,52,45,41,114,5,1
SN,AH,uttara,4393,0,80,9,98,107,3,48,8,54,48,45,115,5,1
SN,AH,uttara,4394,0,79,10,96,104,3,47,9,54,48,45,114,5,1
SN,AH,uttara,4395,0,79,10,96,106,3,46,10,55,49,48,115,6,1
SN,AH,uttara,4396,0,79,10,98,106,3,46,10,54,50,48,115,6,1
SN,AH,uttara,4397,0,77,10,100,106,3,46,10,54,51,48,116,6,1
SN,AH,uttara,4398,0,76,10,102,107,3,47,10,52,50,48,116,6,1
SN,AH,uttara,4399,0,78,10,100,109,3,47,10,52,50,48,116,6,1
SN,AH,uttara,4400,0,78,10,100,107,3,47,10,50,51,48,113,6,1
SN,AH,uttara,4401,0,78,10,103,107,3,47,10,49,52,47,113,6,1
SN,AH,uttara,4402,0,79,10,103,109,3,48,10,49,51,46,111,6,1
SN,AH,uttara,4403,0,80,9,103,111,3,48,10,51,52,47,113,7,1
SN,AH,uttara,4404,0,79,9,106,109,3,48,10,52,52,46,115,7,1
SN,AH,uttara,4405,0,79,9,107,110,3,47,10,53,52,47,117,7,1
SN,AH,uttara,4406,0,75,8,108,110,3,48,10,52,52,45,117,7,1
SN,AH,uttara,4407,0,75,8,111,112,3,47,10,53,53,46,118,8,1
SN,AH,uttara,4408,0,75,9,114,112,3,46,10,52,53,46,118,8,1
SN,AH,uttara,4409,0,75,9,113,112,3,46,10,52,54,46,120,8,1
SN,AH,uttara,4410,0,74,9,116,112,3,46,10,51,55,46,120,8,1
SN,AH,uttara,4411,0,75,9,115,111,3,46,10,51,56,46,122,8,1
SN,AH,uttara,4412,0,73,10,115,107,3,46,8,49,54,44,119,8,1
SN,AH,uttara,4413,0,72,10,116,107,3,45,8,50,55,45,122,8,1
SN,AH,uttara,4414,0,73,10,116,108,3,46,8,48,55,43,121,8,1
SN,AH,uttara,4415,0,73,10,116,107,3,46,8,48,54,43,123,8,1
SN,AH,uttara,4416,0,72,10,114,106,2,47,8,47,53,42,125,8,1
SN,AH,uttara,4417,0,72,10,117,106,3,46,8,47,54,43,127,8,1
SN,AH,uttara,4418,0,72,10,115,106,2,47,7,48,54,43,124,8,1
SN,AH,uttara,4419,0,75,10,119,109,2,46,7,50,54,45,125,8,2
SN,AH,uttara,4420,0,74,11,118,109,2,45,6,49,54,44,124,8,2
SN,AH,uttara,4421,0,79,11,119,107,2,44,6,51,54,43,125,8,2
SN,AH,uttara,4422,0,83,11,119,105,2,44,6,50,54,43,126,8,2
SN,AH,uttara,4423,0,87,10,119,104,2,45,9,50,55,43,131,8,2
SN,AH,uttara,4424,0,89,10,117,104,2,44,13,52,54,43,131,8,2
SN,AH,uttara,4425,0,89,10,119,104,2,44,13,52,54,44,129,8,2
SN,AH,uttara,4426,0,88,11,117,104,2,44,13,52,54,44,127,7,2
SN,AH,uttara,4427,0,90,11,118,105,3,43,13,52,54,45,128,7,2
SN,AH,uttara,4428,0,89,11,118,105,3,42,13,51,53,44,126,7,2
SN,AH,uttara,4429,0,91,11,122,108,3,42,13,53,55,48,129,7,2
SN,AH,uttara,4430,0,90,11,121,108,3,42,11,52,55,48,128,6,2
SN,AH,uttara,4431,0,90,11,123,109,4,42,12,53,56,49,128,6,2
SN,AH,uttara,4432,0,87,11,123,108,4,42,12,53,55,48,128,6,2
SN,AH,uttara,4433,0,88,11,124,108,4,43,12,56,55,48,127,6,1
SN,AH,uttara,4434,0,92,11,123,107,4,42,12,59,54,48,126,6,1
SN,AH,uttara,4435,0,96,11,122,111,4,42,12,60,54,48,129,6,1
SN,AH,uttara,4436,0,96,11,122,111,4,42,14,58,55,46,130,6,1
SN,AH,uttara,4437,0,95,11,122,110,4,41,17,61,60,46,131,6,1
SN,AH,uttara,4438,0,93,12,120,109,4,40,17,58,59,46,127,6,1
SN,AH,uttara,4439,0,94,11,119,106,4,40,18,60,60,46,128,6,1
SN,AH,uttara,4440,0,93,11,117,105,4,39,18,60,60,46,127,6,1
SN,AH,uttara,4441,0,94,11,116,104,4,38,20,66,62,46,127,6,1
SN,AH,uttara,4442,0,94,11,114,103,4,37,20,66,62,46,125,6,1
SN,AH,uttara,4443,0,93,11,114,102,4,36,22,72,63,46,127,6,1
SN,AH,uttara,4444,0,90,11,114,101,4,35,22,72,63,46,126,6,1
SN,AH,uttara,4445,0,92,12,113,101,4,34,22,72,62,46,126,6,1
SN,AH,uttara,4446,0,92,11,113,100,4,35,22,73,61,47,124,6,1
SN,AH,uttara,4447,0,92,10,112,99,4,35,22,75,61,49,125,6,1
SN,AH,uttara,4448,0,91,10,111,99,3,36,22,74,61,46,126,6,1
SN,AH,uttara,4449,0,90,10,114,97,3,36,22,75,61,46,125,6,1
SN,AH,uttara,4450,0,87,10,113,95,3,36,22,77,60,45,123,6,1
SN,AH,uttara,4451,0,87,10,114,94,3,35,22,78,61,46,123,6,1
SN,AH,uttara,4452,0,87,10,112,94,3,35,22,80,62,46,122,6,1
SN,AH,uttara,4453,0,86,11,113,93,3,34,22,79,64,46,124,6,1
SN,AH,uttara,4454,0,86,12,114,92,3,33,22,79,65,45,126,6,1
SN,AH,uttara,4455,1,86,12,114,93,3,32,23,79,67,46,128,6,1
SN,AH,uttara,4456,1,88,11,113,92,3,33,23,80,65,46,127,6,1
SN,AH,uttara,4457,1,89,11,112,91,3,33,23,81,64,46,126,6,1
SN,AH,uttara,4458,1,90,11,110,89,3,33,23,80,61,45,121,6,1
SN,AH,uttara,4459,1,89,11,109,89,3,33,23,82,61,45,119,6,1
SN,AH,uttara,4460,1,89,11,110,87,3,34,23,81,60,45,116,6,1
SN,AH,uttara,4461,1,93,11,108,87,4,33,23,82,61,45,115,6,1
SN,AH,uttara,4462,1,91,11,103,87,4,34,23,81,62,45,113,5,1
SN,AH,uttara,4463,1,91,11,103,87,4,34,23,82,61,45,111,5,1
SN,AH,uttara,4464,1,91,11,97,86,4,35,23,79,60,43,107,5,1
SN,AH,uttara,4465,1,91,10,97,86,4,36,23,80,59,43,105,5,1
SN,AH,uttara,4466,1,92,10,96,85,4,37,23,79,60,41,106,4,1
SN,AH,uttara,4467,1,93,10,94,86,4,38,23,79,60,38,107,3,1
SN,AH,uttara,4468,1,93,9,94,86,4,39,23,77,57,34,106,3,1
SN,AH,uttara,4469,1,95,8,94,85,4,39,23,78,56,32,108,3,1
SN,AH,uttara,4470,1,96,8,92,83,4,40,22,77,55,29,108,2,1
SN,AH,uttara,4471,1,99,8,91,84,4,40,23,78,55,29,109,2,1
SN,AH,uttara,4472,1,100,8,89,83,4,40,23,79,55,30,107,2,1
SN,AH,uttara,4473,1,102,8,88,83,4,40,23,82,57,30,107,2,1
SN,AH,uttara,4474,1,100,8,89,83,4,40,23,82,56,30,107,2,1
SN,AH,uttara,4475,1,100,8,89,83,4,39,23,83,56,30,107,2,1
SN,AH,uttara,4476,1,100,8,86,83,4,39,23,84,55,32,106,2,1
SN,AH,uttara,4477,1,100,8,85,83,4,39,23,84,54,32,106,2,1
SN,AH,uttara,4478,1,100,8,84,80,4,40,23,83,53,31,104,1,1
SN,AH,uttara,4479,1,102,8,81,80,4,39,25,83,52,32,104,1,1
SN,AH,uttara,4480,1,101,8,80,79,4,40,25,83,51,31,103,1,1
SN,AH,uttara,4481,1,101,8,78,79,4,40,25,85,51,31,101,1,1
SN,AH,uttara,4482,1,100,8,74,78,4,41,25,84,51,31,99,0,1
SN,AH,uttara,4483,1,100,7,72,79,4,41,25,85,52,32,98,0,1
SN,AH,uttara,4484,1,99,7,72,78,4,41,25,85,51,32,99,0,1
SN,AH,uttara,4485,1,100,7,70,78,4,40,25,92,51,33,101,0,1
SN,AH,uttara,4486,1,100,8,70,79,4,39,25,92,49,34,99,0,1
SN,AH,uttara,4487,1,101,7,67,79,4,39,25,93,50,34,100,0,1
SN,AH,uttara,4488,1,102,7,65,78,4,40,25,93,49,33,98,0,1
SN,AH,uttara,4489,1,100,7,65,77,4,40,25,95,49,33,97,0,1
SN,AH,uttara,4490,1,101,7,64,77,4,40,25,95,49,33,95,0,1
SN,AH,uttara,4491,1,100,7,62,77,4,40,25,95,49,34,95,0,1
SN,AH,uttara,4492,1,101,7,58,77,3,41,25,95,48,33,93,0,1
SN,AH,uttara,4493,1,101,7,58,77,3,41,25,95,49,33,92,0,1
SN,AH,uttara,4494,1,100,7,55,74,3,42,25,92,49,30,90,0,0
SN,AH,uttara,4495,1,101,6,54,74,3,43,25,92,48,30,89,0,0
SN,AH,uttara,4496,1,99,6,53,75,3,44,25,89,48,30,88,0,0
SN,AH,uttara,4497,1,96,6,51,75,3,43,25,90,50,31,90,0,0
