Text_Type,Book,Chapter,Window,LLG,G,L,GLG,LGL,GGG,GLL,GGL,LGG,LLL,LG,LL,GG,GL
SN,AH,chikitsa,757,10,18,2,29,27,35,7,16,17,1,1,0,0,0
SN,AH,chikitsa,758,10,18,2,28,28,34,7,16,18,1,1,0,0,0
SN,AH,chikitsa,759,9,18,2,29,28,33,7,16,19,1,1,0,0,0
SN,AH,chikitsa,760,8,19,2,29,30,33,7,15,16,1,1,0,0,0
SN,AH,chikitsa,761,8,19,2,29,30,33,7,16,15,1,1,0,0,0
SN,AH,chikitsa,762,9,19,2,28,31,31,8,16,15,1,1,0,0,0
SN,AH,chikitsa,763,9,19,2,30,31,28,8,16,16,1,1,0,0,0
SN,AH,chikitsa,764,11,20,2,28,32,26,8,16,14,1,1,0,0,0
SN,AH,chikitsa,765,11,21,1,27,32,27,8,16,14,1,1,0,0,0
SN,AH,chikitsa,766,11,22,1,25,33,27,8,14,15,0,1,0,0,0
SN,AH,chikitsa,767,13,22,1,23,33,26,8,15,15,0,1,0,0,0
SN,AH,chikitsa,768,13,22,1,25,32,25,7,16,15,0,1,0,0,0
SN,AH,chikitsa,769,13,22,1,25,33,26,6,15,15,0,1,0,0,0
SN,AH,chikitsa,770,14,22,1,23,33,27,6,15,15,0,1,0,0,0
SN,AH,chikitsa,771,13,21,2,24,33,27,7,15,14,0,1,0,0,0
SN,AH,chikitsa,772,12,22,2,23,34,24,6,15,14,0,0,0,0,0
SN,AH,chikitsa,773,14,21,2,22,32,24,7,16,16,0,0,0,0,0
SN,AH,chikitsa,774,15,20,3,20,31,25,7,17,16,0,0,0,0,0
SN,AH,chikitsa,775,15,20,3,21,30,26,7,16,16,0,0,0,0,0
SN,AH,chikitsa,776,15,20,3,22,30,25,7,16,16,0,0,0,0,0
SN,AH,chikitsa,777,14,20,3,22,31,24,7,16,17,0,0,0,0,0
SN,AH,chikitsa,778,14,21,3,21,31,25,6,15,16,0,0,0,0,0
SN,AH,chikitsa,779,15,21,3,21,31,25,6,14,16,0,0,0,0,0
SN,AH,chikitsa,780,15,22,2,20,32,25,6,14,16,0,0,0,0,0
SN,AH,chikitsa,781,17,22,2,22,34,24,8,16,15,0,0,0,0,0
SN,AH,chikitsa,782,18,22,2,22,34,26,8,14,14,0,0,0,0,0
SN,AH,chikitsa,783,17,22,2,23,35,27,8,14,12,0,0,0,0,0
SN,AH,chikitsa,784,17,22,2,23,36,27,8,15,10,0,0,0,0,0
SN,AH,chikitsa,785,17,22,2,21,35,28,8,17,10,0,0,0,0,0
SN,AH,chikitsa,786,18,22,2,20,35,28,8,17,10,0,0,0,0,0
SN,AH,chikitsa,787,17,22,2,21,34,29,7,18,10,0,0,0,0,0
SN,AH,chikitsa,788,16,22,2,21,34,29,7,19,10,0,0,0,0,0
SN,AH,chikitsa,789,14,21,2,23,34,29,8,17,14,0,0,0,0,0
SN,AH,chikitsa,790,14,21,2,22,35,29,8,17,14,0,0,0,0,0
SN,AH,chikitsa,791,14,21,2,22,35,28,8,18,14,0,0,0,0,0
SN,AH,chikitsa,792,13,21,2,22,35,29,9,18,13,0,0,0,0,0
SN,AH,chikitsa,793,14,20,3,21,34,30,9,18,13,0,0,0,0,0
SN,AH,chikitsa,794,13,20,3,22,33,29,9,20,13,0,0,0,0,0
SN,AH,chikitsa,795,13,19,3,23,33,28,10,20,15,0,0,0,0,0
SN,AH,chikitsa,796,14,20,2,22,33,26,9,22,16,0,0,0,0,0
SN,AH,chikitsa,797,15,19,2,23,31,26,10,23,16,1,0,0,0,0
SN,AH,chikitsa,798,13,20,2,24,32,26,9,22,15,1,0,0,0,0
SN,AH,chikitsa,799,12,21,1,25,33,25,10,21,15,1,0,0,0,0
SN,AH,chikitsa,800,12,21,1,25,33,25,10,21,15,1,0,0,0,0
SN,AH,chikitsa,801,12,20,1,26,32,29,10,23,14,1,0,1,0,0
SN,AH,chikitsa,802,13,20,1,25,32,29,10,23,14,1,0,1,0,0
SN,AH,chikitsa,803,13,19,2,24,32,31,10,23,13,1,0,1,0,0
SN,AH,chikitsa,804,12,19,2,26,33,31,9,23,12,1,0,1,0,0
SN,AH,chikitsa,805,12,19,2,27,32,32,8,22,13,1,0,1,0,0
SN,AH,chikitsa,806,11,18,3,25,30,32,6,20,14,1,0,1,0,0
SN,AH,chikitsa,807,11,17,3,27,29,31,7,20,16,1,0,1,0,0
SN,AH,chikitsa,808,12,17,3,26,28,33,7,19,16,1,0,1,0,0
SN,AH,chikitsa,809,12,17,3,27,27,32,7,19,17,1,0,1,0,0
SN,AH,chikitsa,810,13,17,3,28,28,30,7,17,18,1,0,1,0,0
SN,AH,chikitsa,811,12,17,3,31,28,29,7,16,18,1,0,1,0,0
SN,AH,chikitsa,812,12,17,3,31,28,29,7,15,19,1,0,1,0,0
SN,AH,chikitsa,813,13,17,3,29,28,30,7,16,18,1,0,1,0,0
SN,AH,chikitsa,814,14,18,3,28,28,31,6,16,15,1,0,1,0,0
SN,AH,chikitsa,815,14,18,3,30,27,29,7,15,16,1,0,1,0,0
SN,AH,chikitsa,816,14,18,3,30,27,30,7,15,15,1,0,1,0,0
SN,AH,chikitsa,817,13,17,3,34,26,29,8,14,17,1,0,1,0,0
SN,AH,chikitsa,818,13,18,2,33,27,28,9,13,18,1,0,1,0,0
SN,AH,chikitsa,819,13,18,2,35,27,29,9,11,17,1,0,1,0,0
SN,AH,chikitsa,820,12,19,2,35,27,28,8,11,17,1,0,1,0,0
SN,AH,chikitsa,821,12,19,2,35,27,28,10,10,16,1,0,1,0,0
SN,AH,chikitsa,822,11,20,2,33,28,28,10,8,18,0,0,1,0,0
SN,AH,chikitsa,823,12,20,2,32,28,28,10,9,17,0,0,1,0,0
SN,AH,chikitsa,824,12,20,2,32,28,29,9,9,17,0,0,1,0,0
SN,AH,chikitsa,825,13,20,2,30,28,28,10,10,17,0,0,1,0,0
SN,AH,chikitsa,826,13,21,2,28,28,27,10,8,17,0,0,0,0,0
SN,AH,chikitsa,827,12,21,2,28,28,26,11,8,18,0,0,0,0,0
SN,AH,chikitsa,828,11,22,1,30,29,24,11,8,18,0,0,0,0,0
SN,AH,chikitsa,829,12,22,1,28,28,25,11,8,19,0,0,0,0,0
SN,AH,chikitsa,830,11,22,1,28,28,26,11,8,19,0,0,0,0,0
SN,AH,chikitsa,831,10,22,0,30,28,27,11,9,19,0,0,0,0,0
SN,AH,chikitsa,832,9,23,0,30,29,26,10,10,17,0,0,0,0,0
SN,AH,chikitsa,833,8,22,1,30,30,23,10,12,18,0,0,0,0,0
SN,AH,chikitsa,834,8,22,1,30,30,25,10,11,17,0,0,0,0,0
SN,AH,chikitsa,835,7,21,1,31,29,26,11,11,19,0,0,0,0,0
SN,AH,chikitsa,836,7,21,1,30,28,26,11,12,20,0,0,0,0,0
