Text_Type,Book,Chapter,Window,LL,L,GGL,G,LGG,GLL,GLG,GGG,LLL,LGL,LLG,LG,GG,GL
SN,AH,uttara,2840,0,1,24,20,21,8,28,28,0,29,12,1,0,0
SN,AH,uttara,2841,0,1,26,20,20,8,26,28,0,28,14,1,0,0
SN,AH,uttara,2842,0,1,25,19,19,8,24,28,0,27,14,1,0,0
SN,AH,uttara,2843,0,1,25,19,18,8,24,29,0,26,15,1,0,0
SN,AH,uttara,2844,0,1,24,19,18,8,22,28,0,25,15,1,0,0
SN,AH,uttara,2845,0,1,24,18,17,10,24,29,1,26,13,1,0,0
SN,AH,uttara,2846,0,1,25,18,17,11,24,29,2,27,13,1,0,0
SN,AH,uttara,2847,0,1,25,17,17,12,26,32,3,29,15,1,0,0
SN,AH,uttara,2848,0,1,26,17,15,11,23,32,4,31,15,1,0,0
SN,AH,uttara,2849,0,1,26,16,14,14,24,33,6,31,15,1,0,0
SN,AH,uttara,2850,0,1,24,16,10,18,25,33,8,31,14,1,0,0
SN,AH,uttara,2851,0,1,24,16,10,18,25,32,8,31,15,1,0,0
SN,AH,uttara,2852,0,1,23,16,11,18,26,30,8,32,15,1,0,0
SN,AH,uttara,2853,0,1,22,15,14,19,28,29,8,31,17,1,0,0
SN,AH,uttara,2854,0,2,21,14,13,20,28,27,8,30,15,1,0,0
SN,AH,uttara,2855,0,2,21,14,15,20,33,28,8,32,18,1,0,0
SN,AH,uttara,2856,0,2,20,14,13,20,32,26,9,30,19,1,0,0
SN,AH,uttara,2857,0,2,18,14,14,23,33,27,11,33,21,1,0,0
SN,AH,uttara,2858,0,2,20,15,14,21,33,24,11,33,19,0,0,0
SN,AH,uttara,2859,0,1,21,15,17,21,33,23,11,32,20,0,0,0
SN,AH,uttara,2860,0,1,20,16,17,21,32,21,11,33,20,0,0,0
SN,AH,uttara,2861,0,1,22,15,17,21,35,22,11,30,20,0,0,0
SN,AH,uttara,2862,0,1,21,15,17,22,37,22,11,29,19,0,0,0
SN,AH,uttara,2863,0,1,24,14,17,22,38,22,11,29,18,0,0,0
SN,AH,uttara,2864,0,1,23,14,17,22,37,22,11,29,20,0,0,0
SN,AH,uttara,2865,0,1,23,13,18,24,39,24,11,31,21,1,0,0
SN,AH,uttara,2866,0,1,22,13,18,24,40,25,11,32,19,1,0,0
SN,AH,uttara,2867,0,1,24,13,19,24,42,27,11,33,19,1,0,0
SN,AH,uttara,2868,0,1,24,13,19,24,43,27,11,33,18,1,0,0
SN,AH,uttara,2869,0,1,25,13,20,24,43,27,11,35,19,1,0,0
SN,AH,uttara,2870,0,1,24,14,20,23,43,27,10,34,19,1,0,0
SN,AH,uttara,2871,0,1,24,14,20,21,42,28,9,32,20,1,0,0
SN,AH,uttara,2872,0,1,24,15,21,19,40,25,8,30,18,1,0,0
SN,AH,uttara,2873,0,1,25,15,21,19,42,26,7,28,19,1,0,0
SN,AH,uttara,2874,0,1,24,16,22,15,41,27,5,28,19,1,0,0
SN,AH,uttara,2875,0,1,26,16,23,11,42,29,3,28,19,1,0,0
SN,AH,uttara,2876,0,1,25,16,22,11,41,32,3,28,19,1,0,0
SN,AH,uttara,2877,0,1,26,16,21,11,39,34,3,27,20,1,0,0
SN,AH,uttara,2878,0,1,27,17,17,10,37,35,3,28,19,1,0,0
SN,AH,uttara,2879,0,0,26,18,17,9,36,34,3,29,20,1,0,0
SN,AH,uttara,2880,0,0,26,18,15,8,31,33,3,28,17,1,0,0
SN,AH,uttara,2881,0,0,27,17,15,9,32,34,2,29,16,2,0,0
SN,AH,uttara,2882,0,0,26,17,14,6,32,34,0,26,15,2,0,0
SN,AH,uttara,2883,0,0,26,17,14,6,34,34,0,24,15,2,0,0
SN,AH,uttara,2884,0,1,26,17,11,6,34,34,0,25,14,2,0,0
SN,AH,uttara,2885,0,1,28,16,11,6,36,33,1,24,14,2,0,0
SN,AH,uttara,2886,0,1,26,17,11,6,33,33,1,25,15,2,0,0
SN,AH,uttara,2887,0,1,27,17,12,6,33,37,1,27,15,2,0,0
SN,AH,uttara,2888,0,1,25,18,13,6,32,37,1,26,15,2,0,0
SN,AH,uttara,2889,0,1,26,18,12,6,31,38,1,28,13,2,0,0
SN,AH,uttara,2890,0,1,26,19,11,4,31,38,1,27,12,1,0,0
SN,AH,uttara,2891,0,1,25,19,11,4,31,38,1,27,13,1,0,0
SN,AH,uttara,2892,0,1,23,20,12,5,30,36,1,27,13,1,0,0
SN,AH,uttara,2893,0,1,24,20,12,5,28,36,1,28,13,1,0,0
SN,AH,uttara,2894,0,2,23,19,12,5,30,37,1,27,12,1,0,0
SN,AH,uttara,2895,0,2,24,18,14,5,28,40,1,27,13,2,0,0
SN,AH,uttara,2896,0,2,24,18,15,6,27,38,1,29,12,2,0,0
SN,AH,uttara,2897,0,2,27,17,13,6,26,41,1,29,14,3,0,0
SN,AH,uttara,2898,0,2,27,18,12,6,25,39,1,31,13,3,0,0
SN,AH,uttara,2899,0,2,30,17,12,6,26,37,1,31,14,3,0,0
SN,AH,uttara,2900,0,2,28,18,11,7,23,36,1,33,15,3,0,0
SN,AH,uttara,2901,0,3,29,17,11,7,24,34,1,33,15,3,0,0
SN,AH,uttara,2902,0,3,29,17,12,7,25,33,1,33,14,3,0,0
SN,AH,uttara,2903,0,3,28,17,12,7,26,33,1,33,14,3,0,0
SN,AH,uttara,2904,0,3,27,17,12,8,26,35,1,32,13,3,0,0
SN,AH,uttara,2905,0,3,28,16,13,8,28,35,1,31,13,3,0,0
SN,AH,uttara,2906,0,3,28,17,13,6,27,34,1,31,12,2,0,0
SN,AH,uttara,2907,0,3,27,17,13,6,28,35,1,31,11,2,0,0
SN,AH,uttara,2908,0,3,25,17,13,6,27,37,1,32,11,2,0,0
SN,AH,uttara,2909,0,2,27,17,13,6,28,39,1,33,10,3,0,0
SN,AH,uttara,2910,0,2,24,18,13,6,26,41,0,34,10,3,0,0
SN,AH,uttara,2911,0,2,26,18,13,6,26,40,0,34,9,3,0,0
SN,AH,uttara,2912,0,2,28,18,13,5,24,35,0,32,9,3,0,0
SN,AH,uttara,2913,0,2,28,17,13,5,25,35,0,33,10,3,0,0
SN,AH,uttara,2914,0,2,28,17,13,5,27,35,0,31,10,3,0,0
SN,AH,uttara,2915,0,2,30,17,15,6,26,37,0,31,12,3,0,0
SN,AH,uttara,2916,0,2,31,17,15,7,26,35,0,32,11,3,0,0
SN,AH,uttara,2917,0,2,32,16,14,6,27,38,0,31,12,3,0,0
SN,AH,uttara,2918,0,2,31,16,14,6,29,38,0,30,12,3,0,0
SN,AH,uttara,2919,0,1,31,16,17,7,31,37,0,29,13,4,0,0
SN,AH,uttara,2920,0,1,31,17,15,7,31,35,0,29,12,3,0,0
SN,AH,uttara,2921,0,1,33,16,15,6,33,36,0,27,13,3,0,0
SN,AH,uttara,2922,0,1,31,17,15,6,34,33,0,28,11,2,0,0
SN,AH,uttara,2923,0,1,30,17,16,11,38,34,1,29,11,2,0,0
SN,AH,uttara,2924,0,1,28,18,15,12,38,36,2,30,10,2,0,0
SN,AH,uttara,2925,0,1,29,18,15,13,40,37,4,36,9,2,0,0
SN,AH,uttara,2926,0,0,28,18,15,17,41,36,6,35,8,2,0,0
SN,AH,uttara,2927,0,0,28,18,15,19,41,36,7,36,8,2,0,0
SN,AH,uttara,2928,0,0,28,18,16,20,40,35,7,37,7,2,0,0
SN,AH,uttara,2929,0,0,29,17,17,19,39,33,7,38,10,2,1,0
SN,AH,uttara,2930,0,0,27,17,17,19,37,31,7,40,13,2,1,1
SN,AH,uttara,2931,0,0,27,16,18,22,39,30,7,41,17,2,1,1
SN,AH,uttara,2932,0,0,28,15,18,23,39,28,7,42,18,2,1,1
SN,AH,uttara,2933,0,0,29,14,19,26,39,26,7,43,19,2,2,1
SN,AH,uttara,2934,0,0,26,15,19,29,37,24,7,41,22,1,2,1
SN,AH,uttara,2935,0,0,27,14,19,35,37,23,7,42,24,1,3,1
SN,AH,uttara,2936,0,0,25,14,19,38,36,23,7,41,27,1,3,1
SN,AH,uttara,2937,0,0,22,14,18,39,37,24,7,41,28,1,3,1
SN,AH,uttara,2938,0,0,22,15,16,40,35,24,7,41,28,1,3,1
SN,AH,uttara,2939,0,0,21,15,17,40,35,23,8,42,29,1,3,1
SN,AH,uttara,2940,0,0,19,15,16,39,36,19,9,43,28,1,3,1
SN,AH,uttara,2941,0,1,20,14,17,40,40,20,10,46,29,1,3,1
SN,AH,uttara,2942,0,1,20,15,16,41,41,17,10,48,28,1,3,1
SN,AH,uttara,2943,0,1,23,14,18,41,40,16,10,49,30,1,3,1
SN,AH,uttara,2944,0,1,23,15,14,41,37,17,11,50,31,0,3,1
SN,AH,uttara,2945,0,1,23,14,15,42,40,16,12,49,31,0,3,1
SN,AH,uttara,2946,0,1,23,15,15,42,38,15,12,50,30,0,3,1
SN,AH,uttara,2947,0,1,21,14,17,43,39,16,13,48,31,0,3,1
SN,AH,uttara,2948,0,1,21,14,17,38,35,16,12,46,31,0,3,1
SN,AH,uttara,2949,0,1,20,14,17,38,33,16,11,46,31,0,3,1
SN,AH,uttara,2950,0,1,20,14,18,36,32,15,9,39,31,0,3,1
SN,AH,uttara,2951,0,1,21,15,18,32,30,18,7,40,31,0,3,1
SN,AH,uttara,2952,0,1,21,15,19,30,29,18,6,39,31,0,3,1
SN,AH,uttara,2953,0,1,22,15,18,29,28,21,6,38,31,0,3,1
SN,AH,uttara,2954,0,2,22,15,17,29,29,23,6,37,28,0,2,1
SN,AH,uttara,2955,0,2,21,16,17,29,31,24,6,36,25,0,2,0
SN,AH,uttara,2956,0,2,21,17,16,26,30,26,6,33,21,0,2,0
SN,AH,uttara,2957,0,2,22,18,16,25,28,27,6,33,20,0,2,0
SN,AH,uttara,2958,0,3,21,18,16,22,28,29,6,31,19,0,1,0
SN,AH,uttara,2959,0,3,22,18,16,19,29,29,6,32,17,0,1,0
SN,AH,uttara,2960,0,3,22,19,16,13,31,28,6,31,14,0,0,0
SN,AH,uttara,2961,0,3,22,19,16,11,32,28,6,32,12,0,0,0
SN,AH,uttara,2962,0,3,22,19,16,10,33,28,6,33,11,0,0,0
SN,AH,uttara,2963,0,3,23,19,17,10,35,31,6,34,11,0,0,0
SN,AH,uttara,2964,0,3,23,19,16,11,34,33,5,33,10,0,0,0
SN,AH,uttara,2965,0,4,24,18,15,11,34,34,4,32,9,0,0,0
SN,AH,uttara,2966,0,3,23,19,14,9,31,33,3,29,8,0,0,0
SN,AH,uttara,2967,0,3,23,18,15,10,31,34,3,27,8,0,0,0
SN,AH,uttara,2968,0,3,21,19,14,11,30,34,3,26,6,0,0,0
SN,AH,uttara,2969,0,3,22,19,14,10,30,35,2,26,4,0,0,0
SN,AH,uttara,2970,0,3,23,20,13,8,27,36,1,27,4,0,0,0
SN,AH,uttara,2971,0,3,22,19,14,8,27,39,1,27,6,1,0,0
SN,AH,uttara,2972,0,3,22,20,12,8,27,39,0,28,5,1,0,0
SN,AH,uttara,2973,0,3,21,19,12,8,28,42,0,30,5,2,0,0
SN,AH,uttara,2974,0,3,23,19,12,7,29,41,0,29,5,2,0,0
SN,AH,uttara,2975,0,4,22,18,12,7,29,42,0,29,5,2,0,0
SN,AH,uttara,2976,0,4,21,18,13,7,30,41,0,29,5,2,0,0
SN,AH,uttara,2977,0,4,22,17,14,7,35,44,0,29,6,2,0,0
SN,AH,uttara,2978,0,4,21,17,17,8,35,41,0,29,6,2,0,0
SN,AH,uttara,2979,0,3,21,17,20,8,36,41,0,28,6,2,0,0
SN,AH,uttara,2980,0,3,22,17,19,8,36,41,0,28,6,2,0,0
SN,AH,uttara,2981,0,3,21,17,19,8,35,42,0,29,6,2,0,0
SN,AH,uttara,2982,0,3,19,17,20,8,36,42,0,29,6,2,0,0
SN,AH,uttara,2983,0,2,19,17,20,10,38,40,0,30,6,2,0,0
SN,AH,uttara,2984,0,2,19,17,20,10,38,41,0,30,5,2,0,0
SN,AH,uttara,2985,0,2,20,17,20,10,38,46,0,32,5,2,0,0
SN,AH,uttara,2986,0,3,21,16,20,9,39,45,0,33,4,2,0,0
SN,AH,uttara,2987,0,3,22,15,24,9,39,44,0,31,5,2,0,0
SN,AH,uttara,2988,0,3,20,15,23,8,40,41,0,30,4,2,0,0
SN,AH,uttara,2989,0,3,20,14,27,8,41,40,0,29,4,2,0,0
SN,AH,uttara,2990,0,2,20,15,28,8,39,40,0,29,5,2,0,0
SN,AH,uttara,2991,0,2,20,14,30,10,39,41,0,27,5,2,0,0
SN,AH,uttara,2992,0,2,20,15,29,8,36,42,0,28,6,2,0,0
SN,AH,uttara,2993,0,2,21,14,28,7,38,45,0,28,7,3,0,0
SN,AH,uttara,2994,0,2,21,14,28,7,39,44,0,28,7,3,0,0
SN,AH,uttara,2995,0,2,19,14,29,7,42,42,0,28,7,3,0,0
SN,AH,uttara,2996,0,2,18,15,28,7,43,40,0,28,5,2,0,0
SN,AH,uttara,2997,1,2,18,14,28,6,45,42,0,30,5,2,0,0
SN,AH,uttara,2998,1,2,18,15,29,7,43,39,0,28,5,1,0,0
SN,AH,uttara,2999,1,2,17,15,30,7,42,40,0,28,5,1,0,0
SN,AH,uttara,3000,1,1,17,16,31,7,41,40,0,28,5,1,0,0
SN,AH,uttara,3001,1,1,19,15,30,8,45,38,0,27,5,1,0,0
SN,AH,uttara,3002,1,1,18,16,28,8,40,35,0,27,5,1,0,0
SN,AH,uttara,3003,1,2,21,15,25,7,41,35,0,27,5,1,0,0
SN,AH,uttara,3004,1,2,21,16,22,7,39,34,0,28,7,1,0,0
SN,AH,uttara,3005,1,2,21,16,24,7,40,36,0,29,9,1,0,0
SN,AH,uttara,3006,1,2,21,16,24,7,39,33,0,28,9,1,0,0
SN,AH,uttara,3007,1,2,21,15,25,7,41,34,0,27,11,1,0,0
SN,AH,uttara,3008,1,2,21,15,24,5,38,34,0,25,11,1,0,0
SN,AH,uttara,3009,1,2,21,14,26,5,39,35,0,26,12,1,0,0
SN,AH,uttara,3010,1,2,19,14,25,5,37,30,0,23,12,1,0,0
SN,AH,uttara,3011,1,1,19,15,27,5,36,34,0,22,12,1,0,0
SN,AH,uttara,3012,1,1,19,16,23,5,35,35,0,23,12,1,0,0
SN,AH,uttara,3013,1,1,19,16,23,5,35,35,0,23,12,1,0,0
SN,AH,uttara,3014,1,1,21,17,19,4,33,35,0,24,13,1,0,0
SN,AH,uttara,3015,1,1,21,17,18,4,35,35,0,24,12,1,0,0
SN,AH,uttara,3016,1,1,21,18,17,2,34,34,0,26,12,1,0,0
SN,AH,uttara,3017,1,1,21,18,17,2,34,34,0,27,11,1,0,0
SN,AH,uttara,3018,1,1,19,19,17,3,34,31,0,27,10,0,0,0
SN,AH,uttara,3019,1,1,19,18,20,4,34,31,0,26,10,0,0,0
SN,AH,uttara,3020,1,1,19,18,19,4,33,33,0,26,10,0,0,0
SN,AH,uttara,3021,1,1,19,17,19,4,34,34,1,26,10,0,0,0
SN,AH,uttara,3022,0,1,22,18,19,4,31,31,1,24,10,0,0,0
SN,AH,uttara,3023,0,1,24,17,18,4,32,32,1,24,12,1,0,0
SN,AH,uttara,3024,0,1,23,17,18,5,32,30,1,25,13,1,0,0
SN,AH,uttara,3025,0,1,25,17,16,5,34,28,1,25,13,1,0,0
SN,AH,uttara,3026,0,1,23,18,16,4,30,30,1,26,14,1,0,0
SN,AH,uttara,3027,0,1,23,18,15,5,31,29,1,27,13,1,0,0
SN,AH,uttara,3028,0,0,20,19,15,5,30,29,1,26,13,1,0,0
SN,AH,uttara,3029,0,0,20,18,19,5,32,28,1,27,12,2,0,0
SN,AH,uttara,3030,0,0,19,18,17,5,29,28,1,27,10,2,0,0
SN,AH,uttara,3031,0,0,19,17,19,5,32,31,3,28,10,2,0,0
SN,AH,uttara,3032,0,0,19,18,17,6,30,31,3,28,8,2,0,0
SN,AH,uttara,3033,0,0,25,18,20,7,32,35,3,29,10,2,0,0
SN,AH,uttara,3034,0,0,25,19,18,7,31,34,3,28,9,2,0,0
SN,AH,uttara,3035,0,0,25,19,18,8,31,37,3,29,9,2,0,0
SN,AH,uttara,3036,0,0,25,19,16,8,32,34,3,29,9,2,0,0
SN,AH,uttara,3037,0,0,24,19,16,8,32,36,3,29,8,2,0,0
SN,AH,uttara,3038,0,0,25,19,18,8,30,35,3,29,8,2,0,0
SN,AH,uttara,3039,0,0,23,19,19,8,31,35,3,29,8,2,0,0
SN,AH,uttara,3040,0,0,22,19,19,8,29,37,3,29,9,2,0,0
SN,AH,uttara,3041,0,0,22,18,20,8,31,39,3,27,9,2,0,0
SN,AH,uttara,3042,0,0,23,18,22,8,31,37,3,26,9,2,0,0
SN,AH,uttara,3043,0,0,23,18,23,7,30,37,3,26,10,2,0,0
SN,AH,uttara,3044,0,0,23,19,20,6,28,37,3,27,12,2,0,0
SN,AH,uttara,3045,0,0,23,19,21,6,27,36,3,27,13,2,0,0
SN,AH,uttara,3046,0,1,22,19,21,6,27,35,2,27,13,2,0,0
SN,AH,uttara,3047,0,1,20,18,22,7,29,37,2,26,13,2,0,0
SN,AH,uttara,3048,0,1,20,19,21,6,28,35,2,27,12,1,0,0
SN,AH,uttara,3049,0,1,20,19,21,6,28,36,2,26,12,1,0,0
SN,AH,uttara,3050,0,1,18,19,21,6,27,38,2,27,12,1,0,0
SN,AH,uttara,3051,0,1,21,18,26,8,28,37,3,26,13,1,0,0
SN,AH,uttara,3052,0,1,20,18,26,7,28,39,3,26,13,1,0,0
SN,AH,uttara,3053,0,1,21,17,28,7,31,44,3,28,13,2,0,0
SN,AH,uttara,3054,0,1,20,18,24,7,29,44,3,26,12,1,0,0
SN,AH,uttara,3055,0,1,20,17,27,8,33,41,3,24,12,1,0,0
SN,AH,uttara,3056,0,1,20,18,26,8,30,41,1,24,12,1,0,0
SN,AH,uttara,3057,0,1,22,18,27,7,29,39,1,25,12,1,0,0
SN,AH,uttara,3058,0,1,19,19,24,6,28,35,1,25,10,1,0,0
SN,AH,uttara,3059,0,1,21,19,25,7,30,33,1,28,11,1,0,0
SN,AH,uttara,3060,0,1,23,19,25,6,32,30,1,28,11,1,0,0
SN,AH,uttara,3061,0,1,25,18,25,7,33,30,1,27,11,1,0,0
SN,AH,uttara,3062,0,1,27,18,25,7,34,27,1,27,11,1,0,0
SN,AH,uttara,3063,0,1,26,18,24,7,34,28,1,27,12,1,0,0
SN,AH,uttara,3064,0,1,27,18,23,7,33,29,1,27,12,1,0,0
SN,AH,uttara,3065,0,1,28,17,24,8,36,27,2,26,11,1,0,0
SN,AH,uttara,3066,0,1,28,18,22,9,33,25,3,28,11,1,0,0
SN,AH,uttara,3067,0,1,27,17,20,13,35,26,4,28,12,1,0,0
SN,AH,uttara,3068,0,1,28,17,19,13,36,25,4,29,11,1,0,0
SN,AH,uttara,3069,0,2,27,16,19,13,37,26,4,29,10,1,0,0
SN,AH,uttara,3070,0,2,27,16,19,13,38,26,4,29,9,1,0,0
SN,AH,uttara,3071,0,1,27,16,19,13,38,28,4,30,11,2,0,0
SN,AH,uttara,3072,0,1,29,17,18,12,36,26,4,31,11,2,0,0
SN,AH,uttara,3073,0,1,28,17,18,12,37,27,4,30,11,2,0,0
SN,AH,uttara,3074,0,1,29,17,17,11,38,27,4,31,10,2,0,0
SN,AH,uttara,3075,0,1,29,17,18,11,37,27,4,30,11,2,0,0
SN,AH,uttara,3076,0,1,26,18,14,10,35,27,3,31,10,2,0,0
SN,AH,uttara,3077,0,1,27,18,15,11,34,32,3,30,12,2,0,0
SN,AH,uttara,3078,0,1,27,19,14,11,32,27,3,29,13,1,0,0
SN,AH,uttara,3079,0,1,29,18,15,11,34,28,3,30,14,1,0,0
SN,AH,uttara,3080,0,1,29,19,13,10,33,28,3,31,14,1,0,0
SN,AH,uttara,3081,0,1,30,18,12,10,37,29,3,31,14,2,0,0
SN,AH,uttara,3082,0,1,29,18,12,10,38,30,3,30,14,2,0,0
SN,AH,uttara,3083,0,1,26,18,12,11,38,31,3,30,15,2,0,0
SN,AH,uttara,3084,0,1,23,18,11,10,35,31,3,26,14,2,0,0
SN,AH,uttara,3085,0,1,23,18,11,11,36,31,3,26,14,2,0,0
SN,AH,uttara,3086,0,1,20,18,11,10,33,30,3,26,14,2,0,0
SN,AH,uttara,3087,0,1,19,18,11,11,33,31,3,27,14,2,0,0
SN,AH,uttara,3088,0,1,19,18,10,11,32,30,3,26,13,2,0,0
SN,AH,uttara,3089,0,2,20,17,10,12,34,29,3,26,12,2,0,0
SN,AH,uttara,3090,0,3,21,17,9,12,33,29,2,27,12,2,0,0
SN,AH,uttara,3091,0,3,23,16,9,12,37,31,2,26,12,3,0,0
SN,AH,uttara,3092,0,3,22,17,10,9,35,32,1,26,11,3,0,0
SN,AH,uttara,3093,0,3,22,17,11,9,33,33,1,25,12,3,0,0
SN,AH,uttara,3094,0,2,23,18,11,9,33,32,1,25,12,3,0,0
SN,AH,uttara,3095,0,2,23,18,11,9,32,32,1,25,13,3,0,0
SN,AH,uttara,3096,0,2,24,19,10,9,30,32,1,24,11,2,0,0
SN,AH,uttara,3097,0,2,21,19,11,10,31,32,1,24,11,2,0,0
SN,AH,uttara,3098,0,2,21,19,11,10,32,31,1,25,10,2,0,0
SN,AH,uttara,3099,0,2,20,18,14,11,33,31,1,23,11,2,0,0
SN,AH,uttara,3100,0,2,20,18,13,12,33,31,1,23,11,2,0,0
SN,AH,uttara,3101,0,3,22,17,12,12,35,31,1,23,10,2,0,0
SN,AH,uttara,3102,0,3,23,17,11,12,37,25,1,23,8,2,0,0
SN,AH,uttara,3103,0,3,25,16,12,14,38,25,1,26,8,2,1,0
SN,AH,uttara,3104,0,4,25,16,11,16,38,24,1,26,7,2,1,0
SN,AH,uttara,3105,0,4,27,15,11,18,38,26,1,27,7,2,1,1
SN,AH,uttara,3106,0,4,26,15,11,21,35,22,2,26,9,1,1,1
SN,AH,uttara,3107,0,4,25,14,12,21,37,23,2,25,10,2,1,1
SN,AH,uttara,3108,0,4,26,14,12,20,36,23,2,25,11,2,1,1
SN,AH,uttara,3109,0,4,31,13,14,20,40,25,2,28,11,2,1,1
SN,AH,uttara,3110,0,4,29,13,16,19,38,26,2,28,11,2,1,1
SN,AH,uttara,3111,0,4,32,14,19,19,42,28,2,29,11,2,1,1
SN,AH,uttara,3112,0,4,32,14,19,18,41,28,2,29,11,2,1,1
SN,AH,uttara,3113,0,4,32,13,20,19,44,30,3,29,11,2,1,1
SN,AH,uttara,3114,0,3,30,14,20,18,42,31,3,29,13,2,1,1
SN,AH,uttara,3115,0,2,29,15,20,17,42,30,3,30,13,2,1,1
SN,AH,uttara,3116,0,2,26,16,20,17,39,30,2,30,13,1,1,1
SN,AH,uttara,3117,0,2,27,15,21,17,41,29,2,29,14,1,1,1
SN,AH,uttara,3118,0,2,28,15,20,17,43,28,2,29,13,1,1,1
SN,AH,uttara,3119,0,2,29,15,20,17,42,28,2,29,13,1,1,1
SN,AH,uttara,3120,0,2,29,15,20,18,41,27,2,31,12,1,1,1
SN,AH,uttara,3121,0,2,28,15,20,19,43,25,2,31,12,1,1,1
SN,AH,uttara,3122,0,2,29,15,19,18,41,27,2,32,12,1,1,1
SN,AH,uttara,3123,0,2,28,15,20,18,39,29,2,31,13,1,1,1
SN,AH,uttara,3124,0,2,30,16,17,17,38,28,2,33,12,1,1,1
SN,AH,uttara,3125,0,2,31,16,17,16,39,28,2,33,11,1,1,1
SN,AH,uttara,3126,0,1,30,17,17,16,38,27,2,33,12,1,1,1
SN,AH,uttara,3127,0,1,29,17,17,15,36,29,2,33,12,1,1,1
SN,AH,uttara,3128,0,1,27,18,16,14,34,30,2,30,11,1,0,1
SN,AH,uttara,3129,0,0,27,18,18,12,34,31,2,30,11,1,0,1
SN,AH,uttara,3130,0,0,26,19,17,10,31,30,2,30,12,1,0,0
SN,AH,uttara,3131,0,0,27,20,17,7,31,32,1,31,10,1,0,0
SN,AH,uttara,3132,0,0,28,21,15,8,29,31,1,32,9,0,0,0
SN,AH,uttara,3133,0,0,28,21,16,8,30,31,1,32,7,0,0,0
SN,AH,uttara,3134,0,0,24,22,16,8,27,29,1,30,7,0,0,0
SN,AH,uttara,3135,0,0,25,21,15,8,28,31,1,31,8,1,0,0
SN,AH,uttara,3136,0,0,22,21,12,8,25,32,1,31,8,1,0,0
SN,AH,uttara,3137,0,0,22,21,13,8,24,32,1,30,9,1,0,0
SN,AH,uttara,3138,0,0,22,22,13,8,21,31,0,32,9,1,0,0
SN,AH,uttara,3139,0,0,23,22,13,8,21,30,0,33,8,1,0,0
SN,AH,uttara,3140,0,0,24,22,13,8,20,31,0,32,8,1,0,0
SN,AH,uttara,3141,0,0,26,22,14,7,19,29,0,33,8,1,0,0
SN,AH,uttara,3142,0,0,25,23,12,6,17,31,0,34,8,1,0,0
SN,AH,uttara,3143,0,0,25,22,12,6,17,33,1,33,9,1,0,0
SN,AH,uttara,3144,0,0,23,22,12,6,18,34,1,33,9,1,0,0
SN,AH,uttara,3145,0,0,24,21,12,6,18,38,1,32,10,2,0,0
SN,AH,uttara,3146,0,0,25,21,12,5,16,40,1,32,10,2,0,0
SN,AH,uttara,3147,0,0,26,20,13,5,18,40,1,31,10,2,0,0
SN,AH,uttara,3148,0,0,26,20,13,5,18,40,1,32,9,2,0,0
SN,AH,uttara,3149,0,0,25,20,13,5,19,41,1,31,9,2,0,0
SN,AH,uttara,3150,0,0,25,20,13,5,19,40,1,32,9,2,0,0
SN,AH,uttara,3151,0,0,24,19,16,5,21,41,1,31,8,2,0,0
SN,AH,uttara,3152,0,0,24,19,17,5,22,39,1,31,8,2,0,0
SN,AH,uttara,3153,0,0,23,19,16,5,23,39,1,31,9,2,0,0
SN,AH,uttara,3154,0,0,22,20,14,7,21,39,1,31,9,2,0,0
SN,AH,uttara,3155,0,0,23,19,16,7,22,39,1,30,9,2,0,0
SN,AH,uttara,3156,0,0,24,19,17,7,21,38,1,30,9,2,0,0
SN,AH,uttara,3157,0,0,24,19,17,6,21,39,1,30,9,2,0,0
SN,AH,uttara,3158,0,0,23,19,19,7,20,38,1,30,9,2,0,0
SN,AH,uttara,3159,0,0,22,19,18,8,19,38,1,32,9,2,0,0
SN,AH,uttara,3160,0,0,23,20,19,8,17,35,1,31,8,1,0,0
SN,AH,uttara,3161,0,0,25,19,20,9,17,33,2,30,9,1,0,0
SN,AH,uttara,3162,0,0,24,19,19,9,19,34,2,30,8,1,0,0
SN,AH,uttara,3163,0,0,24,19,18,8,19,35,2,29,10,1,0,0
SN,AH,uttara,3164,0,0,23,19,18,8,19,38,2,28,9,1,0,0
SN,AH,uttara,3165,0,0,22,18,18,8,19,43,2,28,10,2,0,0
SN,AH,uttara,3166,0,1,22,17,17,8,21,43,2,27,10,2,0,0
SN,AH,uttara,3167,0,1,22,16,18,8,23,41,3,28,10,2,0,0
SN,AH,uttara,3168,0,1,20,17,19,8,23,40,2,29,9,2,0,0
SN,AH,uttara,3169,0,1,23,16,21,8,25,38,2,28,8,2,0,0
SN,AH,uttara,3170,0,2,22,16,20,7,27,34,2,28,8,1,0,0
SN,AH,uttara,3171,0,2,21,16,20,7,29,32,2,29,8,1,0,0
SN,AH,uttara,3172,0,2,19,17,20,7,27,33,2,29,8,1,0,0
SN,AH,uttara,3173,0,2,20,16,21,7,30,32,2,27,9,1,0,0
SN,AH,uttara,3174,0,2,19,16,21,7,28,31,2,26,9,1,0,0
SN,AH,uttara,3175,0,2,21,16,21,7,28,30,2,25,9,1,0,0
SN,AH,uttara,3176,0,2,22,17,19,6,27,29,2,26,9,1,0,0
SN,AH,uttara,3177,0,2,21,17,18,6,27,30,2,26,10,1,0,0
SN,AH,uttara,3178,0,2,22,17,20,5,27,29,2,26,9,1,0,0
