Text_Type,Book,Chapter,Window,GLG,LGG,GLL,GGL,L,G,LLL,LG,LGL,GGG,LLG,LL,GG,GL
SN,AS,chikitsa,2391,60,53,34,38,4,20,21,4,43,74,37,0,4,5
SN,AS,chikitsa,2392,61,52,35,38,4,20,19,4,43,71,36,0,4,5
SN,AS,chikitsa,2393,61,51,36,40,4,21,19,4,44,70,36,0,4,5
SN,AS,chikitsa,2394,60,48,36,42,5,21,19,4,46,66,33,0,4,5
SN,AS,chikitsa,2395,61,45,36,43,6,20,19,4,46,65,32,0,4,5
SN,AS,chikitsa,2396,57,44,36,40,6,20,20,5,47,63,31,0,4,4
SN,AS,chikitsa,2397,56,42,36,40,6,19,21,6,48,60,29,0,4,4
SN,AS,chikitsa,2398,54,42,37,40,6,19,22,7,51,59,28,0,4,4
SN,AS,chikitsa,2399,54,41,37,38,6,19,23,8,54,55,28,0,4,4
SN,AS,chikitsa,2400,53,41,37,37,6,18,22,8,53,51,29,0,5,4
SN,AS,chikitsa,2401,53,43,37,37,6,18,21,8,51,49,29,0,5,4
SN,AS,chikitsa,2402,54,43,37,37,6,18,20,8,51,49,29,0,5,4
SN,AS,chikitsa,2403,53,43,34,37,6,18,19,9,50,49,30,0,5,3
SN,AS,chikitsa,2404,55,43,35,38,7,18,19,9,51,50,32,0,5,3
SN,AS,chikitsa,2405,53,44,35,36,7,18,18,9,50,48,31,0,5,3
SN,AS,chikitsa,2406,54,46,35,37,7,18,18,9,49,47,31,0,6,3
SN,AS,chikitsa,2407,56,46,35,37,7,18,18,8,50,47,29,0,7,3
SN,AS,chikitsa,2408,58,44,35,38,7,18,17,9,50,44,29,0,7,2
SN,AS,chikitsa,2409,59,43,34,39,7,18,18,9,50,45,29,0,7,2
SN,AS,chikitsa,2410,62,43,35,39,7,18,19,9,50,46,32,0,8,2
SN,AS,chikitsa,2411,61,44,35,42,7,18,18,9,51,45,33,0,8,2
SN,AS,chikitsa,2412,60,44,34,43,6,19,17,9,50,42,32,0,8,2
SN,AS,chikitsa,2413,62,45,37,41,6,20,17,9,51,38,31,0,7,2
SN,AS,chikitsa,2414,62,46,38,42,6,19,19,10,51,39,30,0,7,2
SN,AS,chikitsa,2415,64,47,39,43,6,19,19,10,50,43,30,0,7,2
SN,AS,chikitsa,2416,63,49,40,45,6,20,21,10,52,44,32,0,7,2
SN,AS,chikitsa,2417,62,49,38,43,6,20,18,10,51,42,31,0,7,1
SN,AS,chikitsa,2418,59,47,38,40,6,19,17,11,52,42,32,0,7,1
SN,AS,chikitsa,2419,59,47,38,39,6,20,17,11,52,43,33,0,6,1
SN,AS,chikitsa,2420,59,45,37,41,6,21,17,11,53,42,33,0,6,1
SN,AS,chikitsa,2421,57,45,37,41,6,22,17,10,54,42,32,0,6,1
SN,AS,chikitsa,2422,55,45,38,40,6,23,17,9,55,44,30,0,6,1
SN,AS,chikitsa,2423,56,45,35,40,6,24,17,8,55,43,29,0,6,1
SN,AS,chikitsa,2424,54,45,35,39,6,24,17,8,55,42,30,0,6,1
SN,AS,chikitsa,2425,55,49,39,40,6,24,18,8,59,45,30,0,6,1
SN,AS,chikitsa,2426,58,47,39,41,6,24,18,8,58,46,32,0,5,1
SN,AS,chikitsa,2427,59,45,39,41,6,24,22,8,59,46,33,0,5,1
SN,AS,chikitsa,2428,69,46,42,44,6,23,23,8,66,52,37,0,5,1
SN,AS,chikitsa,2429,77,48,45,48,5,23,25,8,68,53,40,0,5,1
SN,AS,chikitsa,2430,82,50,50,52,5,24,27,8,69,52,40,0,5,1
SN,AS,chikitsa,2431,84,49,50,53,5,24,29,8,69,52,40,0,5,1
SN,AS,chikitsa,2432,87,51,50,54,5,24,29,9,72,53,41,0,4,1
SN,AS,chikitsa,2433,88,49,51,55,5,23,29,9,73,54,40,0,4,2
SN,AS,chikitsa,2434,87,42,48,54,5,24,29,9,72,52,41,0,4,2
SN,AS,chikitsa,2435,90,43,49,54,5,25,29,9,73,52,42,0,4,1
SN,AS,chikitsa,2436,90,43,49,55,5,25,29,9,73,51,42,0,4,1
SN,AS,chikitsa,2437,92,42,49,56,5,24,30,9,72,51,43,0,4,1
SN,AS,chikitsa,2438,93,45,48,58,5,23,31,10,72,51,45,0,4,1
SN,AS,chikitsa,2439,95,45,50,58,4,23,32,11,72,52,46,0,4,1
SN,AS,chikitsa,2440,96,52,53,58,4,22,33,11,73,54,51,0,5,1
SN,AS,chikitsa,2441,99,53,54,60,4,21,34,11,74,53,51,0,5,1
SN,AS,chikitsa,2442,100,55,53,61,4,20,36,11,74,56,54,0,5,2
SN,AS,chikitsa,2443,102,57,56,63,5,19,37,11,74,60,55,0,5,2
SN,AS,chikitsa,2444,103,63,57,69,4,20,37,11,74,67,56,0,5,2
SN,AS,chikitsa,2445,104,67,56,69,3,20,39,12,73,66,57,0,5,2
SN,AS,chikitsa,2446,105,67,55,70,3,20,38,11,70,68,57,1,5,2
SN,AS,chikitsa,2447,109,69,54,71,3,21,40,10,68,69,57,1,5,2
SN,AS,chikitsa,2448,111,71,54,72,3,21,39,10,68,73,58,1,5,2
SN,AS,chikitsa,2449,114,74,53,75,3,22,38,9,68,74,61,1,5,2
SN,AS,chikitsa,2450,118,75,53,77,3,22,38,9,69,74,62,1,4,2
SN,AS,chikitsa,2451,121,73,54,79,4,21,38,9,70,76,63,1,4,2
SN,AS,chikitsa,2452,120,73,53,81,4,21,38,9,72,76,62,1,4,2
SN,AS,chikitsa,2453,125,82,53,81,5,21,41,8,74,83,68,1,4,2
SN,AS,chikitsa,2454,126,85,57,80,4,22,41,8,75,82,68,1,4,2
SN,AS,chikitsa,2455,129,87,57,82,4,22,42,8,75,83,71,1,4,2
SN,AS,chikitsa,2456,129,91,56,84,4,22,43,9,75,86,73,1,3,2
SN,AS,chikitsa,2457,129,91,57,88,4,22,44,9,76,86,74,1,2,2
SN,AS,chikitsa,2458,127,95,58,87,4,22,45,9,77,88,75,1,2,2
SN,AS,chikitsa,2459,126,96,58,85,4,21,44,9,78,87,76,1,3,2
SN,AS,chikitsa,2460,124,96,57,84,4,21,43,9,77,86,76,1,2,2
SN,AS,chikitsa,2461,124,98,57,83,4,22,44,9,77,86,76,1,2,2
SN,AS,chikitsa,2462,124,100,57,83,5,21,43,9,76,86,76,1,2,2
SN,AS,chikitsa,2463,121,98,54,84,5,20,43,9,74,86,77,1,2,3
SN,AS,chikitsa,2464,122,100,53,84,5,20,41,8,74,85,76,2,2,3
SN,AS,chikitsa,2465,119,99,51,82,4,20,42,8,73,81,75,2,2,4
SN,AS,chikitsa,2466,120,99,49,80,4,20,40,8,71,80,73,2,2,4
SN,AS,chikitsa,2467,119,98,48,81,4,21,40,8,72,82,73,2,2,4
SN,AS,chikitsa,2468,119,99,47,81,4,22,39,7,71,81,72,2,2,4
SN,AS,chikitsa,2469,120,98,48,81,4,22,39,7,71,80,71,2,2,4
SN,AS,chikitsa,2470,120,98,48,81,4,22,39,7,71,80,71,2,2,4
SN,AS,chikitsa,2471,121,97,48,80,4,22,39,7,72,80,71,2,2,4
SN,AS,chikitsa,2472,120,97,48,80,5,21,39,7,72,80,72,2,2,4
SN,AS,chikitsa,2473,120,96,48,79,5,21,39,7,72,81,73,2,2,4
SN,AS,chikitsa,2474,121,96,48,79,5,21,39,7,72,81,72,2,2,4
SN,AS,chikitsa,2475,120,92,43,77,5,21,38,7,69,78,71,2,2,4
SN,AS,chikitsa,2476,117,92,43,77,5,22,38,7,70,78,69,2,2,4
SN,AS,chikitsa,2477,116,94,43,75,6,21,34,7,68,77,67,2,2,4
SN,AS,chikitsa,2478,106,93,39,73,6,22,33,7,61,71,64,2,2,4
SN,AS,chikitsa,2479,99,91,36,70,6,23,31,7,60,70,60,2,2,4
SN,AS,chikitsa,2480,96,89,31,66,6,23,28,7,59,70,60,2,2,4
SN,AS,chikitsa,2481,95,90,31,65,6,23,26,7,60,71,60,2,2,4
SN,AS,chikitsa,2482,91,88,31,65,6,24,26,6,58,72,59,2,2,4
SN,AS,chikitsa,2483,89,88,30,64,6,25,25,6,58,72,58,2,2,3
SN,AS,chikitsa,2484,86,88,30,65,6,25,23,6,57,74,57,2,2,3
SN,AS,chikitsa,2485,84,88,29,66,6,25,22,6,57,75,56,2,2,3
SN,AS,chikitsa,2486,85,88,29,66,6,25,22,6,56,75,56,2,2,3
SN,AS,chikitsa,2487,84,88,29,64,6,26,21,6,58,75,55,2,2,3
SN,AS,chikitsa,2488,83,85,29,62,6,27,20,5,59,74,54,2,2,3
SN,AS,chikitsa,2489,81,83,28,62,6,28,19,4,59,73,54,2,2,3
SN,AS,chikitsa,2490,80,75,25,63,6,29,18,4,58,70,50,2,1,3
SN,AS,chikitsa,2491,76,75,25,62,6,30,17,4,57,70,49,2,1,3
SN,AS,chikitsa,2492,74,73,24,60,6,31,15,4,57,69,46,2,1,2
SN,AS,chikitsa,2493,72,71,20,56,5,32,14,4,56,67,45,2,1,2
SN,AS,chikitsa,2494,70,66,18,49,5,32,14,4,55,61,44,2,1,2
SN,AS,chikitsa,2495,69,62,18,47,5,33,12,3,57,62,43,2,1,2
SN,AS,chikitsa,2496,69,63,18,47,5,34,12,3,58,61,43,1,1,2
SN,AS,chikitsa,2497,66,62,18,47,5,34,9,3,58,61,43,1,1,2
SN,AS,chikitsa,2498,66,60,17,47,5,35,9,2,56,58,42,1,1,2
SN,AS,chikitsa,2499,65,57,17,44,6,34,9,2,54,59,39,1,1,2
SN,AS,chikitsa,2500,61,57,17,43,6,35,9,2,54,60,37,1,1,2
SN,AS,chikitsa,2501,60,58,16,41,5,36,9,2,55,58,36,1,1,2
SN,AS,chikitsa,2502,62,57,16,39,5,36,9,2,55,58,36,1,1,2
SN,AS,chikitsa,2503,56,48,16,38,4,37,6,2,55,52,30,1,1,2
SN,AS,chikitsa,2504,54,44,11,40,4,37,6,2,55,50,27,1,1,2
SN,AS,chikitsa,2505,52,41,10,38,4,38,5,2,56,50,25,1,1,2
SN,AS,chikitsa,2506,51,35,11,35,5,38,4,1,58,48,23,1,1,2
SN,AS,chikitsa,2507,50,35,10,33,5,39,3,1,58,47,22,1,1,2
SN,AS,chikitsa,2508,52,31,9,33,5,40,2,0,58,46,22,1,1,2
SN,AS,chikitsa,2509,51,30,9,35,5,41,2,0,59,46,22,1,0,2
SN,AS,chikitsa,2510,50,30,9,37,5,42,2,0,61,46,19,1,0,2
SN,AS,chikitsa,2511,49,27,9,37,5,42,1,0,61,47,19,1,0,2
SN,AS,chikitsa,2512,49,23,9,38,4,43,1,0,62,47,19,1,0,2
SN,AS,chikitsa,2513,48,23,9,37,4,44,1,0,65,47,19,1,0,1
SN,AS,chikitsa,2514,46,20,8,36,4,45,1,0,66,49,20,0,0,1
SN,AS,chikitsa,2515,46,21,8,39,4,46,0,0,67,49,20,0,0,0
SN,AS,chikitsa,2516,45,19,8,41,4,46,0,0,67,49,21,0,0,0
SN,AS,chikitsa,2517,47,19,8,40,4,46,0,0,67,48,21,0,0,0
SN,AS,chikitsa,2518,48,19,8,41,4,46,0,0,67,47,20,0,0,0
SN,AS,chikitsa,2519,48,19,7,43,4,46,0,0,67,47,19,0,0,0
SN,AS,chikitsa,2520,48,20,7,41,4,46,0,0,66,47,18,0,0,0
SN,AS,chikitsa,2521,48,20,7,41,4,45,0,0,65,46,17,0,1,0
SN,AS,chikitsa,2522,48,22,6,41,3,45,0,0,64,46,17,0,1,0
SN,AS,chikitsa,2523,49,22,6,42,3,44,0,1,63,44,17,0,1,0
SN,AS,chikitsa,2524,51,24,7,45,3,43,0,1,62,48,16,0,1,0
SN,AS,chikitsa,2525,53,23,13,49,3,43,0,1,63,51,19,0,1,0
SN,AS,chikitsa,2526,55,23,12,52,3,42,0,1,63,52,20,0,1,0
SN,AS,chikitsa,2527,54,24,11,52,2,42,0,2,62,52,20,0,1,0
SN,AS,chikitsa,2528,59,24,11,51,2,41,0,2,61,51,18,0,1,1
SN,AS,chikitsa,2529,60,26,13,51,2,40,0,2,61,50,19,0,1,1
SN,AS,chikitsa,2530,58,26,13,53,2,40,0,2,60,48,20,0,1,1
SN,AS,chikitsa,2531,58,25,13,52,3,39,1,2,59,48,21,0,1,1
SN,AS,chikitsa,2532,61,27,13,51,3,39,3,2,59,47,21,0,1,1
SN,AS,chikitsa,2533,59,29,13,51,3,38,4,2,58,47,22,0,1,1
SN,AS,chikitsa,2534,59,29,13,50,3,37,5,2,58,46,22,0,1,2
SN,AS,chikitsa,2535,59,28,14,49,3,36,5,2,57,47,22,0,1,2
SN,AS,chikitsa,2536,59,30,14,50,4,35,5,2,57,47,23,0,1,2
SN,AS,chikitsa,2537,60,31,16,51,4,34,6,2,57,48,26,0,1,3
SN,AS,chikitsa,2538,61,30,16,51,4,33,6,3,56,48,25,0,1,3
SN,AS,chikitsa,2539,62,30,15,51,4,32,8,3,55,51,25,0,2,3
SN,AS,chikitsa,2540,62,30,15,49,4,32,8,3,54,52,24,0,2,3
SN,AS,chikitsa,2541,63,30,14,48,4,32,8,3,55,51,24,0,2,3
SN,AS,chikitsa,2542,63,30,16,48,4,31,8,3,55,50,24,0,2,4
SN,AS,chikitsa,2543,63,32,16,48,4,30,8,3,54,49,25,0,2,4
SN,AS,chikitsa,2544,63,35,16,47,4,29,8,3,55,50,27,0,2,4
SN,AS,chikitsa,2545,62,36,16,48,4,28,8,3,54,50,27,0,3,4
SN,AS,chikitsa,2546,63,35,16,47,4,27,8,3,53,52,27,0,3,4
SN,AS,chikitsa,2547,64,36,17,47,4,26,8,3,52,53,27,0,3,4
SN,AS,chikitsa,2548,63,37,18,47,4,26,8,3,53,53,28,0,3,4
SN,AS,chikitsa,2549,61,37,18,47,3,26,9,3,52,51,28,0,3,4
SN,AS,chikitsa,2550,62,36,20,47,3,26,10,3,53,51,28,0,3,4
SN,AS,chikitsa,2551,63,35,22,48,3,26,11,3,53,51,28,0,3,4
SN,AS,chikitsa,2552,64,35,23,50,3,26,11,3,52,50,28,0,3,4
SN,AS,chikitsa,2553,65,35,24,52,3,26,11,3,51,50,27,0,3,4
SN,AS,chikitsa,2554,67,35,25,51,3,26,11,3,51,50,27,0,3,4
SN,AS,chikitsa,2555,67,35,26,53,3,26,11,3,50,50,27,0,3,4
SN,AS,chikitsa,2556,67,37,27,53,2,26,11,4,48,50,29,0,3,4
SN,AS,chikitsa,2557,73,39,32,56,2,25,15,4,51,51,32,0,3,4
SN,AS,chikitsa,2558,73,41,32,56,2,25,15,4,51,51,31,0,3,4
SN,AS,chikitsa,2559,74,43,32,55,2,24,15,4,52,54,31,0,3,5
SN,AS,chikitsa,2560,75,43,32,53,2,24,18,4,50,55,31,0,3,5
SN,AS,chikitsa,2561,79,47,37,53,2,23,19,4,53,57,32,0,3,6
SN,AS,chikitsa,2562,79,47,37,52,2,23,19,4,52,57,33,0,3,6
SN,AS,chikitsa,2563,81,47,39,56,2,22,19,4,52,60,35,0,3,6
SN,AS,chikitsa,2564,81,47,39,56,2,21,20,4,50,59,34,0,3,7
SN,AS,chikitsa,2565,85,47,40,53,2,20,20,4,49,59,35,0,3,7
SN,AS,chikitsa,2566,85,48,41,54,2,20,20,4,48,58,34,0,3,7
SN,AS,chikitsa,2567,83,50,43,56,2,19,20,5,48,58,36,0,3,7
SN,AS,chikitsa,2568,81,52,43,55,2,18,20,5,49,58,36,0,3,7
SN,AS,chikitsa,2569,84,53,43,57,2,18,21,5,48,62,37,0,3,7
SN,AS,chikitsa,2570,85,51,43,58,2,18,22,5,51,65,37,0,3,7
SN,AS,chikitsa,2571,87,51,43,60,2,18,23,5,51,66,37,0,2,7
SN,AS,chikitsa,2572,87,52,43,61,2,18,24,5,52,66,37,0,2,7
SN,AS,chikitsa,2573,86,53,44,62,2,18,24,4,53,69,36,0,2,7
SN,AS,chikitsa,2574,89,51,44,60,2,18,24,4,55,65,38,0,2,7
SN,AS,chikitsa,2575,87,51,38,58,2,18,25,4,53,61,38,0,2,7
SN,AS,chikitsa,2576,86,53,38,54,2,19,25,4,52,59,39,0,2,7
SN,AS,chikitsa,2577,86,50,39,54,2,19,25,4,53,60,39,0,2,7
SN,AS,chikitsa,2578,82,52,39,54,2,19,25,5,53,61,39,0,2,6
SN,AS,chikitsa,2579,81,50,37,53,2,20,25,5,54,61,38,0,2,6
SN,AS,chikitsa,2580,81,51,37,52,2,19,25,5,55,63,38,0,2,6
SN,AS,chikitsa,2581,85,53,38,53,1,20,24,5,57,64,37,0,2,6
SN,AS,chikitsa,2582,84,52,39,52,1,20,22,5,58,63,37,0,2,6
SN,AS,chikitsa,2583,85,50,39,52,1,20,22,5,57,63,36,0,2,6
SN,AS,chikitsa,2584,86,50,40,51,1,20,21,5,56,63,36,0,2,5
SN,AS,chikitsa,2585,87,50,39,52,1,20,21,5,56,61,36,1,2,5
SN,AS,chikitsa,2586,87,48,39,50,0,21,22,5,56,60,35,1,2,5
SN,AS,chikitsa,2587,85,47,38,49,0,21,21,5,55,58,31,1,3,4
SN,AS,chikitsa,2588,84,48,38,49,0,22,22,4,54,57,31,1,3,4
SN,AS,chikitsa,2589,84,49,38,49,0,23,21,4,54,54,30,1,2,4
SN,AS,chikitsa,2590,84,49,38,49,0,22,21,4,56,54,30,1,2,4
SN,AS,chikitsa,2591,84,48,38,49,0,21,21,5,55,55,31,1,2,4
SN,AS,chikitsa,2592,84,49,37,48,0,21,21,5,55,54,32,1,2,3
SN,AS,chikitsa,2593,84,48,39,49,0,21,23,5,55,54,32,1,2,3
SN,AS,chikitsa,2594,86,46,39,49,0,22,23,5,54,52,30,1,2,3
SN,AS,chikitsa,2595,86,47,40,48,0,23,23,5,53,51,30,1,1,3
SN,AS,chikitsa,2596,87,50,40,50,0,23,23,5,55,48,30,1,1,3
SN,AS,chikitsa,2597,85,49,40,49,0,24,23,5,56,46,30,1,1,3
SN,AS,chikitsa,2598,86,50,39,49,0,23,23,5,54,45,29,1,1,3
SN,AS,chikitsa,2599,89,51,40,49,0,24,22,5,54,46,29,1,1,3
SN,AS,chikitsa,2600,90,59,39,50,0,23,22,5,52,45,31,1,1,3
SN,AS,chikitsa,2601,88,60,38,49,0,23,21,5,51,45,31,1,1,3
SN,AS,chikitsa,2602,90,66,40,52,0,22,27,5,56,46,33,1,1,3
SN,AS,chikitsa,2603,92,68,41,55,0,21,27,5,57,50,34,2,1,3
SN,AS,chikitsa,2604,89,68,40,55,0,21,27,5,57,52,34,2,1,3
SN,AS,chikitsa,2605,90,68,39,54,0,21,27,5,57,51,34,2,1,3
SN,AS,chikitsa,2606,91,66,37,55,0,22,27,4,58,51,32,2,1,3
SN,AS,chikitsa,2607,86,65,33,50,0,23,23,4,54,50,29,2,1,3
SN,AS,chikitsa,2608,84,63,33,50,0,22,23,4,53,49,29,3,1,3
SN,AS,chikitsa,2609,91,66,41,58,0,22,24,4,60,50,34,3,1,2
SN,AS,chikitsa,2610,98,70,45,63,0,21,22,4,65,54,37,4,1,2
SN,AS,chikitsa,2611,96,68,40,62,0,21,21,4,62,54,36,4,1,1
SN,AS,chikitsa,2612,95,69,41,62,0,20,21,4,62,55,35,4,1,1
SN,AS,chikitsa,2613,94,70,38,58,0,20,21,4,63,52,32,4,1,1
SN,AS,chikitsa,2614,96,70,38,59,0,20,20,4,65,51,33,4,1,0
SN,AS,chikitsa,2615,93,70,37,60,1,20,20,4,65,52,32,4,1,0
SN,AS,chikitsa,2616,93,69,36,59,1,19,20,4,66,53,33,4,2,0
SN,AS,chikitsa,2617,94,66,34,57,1,19,21,3,65,55,31,4,2,0
SN,AS,chikitsa,2618,94,63,36,60,1,19,22,4,64,57,31,4,2,0
SN,AS,chikitsa,2619,91,62,36,57,2,18,21,4,65,54,30,4,2,0
SN,AS,chikitsa,2620,90,63,36,59,3,17,20,4,62,53,32,4,2,0
SN,AS,chikitsa,2621,88,64,36,58,3,17,20,4,62,52,32,4,2,0
SN,AS,chikitsa,2622,90,62,37,58,3,17,19,4,61,51,31,4,2,0
SN,AS,chikitsa,2623,89,62,36,56,3,17,20,5,60,49,31,4,2,0
SN,AS,chikitsa,2624,84,62,35,57,3,17,20,5,58,49,30,4,2,0
SN,AS,chikitsa,2625,83,62,35,56,3,16,20,5,59,50,28,5,2,0
SN,AS,chikitsa,2626,82,60,36,56,3,15,21,5,59,52,26,5,2,0
SN,AS,chikitsa,2627,83,62,37,62,3,15,21,4,59,52,27,5,2,0
SN,AS,chikitsa,2628,84,62,39,63,3,15,21,3,61,51,27,5,3,0
SN,AS,chikitsa,2629,84,62,39,64,3,14,21,3,59,50,29,5,3,0
SN,AS,chikitsa,2630,88,63,39,64,3,14,22,3,59,49,29,5,3,0
SN,AS,chikitsa,2631,83,61,39,63,3,13,22,4,58,49,29,5,3,0
SN,AS,chikitsa,2632,81,60,38,68,3,13,23,4,56,50,29,5,3,0
SN,AS,chikitsa,2633,84,61,38,70,3,13,22,4,57,49,30,5,3,0
SN,AS,chikitsa,2634,84,63,38,71,3,14,22,4,59,49,31,5,3,0
SN,AS,chikitsa,2635,85,64,39,73,3,15,22,4,60,50,31,4,3,0
SN,AS,chikitsa,2636,84,64,39,73,3,14,21,4,60,51,32,4,3,0
SN,AS,chikitsa,2637,85,64,39,74,3,15,21,4,62,52,32,4,2,0
SN,AS,chikitsa,2638,87,63,39,75,3,14,20,4,63,52,32,4,2,0
SN,AS,chikitsa,2639,87,63,41,74,3,14,20,4,66,54,33,4,2,0
SN,AS,chikitsa,2640,87,63,41,75,3,14,20,5,65,54,34,4,2,0
SN,AS,chikitsa,2641,86,63,42,75,3,14,20,4,64,55,34,4,2,0
SN,AS,chikitsa,2642,85,63,41,75,3,15,20,4,64,56,34,4,2,0
SN,AS,chikitsa,2643,83,62,39,75,3,15,18,4,64,57,34,4,2,0
SN,AS,chikitsa,2644,81,60,39,75,3,14,18,4,64,59,34,4,3,0
SN,AS,chikitsa,2645,80,60,38,75,3,13,19,4,64,60,35,5,3,0
SN,AS,chikitsa,2646,77,57,38,73,3,13,20,4,62,60,35,5,3,1
SN,AS,chikitsa,2647,78,56,37,75,3,13,20,4,62,61,35,5,3,1
SN,AS,chikitsa,2648,79,55,38,74,3,13,20,4,63,61,35,5,3,1
SN,AS,chikitsa,2649,76,56,37,74,3,13,20,4,63,60,35,5,3,1
SN,AS,chikitsa,2650,74,48,36,72,3,13,20,4,63,60,33,5,4,1
SN,AS,chikitsa,2651,73,48,35,72,3,12,20,4,64,61,33,5,5,1
SN,AS,chikitsa,2652,70,42,32,68,3,12,14,5,58,60,32,5,5,1
SN,AS,chikitsa,2653,69,42,31,66,3,13,16,5,57,56,33,4,5,1
SN,AS,chikitsa,2654,70,45,32,68,3,12,17,5,55,55,34,4,5,1
SN,AS,chikitsa,2655,69,45,32,67,4,11,17,5,54,55,35,4,5,1
SN,AS,chikitsa,2656,69,47,33,69,5,10,18,5,55,54,35,4,5,1
SN,AS,chikitsa,2657,68,47,32,69,5,10,19,5,57,54,36,4,5,1
SN,AS,chikitsa,2658,73,52,34,71,6,10,19,5,64,57,40,3,5,1
SN,AS,chikitsa,2659,66,49,27,64,6,11,18,5,56,53,36,3,5,1
SN,AS,chikitsa,2660,58,45,23,61,7,11,17,5,51,49,33,2,5,1
SN,AS,chikitsa,2661,58,43,24,60,7,11,17,5,52,46,32,2,5,1
SN,AS,chikitsa,2662,64,43,24,59,7,11,17,6,55,45,32,2,5,1
SN,AS,chikitsa,2663,64,43,25,59,7,11,17,7,52,45,35,2,5,1
SN,AS,chikitsa,2664,63,44,27,60,7,12,18,7,50,46,34,2,5,1
SN,AS,chikitsa,2665,64,44,27,60,6,13,20,7,52,46,38,2,5,1
SN,AS,chikitsa,2666,64,44,27,58,6,14,20,7,52,46,37,2,4,1
SN,AS,chikitsa,2667,63,46,27,58,6,14,19,7,53,44,38,2,5,1
SN,AS,chikitsa,2668,65,46,25,56,6,14,19,6,52,43,39,2,6,1
SN,AS,chikitsa,2669,63,46,26,56,5,14,20,6,51,44,39,2,6,1
SN,AS,chikitsa,2670,64,48,27,55,4,14,20,6,53,42,37,2,6,1
SN,AS,chikitsa,2671,63,48,27,54,4,14,20,6,52,43,38,2,6,1
SN,AS,chikitsa,2672,62,47,26,53,4,15,20,6,53,43,39,2,6,1
SN,AS,chikitsa,2673,62,47,27,54,4,16,19,5,54,42,39,2,6,1
SN,AS,chikitsa,2674,61,46,27,55,4,16,19,5,56,41,38,2,7,1
SN,AS,chikitsa,2675,61,45,28,55,4,16,18,5,55,41,38,1,7,1
SN,AS,chikitsa,2676,60,45,27,56,4,16,17,5,57,40,38,1,7,1
SN,AS,chikitsa,2677,59,44,25,50,4,17,17,5,56,39,40,1,7,1
SN,AS,chikitsa,2678,58,42,23,49,4,17,18,5,54,40,41,1,6,1
SN,AS,chikitsa,2679,61,47,28,52,4,17,20,6,55,41,41,1,6,1
SN,AS,chikitsa,2680,58,48,28,51,4,18,19,6,56,42,42,1,6,1
SN,AS,chikitsa,2681,60,50,29,52,4,18,19,5,58,45,43,1,6,1
SN,AS,chikitsa,2682,63,51,30,48,4,17,18,5,58,45,43,1,6,1
SN,AS,chikitsa,2683,61,52,30,46,4,17,18,5,57,45,45,1,6,1
SN,AS,chikitsa,2684,60,51,30,45,5,16,18,5,55,45,44,1,6,1
SN,AS,chikitsa,2685,58,50,31,42,5,16,18,5,54,44,44,1,6,1
SN,AS,chikitsa,2686,59,50,33,43,5,17,18,5,54,45,45,1,6,1
SN,AS,chikitsa,2687,58,51,33,42,5,16,20,5,51,44,46,1,6,1
SN,AS,chikitsa,2688,57,52,33,42,5,16,20,5,53,44,49,1,6,1
SN,AS,chikitsa,2689,56,51,31,44,5,15,20,5,51,42,49,1,6,1
SN,AS,chikitsa,2690,55,53,31,46,5,15,20,4,51,42,48,1,6,1
SN,AS,chikitsa,2691,58,53,32,46,5,15,21,4,53,41,48,1,6,1
SN,AS,chikitsa,2692,59,54,33,49,5,15,22,4,56,43,52,1,6,1
SN,AS,chikitsa,2693,64,57,38,54,5,16,25,4,60,45,54,1,6,1
SN,AS,chikitsa,2694,66,60,41,54,5,17,27,4,61,45,55,1,5,1
SN,AS,chikitsa,2695,70,61,43,55,5,17,26,4,64,47,56,0,5,1
SN,AS,chikitsa,2696,70,61,44,57,5,18,26,4,64,49,57,0,5,0
SN,AS,chikitsa,2697,71,63,45,59,5,18,26,4,66,50,59,0,5,0
SN,AS,chikitsa,2698,68,62,44,60,5,18,26,4,65,51,59,0,5,0
SN,AS,chikitsa,2699,68,61,45,61,5,17,27,4,67,51,59,0,5,0
SN,AS,chikitsa,2700,68,61,47,61,5,17,26,4,68,52,60,0,4,1
SN,AS,chikitsa,2701,69,66,48,63,5,17,29,4,69,53,63,0,3,2
SN,AS,chikitsa,2702,77,73,53,70,5,17,35,3,77,56,67,0,3,3
SN,AS,chikitsa,2703,78,76,52,72,5,16,35,4,77,56,70,0,3,3
SN,AS,chikitsa,2704,82,75,53,70,5,16,36,4,79,60,74,0,3,3
SN,AS,chikitsa,2705,81,76,54,71,4,16,36,4,79,61,72,0,3,4
SN,AS,chikitsa,2706,80,75,54,69,3,17,35,4,78,62,74,0,3,4
SN,AS,chikitsa,2707,84,77,55,74,3,16,35,5,79,65,77,0,3,4
SN,AS,chikitsa,2708,80,72,56,73,2,16,35,5,73,66,76,0,3,4
SN,AS,chikitsa,2709,80,70,57,71,2,15,36,5,72,66,74,0,3,4
SN,AS,chikitsa,2710,83,70,60,71,2,15,36,5,76,66,77,0,3,4
SN,AS,chikitsa,2711,81,72,60,72,2,16,37,5,74,67,78,0,3,4
SN,AS,chikitsa,2712,82,76,65,82,2,17,37,4,75,72,80,0,3,4
SN,AS,chikitsa,2713,84,75,64,84,2,17,37,3,77,72,79,0,3,5
SN,AS,chikitsa,2714,83,75,64,82,2,17,36,3,78,73,80,0,3,5
