Text_Type,Book,Chapter,Window,LLG,LGL,G,LGG,LG,GGG,L,GLG,GGL,GLL,GG,LLL,LL,GL
SN,AS,sutra,4001,20,62,41,16,1,55,7,51,34,11,0,0,1,0
SN,AS,sutra,4002,22,63,42,16,0,55,7,49,34,11,0,0,1,0
SN,AS,sutra,4003,22,63,42,16,0,56,7,48,35,10,0,0,1,0
SN,AS,sutra,4004,22,63,42,17,0,55,7,49,34,10,0,0,1,0
SN,AS,sutra,4005,22,63,42,16,0,56,7,48,34,11,0,0,1,0
SN,AS,sutra,4006,22,63,42,16,0,56,7,49,33,11,0,0,1,0
SN,AS,sutra,4007,22,64,43,17,0,55,7,47,34,11,0,0,0,0
SN,AS,sutra,4008,22,66,44,16,0,55,6,46,34,11,0,0,0,0
SN,AS,sutra,4009,21,66,45,16,0,54,5,45,37,11,0,0,0,0
SN,AS,sutra,4010,22,66,45,16,0,52,5,45,38,11,0,0,0,0
SN,AS,sutra,4011,22,67,45,16,0,53,5,44,38,10,0,0,0,0
SN,AS,sutra,4012,22,67,45,16,0,53,5,44,38,10,0,0,0,0
SN,AS,sutra,4013,21,66,45,16,0,55,5,44,38,10,0,0,0,0
SN,AS,sutra,4014,20,66,45,17,0,54,5,44,39,10,0,0,0,0
SN,AS,sutra,4015,21,66,45,17,0,54,5,45,39,8,0,0,0,0
SN,AS,sutra,4016,22,66,45,16,0,55,5,47,36,8,0,0,0,0
SN,AS,sutra,4017,22,66,46,15,0,56,4,46,37,8,0,0,0,0
SN,AS,sutra,4018,23,66,46,16,0,54,4,47,36,8,0,0,0,0
SN,AS,sutra,4019,23,64,46,18,0,54,4,47,36,8,0,0,0,0
SN,AS,sutra,4020,22,64,46,19,0,55,4,46,36,8,0,0,0,0
SN,AS,sutra,4021,21,64,46,18,0,56,4,46,37,8,0,0,0,0
SN,AS,sutra,4022,21,65,46,18,0,53,4,46,38,9,0,0,0,0
SN,AS,sutra,4023,19,65,46,18,0,51,4,47,41,9,0,0,0,0
SN,AS,sutra,4024,19,65,46,18,0,51,4,47,40,10,0,0,0,0
SN,AS,sutra,4025,20,66,46,18,0,50,4,47,39,10,0,0,0,0
SN,AS,sutra,4026,20,66,47,17,0,49,3,48,40,10,0,0,0,0
SN,AS,sutra,4027,19,65,47,17,0,51,3,48,40,10,0,0,0,0
SN,AS,sutra,4028,19,65,47,16,0,52,3,48,40,10,0,0,0,0
SN,AS,sutra,4029,19,65,47,17,0,53,3,46,40,10,0,0,0,0
SN,AS,sutra,4030,19,64,46,18,0,53,4,46,39,11,0,0,0,0
SN,AS,sutra,4031,19,63,47,18,0,53,3,46,40,11,0,0,0,0
SN,AS,sutra,4032,18,64,47,19,0,53,3,45,40,11,0,0,0,0
SN,AS,sutra,4033,18,64,47,19,0,52,3,45,40,12,0,0,0,0
SN,AS,sutra,4034,18,65,47,18,0,52,3,46,40,11,0,0,0,0
